# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Mon Jan  9 09:53:04 EST 2017, 6311, 0.000, 9, 0.880, 405, 46, 10, 17, 72, 35.863, 30.990
Mon Jan  9 09:53:12 EST 2017, 1361, 0.500, 4, 0.380, 555, 91, 1, 42, 27, 6.873, 7.323
Mon Jan  9 09:55:11 EST 2017, 1980, 0.430, 8, 0.190, 574, 97, 9, 14, 89, 115.270, 99.277
Mon Jan  9 09:56:24 EST 2017, 6930, 0.930, 4, 0.690, 424, 52, 18, 39, 44, 71.280, 66.600
Mon Jan  9 09:56:49 EST 2017, 9405, 0.180, 2, 0.440, 349, 74, 14, 1, 66, 24.297, 15.727
Mon Jan  9 09:56:53 EST 2017, 4455, 0.680, 6, 0.940, 499, 29, 4, 26, 21, 4.130, 3.903
Mon Jan  9 09:57:06 EST 2017, 3217, 0.060, 5, 0.060, 311, 18, 6, 45, 78, 12.933, 12.510
Mon Jan  9 09:57:52 EST 2017, 8167, 0.560, 9, 0.560, 461, 63, 16, 20, 33, 44.873, 39.277
Mon Jan  9 09:58:46 EST 2017, 5692, 0.310, 7, 0.310, 536, 41, 11, 32, 55, 52.737, 49.407
Mon Jan  9 09:58:47 EST 2017, 742, 0.810, 3, 0.810, 386, 86, 2, 7, 10, 1.127, 1.070
Mon Jan  9 09:59:05 EST 2017, 1052, 0.340, 4, 0.910, 358, 60, 18, 18, 19, 16.987, 14.957
Mon Jan  9 09:59:28 EST 2017, 6002, 0.840, 8, 0.410, 508, 15, 8, 43, 64, 20.923, 18.423
Mon Jan  9 09:59:44 EST 2017, 8477, 0.090, 6, 0.660, 583, 83, 3, 6, 41, 10.927, 12.247
Mon Jan  9 10:00:15 EST 2017, 3527, 0.590, 1, 0.160, 433, 38, 13, 31, 86, 31.080, 29.760
Mon Jan  9 10:01:09 EST 2017, 4764, 0.210, 9, 0.780, 545, 49, 15, 37, 30, 52.540, 49.090
Mon Jan  9 10:01:49 EST 2017, 9714, 0.710, 5, 0.280, 395, 94, 6, 12, 75, 38.370, 34.773
Mon Jan  9 10:01:50 EST 2017, 7239, 0.460, 2, 0.530, 320, 27, 1, 25, 52, 1.413, 1.493
Mon Jan  9 10:02:41 EST 2017, 2289, 0.960, 7, 0.030, 470, 72, 11, 0, 97, 46.990, 30.520
Mon Jan  9 10:03:04 EST 2017, 1671, 0.030, 1, 0.340, 489, 66, 19, 28, 24, 22.117, 20.707
Mon Jan  9 10:03:10 EST 2017, 6621, 0.530, 5, 0.840, 339, 21, 9, 3, 69, 5.607, 4.340
Mon Jan  9 10:03:52 EST 2017, 9096, 0.280, 7, 0.090, 414, 88, 5, 40, 47, 41.350, 41.133
Mon Jan  9 10:04:58 EST 2017, 4146, 0.780, 3, 0.590, 564, 43, 14, 15, 92, 64.260, 55.253
Mon Jan  9 10:05:03 EST 2017, 2908, 0.400, 6, 0.470, 377, 32, 17, 9, 13, 4.483, 3.977
Mon Jan  9 10:05:50 EST 2017, 7858, 0.900, 2, 0.970, 527, 77, 7, 34, 58, 46.443, 44.083
Mon Jan  9 10:05:51 EST 2017, 5383, 0.150, 4, 0.220, 452, 10, 2, 21, 36, 1.037, 1.020
Mon Jan  9 10:07:16 EST 2017, 433, 0.650, 9, 0.720, 302, 55, 12, 46, 81, 84.647, 81.280
Mon Jan  9 10:07:19 EST 2017, 588, 0.390, 1, 0.080, 541, 48, 3, 4, 34, 2.090, 2.427
Mon Jan  9 10:09:56 EST 2017, 5538, 0.890, 6, 0.580, 391, 93, 13, 29, 79, 151.117, 127.213
Mon Jan  9 10:10:00 EST 2017, 8013, 0.140, 8, 0.330, 316, 25, 17, 16, 12, 3.987, 3.597
Mon Jan  9 10:10:59 EST 2017, 3063, 0.640, 3, 0.830, 466, 70, 8, 41, 57, 58.107, 54.993
Mon Jan  9 10:11:04 EST 2017, 4300, 0.010, 7, 0.200, 353, 59, 1, 35, 45, 4.817, 5.153
Mon Jan  9 10:11:13 EST 2017, 9250, 0.510, 2, 0.700, 503, 14, 10, 10, 90, 8.413, 7.347
Mon Jan  9 10:12:35 EST 2017, 6775, 0.260, 5, 0.450, 578, 81, 15, 47, 23, 80.943, 76.097
Mon Jan  9 10:12:55 EST 2017, 1825, 0.760, 9, 0.950, 428, 36, 6, 22, 68, 19.490, 18.180
Mon Jan  9 10:13:11 EST 2017, 2444, 0.200, 3, 0.640, 410, 42, 4, 44, 51, 15.007, 14.660
Mon Jan  9 10:16:39 EST 2017, 7394, 0.700, 7, 0.140, 560, 87, 14, 19, 96, 202.957, 164.947
Mon Jan  9 10:16:58 EST 2017, 9869, 0.450, 5, 0.890, 485, 20, 19, 32, 29, 19.080, 17.773
Mon Jan  9 10:17:13 EST 2017, 4919, 0.950, 1, 0.390, 335, 65, 9, 7, 74, 13.127, 13.633
Mon Jan  9 10:17:23 EST 2017, 3681, 0.320, 8, 0.520, 522, 76, 2, 13, 40, 8.523, 9.277
Mon Jan  9 10:18:12 EST 2017, 8631, 0.820, 4, 0.020, 372, 31, 12, 38, 85, 48.613, 45.060
Mon Jan  9 10:18:21 EST 2017, 6156, 0.070, 2, 0.770, 447, 98, 16, 0, 17, 8.647, 5.933
Mon Jan  9 10:19:07 EST 2017, 1206, 0.570, 6, 0.270, 597, 53, 7, 25, 62, 45.470, 44.010
Mon Jan  9 10:19:53 EST 2017, 897, 0.100, 8, 0.480, 456, 28, 13, 39, 59, 45.847, 42.097
Mon Jan  9 10:19:56 EST 2017, 5847, 0.600, 3, 0.980, 306, 73, 4, 14, 14, 2.670, 2.473
Mon Jan  9 10:20:23 EST 2017, 8322, 0.350, 1, 0.230, 381, 51, 9, 27, 82, 24.153, 22.817
Mon Jan  9 10:21:13 EST 2017, 3372, 0.850, 5, 0.730, 531, 96, 18, 2, 37, 47.913, 29.057
Mon Jan  9 10:22:36 EST 2017, 4610, 0.480, 4, 0.360, 419, 84, 11, 21, 71, 80.953, 68.893
Mon Jan  9 10:22:40 EST 2017, 9560, 0.980, 9, 0.860, 569, 39, 1, 46, 26, 3.373, 3.490
Mon Jan  9 10:23:19 EST 2017, 7085, 0.230, 6, 0.110, 494, 62, 6, 8, 93, 37.323, 31.217
Mon Jan  9 10:23:31 EST 2017, 2135, 0.730, 2, 0.610, 344, 17, 16, 33, 48, 11.960, 11.140
Mon Jan  9 10:23:38 EST 2017, 1516, 0.290, 6, 0.800, 325, 11, 14, 11, 76, 7.173, 6.043
Mon Jan  9 10:23:46 EST 2017, 6466, 0.790, 1, 0.300, 475, 56, 5, 36, 31, 8.117, 8.000
Mon Jan  9 10:24:43 EST 2017, 8941, 0.040, 4, 0.550, 550, 34, 10, 24, 99, 55.803, 49.957
Mon Jan  9 10:27:51 EST 2017, 3991, 0.540, 8, 0.050, 400, 79, 19, 49, 54, 187.167, 169.593
Mon Jan  9 10:30:04 EST 2017, 2753, 0.170, 3, 0.920, 588, 90, 12, 30, 65, 130.430, 114.993
Mon Jan  9 10:30:06 EST 2017, 7703, 0.670, 7, 0.420, 438, 45, 3, 5, 20, 2.003, 1.920
Mon Jan  9 10:31:37 EST 2017, 5228, 0.420, 9, 0.670, 363, 67, 7, 43, 88, 82.460, 73.687
Mon Jan  9 10:31:58 EST 2017, 278, 0.920, 5, 0.170, 513, 22, 17, 18, 43, 20.337, 17.927
Mon Jan  9 10:31:59 EST 2017, 356, 0.270, 9, 0.310, 393, 17, 1, 2, 93, 1.183, 1.373
Mon Jan  9 10:32:54 EST 2017, 5306, 0.770, 5, 0.810, 543, 62, 10, 27, 48, 54.197, 49.207
Mon Jan  9 10:33:34 EST 2017, 7781, 0.020, 3, 0.060, 468, 40, 15, 14, 70, 39.380, 32.733
Mon Jan  9 10:33:53 EST 2017, 2831, 0.520, 7, 0.560, 318, 85, 6, 39, 25, 19.067, 18.473
Mon Jan  9 10:34:41 EST 2017, 4068, 0.140, 4, 0.430, 506, 96, 3, 33, 81, 47.897, 48.250
Mon Jan  9 10:34:56 EST 2017, 9018, 0.640, 8, 0.930, 356, 51, 13, 8, 36, 14.190, 11.657
Mon Jan  9 10:37:57 EST 2017, 6543, 0.390, 6, 0.180, 431, 74, 18, 45, 59, 180.623, 162.653
Mon Jan  9 10:37:59 EST 2017, 1593, 0.890, 1, 0.680, 581, 29, 8, 20, 14, 2.250, 2.223
Mon Jan  9 10:38:13 EST 2017, 2212, 0.080, 7, 0.990, 562, 23, 2, 48, 87, 13.033, 13.247
Mon Jan  9 10:38:44 EST 2017, 7162, 0.580, 2, 0.490, 412, 68, 12, 23, 42, 30.257, 28.210
Mon Jan  9 10:39:46 EST 2017, 9637, 0.330, 4, 0.740, 337, 46, 16, 36, 64, 62.297, 56.187
Mon Jan  9 10:39:59 EST 2017, 4687, 0.830, 9, 0.240, 487, 91, 7, 11, 19, 12.623, 11.060
Mon Jan  9 10:40:19 EST 2017, 3449, 0.460, 1, 0.870, 374, 79, 5, 17, 98, 18.760, 19.717
Mon Jan  9 10:41:21 EST 2017, 8399, 0.960, 5, 0.370, 524, 34, 14, 42, 53, 61.000, 57.230
Mon Jan  9 10:42:53 EST 2017, 5924, 0.210, 8, 0.620, 599, 57, 19, 5, 76, 84.940, 56.617
Mon Jan  9 10:42:57 EST 2017, 974, 0.710, 3, 0.120, 449, 12, 9, 30, 31, 4.360, 4.247
Mon Jan  9 10:43:06 EST 2017, 1284, 0.240, 2, 0.150, 309, 37, 11, 41, 22, 8.740, 8.310
Mon Jan  9 10:43:22 EST 2017, 6234, 0.740, 6, 0.650, 459, 82, 2, 16, 67, 14.687, 15.597
Mon Jan  9 10:43:30 EST 2017, 8709, 0.490, 9, 0.400, 534, 15, 6, 28, 45, 7.977, 7.430
Mon Jan  9 10:44:21 EST 2017, 3759, 0.990, 4, 0.900, 384, 60, 16, 3, 90, 46.603, 28.823
Mon Jan  9 10:44:38 EST 2017, 4996, 0.360, 5, 0.020, 571, 71, 13, 22, 11, 16.637, 14.823
Mon Jan  9 10:44:44 EST 2017, 9946, 0.860, 1, 0.520, 421, 26, 4, 47, 56, 5.940, 6.013
Mon Jan  9 10:45:02 EST 2017, 7471, 0.110, 3, 0.270, 346, 93, 9, 9, 33, 16.963, 14.990
Mon Jan  9 10:47:26 EST 2017, 2521, 0.610, 7, 0.770, 496, 48, 18, 34, 78, 138.287, 126.217
Mon Jan  9 10:47:34 EST 2017, 1903, 0.430, 5, 0.590, 477, 54, 12, 6, 17, 7.840, 6.213
Mon Jan  9 10:48:01 EST 2017, 6853, 0.930, 9, 0.090, 327, 99, 3, 31, 62, 26.023, 26.747
Mon Jan  9 10:48:12 EST 2017, 9328, 0.180, 7, 0.840, 402, 32, 8, 19, 39, 11.007, 9.953
Mon Jan  9 10:51:50 EST 2017, 4378, 0.680, 2, 0.340, 552, 77, 17, 44, 84, 208.433, 193.763
Mon Jan  9 10:52:30 EST 2017, 3140, 0.050, 8, 0.710, 440, 65, 15, 25, 28, 40.063, 36.003
Mon Jan  9 10:52:35 EST 2017, 8090, 0.550, 3, 0.210, 590, 20, 5, 0, 73, 4.337, 3.807
Mon Jan  9 10:53:20 EST 2017, 5615, 0.300, 1, 0.960, 515, 88, 10, 38, 50, 44.407, 44.047
Mon Jan  9 10:54:26 EST 2017, 665, 0.800, 6, 0.460, 365, 43, 19, 13, 95, 63.627, 52.120
Mon Jan  9 10:55:07 EST 2017, 510, 0.000, 4, 0.850, 595, 72, 5, 32, 52, 40.870, 39.260
Mon Jan  9 10:55:41 EST 2017, 5460, 0.500, 8, 0.350, 445, 27, 15, 7, 97, 31.767, 24.233
Mon Jan  9 10:56:42 EST 2017, 7935, 0.250, 6, 0.600, 370, 95, 10, 45, 29, 51.543, 52.477
Mon Jan  9 10:56:47 EST 2017, 2985, 0.750, 2, 0.100, 520, 50, 1, 20, 74, 4.983, 5.653
Mon Jan  9 10:56:52 EST 2017, 4223, 0.380, 7, 0.980, 332, 39, 8, 1, 40, 4.540, 3.203
Mon Jan  9 10:59:59 EST 2017, 9173, 0.880, 3, 0.480, 482, 84, 17, 26, 85, 184.917, 148.663
Mon Jan  9 11:00:01 EST 2017, 6698, 0.130, 1, 0.730, 557, 16, 13, 13, 18, 1.967, 1.943
Mon Jan  9 11:00:25 EST 2017, 1748, 0.630, 5, 0.230, 407, 61, 3, 38, 63, 22.193, 22.507
Mon Jan  9 11:00:35 EST 2017, 2367, 0.320, 2, 0.410, 426, 55, 7, 16, 35, 9.983, 9.613
Mon Jan  9 11:01:10 EST 2017, 7317, 0.820, 7, 0.910, 576, 10, 16, 41, 80, 33.797, 31.880
Mon Jan  9 11:01:17 EST 2017, 9792, 0.070, 9, 0.160, 501, 78, 11, 4, 12, 7.133, 5.727
Mon Jan  9 11:01:22 EST 2017, 4842, 0.570, 4, 0.660, 351, 33, 2, 29, 57, 4.960, 5.120
Mon Jan  9 11:02:08 EST 2017, 3604, 0.190, 6, 0.290, 463, 44, 9, 48, 46, 44.790, 43.087
Mon Jan  9 11:03:15 EST 2017, 8554, 0.690, 1, 0.790, 313, 89, 18, 23, 91, 65.437, 57.400
Mon Jan  9 11:03:25 EST 2017, 6079, 0.440, 3, 0.040, 388, 22, 14, 35, 24, 9.720, 8.993
Mon Jan  9 11:03:47 EST 2017, 1129, 0.940, 8, 0.540, 538, 67, 4, 10, 69, 21.980, 21.147
Mon Jan  9 11:06:47 EST 2017, 820, 0.470, 7, 0.700, 510, 92, 16, 24, 71, 175.423, 154.790
Mon Jan  9 11:06:57 EST 2017, 5770, 0.970, 2, 0.200, 360, 47, 6, 49, 26, 10.017, 9.797
Mon Jan  9 11:07:06 EST 2017, 8245, 0.220, 5, 0.950, 435, 69, 1, 12, 94, 7.937, 8.637
Mon Jan  9 11:07:41 EST 2017, 3295, 0.720, 9, 0.450, 585, 24, 11, 37, 49, 34.187, 31.647
Mon Jan  9 11:07:52 EST 2017, 4532, 0.100, 1, 0.570, 398, 13, 18, 43, 60, 11.623, 11.053
Mon Jan  9 11:08:03 EST 2017, 9482, 0.600, 6, 0.070, 548, 58, 8, 18, 15, 10.113, 9.237
Mon Jan  9 11:08:26 EST 2017, 7007, 0.350, 8, 0.820, 473, 36, 4, 30, 83, 22.660, 21.697
Mon Jan  9 11:08:45 EST 2017, 2057, 0.850, 4, 0.320, 323, 81, 13, 5, 38, 18.613, 14.927
Mon Jan  9 11:10:28 EST 2017, 1439, 0.160, 9, 0.010, 342, 86, 17, 27, 55, 102.297, 88.857
Mon Jan  9 11:10:29 EST 2017, 6389, 0.660, 4, 0.510, 492, 41, 7, 2, 10, 1.450, 1.253
Mon Jan  9 11:10:50 EST 2017, 8864, 0.410, 2, 0.260, 567, 64, 2, 40, 77, 19.627, 20.883
Mon Jan  9 11:10:57 EST 2017, 3914, 0.910, 6, 0.760, 417, 19, 12, 15, 32, 6.820, 6.113
Mon Jan  9 11:11:29 EST 2017, 2676, 0.280, 3, 0.130, 529, 30, 19, 9, 66, 31.707, 24.777
Mon Jan  9 11:11:55 EST 2017, 7626, 0.780, 8, 0.630, 379, 75, 10, 34, 21, 25.043, 23.310
Mon Jan  9 11:12:16 EST 2017, 5151, 0.030, 5, 0.380, 304, 53, 5, 21, 88, 21.457, 20.563
Mon Jan  9 11:13:15 EST 2017, 201, 0.530, 1, 0.880, 454, 98, 14, 46, 43, 58.687, 56.760
Mon Jan  9 11:13:24 EST 2017, 240, 0.450, 3, 0.430, 317, 67, 2, 38, 46, 8.047, 8.397
Mon Jan  9 11:13:49 EST 2017, 5190, 0.950, 8, 0.930, 467, 22, 12, 13, 91, 24.763, 20.883
Mon Jan  9 11:14:52 EST 2017, 7665, 0.200, 5, 0.180, 542, 90, 16, 26, 24, 62.150, 54.303
Mon Jan  9 11:14:57 EST 2017, 2715, 0.700, 1, 0.680, 392, 45, 7, 1, 69, 5.190, 5.367
Mon Jan  9 11:15:07 EST 2017, 3952, 0.080, 9, 0.310, 579, 33, 5, 19, 35, 9.717, 9.057
Mon Jan  9 11:18:06 EST 2017, 8902, 0.580, 4, 0.810, 429, 78, 14, 44, 80, 174.853, 158.553
Mon Jan  9 11:18:08 EST 2017, 6427, 0.330, 2, 0.060, 354, 11, 19, 7, 13, 1.310, 1.157
Mon Jan  9 11:19:06 EST 2017, 1477, 0.830, 6, 0.560, 504, 56, 9, 32, 58, 57.770, 54.327
Mon Jan  9 11:19:08 EST 2017, 2096, 0.140, 1, 0.750, 486, 61, 1, 10, 41, 1.630, 1.820
Mon Jan  9 11:19:30 EST 2017, 7046, 0.640, 6, 0.250, 336, 16, 11, 35, 86, 21.440, 19.637
Mon Jan  9 11:19:59 EST 2017, 9521, 0.390, 8, 0.500, 411, 84, 15, 22, 18, 28.540, 24.960
Mon Jan  9 11:20:39 EST 2017, 4571, 0.890, 4, 0.000, 561, 39, 6, 47, 63, 39.853, 39.567
Mon Jan  9 11:20:53 EST 2017, 3333, 0.270, 7, 0.870, 448, 50, 3, 29, 52, 13.567, 13.530
Mon Jan  9 11:22:24 EST 2017, 8283, 0.770, 2, 0.370, 598, 95, 13, 4, 97, 86.630, 64.703
Mon Jan  9 11:23:00 EST 2017, 5808, 0.020, 5, 0.620, 523, 28, 18, 41, 30, 35.883, 33.440
Mon Jan  9 11:23:43 EST 2017, 858, 0.520, 9, 0.120, 373, 73, 8, 16, 75, 42.493, 39.173
Mon Jan  9 11:24:37 EST 2017, 1168, 0.050, 6, 0.090, 383, 98, 12, 5, 66, 50.667, 37.290
Mon Jan  9 11:24:42 EST 2017, 6118, 0.550, 2, 0.590, 533, 53, 3, 30, 21, 4.830, 4.783
Mon Jan  9 11:25:49 EST 2017, 8593, 0.300, 4, 0.340, 458, 75, 8, 18, 89, 64.480, 58.247
Mon Jan  9 11:26:23 EST 2017, 3643, 0.800, 8, 0.840, 308, 30, 17, 43, 44, 33.763, 31.877
Mon Jan  9 11:26:50 EST 2017, 4880, 0.420, 3, 0.220, 495, 19, 15, 37, 55, 27.250, 25.530
Mon Jan  9 11:26:53 EST 2017, 9830, 0.920, 7, 0.720, 345, 64, 5, 12, 10, 2.533, 2.313
Mon Jan  9 11:28:11 EST 2017, 7355, 0.170, 9, 0.470, 420, 42, 10, 49, 77, 76.683, 72.830
Mon Jan  9 11:29:46 EST 2017, 2405, 0.670, 5, 0.970, 570, 87, 19, 24, 32, 93.240, 79.067
Mon Jan  9 11:32:28 EST 2017, 1787, 0.360, 8, 0.650, 551, 81, 11, 46, 61, 158.793, 149.250
Mon Jan  9 11:32:29 EST 2017, 6737, 0.860, 3, 0.150, 401, 36, 2, 21, 16, 1.263, 1.333
Mon Jan  9 11:32:47 EST 2017, 9212, 0.110, 1, 0.900, 326, 59, 6, 33, 83, 17.563, 17.437
Mon Jan  9 11:32:53 EST 2017, 4262, 0.610, 6, 0.400, 476, 14, 16, 8, 38, 6.440, 5.603
Mon Jan  9 11:33:14 EST 2017, 3024, 0.230, 4, 0.530, 364, 25, 14, 15, 72, 20.067, 17.413
Mon Jan  9 11:33:33 EST 2017, 7974, 0.730, 9, 0.030, 514, 70, 4, 40, 27, 19.207, 18.767
Mon Jan  9 11:34:08 EST 2017, 5499, 0.480, 7, 0.780, 589, 47, 9, 2, 94, 34.333, 23.087
Mon Jan  9 11:35:35 EST 2017, 549, 0.980, 2, 0.280, 439, 92, 18, 27, 49, 85.700, 76.563
Mon Jan  9 11:35:47 EST 2017, 704, 0.190, 8, 0.890, 518, 12, 7, 20, 98, 12.150, 11.160
Mon Jan  9 11:37:11 EST 2017, 5654, 0.690, 4, 0.390, 368, 57, 16, 45, 53, 83.713, 76.800
Mon Jan  9 11:37:23 EST 2017, 8129, 0.440, 1, 0.640, 443, 35, 11, 8, 76, 10.907, 9.870
Mon Jan  9 11:37:36 EST 2017, 3179, 0.940, 6, 0.140, 593, 80, 2, 33, 31, 12.883, 13.443
Mon Jan  9 11:39:50 EST 2017, 4416, 0.310, 5, 0.760, 406, 91, 9, 39, 87, 133.150, 121.233
Mon Jan  9 11:40:40 EST 2017, 9366, 0.810, 9, 0.260, 556, 46, 19, 14, 42, 48.783, 40.673
Mon Jan  9 11:42:28 EST 2017, 6891, 0.060, 7, 0.510, 481, 68, 14, 26, 65, 107.527, 92.030
Mon Jan  9 11:42:28 EST 2017, 1941, 0.560, 3, 0.010, 331, 23, 4, 1, 20, 0.717, 0.697
Mon Jan  9 11:42:47 EST 2017, 2560, 0.370, 5, 0.320, 350, 29, 6, 30, 82, 18.557, 17.770
Mon Jan  9 11:43:02 EST 2017, 7510, 0.870, 1, 0.820, 500, 74, 15, 5, 37, 14.400, 11.753
Mon Jan  9 11:44:15 EST 2017, 9985, 0.120, 3, 0.070, 575, 52, 10, 42, 59, 71.490, 67.130
Mon Jan  9 11:44:17 EST 2017, 5035, 0.620, 8, 0.570, 425, 97, 1, 17, 14, 1.940, 2.003
Mon Jan  9 11:45:12 EST 2017, 3797, 0.000, 2, 0.450, 537, 85, 8, 11, 93, 54.723, 47.823
Mon Jan  9 11:46:05 EST 2017, 8747, 0.500, 7, 0.950, 387, 40, 17, 36, 48, 52.113, 48.807
Mon Jan  9 11:47:06 EST 2017, 6272, 0.250, 9, 0.200, 312, 63, 13, 23, 70, 58.983, 52.453
Mon Jan  9 11:47:09 EST 2017, 1322, 0.750, 4, 0.700, 462, 18, 3, 48, 25, 3.190, 3.180
Mon Jan  9 11:47:30 EST 2017, 1013, 0.280, 1, 0.540, 584, 43, 17, 34, 28, 20.627, 19.237
Mon Jan  9 11:48:13 EST 2017, 5963, 0.780, 5, 0.040, 434, 88, 7, 9, 73, 40.903, 34.803
Mon Jan  9 11:48:20 EST 2017, 8438, 0.030, 7, 0.790, 359, 21, 3, 47, 51, 6.497, 6.450
Mon Jan  9 11:50:05 EST 2017, 3488, 0.530, 3, 0.290, 509, 66, 12, 22, 96, 100.640, 90.837
Mon Jan  9 11:50:16 EST 2017, 4726, 0.160, 6, 0.670, 322, 77, 19, 3, 17, 10.283, 7.223
Mon Jan  9 11:50:39 EST 2017, 9676, 0.660, 2, 0.170, 472, 32, 10, 28, 62, 22.937, 21.513
