# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sat Jan 14 10:06:39 EST 2017, 1, 5, 0.000, 2, 17.32, 0.601764, 16.896, 17.744, 16.07, 17.53, 17.625, 17.65, 17.69, 56078.4, 2.6533, 56076.5, 56080.3, 56076, 56076, 56080, 56080, 56084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4721260, 0, 4721260, 4721260, 4721260, 4721260, 4721260, 4721260, 4721260, 9143025, 0, 9143025, 9143025, 9143025, 9143025, 9143025, 9143025, 9143025
Sat Jan 14 10:10:46 EST 2017, 1, 10, 0.000, 2, 18, 0.512777, 17.6387, 18.3613, 17.39, 17.4, 18.175, 18.53, 18.83, 56722.4, 2.6533, 56720.5, 56724.3, 56720, 56720, 56724, 56724, 56728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4955901, 0, 4955901, 4955901, 4955901, 4955901, 4955901, 4955901, 4955901, 9892913, 0, 9892913, 9892913, 9892913, 9892913, 9892913, 9892913, 9892913
Sat Jan 14 10:14:43 EST 2017, 1, 1, 0.250, 2, 10.186, 0.0445421, 10.1546, 10.2174, 10.11, 10.16, 10.195, 10.25, 10.25, 47564, 2.52982, 47562.2, 47565.8, 47560, 47564, 47564, 47568, 47568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2878203, 0, 2878203, 2878203, 2878203, 2878203, 2878203, 2878203, 2878203, 3915208, 0, 3915208, 3915208, 3915208, 3915208, 3915208, 3915208, 3915208
Sat Jan 14 10:16:49 EST 2017, 1, 2, 0.250, 2, 12.929, 0.886594, 12.3043, 13.5537, 10.41, 12.85, 13.305, 13.53, 13.56, 48666.8, 1.83303, 48665.5, 48668.1, 48664, 48664, 48668, 48668, 48668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3865420, 0, 3865420, 3865420, 3865420, 3865420, 3865420, 3865420, 3865420, 6296184, 0, 6296184, 6296184, 6296184, 6296184, 6296184, 6296184, 6296184
Sat Jan 14 10:18:56 EST 2017, 1, 5, 0.250, 2, 16.358, 0.429087, 16.0557, 16.6603, 15.66, 15.9, 16.66, 16.75, 16.81, 50110.8, 3.6, 50108.3, 50113.3, 50108, 50108, 50110, 50116, 50116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4581304, 0, 4581304, 4581304, 4581304, 4581304, 4581304, 4581304, 4581304, 9142926, 0, 9142926, 9142926, 9142926, 9142926, 9142926, 9142926, 9142926
Sat Jan 14 10:23:03 EST 2017, 1, 10, 0.250, 2, 16.95, 0.425535, 16.6502, 17.2498, 16.46, 16.47, 17.26, 17.41, 17.5, 50518, 2, 50516.6, 50519.4, 50516, 50516, 50520, 50520, 50520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4712398, 0, 4712398, 4712398, 4712398, 4712398, 4712398, 4712398, 4712398, 9892887, 0, 9892887, 9892887, 9892887, 9892887, 9892887, 9892887, 9892887
Sat Jan 14 10:27:10 EST 2017, 1, 1, 0.000, 5, 17.548, 0.698438, 17.0559, 18.0401, 16.4, 17.27, 17.89, 18.37, 18.46, 54195.2, 2.99333, 54193.1, 54197.3, 54192, 54192, 54196, 54200, 54200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4440991, 0, 4440991, 4440991, 4440991, 4440991, 4440991, 4440991, 4440991, 9799092, 0, 9799092, 9799092, 9799092, 9799092, 9799092, 9799092, 9799092
Sat Jan 14 10:30:32 EST 2017, 1, 2, 0.000, 5, 22.082, 1.28062, 21.1797, 22.9843, 20.57, 21.05, 22.54, 23.67, 23.68, 57943.2, 2.99333, 57941.1, 57945.3, 57940, 57940, 57944, 57948, 57948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4900626, 0, 4900626, 4900626, 4900626, 4900626, 4900626, 4900626, 4900626, 15748136, 0, 15748136, 15748136, 15748136, 15748136, 15748136, 15748136, 15748136
Sat Jan 14 10:32:43 EST 2017, 1, 5, 0.000, 5, 28.068, 0.640778, 27.6165, 28.5195, 26.97, 27.33, 28.52, 28.63, 28.63, 62663.2, 2.99333, 62661.1, 62665.3, 62660, 62660, 62664, 62668, 62668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989402, 0, 4989402, 4989402, 4989402, 4989402, 4989402, 4989402, 4989402, 22860247, 0, 22860247, 22860247, 22860247, 22860247, 22860247, 22860247, 22860247
Sat Jan 14 10:34:45 EST 2017, 1, 10, 0.000, 5, 28.744, 0.936538, 28.0842, 29.4038, 26.75, 28.04, 29.375, 29.56, 29.69, 63370.8, 3.1241, 63368.6, 63373, 63368, 63368, 63372, 63376, 63376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 24733238, 0, 24733238, 24733238, 24733238, 24733238, 24733238, 24733238, 24733238
