# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sat Jul  8 04:48:33 EDT 2017, 0.200, 135, 29, 6, 25, 455, 1, 19, 21, 44, 1.230, 1.223
Sat Jul  8 04:53:40 EDT 2017, 0.700, 155, 24, 2, 14, 305, 10, 39, 6, 24, 1.547, 1.517
Sat Jul  8 04:58:42 EDT 2017, 0.950, 125, 21, 8, 9, 530, 15, 29, 28, 14, 1.563, 1.543
Sat Jul  8 05:03:19 EDT 2017, 0.450, 145, 26, 4, 20, 380, 5, 49, 13, 34, 1.400, 1.380
Sat Jul  8 05:08:25 EDT 2017, 0.330, 120, 22, 7, 12, 418, 3, 34, 17, 19, 1.230, 1.263
Sat Jul  8 05:13:17 EDT 2017, 0.830, 140, 27, 3, 23, 568, 12, 14, 2, 39, 1.533, 1.540
Sat Jul  8 05:23:30 EDT 2017, 0.580, 130, 25, 9, 28, 343, 17, 44, 24, 49, 3.613, 3.923
Sat Jul  8 05:28:32 EDT 2017, 0.080, 150, 20, 5, 17, 493, 8, 24, 9, 29, 1.270, 1.243
Sat Jul  8 05:33:08 EDT 2017, 0.110, 131, 23, 4, 8, 577, 12, 13, 9, 35, 1.370, 1.273
Sat Jul  8 05:38:15 EDT 2017, 0.610, 151, 28, 8, 19, 427, 2, 33, 24, 15, 1.220, 1.030
Sat Jul  8 05:43:17 EDT 2017, 0.860, 121, 26, 2, 25, 502, 7, 23, 1, 25, 1.233, 1.233
Sat Jul  8 05:48:23 EDT 2017, 0.360, 141, 21, 6, 14, 352, 17, 43, 16, 45, 2.840, 3.043
Sat Jul  8 05:53:30 EDT 2017, 0.480, 126, 27, 5, 28, 315, 14, 38, 12, 20, 1.530, 1.513
Sat Jul  8 06:04:15 EDT 2017, 0.980, 146, 22, 9, 17, 465, 5, 18, 27, 40, 300.000, 300.000
Sat Jul  8 06:08:46 EDT 2017, 0.730, 136, 20, 3, 11, 390, 9, 48, 5, 30, 1.923, 2.140
Sat Jul  8 06:13:53 EDT 2017, 0.230, 156, 25, 7, 22, 540, 19, 28, 20, 10, 1.243, 1.263
Sat Jul  8 06:18:55 EDT 2017, 0.170, 124, 21, 9, 21, 558, 11, 46, 14, 38, 2.200, 2.177
Sat Jul  8 06:24:01 EDT 2017, 0.670, 144, 26, 5, 10, 408, 1, 26, 29, 18, 1.257, 1.230
Sat Jul  8 06:29:08 EDT 2017, 0.920, 134, 29, 7, 15, 483, 6, 36, 7, 28, 1.347, 1.340
Sat Jul  8 06:34:10 EDT 2017, 0.420, 154, 24, 3, 26, 333, 15, 16, 22, 48, 1.543, 1.497
Sat Jul  8 06:39:17 EDT 2017, 0.300, 139, 25, 8, 18, 371, 13, 21, 10, 23, 1.227, 1.240
Sat Jul  8 06:44:18 EDT 2017, 0.800, 159, 20, 4, 29, 521, 4, 41, 25, 43, 1.557, 1.530
Sat Jul  8 06:49:25 EDT 2017, 0.550, 129, 23, 6, 23, 446, 8, 11, 3, 33, 1.217, 1.243
Sat Jul  8 06:54:32 EDT 2017, 0.050, 149, 28, 2, 12, 596, 18, 31, 18, 13, 1.537, 1.433
Sat Jul  8 07:02:49 EDT 2017, 0.030, 138, 21, 7, 29, 319, 7, 25, 1, 40, 1.193, 1.220
Sat Jul  8 07:07:56 EDT 2017, 0.530, 158, 26, 3, 18, 469, 16, 45, 16, 20, 1.843, 1.837
Sat Jul  8 07:12:58 EDT 2017, 0.780, 128, 29, 9, 12, 394, 12, 15, 9, 10, 1.253, 1.253
Sat Jul  8 07:18:05 EDT 2017, 0.280, 148, 24, 5, 23, 544, 2, 35, 24, 30, 1.240, 1.253
Sat Jul  8 07:28:03 EDT 2017, 0.410, 123, 25, 6, 9, 582, 9, 40, 5, 15, 1.237, 1.270
Sat Jul  8 07:33:19 EDT 2017, 0.910, 143, 20, 2, 20, 432, 19, 20, 20, 35, 2.250, 2.440
Sat Jul  8 07:38:16 EDT 2017, 0.660, 133, 22, 8, 26, 507, 14, 30, 13, 45, 2.440, 2.733
Sat Jul  8 07:43:28 EDT 2017, 0.160, 153, 27, 4, 15, 357, 4, 10, 28, 25, 1.133, 1.227
Sat Jul  8 07:48:24 EDT 2017, 0.220, 126, 24, 2, 16, 338, 6, 32, 3, 42, 1.253, 1.200
Sat Jul  8 07:53:36 EDT 2017, 0.720, 146, 29, 6, 27, 488, 15, 12, 18, 22, 1.237, 1.223
Sat Jul  8 07:58:43 EDT 2017, 0.970, 136, 27, 4, 22, 413, 10, 42, 11, 12, 1.260, 1.247
Sat Jul  8 08:03:19 EDT 2017, 0.470, 156, 22, 8, 11, 563, 1, 22, 26, 32, 1.230, 1.257
Sat Jul  8 08:08:21 EDT 2017, 0.340, 131, 28, 3, 19, 526, 8, 17, 0, 17, 1.250, 1.243
Sat Jul  8 08:13:22 EDT 2017, 0.840, 151, 23, 7, 8, 376, 17, 37, 15, 37, 2.737, 3.023
Sat Jul  8 08:18:24 EDT 2017, 0.590, 121, 20, 5, 13, 451, 13, 27, 7, 47, 2.363, 2.437
Sat Jul  8 08:23:40 EDT 2017, 0.090, 141, 25, 9, 24, 301, 3, 47, 22, 27, 1.263, 1.227
Sat Jul  8 08:28:42 EDT 2017, 0.060, 122, 29, 8, 24, 385, 17, 39, 25, 36, 1.843, 1.823
Sat Jul  8 08:33:09 EDT 2017, 0.560, 142, 24, 4, 13, 535, 7, 19, 10, 16, 1.243, 1.223
Sat Jul  8 08:38:21 EDT 2017, 0.810, 132, 22, 6, 18, 310, 3, 49, 17, 26, 1.243, 1.227
Sat Jul  8 08:43:27 EDT 2017, 0.310, 152, 27, 2, 29, 460, 12, 29, 2, 46, 1.840, 1.840
Sat Jul  8 08:48:24 EDT 2017, 0.440, 137, 23, 9, 15, 498, 19, 14, 29, 21, 1.247, 1.263
Sat Jul  8 08:53:31 EDT 2017, 0.940, 157, 28, 5, 26, 348, 10, 34, 14, 41, 1.830, 1.850
Sat Jul  8 08:58:42 EDT 2017, 0.690, 127, 26, 7, 21, 573, 5, 24, 21, 31, 1.243, 1.210
Sat Jul  8 09:03:19 EDT 2017, 0.190, 147, 21, 3, 10, 423, 15, 44, 6, 11, 1.350, 1.357
Sat Jul  8 09:08:21 EDT 2017, 0.120, 134, 26, 5, 11, 441, 16, 21, 27, 38, 1.560, 1.533
Sat Jul  8 09:17:49 EDT 2017, 0.620, 154, 21, 9, 22, 591, 6, 41, 12, 18, 1.223, 1.230
Sat Jul  8 09:22:55 EDT 2017, 0.870, 124, 24, 3, 28, 366, 1, 11, 19, 28, 1.147, 1.273
Sat Jul  8 09:28:02 EDT 2017, 0.370, 144, 29, 7, 17, 516, 11, 31, 4, 48, 1.857, 1.907
Sat Jul  8 09:32:39 EDT 2017, 0.250, 129, 20, 4, 25, 479, 18, 46, 23, 23, 2.143, 2.150
Sat Jul  8 09:37:41 EDT 2017, 0.750, 149, 25, 8, 14, 329, 9, 26, 8, 43, 1.543, 1.557
Sat Jul  8 09:42:48 EDT 2017, 0.500, 139, 28, 2, 9, 554, 4, 36, 16, 33, 1.247, 1.237
Sat Jul  8 09:47:49 EDT 2017, 0.000, 159, 23, 6, 20, 404, 13, 16, 1, 13, 1.233, 1.217
Sat Jul  8 09:53:01 EDT 2017, 0.000, 139, 26, 4, 26, 592, 19, 24, 14, 16, 1.353, 1.327
Sat Jul  8 09:58:13 EDT 2017, 0.500, 159, 21, 8, 15, 442, 9, 44, 29, 36, 1.837, 1.810
Sat Jul  8 10:02:44 EDT 2017, 0.750, 129, 24, 2, 9, 517, 5, 14, 7, 46, 1.257, 1.230
Sat Jul  8 10:07:41 EDT 2017, 0.250, 149, 29, 6, 20, 367, 14, 34, 22, 26, 1.463, 1.530
Sat Jul  8 10:12:48 EDT 2017, 0.380, 124, 20, 5, 12, 329, 16, 49, 10, 41, 3.130, 3.423
Sat Jul  8 10:17:50 EDT 2017, 0.880, 144, 25, 9, 23, 479, 7, 29, 25, 21, 1.243, 1.223
Sat Jul  8 10:23:02 EDT 2017, 0.630, 134, 27, 3, 29, 404, 2, 39, 3, 11, 1.137, 1.123
Sat Jul  8 10:28:03 EDT 2017, 0.130, 154, 22, 7, 18, 554, 12, 19, 18, 31, 1.253, 1.233
Sat Jul  8 10:32:35 EDT 2017, 0.190, 127, 29, 9, 13, 536, 18, 36, 8, 19, 1.557, 1.530
Sat Jul  8 10:37:42 EDT 2017, 0.690, 147, 24, 5, 24, 386, 8, 16, 23, 39, 1.233, 1.217
Sat Jul  8 10:42:48 EDT 2017, 0.940, 137, 22, 7, 19, 461, 3, 46, 1, 49, 1.553, 1.540
Sat Jul  8 10:47:50 EDT 2017, 0.440, 157, 27, 3, 8, 311, 13, 26, 16, 29, 1.443, 1.227
Sat Jul  8 10:52:57 EDT 2017, 0.310, 132, 23, 8, 22, 348, 15, 11, 12, 44, 1.223, 1.307
Sat Jul  8 10:58:04 EDT 2017, 0.810, 152, 28, 4, 11, 498, 6, 31, 27, 24, 1.257, 1.230
Sat Jul  8 11:02:35 EDT 2017, 0.560, 122, 25, 6, 16, 423, 1, 21, 5, 14, 1.237, 1.207
Sat Jul  8 11:07:52 EDT 2017, 0.060, 142, 20, 2, 27, 573, 11, 41, 20, 34, 1.847, 2.050
Sat Jul  8 11:12:54 EDT 2017, 0.090, 121, 24, 3, 21, 489, 10, 30, 21, 20, 1.243, 1.240
Sat Jul  8 11:17:51 EDT 2017, 0.590, 141, 29, 7, 10, 339, 19, 10, 6, 40, 1.233, 1.257
Sat Jul  8 11:22:57 EDT 2017, 0.840, 131, 27, 5, 16, 564, 15, 40, 28, 30, 2.633, 2.723
Sat Jul  8 11:28:04 EDT 2017, 0.340, 151, 22, 9, 27, 414, 5, 20, 13, 10, 1.217, 1.230
Sat Jul  8 11:32:36 EDT 2017, 0.470, 136, 28, 2, 18, 376, 8, 15, 17, 35, 1.233, 1.267
Sat Jul  8 11:37:43 EDT 2017, 0.970, 156, 23, 6, 29, 526, 17, 35, 2, 15, 1.643, 1.723
Sat Jul  8 11:43:00 EDT 2017, 0.720, 126, 21, 4, 24, 301, 12, 25, 24, 25, 1.533, 1.550
Sat Jul  8 11:48:02 EDT 2017, 0.220, 146, 26, 8, 13, 451, 3, 45, 9, 45, 1.233, 1.247
Sat Jul  8 11:52:58 EDT 2017, 0.160, 133, 21, 6, 9, 470, 9, 28, 15, 22, 1.250, 1.243
Sat Jul  8 11:58:05 EDT 2017, 0.660, 153, 26, 2, 20, 320, 18, 48, 0, 42, 3.563, 3.847
Sat Jul  8 12:03:17 EDT 2017, 0.910, 123, 29, 8, 25, 545, 14, 18, 23, 32, 1.540, 1.540
Sat Jul  8 12:08:14 EDT 2017, 0.410, 143, 24, 4, 14, 395, 4, 38, 8, 12, 1.223, 1.233
Sat Jul  8 12:13:16 EDT 2017, 0.280, 128, 25, 7, 28, 433, 6, 43, 19, 37, 1.353, 1.530
Sat Jul  8 12:18:23 EDT 2017, 0.780, 148, 20, 3, 17, 583, 16, 23, 4, 17, 1.530, 1.660
Sat Jul  8 12:23:30 EDT 2017, 0.530, 138, 23, 9, 11, 358, 11, 33, 26, 27, 1.453, 1.553
Sat Jul  8 12:28:42 EDT 2017, 0.030, 158, 28, 5, 22, 508, 2, 13, 11, 47, 1.257, 1.237
Sat Jul  8 12:37:10 EDT 2017, 0.050, 129, 22, 8, 16, 409, 14, 48, 27, 16, 1.390, 1.533
Sat Jul  8 12:42:17 EDT 2017, 0.550, 149, 27, 4, 27, 559, 4, 28, 12, 36, 1.220, 1.270
Sat Jul  8 12:47:23 EDT 2017, 0.800, 139, 29, 6, 21, 334, 9, 38, 19, 46, 1.817, 1.847
Sat Jul  8 12:52:25 EDT 2017, 0.300, 159, 24, 2, 10, 484, 19, 18, 4, 26, 1.543, 1.530
Sat Jul  8 13:01:03 EDT 2017, 0.420, 134, 26, 9, 19, 522, 11, 23, 23, 41, 1.503, 1.507
Sat Jul  8 13:06:09 EDT 2017, 0.920, 154, 21, 5, 8, 372, 2, 43, 8, 21, 1.263, 1.263
Sat Jul  8 13:11:11 EDT 2017, 0.670, 124, 23, 7, 13, 597, 7, 13, 15, 11, 1.237, 1.223
Sat Jul  8 13:16:18 EDT 2017, 0.170, 144, 28, 3, 24, 447, 16, 33, 0, 31, 1.530, 1.683
Sat Jul  8 13:21:25 EDT 2017, 0.240, 136, 24, 5, 28, 428, 13, 11, 25, 18, 1.250, 1.227
Sat Jul  8 13:26:26 EDT 2017, 0.740, 156, 29, 9, 17, 578, 3, 31, 10, 38, 1.227, 1.253
Sat Jul  8 13:36:40 EDT 2017, 0.990, 126, 26, 3, 12, 353, 8, 21, 17, 48, 300.000, 300.000
Sat Jul  8 13:40:16 EDT 2017, 0.490, 146, 21, 7, 23, 503, 17, 41, 2, 28, 2.437, 2.550
Sat Jul  8 13:45:18 EDT 2017, 0.360, 121, 27, 4, 9, 465, 10, 36, 29, 43, 1.860, 2.053
Sat Jul  8 13:50:26 EDT 2017, 0.860, 141, 22, 8, 20, 315, 1, 16, 14, 23, 1.220, 1.237
Sat Jul  8 13:55:37 EDT 2017, 0.610, 131, 20, 2, 26, 540, 6, 46, 21, 13, 1.303, 1.323
Sat Jul  8 14:00:14 EDT 2017, 0.110, 151, 25, 6, 15, 390, 15, 26, 6, 33, 1.477, 1.490
Sat Jul  8 14:05:21 EDT 2017, 0.080, 130, 28, 7, 11, 306, 5, 17, 3, 22, 1.153, 1.250
Sat Jul  8 14:10:27 EDT 2017, 0.580, 150, 23, 3, 22, 456, 14, 37, 18, 42, 2.757, 2.747
Sat Jul  8 14:15:29 EDT 2017, 0.830, 120, 21, 9, 28, 381, 19, 27, 11, 32, 2.170, 2.123
Sat Jul  8 14:20:36 EDT 2017, 0.330, 140, 26, 5, 17, 531, 10, 47, 26, 12, 1.333, 1.243
Sat Jul  8 14:25:32 EDT 2017, 0.450, 125, 22, 6, 25, 568, 3, 32, 0, 37, 1.240, 1.253
Sat Jul  8 14:35:51 EDT 2017, 0.950, 145, 27, 2, 14, 418, 12, 12, 15, 17, 300.000, 300.000
Sat Jul  8 14:40:12 EDT 2017, 0.700, 135, 25, 8, 8, 493, 17, 42, 7, 27, 2.420, 2.633
Sat Jul  8 14:45:29 EDT 2017, 0.200, 155, 20, 4, 19, 343, 7, 22, 22, 47, 1.257, 1.223
Sat Jul  8 14:54:22 EDT 2017, 0.140, 123, 27, 2, 23, 362, 4, 44, 1, 24, 1.173, 1.227
Sat Jul  8 15:03:05 EDT 2017, 0.640, 143, 22, 6, 12, 512, 13, 24, 16, 44, 2.117, 2.140
Sat Jul  8 15:08:11 EDT 2017, 0.890, 133, 24, 4, 18, 437, 18, 34, 9, 34, 2.727, 2.947
Sat Jul  8 15:13:13 EDT 2017, 0.390, 153, 29, 8, 29, 587, 8, 14, 24, 14, 1.260, 1.277
Sat Jul  8 15:18:20 EDT 2017, 0.270, 138, 20, 3, 15, 550, 1, 29, 5, 39, 1.250, 1.260
Sat Jul  8 15:23:26 EDT 2017, 0.770, 158, 25, 7, 26, 400, 11, 49, 20, 19, 1.537, 1.537
Sat Jul  8 15:28:28 EDT 2017, 0.520, 128, 28, 5, 21, 475, 16, 19, 13, 29, 1.530, 1.563
Sat Jul  8 15:33:10 EDT 2017, 0.020, 148, 23, 9, 10, 325, 6, 39, 28, 49, 1.327, 1.247
Sat Jul  8 15:38:16 EDT 2017, 0.020, 123, 28, 6, 27, 346, 11, 46, 7, 28, 1.540, 1.557
Sat Jul  8 15:43:18 EDT 2017, 0.520, 143, 23, 2, 16, 496, 2, 26, 22, 48, 1.243, 1.280
Sat Jul  8 15:48:25 EDT 2017, 0.770, 133, 20, 8, 11, 421, 7, 36, 0, 38, 1.870, 1.837
Sat Jul  8 15:53:27 EDT 2017, 0.270, 153, 25, 4, 22, 571, 16, 16, 15, 18, 1.273, 1.237
Sat Jul  8 16:02:40 EDT 2017, 0.400, 138, 24, 7, 8, 533, 14, 21, 11, 33, 1.530, 1.487
Sat Jul  8 16:06:21 EDT 2017, 0.900, 158, 29, 3, 19, 383, 4, 41, 26, 13, 1.250, 1.237
Sat Jul  8 16:11:18 EDT 2017, 0.650, 128, 27, 9, 24, 458, 9, 11, 4, 23, 1.210, 1.243
Sat Jul  8 16:16:30 EDT 2017, 0.150, 148, 22, 5, 13, 308, 18, 31, 19, 43, 1.823, 2.037
Sat Jul  8 16:21:32 EDT 2017, 0.210, 131, 25, 3, 17, 327, 10, 13, 13, 25, 1.247, 1.247
Sat Jul  8 16:26:33 EDT 2017, 0.710, 151, 20, 7, 28, 477, 1, 33, 28, 45, 1.247, 1.230
Sat Jul  8 16:31:10 EDT 2017, 0.960, 121, 22, 5, 23, 402, 5, 23, 5, 35, 1.210, 1.247
Sat Jul  8 16:36:17 EDT 2017, 0.460, 141, 27, 9, 12, 552, 15, 43, 20, 15, 1.547, 1.560
Sat Jul  8 16:41:18 EDT 2017, 0.340, 126, 21, 2, 20, 590, 12, 38, 9, 30, 2.027, 2.060
Sat Jul  8 16:46:25 EDT 2017, 0.840, 146, 26, 6, 9, 440, 3, 18, 24, 10, 1.047, 1.227
Sat Jul  8 16:51:37 EDT 2017, 0.590, 136, 28, 4, 15, 515, 8, 48, 2, 20, 1.540, 1.533
Sat Jul  8 16:56:44 EDT 2017, 0.090, 156, 23, 8, 26, 365, 17, 28, 17, 40, 1.537, 1.740
Sat Jul  8 17:01:10 EDT 2017, 0.120, 135, 20, 9, 22, 449, 2, 17, 16, 14, 1.250, 1.273
Sat Jul  8 17:06:22 EDT 2017, 0.620, 155, 25, 5, 11, 599, 12, 37, 1, 34, 2.140, 2.347
Sat Jul  8 17:11:29 EDT 2017, 0.870, 125, 28, 7, 17, 374, 17, 27, 23, 44, 2.427, 2.647
Sat Jul  8 17:16:30 EDT 2017, 0.370, 145, 23, 3, 28, 524, 7, 47, 8, 24, 1.533, 1.563
Sat Jul  8 17:21:27 EDT 2017, 0.490, 120, 26, 8, 14, 486, 5, 32, 19, 49, 1.413, 1.440
Sat Jul  8 17:32:10 EDT 2017, 0.990, 140, 21, 4, 25, 336, 14, 12, 4, 29, 300.000, 300.000
Sat Jul  8 17:35:46 EDT 2017, 0.740, 130, 24, 6, 19, 561, 19, 42, 27, 19, 2.157, 2.120
Sat Jul  8 17:40:58 EDT 2017, 0.240, 150, 29, 2, 8, 411, 10, 22, 12, 39, 1.377, 1.237
Sat Jul  8 17:45:54 EDT 2017, 0.180, 127, 23, 4, 13, 393, 1, 40, 21, 11, 1.237, 1.250
Sat Jul  8 17:55:02 EDT 2017, 0.680, 147, 28, 8, 24, 543, 11, 20, 6, 31, 1.443, 1.530
Sat Jul  8 18:00:09 EDT 2017, 0.930, 137, 26, 2, 29, 318, 15, 30, 29, 41, 2.127, 2.320
Sat Jul  8 18:05:21 EDT 2017, 0.430, 157, 21, 6, 18, 468, 6, 10, 14, 21, 1.267, 1.277
Sat Jul  8 18:10:23 EDT 2017, 0.310, 132, 29, 5, 26, 505, 4, 25, 18, 46, 1.253, 1.247
Sat Jul  8 18:15:29 EDT 2017, 0.810, 152, 24, 9, 15, 355, 13, 45, 3, 26, 1.813, 1.837
Sat Jul  8 18:20:26 EDT 2017, 0.560, 122, 22, 3, 10, 580, 18, 15, 25, 16, 1.330, 1.533
Sat Jul  8 18:25:38 EDT 2017, 0.060, 142, 27, 7, 21, 430, 8, 35, 10, 36, 1.217, 1.233
Sat Jul  8 18:35:06 EDT 2017, 0.040, 134, 22, 2, 15, 454, 16, 20, 25, 28, 1.547, 1.523
Sat Jul  8 18:40:22 EDT 2017, 0.540, 154, 27, 6, 26, 304, 7, 40, 10, 48, 1.537, 1.520
Sat Jul  8 18:45:24 EDT 2017, 0.790, 124, 25, 4, 21, 529, 2, 10, 17, 38, 1.260, 1.213
Sat Jul  8 18:50:21 EDT 2017, 0.290, 144, 20, 8, 10, 379, 12, 30, 2, 18, 1.257, 1.237
Sat Jul  8 18:59:59 EDT 2017, 0.410, 129, 29, 3, 23, 416, 19, 45, 28, 33, 2.733, 3.020
Sat Jul  8 19:04:36 EDT 2017, 0.910, 149, 24, 7, 12, 566, 9, 25, 13, 13, 1.280, 1.243
Sat Jul  8 19:09:38 EDT 2017, 0.660, 139, 21, 5, 18, 341, 4, 35, 21, 23, 1.260, 1.220
Sat Jul  8 19:14:45 EDT 2017, 0.160, 159, 26, 9, 29, 491, 14, 15, 6, 43, 1.453, 1.523
Sat Jul  8 19:19:56 EDT 2017, 0.230, 122, 20, 7, 25, 510, 15, 38, 27, 26, 1.860, 1.840
Sat Jul  8 19:24:53 EDT 2017, 0.730, 142, 25, 3, 14, 360, 6, 18, 12, 46, 1.240, 1.217
Sat Jul  8 19:30:00 EDT 2017, 0.980, 132, 28, 9, 8, 585, 1, 48, 19, 36, 1.247, 1.220
Sat Jul  8 19:34:37 EDT 2017, 0.480, 152, 23, 5, 19, 435, 10, 28, 4, 16, 1.250, 1.213
Sat Jul  8 19:39:38 EDT 2017, 0.350, 137, 27, 6, 11, 397, 18, 13, 23, 31, 1.247, 1.220
Sat Jul  8 19:44:45 EDT 2017, 0.850, 157, 22, 2, 22, 547, 8, 33, 8, 11, 1.273, 1.217
Sat Jul  8 19:49:47 EDT 2017, 0.600, 127, 24, 8, 27, 322, 3, 23, 15, 21, 1.257, 1.213
Sat Jul  8 19:59:04 EDT 2017, 0.100, 147, 29, 4, 16, 472, 13, 43, 0, 41, 1.803, 1.913
Sat Jul  8 20:02:10 EDT 2017, 0.070, 125, 25, 5, 10, 557, 7, 34, 3, 12, 1.237, 1.217
Sat Jul  8 20:07:12 EDT 2017, 0.570, 145, 20, 9, 21, 407, 17, 14, 18, 32, 1.353, 1.527
Sat Jul  8 20:12:29 EDT 2017, 0.820, 135, 23, 3, 27, 482, 12, 44, 11, 42, 3.557, 3.620
Sat Jul  8 20:17:30 EDT 2017, 0.320, 155, 28, 7, 16, 332, 3, 24, 26, 22, 1.257, 1.217
Sat Jul  8 20:22:27 EDT 2017, 0.450, 130, 21, 4, 29, 369, 10, 19, 7, 47, 1.563, 1.533
Sat Jul  8 20:27:34 EDT 2017, 0.950, 150, 26, 8, 18, 519, 19, 39, 22, 27, 2.740, 3.027
Sat Jul  8 20:32:10 EDT 2017, 0.700, 120, 29, 2, 13, 444, 15, 29, 14, 17, 1.543, 1.533
Sat Jul  8 20:37:22 EDT 2017, 0.200, 140, 24, 6, 24, 594, 5, 49, 29, 37, 1.540, 1.530
Sat Jul  8 20:42:19 EDT 2017, 0.130, 138, 27, 8, 20, 575, 6, 27, 5, 10, 1.250, 1.240
Sat Jul  8 20:57:03 EDT 2017, 0.630, 158, 22, 4, 9, 425, 16, 47, 20, 30, 2.500, 2.723
Sat Jul  8 21:01:34 EDT 2017, 0.880, 128, 20, 6, 14, 500, 11, 17, 12, 40, 1.507, 1.503
Sat Jul  8 21:06:51 EDT 2017, 0.380, 148, 25, 2, 25, 350, 2, 37, 27, 20, 1.247, 1.120
Sat Jul  8 21:11:49 EDT 2017, 0.260, 123, 23, 9, 17, 313, 9, 42, 1, 45, 1.550, 1.647
Sat Jul  8 21:16:51 EDT 2017, 0.760, 143, 28, 5, 28, 463, 18, 22, 16, 25, 1.723, 1.547
Sat Jul  8 21:21:57 EDT 2017, 0.510, 133, 26, 7, 23, 388, 13, 32, 9, 15, 1.460, 1.273
Sat Jul  8 21:27:04 EDT 2017, 0.010, 153, 21, 3, 12, 538, 4, 12, 24, 35, 1.260, 1.280
Sat Jul  8 21:32:06 EDT 2017, 0.000, 126, 24, 7, 21, 471, 10, 16, 23, 38, 1.253, 1.270
Sat Jul  8 21:37:23 EDT 2017, 0.500, 146, 29, 3, 10, 321, 1, 36, 8, 18, 1.243, 1.257
Sat Jul  8 21:42:19 EDT 2017, 0.750, 136, 26, 9, 16, 546, 5, 26, 15, 28, 1.253, 1.243
Sat Jul  8 21:47:26 EDT 2017, 0.250, 156, 21, 5, 27, 396, 15, 46, 0, 48, 2.750, 3.020
Sat Jul  8 21:52:28 EDT 2017, 0.380, 131, 28, 6, 13, 434, 12, 31, 27, 23, 1.347, 1.333
Sat Jul  8 22:00:16 EDT 2017, 0.880, 151, 23, 2, 24, 584, 3, 11, 12, 43, 1.240, 1.240
Sat Jul  8 22:05:23 EDT 2017, 0.630, 121, 20, 8, 19, 359, 8, 41, 19, 33, 1.547, 1.547
Sat Jul  8 22:10:24 EDT 2017, 0.130, 141, 25, 4, 8, 509, 17, 21, 4, 13, 1.247, 1.230
Sat Jul  8 22:14:01 EDT 2017, 0.190, 139, 22, 2, 12, 490, 11, 43, 29, 36, 1.937, 2.010
Sat Jul  8 22:18:58 EDT 2017, 0.690, 159, 27, 6, 23, 340, 2, 23, 14, 16, 1.240, 1.220
Sat Jul  8 22:24:05 EDT 2017, 0.940, 129, 29, 4, 28, 565, 6, 33, 21, 26, 1.540, 1.350
Sat Jul  8 22:34:08 EDT 2017, 0.440, 149, 24, 8, 17, 415, 16, 13, 6, 46, 1.530, 1.490
Sat Jul  8 22:38:45 EDT 2017, 0.320, 124, 26, 3, 26, 377, 14, 28, 25, 21, 1.203, 1.317
Sat Jul  8 22:42:51 EDT 2017, 0.820, 144, 21, 7, 15, 527, 4, 48, 10, 41, 1.553, 1.640
Sat Jul  8 22:48:03 EDT 2017, 0.570, 134, 23, 5, 9, 302, 9, 18, 17, 31, 1.227, 1.217
Sat Jul  8 22:53:10 EDT 2017, 0.070, 154, 28, 9, 20, 452, 18, 38, 2, 11, 1.237, 1.227
Sat Jul  8 22:58:11 EDT 2017, 0.100, 132, 27, 8, 28, 537, 1, 49, 1, 42, 1.257, 1.240
Sat Jul  8 23:03:08 EDT 2017, 0.600, 152, 22, 4, 17, 387, 11, 29, 16, 22, 1.353, 1.340
Sat Jul  8 23:08:25 EDT 2017, 0.850, 122, 24, 6, 11, 462, 15, 39, 9, 12, 1.567, 1.540
Sat Jul  8 23:13:27 EDT 2017, 0.350, 142, 29, 2, 22, 312, 6, 19, 24, 32, 1.240, 1.240
Sat Jul  8 23:18:34 EDT 2017, 0.470, 127, 20, 9, 8, 349, 4, 24, 5, 17, 1.267, 1.250
Sat Jul  8 23:23:40 EDT 2017, 0.970, 147, 25, 5, 19, 499, 13, 44, 20, 37, 3.040, 3.270
Sat Jul  8 23:28:32 EDT 2017, 0.720, 137, 28, 7, 25, 424, 18, 14, 13, 47, 1.763, 1.827
Sat Jul  8 23:33:09 EDT 2017, 0.220, 157, 23, 3, 14, 574, 8, 34, 28, 27, 1.570, 1.527
Sat Jul  8 23:38:25 EDT 2017, 0.160, 120, 29, 5, 18, 593, 2, 12, 7, 40, 1.270, 1.260
Sat Jul  8 23:47:23 EDT 2017, 0.660, 140, 24, 9, 29, 443, 12, 32, 22, 20, 1.533, 1.543
Sat Jul  8 23:52:25 EDT 2017, 0.910, 130, 21, 3, 24, 518, 17, 22, 14, 10, 1.347, 1.373
Sat Jul  8 23:57:42 EDT 2017, 0.410, 150, 26, 7, 13, 368, 7, 42, 29, 30, 1.330, 1.323
Sun Jul  9 00:02:13 EDT 2017, 0.290, 135, 22, 4, 21, 331, 5, 37, 3, 15, 1.280, 1.330
Sun Jul  9 00:07:15 EDT 2017, 0.790, 155, 27, 8, 10, 481, 14, 17, 18, 35, 1.540, 1.667
Sun Jul  9 00:12:27 EDT 2017, 0.540, 125, 25, 2, 15, 406, 19, 47, 11, 45, 4.933, 5.453
Sun Jul  9 00:17:29 EDT 2017, 0.040, 145, 20, 6, 26, 556, 9, 27, 26, 25, 1.373, 1.247
