# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 12:19:14 EDT 2017, 7824, 0.590, 6318, 3, 0.610, 514, 76, 14, 45, 25, 29.850, 28.547
Wed Apr 19 12:19:22 EDT 2017, 5349, 0.340, 8818, 9, 0.860, 439, 98, 9, 8, 48, 8.173, 8.627
Wed Apr 19 12:20:35 EDT 2017, 399, 0.840, 3818, 5, 0.360, 589, 53, 19, 33, 93, 70.883, 68.610
Wed Apr 19 12:21:00 EDT 2017, 322, 0.450, 9052, 1, 0.640, 531, 68, 13, 4, 46, 23.640, 19.017
Wed Apr 19 12:21:03 EDT 2017, 5272, 0.950, 4053, 6, 0.140, 381, 23, 3, 29, 91, 2.833, 3.037
Wed Apr 19 12:21:27 EDT 2017, 7747, 0.200, 1553, 4, 0.390, 456, 46, 17, 17, 68, 23.733, 22.203
Wed Apr 19 12:21:33 EDT 2017, 2797, 0.700, 6553, 8, 0.890, 306, 91, 8, 42, 23, 5.593, 5.790
Wed Apr 19 12:21:35 EDT 2017, 4034, 0.070, 2803, 3, 0.260, 343, 57, 1, 11, 57, 1.427, 1.623
Wed Apr 19 12:21:36 EDT 2017, 8984, 0.570, 7802, 7, 0.760, 493, 12, 10, 36, 12, 1.003, 0.797
Wed Apr 19 12:21:39 EDT 2017, 6509, 0.320, 5303, 5, 0.510, 418, 34, 6, 23, 35, 3.047, 3.103
Wed Apr 19 12:22:41 EDT 2017, 1559, 0.820, 303, 9, 0.010, 568, 79, 15, 48, 80, 59.143, 60.807
Wed Apr 19 12:22:51 EDT 2017, 2178, 0.130, 7178, 6, 0.200, 587, 74, 7, 7, 51, 9.477, 10.187
Wed Apr 19 12:23:33 EDT 2017, 7128, 0.630, 2178, 2, 0.700, 437, 29, 16, 32, 96, 41.170, 37.653
Wed Apr 19 12:23:37 EDT 2017, 9603, 0.380, 4678, 9, 0.950, 512, 51, 2, 20, 74, 2.957, 3.270
Wed Apr 19 12:23:58 EDT 2017, 4653, 0.880, 9677, 4, 0.450, 362, 96, 11, 45, 29, 21.143, 20.837
Wed Apr 19 12:24:11 EDT 2017, 3416, 0.260, 928, 5, 0.820, 324, 62, 19, 1, 63, 12.473, 8.290
Wed Apr 19 12:24:14 EDT 2017, 8366, 0.760, 5928, 1, 0.320, 474, 17, 9, 26, 18, 3.183, 2.950
Wed Apr 19 12:24:20 EDT 2017, 5891, 0.010, 8427, 8, 0.070, 399, 40, 14, 14, 40, 5.180, 5.130
Wed Apr 19 12:24:59 EDT 2017, 941, 0.510, 3428, 3, 0.570, 549, 85, 4, 39, 85, 34.360, 37.103
Wed Apr 19 12:25:02 EDT 2017, 1250, 0.040, 2490, 4, 0.920, 484, 26, 10, 40, 15, 3.097, 3.047
Wed Apr 19 12:25:19 EDT 2017, 6200, 0.540, 7490, 9, 0.420, 334, 71, 19, 15, 60, 15.023, 15.263
Wed Apr 19 12:26:10 EDT 2017, 8675, 0.290, 9990, 2, 0.170, 559, 93, 5, 28, 82, 45.323, 48.687
Wed Apr 19 12:26:15 EDT 2017, 3725, 0.790, 4990, 7, 0.670, 409, 48, 14, 3, 37, 3.963, 3.617
Wed Apr 19 12:26:39 EDT 2017, 4962, 0.410, 6240, 3, 0.040, 446, 15, 17, 47, 94, 24.453, 23.153
Wed Apr 19 12:26:49 EDT 2017, 9912, 0.910, 1241, 8, 0.540, 596, 60, 7, 22, 49, 9.210, 9.627
Wed Apr 19 12:27:17 EDT 2017, 7437, 0.160, 3740, 1, 0.790, 371, 82, 12, 34, 26, 27.300, 25.537
Wed Apr 19 12:27:20 EDT 2017, 2487, 0.660, 8740, 6, 0.290, 521, 37, 3, 9, 71, 2.913, 3.260
Wed Apr 19 12:27:25 EDT 2017, 1869, 0.350, 4365, 7, 0.480, 503, 32, 11, 43, 20, 4.183, 4.107
Wed Apr 19 12:27:28 EDT 2017, 6819, 0.850, 9365, 3, 0.980, 353, 77, 1, 18, 65, 2.837, 3.163
Wed Apr 19 12:29:16 EDT 2017, 9294, 0.100, 6865, 5, 0.730, 578, 99, 16, 31, 88, 102.917, 96.007
Wed Apr 19 12:29:24 EDT 2017, 4344, 0.600, 1866, 1, 0.230, 428, 54, 6, 6, 43, 7.953, 7.360
Wed Apr 19 12:29:27 EDT 2017, 3106, 0.230, 8115, 8, 0.610, 390, 20, 4, 37, 99, 3.467, 3.603
Wed Apr 19 12:29:50 EDT 2017, 8056, 0.730, 3115, 4, 0.110, 540, 65, 13, 12, 54, 21.283, 21.020
Wed Apr 19 12:29:58 EDT 2017, 5581, 0.480, 616, 6, 0.360, 315, 88, 8, 25, 32, 6.890, 7.477
Wed Apr 19 12:30:17 EDT 2017, 631, 0.980, 5615, 2, 0.860, 465, 43, 18, 0, 77, 17.930, 10.313
Wed Apr 19 12:30:22 EDT 2017, 477, 0.210, 4834, 5, 0.060, 413, 89, 2, 27, 47, 5.167, 5.573
Wed Apr 19 12:30:52 EDT 2017, 5427, 0.710, 9833, 1, 0.560, 563, 44, 11, 2, 92, 28.157, 21.270
Wed Apr 19 12:30:56 EDT 2017, 7902, 0.460, 7334, 8, 0.810, 338, 22, 6, 39, 70, 3.340, 3.450
Wed Apr 19 12:31:09 EDT 2017, 2952, 0.960, 2334, 3, 0.310, 488, 67, 16, 14, 25, 13.473, 12.177
Wed Apr 19 12:31:40 EDT 2017, 4189, 0.340, 8584, 7, 0.930, 451, 78, 14, 33, 58, 29.467, 27.953
Wed Apr 19 12:31:41 EDT 2017, 9139, 0.840, 3584, 2, 0.430, 301, 33, 4, 8, 13, 0.730, 0.730
Wed Apr 19 12:31:44 EDT 2017, 6664, 0.090, 1084, 9, 0.180, 526, 10, 18, 46, 36, 3.550, 3.513
Wed Apr 19 12:32:02 EDT 2017, 1714, 0.590, 6084, 4, 0.680, 376, 55, 9, 21, 81, 17.633, 17.220
Wed Apr 19 12:33:14 EDT 2017, 2333, 0.400, 1709, 3, 0.500, 395, 95, 19, 36, 53, 71.903, 67.137
Wed Apr 19 12:33:34 EDT 2017, 7283, 0.900, 6709, 7, 0.000, 545, 50, 10, 11, 98, 16.843, 18.573
Wed Apr 19 12:33:51 EDT 2017, 9758, 0.150, 9209, 5, 0.250, 320, 27, 15, 49, 75, 17.087, 16.090
Wed Apr 19 12:33:55 EDT 2017, 4808, 0.650, 4209, 9, 0.750, 470, 72, 5, 24, 30, 3.647, 4.030
Wed Apr 19 12:34:45 EDT 2017, 3570, 0.020, 5459, 2, 0.370, 507, 84, 8, 30, 64, 48.060, 45.133
Wed Apr 19 12:34:47 EDT 2017, 8520, 0.520, 459, 6, 0.870, 357, 39, 17, 5, 19, 1.950, 1.713
Wed Apr 19 12:34:50 EDT 2017, 6045, 0.270, 2959, 4, 0.620, 582, 16, 3, 43, 42, 2.223, 2.247
Wed Apr 19 12:35:13 EDT 2017, 1095, 0.770, 7959, 8, 0.120, 432, 61, 12, 18, 87, 20.010, 21.763
Wed Apr 19 12:35:15 EDT 2017, 786, 0.300, 6396, 9, 0.340, 367, 47, 17, 13, 11, 1.597, 1.580
Wed Apr 19 12:35:48 EDT 2017, 5736, 0.800, 1397, 4, 0.840, 517, 92, 7, 38, 56, 32.593, 31.463
Wed Apr 19 12:36:00 EDT 2017, 8211, 0.050, 3897, 6, 0.590, 442, 70, 12, 0, 78, 11.283, 11.000
Wed Apr 19 12:36:02 EDT 2017, 3261, 0.550, 8896, 2, 0.090, 592, 25, 2, 25, 33, 1.963, 2.027
Wed Apr 19 12:36:16 EDT 2017, 4498, 0.180, 147, 7, 0.710, 554, 36, 9, 19, 89, 11.853, 12.857
Wed Apr 19 12:37:17 EDT 2017, 9448, 0.680, 5146, 3, 0.210, 404, 81, 19, 44, 44, 61.040, 58.213
Wed Apr 19 12:37:19 EDT 2017, 6973, 0.430, 7646, 5, 0.460, 479, 58, 5, 7, 22, 1.993, 2.067
Wed Apr 19 12:37:32 EDT 2017, 2023, 0.930, 2647, 1, 0.960, 329, 13, 14, 32, 67, 11.677, 9.970
Wed Apr 19 12:37:34 EDT 2017, 1405, 0.120, 9521, 4, 0.780, 310, 53, 3, 22, 16, 1.050, 1.100
Wed Apr 19 12:38:22 EDT 2017, 6355, 0.620, 4522, 8, 0.280, 460, 98, 13, 47, 61, 44.047, 46.677
Wed Apr 19 12:38:57 EDT 2017, 8830, 0.370, 2022, 1, 0.030, 385, 75, 8, 10, 84, 32.977, 29.213
Wed Apr 19 12:39:10 EDT 2017, 3880, 0.870, 7021, 6, 0.530, 535, 30, 18, 35, 39, 13.010, 12.330
Wed Apr 19 12:39:34 EDT 2017, 2642, 0.490, 3272, 5, 0.150, 573, 41, 11, 16, 95, 22.070, 21.227
Wed Apr 19 12:39:37 EDT 2017, 7592, 0.990, 8271, 9, 0.650, 423, 86, 1, 41, 50, 2.200, 2.390
Wed Apr 19 12:39:47 EDT 2017, 5117, 0.240, 5771, 2, 0.900, 498, 64, 15, 4, 28, 9.843, 7.560
Wed Apr 19 12:39:50 EDT 2017, 167, 0.740, 772, 7, 0.400, 348, 19, 6, 29, 73, 2.833, 2.997
Wed Apr 19 12:39:58 EDT 2017, 148, 0.240, 9814, 4, 0.190, 461, 32, 5, 43, 55, 7.760, 7.907
Wed Apr 19 12:40:01 EDT 2017, 5098, 0.740, 4814, 9, 0.690, 311, 77, 14, 18, 10, 1.910, 1.870
Wed Apr 19 12:40:18 EDT 2017, 7573, 0.490, 2315, 2, 0.940, 536, 55, 9, 31, 32, 17.227, 16.440
Wed Apr 19 12:40:21 EDT 2017, 2623, 0.990, 7314, 7, 0.440, 386, 10, 19, 6, 77, 2.327, 2.140
Wed Apr 19 12:40:40 EDT 2017, 3860, 0.370, 3565, 3, 0.810, 423, 43, 12, 37, 44, 18.983, 17.347
Wed Apr 19 12:40:48 EDT 2017, 8810, 0.870, 8564, 8, 0.310, 573, 88, 2, 12, 89, 6.450, 7.570
Wed Apr 19 12:41:53 EDT 2017, 6335, 0.120, 6064, 1, 0.060, 348, 66, 16, 25, 66, 63.143, 55.713
Wed Apr 19 12:41:54 EDT 2017, 1385, 0.620, 1065, 6, 0.560, 498, 21, 7, 0, 21, 0.723, 0.960
Wed Apr 19 12:42:14 EDT 2017, 2004, 0.430, 6689, 8, 0.620, 517, 38, 15, 40, 60, 18.587, 18.640
Wed Apr 19 12:42:16 EDT 2017, 6954, 0.930, 1690, 4, 0.120, 367, 83, 6, 15, 15, 2.787, 2.790
Wed Apr 19 12:42:32 EDT 2017, 9429, 0.180, 4190, 6, 0.370, 592, 60, 11, 28, 38, 15.167, 15.293
Wed Apr 19 12:42:33 EDT 2017, 4479, 0.680, 9189, 2, 0.870, 442, 15, 1, 3, 83, 0.583, 0.660
Wed Apr 19 12:42:43 EDT 2017, 3242, 0.060, 440, 9, 0.250, 405, 49, 8, 47, 49, 8.817, 9.103
Wed Apr 19 12:44:21 EDT 2017, 8192, 0.560, 5439, 5, 0.750, 555, 94, 18, 22, 94, 93.873, 80.907
Wed Apr 19 12:44:28 EDT 2017, 5717, 0.310, 7939, 7, 0.500, 330, 71, 3, 34, 72, 6.570, 7.347
Wed Apr 19 12:44:32 EDT 2017, 767, 0.810, 2940, 3, 0.000, 480, 26, 13, 9, 27, 3.610, 3.220
Wed Apr 19 12:46:26 EDT 2017, 1076, 0.280, 1377, 1, 0.470, 545, 80, 18, 8, 91, 110.037, 80.987
Wed Apr 19 12:46:34 EDT 2017, 6026, 0.780, 6377, 5, 0.970, 395, 35, 9, 33, 46, 7.580, 7.227
Wed Apr 19 12:46:37 EDT 2017, 8501, 0.030, 8877, 3, 0.720, 470, 12, 14, 20, 24, 2.427, 2.240
Wed Apr 19 12:46:46 EDT 2017, 3551, 0.530, 3877, 7, 0.220, 320, 57, 4, 45, 69, 7.257, 7.957
Wed Apr 19 12:46:48 EDT 2017, 4788, 0.150, 5127, 2, 0.590, 358, 91, 6, 1, 13, 2.403, 2.400
Wed Apr 19 12:47:09 EDT 2017, 9738, 0.650, 127, 6, 0.090, 508, 46, 16, 26, 58, 20.610, 20.010
Wed Apr 19 12:47:12 EDT 2017, 7263, 0.400, 2627, 4, 0.340, 433, 24, 2, 14, 80, 1.847, 2.060
Wed Apr 19 12:47:27 EDT 2017, 2313, 0.900, 7627, 9, 0.840, 583, 69, 11, 39, 35, 14.773, 15.217
Wed Apr 19 12:47:38 EDT 2017, 1695, 0.090, 4502, 7, 0.900, 564, 86, 3, 4, 97, 8.260, 9.890
Wed Apr 19 12:47:59 EDT 2017, 6645, 0.590, 9501, 2, 0.400, 414, 41, 12, 29, 52, 21.283, 19.820
Wed Apr 19 12:48:01 EDT 2017, 9120, 0.340, 7002, 9, 0.150, 489, 18, 8, 17, 29, 1.310, 1.287
Wed Apr 19 12:48:42 EDT 2017, 4170, 0.840, 2002, 5, 0.650, 339, 63, 17, 42, 74, 40.900, 39.153
Wed Apr 19 12:48:47 EDT 2017, 2932, 0.460, 8252, 6, 0.030, 302, 97, 15, 11, 18, 5.053, 4.900
Wed Apr 19 12:49:11 EDT 2017, 7882, 0.960, 3252, 1, 0.530, 452, 52, 5, 36, 63, 23.613, 22.910
Wed Apr 19 12:49:24 EDT 2017, 5407, 0.210, 752, 8, 0.780, 377, 29, 19, 23, 86, 12.327, 12.080
Wed Apr 19 12:49:56 EDT 2017, 457, 0.710, 5752, 4, 0.280, 527, 74, 10, 48, 41, 31.920, 31.470
Wed Apr 19 12:49:58 EDT 2017, 612, 0.480, 4033, 9, 0.510, 353, 11, 12, 22, 59, 2.007, 2.130
Wed Apr 19 12:50:01 EDT 2017, 5562, 0.980, 9033, 5, 0.010, 503, 56, 3, 47, 14, 2.217, 2.270
Wed Apr 19 12:50:12 EDT 2017, 8037, 0.230, 6533, 7, 0.260, 428, 78, 17, 10, 36, 11.107, 10.520
Wed Apr 19 12:50:33 EDT 2017, 3087, 0.730, 1534, 3, 0.760, 578, 33, 7, 35, 81, 20.543, 19.507
Wed Apr 19 12:50:35 EDT 2017, 4324, 0.100, 7783, 8, 0.390, 541, 22, 5, 16, 48, 1.923, 1.990
Wed Apr 19 12:51:38 EDT 2017, 9274, 0.600, 2783, 4, 0.890, 391, 67, 14, 41, 93, 61.483, 57.140
Wed Apr 19 12:51:52 EDT 2017, 6799, 0.350, 284, 6, 0.640, 466, 90, 10, 4, 70, 14.537, 14.280
Wed Apr 19 12:52:10 EDT 2017, 1849, 0.850, 5283, 1, 0.140, 316, 45, 19, 29, 25, 17.667, 15.903
Wed Apr 19 12:52:14 EDT 2017, 2468, 0.170, 2158, 3, 0.080, 334, 17, 8, 13, 65, 3.287, 3.187
Wed Apr 19 12:52:25 EDT 2017, 7418, 0.670, 7158, 8, 0.580, 484, 62, 18, 38, 20, 10.627, 10.337
Wed Apr 19 12:52:31 EDT 2017, 9893, 0.420, 9658, 1, 0.830, 409, 84, 4, 1, 42, 5.803, 5.267
Wed Apr 19 12:52:59 EDT 2017, 4943, 0.920, 4658, 5, 0.330, 559, 39, 13, 26, 87, 27.930, 26.987
Wed Apr 19 12:53:14 EDT 2017, 3706, 0.290, 5908, 4, 0.950, 597, 28, 16, 19, 53, 14.270, 13.130
Wed Apr 19 12:53:36 EDT 2017, 8656, 0.790, 909, 9, 0.450, 447, 73, 6, 44, 98, 20.987, 22.240
Wed Apr 19 12:54:26 EDT 2017, 6181, 0.040, 3408, 2, 0.200, 522, 95, 11, 7, 76, 48.473, 41.770
Wed Apr 19 12:54:27 EDT 2017, 1231, 0.540, 8408, 6, 0.700, 372, 50, 1, 32, 31, 0.933, 0.967
Wed Apr 19 12:54:43 EDT 2017, 921, 0.010, 7470, 6, 0.790, 437, 59, 5, 36, 90, 15.653, 16.007
Wed Apr 19 12:54:51 EDT 2017, 5871, 0.510, 2471, 1, 0.290, 587, 14, 15, 11, 45, 8.073, 6.977
Wed Apr 19 12:54:52 EDT 2017, 8346, 0.260, 4971, 8, 0.040, 362, 36, 1, 49, 22, 0.640, 0.610
Wed Apr 19 12:55:37 EDT 2017, 3396, 0.760, 9970, 3, 0.540, 512, 81, 10, 24, 67, 42.950, 40.133
Wed Apr 19 12:55:43 EDT 2017, 4634, 0.380, 1221, 7, 0.170, 475, 70, 17, 30, 11, 5.820, 5.647
Wed Apr 19 12:55:47 EDT 2017, 9584, 0.880, 6221, 2, 0.670, 325, 25, 8, 5, 56, 3.337, 3.130
Wed Apr 19 12:56:15 EDT 2017, 7109, 0.130, 8720, 9, 0.920, 550, 48, 13, 43, 79, 27.830, 27.707
Wed Apr 19 12:56:20 EDT 2017, 2159, 0.630, 3721, 5, 0.420, 400, 93, 3, 18, 34, 4.023, 4.570
Wed Apr 19 12:57:31 EDT 2017, 1540, 0.320, 9345, 2, 0.360, 381, 64, 14, 27, 96, 69.797, 61.967
Wed Apr 19 12:57:33 EDT 2017, 6490, 0.820, 4346, 6, 0.860, 531, 19, 4, 2, 51, 1.303, 1.580
Wed Apr 19 12:57:45 EDT 2017, 8965, 0.070, 1846, 4, 0.610, 306, 42, 19, 40, 28, 11.507, 10.713
Wed Apr 19 12:58:06 EDT 2017, 4015, 0.570, 6846, 8, 0.110, 456, 87, 9, 15, 73, 17.213, 19.610
Wed Apr 19 12:58:11 EDT 2017, 2778, 0.200, 3096, 1, 0.730, 494, 76, 2, 33, 17, 4.060, 4.123
Wed Apr 19 12:58:16 EDT 2017, 7728, 0.700, 8095, 5, 0.230, 344, 31, 11, 8, 62, 4.647, 4.647
Wed Apr 19 12:59:00 EDT 2017, 5253, 0.450, 5596, 3, 0.480, 569, 53, 7, 46, 84, 43.160, 41.607
Wed Apr 19 12:59:21 EDT 2017, 303, 0.950, 596, 7, 0.980, 419, 98, 16, 21, 39, 20.260, 19.293
Wed Apr 19 12:59:33 EDT 2017, 380, 0.350, 5361, 6, 0.020, 402, 23, 10, 43, 88, 11.797, 11.503
Wed Apr 19 12:59:37 EDT 2017, 5330, 0.850, 362, 2, 0.520, 552, 68, 1, 18, 43, 3.050, 3.393
Wed Apr 19 12:59:45 EDT 2017, 7805, 0.100, 2862, 8, 0.770, 327, 90, 15, 31, 20, 7.610, 7.590
Wed Apr 19 12:59:52 EDT 2017, 2855, 0.600, 7861, 4, 0.270, 477, 45, 6, 6, 65, 6.103, 6.803
Wed Apr 19 12:59:54 EDT 2017, 4092, 0.220, 1612, 5, 0.900, 515, 12, 3, 49, 32, 1.217, 1.313
Wed Apr 19 13:00:47 EDT 2017, 9042, 0.720, 6611, 1, 0.400, 365, 57, 13, 24, 77, 51.663, 45.663
Wed Apr 19 13:01:36 EDT 2017, 6567, 0.470, 9111, 7, 0.150, 590, 79, 8, 37, 99, 43.993, 46.980
Wed Apr 19 13:01:51 EDT 2017, 1617, 0.970, 4111, 3, 0.650, 440, 34, 18, 12, 54, 13.893, 11.803
Wed Apr 19 13:02:25 EDT 2017, 2236, 0.030, 8486, 1, 0.580, 421, 29, 9, 46, 82, 33.927, 32.343
Wed Apr 19 13:02:55 EDT 2017, 7186, 0.530, 3486, 6, 0.080, 571, 74, 19, 21, 37, 25.370, 25.747
Wed Apr 19 13:02:59 EDT 2017, 9661, 0.280, 987, 3, 0.330, 346, 96, 4, 34, 15, 3.907, 3.883
Wed Apr 19 13:03:10 EDT 2017, 4711, 0.780, 5986, 8, 0.830, 496, 51, 14, 9, 60, 10.007, 9.877
Wed Apr 19 13:03:18 EDT 2017, 3474, 0.410, 4736, 2, 0.460, 459, 17, 16, 40, 26, 7.870, 7.433
Wed Apr 19 13:03:25 EDT 2017, 8424, 0.910, 9736, 7, 0.960, 309, 62, 7, 15, 71, 6.490, 6.673
Wed Apr 19 13:04:46 EDT 2017, 5949, 0.160, 7236, 4, 0.710, 534, 85, 12, 27, 93, 73.033, 65.920
Wed Apr 19 13:04:47 EDT 2017, 999, 0.660, 2237, 9, 0.210, 384, 40, 2, 2, 48, 0.747, 0.763
Wed Apr 19 13:04:53 EDT 2017, 1308, 0.130, 3174, 8, 0.300, 318, 71, 7, 4, 74, 5.717, 6.303
Wed Apr 19 13:05:03 EDT 2017, 6258, 0.630, 8174, 3, 0.800, 468, 26, 17, 29, 29, 9.283, 8.407
Wed Apr 19 13:05:06 EDT 2017, 8733, 0.380, 5674, 5, 0.550, 393, 48, 3, 17, 51, 3.137, 3.497
Wed Apr 19 13:08:50 EDT 2017, 3783, 0.880, 674, 1, 0.050, 543, 93, 12, 42, 96, 219.363, 198.947
Wed Apr 19 13:09:03 EDT 2017, 5020, 0.250, 9423, 9, 0.680, 580, 60, 19, 10, 40, 11.860, 10.900
Wed Apr 19 13:09:12 EDT 2017, 9970, 0.750, 4424, 4, 0.180, 430, 15, 10, 35, 85, 9.167, 8.927
Wed Apr 19 13:09:28 EDT 2017, 7495, 0.000, 1924, 6, 0.430, 505, 37, 15, 23, 62, 15.557, 15.217
Wed Apr 19 13:09:36 EDT 2017, 2545, 0.500, 6924, 2, 0.930, 355, 82, 5, 48, 17, 7.360, 7.300
Wed Apr 19 13:09:53 EDT 2017, 1927, 0.440, 49, 5, 0.870, 374, 76, 13, 7, 68, 16.380, 13.603
Wed Apr 19 13:09:55 EDT 2017, 6877, 0.940, 5049, 9, 0.370, 524, 31, 4, 32, 23, 1.703, 1.737
Wed Apr 19 13:10:28 EDT 2017, 9352, 0.190, 7549, 2, 0.120, 449, 54, 18, 20, 46, 32.667, 29.097
Wed Apr 19 13:11:36 EDT 2017, 4402, 0.690, 2549, 7, 0.620, 599, 99, 9, 45, 91, 65.377, 65.847
Wed Apr 19 13:11:37 EDT 2017, 3164, 0.060, 6299, 4, 0.240, 562, 65, 1, 1, 34, 0.987, 1.100
Wed Apr 19 13:11:43 EDT 2017, 8114, 0.560, 1299, 8, 0.740, 412, 20, 11, 26, 79, 5.633, 5.723
Wed Apr 19 13:11:55 EDT 2017, 5639, 0.310, 3799, 1, 0.990, 487, 43, 6, 13, 57, 11.980, 10.507
Wed Apr 19 13:12:02 EDT 2017, 689, 0.810, 8798, 6, 0.490, 337, 88, 16, 38, 12, 7.143, 7.027
Wed Apr 19 13:12:16 EDT 2017, 535, 0.110, 830, 2, 0.690, 585, 44, 4, 14, 84, 12.760, 12.353
Wed Apr 19 13:12:40 EDT 2017, 5485, 0.610, 5830, 7, 0.190, 435, 89, 13, 39, 39, 23.683, 23.317
Wed Apr 19 13:12:43 EDT 2017, 7960, 0.360, 8330, 5, 0.440, 510, 67, 8, 2, 16, 2.053, 1.960
Wed Apr 19 13:12:49 EDT 2017, 3010, 0.860, 3330, 9, 0.940, 360, 22, 18, 27, 61, 6.077, 6.103
Wed Apr 19 13:12:56 EDT 2017, 4247, 0.490, 7080, 1, 0.320, 323, 33, 11, 20, 27, 6.507, 5.837
Wed Apr 19 13:13:01 EDT 2017, 9197, 0.990, 2080, 6, 0.820, 473, 78, 1, 45, 72, 4.340, 4.867
Wed Apr 19 13:13:31 EDT 2017, 6722, 0.240, 4580, 3, 0.570, 398, 55, 15, 8, 95, 28.373, 24.690
Wed Apr 19 13:13:33 EDT 2017, 1772, 0.740, 9580, 8, 0.070, 548, 10, 6, 33, 50, 1.600, 1.647
Wed Apr 19 13:14:12 EDT 2017, 2391, 0.300, 2705, 5, 0.130, 529, 50, 17, 24, 78, 36.723, 37.877
Wed Apr 19 13:14:46 EDT 2017, 7341, 0.800, 7705, 1, 0.630, 379, 95, 7, 49, 33, 33.407, 31.277
Wed Apr 19 13:14:48 EDT 2017, 9816, 0.050, 5205, 7, 0.880, 454, 72, 12, 11, 10, 2.090, 2.120
Wed Apr 19 13:14:51 EDT 2017, 4866, 0.550, 206, 3, 0.380, 304, 27, 2, 36, 55, 1.880, 2.033
Wed Apr 19 13:14:53 EDT 2017, 3628, 0.170, 8955, 6, 0.760, 341, 38, 9, 17, 22, 1.957, 1.940
Wed Apr 19 13:17:17 EDT 2017, 8578, 0.670, 3955, 2, 0.260, 491, 83, 19, 42, 67, 142.917, 129.817
Wed Apr 19 13:17:23 EDT 2017, 6103, 0.420, 1455, 9, 0.010, 416, 61, 5, 5, 89, 5.357, 6.217
Wed Apr 19 13:17:31 EDT 2017, 1153, 0.920, 6455, 4, 0.510, 566, 16, 14, 30, 44, 7.390, 7.167
Wed Apr 19 13:18:47 EDT 2017, 844, 0.390, 8017, 4, 0.970, 501, 92, 18, 25, 75, 75.533, 68.353
Wed Apr 19 13:18:49 EDT 2017, 5794, 0.890, 3018, 8, 0.470, 351, 47, 9, 0, 30, 1.347, 1.537
Wed Apr 19 13:19:22 EDT 2017, 8269, 0.140, 518, 1, 0.220, 576, 24, 14, 38, 53, 32.180, 29.847
Wed Apr 19 13:19:34 EDT 2017, 3319, 0.640, 5518, 6, 0.720, 426, 69, 4, 13, 98, 9.137, 10.890
Wed Apr 19 13:19:47 EDT 2017, 4556, 0.020, 4268, 5, 0.100, 388, 81, 7, 31, 41, 11.773, 12.517
Wed Apr 19 13:19:58 EDT 2017, 9506, 0.520, 9267, 9, 0.600, 538, 36, 16, 6, 86, 10.447, 9.750
Wed Apr 19 13:20:00 EDT 2017, 7031, 0.270, 6767, 3, 0.850, 313, 13, 2, 44, 64, 1.437, 1.460
Wed Apr 19 13:20:04 EDT 2017, 2081, 0.770, 1768, 7, 0.350, 463, 58, 11, 19, 19, 3.920, 3.953
Wed Apr 19 13:20:09 EDT 2017, 1463, 0.200, 6142, 9, 0.410, 482, 97, 1, 35, 70, 4.073, 4.540
Wed Apr 19 13:20:12 EDT 2017, 6413, 0.700, 1143, 4, 0.910, 332, 52, 10, 10, 25, 3.157, 3.093
Wed Apr 19 13:20:18 EDT 2017, 8888, 0.450, 3643, 7, 0.660, 557, 30, 5, 47, 47, 5.303, 5.343
Wed Apr 19 13:21:41 EDT 2017, 3938, 0.950, 8642, 2, 0.160, 407, 75, 15, 22, 92, 81.233, 76.653
Wed Apr 19 13:21:57 EDT 2017, 2700, 0.330, 2393, 8, 0.540, 445, 86, 12, 28, 36, 14.500, 15.357
Wed Apr 19 13:22:03 EDT 2017, 7650, 0.830, 7392, 3, 0.040, 595, 41, 3, 3, 81, 4.747, 5.703
Wed Apr 19 13:22:14 EDT 2017, 5175, 0.080, 9892, 5, 0.290, 370, 19, 17, 41, 58, 10.373, 9.987
Wed Apr 19 13:22:20 EDT 2017, 225, 0.580, 4893, 1, 0.790, 520, 64, 8, 16, 13, 5.800, 5.410
Wed Apr 19 13:22:21 EDT 2017, 187, 0.410, 1963, 6, 0.280, 565, 29, 6, 17, 16, 1.170, 1.287
Wed Apr 19 13:23:42 EDT 2017, 5137, 0.910, 6963, 2, 0.780, 415, 74, 16, 42, 61, 79.747, 73.220
Wed Apr 19 13:23:45 EDT 2017, 7612, 0.160, 9462, 8, 0.530, 490, 96, 1, 5, 84, 2.510, 3.107
Wed Apr 19 13:23:56 EDT 2017, 2662, 0.660, 4463, 4, 0.030, 340, 51, 11, 30, 39, 10.740, 10.617
Wed Apr 19 13:24:04 EDT 2017, 3899, 0.040, 5713, 7, 0.650, 303, 18, 18, 23, 95, 7.700, 6.970
Wed Apr 19 13:24:32 EDT 2017, 8849, 0.540, 713, 3, 0.150, 453, 63, 8, 48, 50, 27.167, 27.637
Wed Apr 19 13:24:39 EDT 2017, 6374, 0.290, 3213, 9, 0.400, 378, 85, 13, 11, 28, 5.540, 5.823
Wed Apr 19 13:24:49 EDT 2017, 1424, 0.790, 8213, 5, 0.900, 528, 40, 4, 36, 73, 9.143, 9.750
Wed Apr 19 13:24:52 EDT 2017, 2043, 0.220, 3838, 2, 0.840, 546, 23, 14, 20, 11, 2.950, 2.740
