# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 14:44:12 EDT 2017, 3317, 0.200, 6262, 1, 0.330, 355, 89, 15, 49, 25, 45.797, 43.413
Wed Apr 19 14:44:21 EDT 2017, 8267, 0.700, 1263, 5, 0.830, 505, 44, 5, 24, 70, 8.877, 8.783
Wed Apr 19 14:44:38 EDT 2017, 5792, 0.450, 3762, 3, 0.580, 430, 21, 10, 37, 93, 16.397, 15.787
Wed Apr 19 14:44:40 EDT 2017, 842, 0.950, 8762, 7, 0.080, 580, 66, 1, 12, 48, 1.647, 1.960
Wed Apr 19 14:44:45 EDT 2017, 1151, 0.480, 5325, 9, 0.420, 495, 41, 6, 7, 73, 4.197, 4.783
Wed Apr 19 14:45:00 EDT 2017, 6101, 0.980, 325, 5, 0.920, 345, 86, 15, 32, 28, 15.050, 14.400
Wed Apr 19 14:45:02 EDT 2017, 8576, 0.230, 2825, 7, 0.670, 570, 63, 1, 19, 50, 1.630, 1.817
Wed Apr 19 14:45:20 EDT 2017, 3626, 0.730, 7824, 3, 0.170, 420, 18, 11, 44, 95, 17.323, 16.913
Wed Apr 19 14:45:24 EDT 2017, 4863, 0.110, 1575, 8, 0.540, 383, 52, 18, 1, 39, 4.290, 3.993
Wed Apr 19 14:46:14 EDT 2017, 9813, 0.610, 6575, 4, 0.040, 533, 97, 8, 26, 84, 48.407, 49.413
Wed Apr 19 14:46:27 EDT 2017, 7338, 0.360, 9074, 6, 0.290, 308, 74, 13, 13, 62, 12.793, 12.717
Wed Apr 19 14:46:30 EDT 2017, 2388, 0.860, 4075, 2, 0.790, 458, 29, 4, 38, 17, 2.413, 2.207
Wed Apr 19 14:46:40 EDT 2017, 1770, 0.170, 8449, 3, 0.980, 477, 35, 14, 4, 67, 9.947, 7.917
Wed Apr 19 14:46:43 EDT 2017, 6720, 0.670, 3450, 8, 0.480, 327, 80, 5, 29, 22, 2.777, 2.863
Wed Apr 19 14:47:36 EDT 2017, 9195, 0.420, 950, 1, 0.230, 552, 58, 19, 16, 45, 51.210, 43.973
Wed Apr 19 14:47:42 EDT 2017, 4245, 0.920, 5950, 6, 0.730, 402, 13, 9, 41, 90, 5.707, 5.577
Wed Apr 19 14:47:43 EDT 2017, 3007, 0.300, 4700, 4, 0.110, 439, 46, 2, 10, 33, 1.353, 1.477
Wed Apr 19 14:48:40 EDT 2017, 7957, 0.800, 9699, 9, 0.610, 589, 91, 12, 35, 78, 49.493, 45.487
Wed Apr 19 14:48:58 EDT 2017, 5482, 0.050, 7199, 2, 0.860, 364, 69, 7, 23, 56, 17.460, 16.730
Wed Apr 19 14:49:01 EDT 2017, 532, 0.550, 2200, 7, 0.360, 514, 24, 17, 48, 11, 3.020, 2.990
Wed Apr 19 14:49:28 EDT 2017, 687, 0.250, 7981, 1, 0.560, 406, 62, 5, 23, 83, 24.773, 25.583
Wed Apr 19 14:49:36 EDT 2017, 5637, 0.750, 2981, 5, 0.060, 556, 17, 15, 48, 38, 8.780, 8.567
Wed Apr 19 14:49:38 EDT 2017, 8112, 0.000, 481, 3, 0.310, 331, 39, 10, 11, 15, 1.797, 1.683
Wed Apr 19 14:50:29 EDT 2017, 3162, 0.500, 5481, 7, 0.810, 481, 84, 19, 36, 60, 49.563, 46.973
Wed Apr 19 14:50:46 EDT 2017, 4399, 0.130, 4231, 2, 0.430, 519, 73, 12, 17, 26, 17.133, 15.260
Wed Apr 19 14:50:50 EDT 2017, 9349, 0.630, 9231, 6, 0.930, 369, 28, 3, 42, 71, 3.303, 3.430
Wed Apr 19 14:51:23 EDT 2017, 6874, 0.380, 6731, 4, 0.680, 594, 51, 17, 5, 94, 31.530, 27.920
Wed Apr 19 14:51:38 EDT 2017, 1924, 0.880, 1731, 8, 0.180, 444, 96, 7, 30, 49, 13.677, 14.657
Wed Apr 19 14:51:58 EDT 2017, 2543, 0.060, 6106, 7, 0.000, 425, 56, 16, 14, 77, 19.177, 19.733
Wed Apr 19 14:52:02 EDT 2017, 7493, 0.560, 1106, 2, 0.500, 575, 11, 6, 39, 32, 3.013, 2.883
Wed Apr 19 14:52:02 EDT 2017, 9968, 0.310, 3606, 9, 0.750, 350, 34, 11, 1, 10, 0.443, 0.427
Wed Apr 19 14:52:06 EDT 2017, 5018, 0.810, 8606, 5, 0.250, 500, 79, 1, 26, 55, 3.060, 3.633
Wed Apr 19 14:52:11 EDT 2017, 3781, 0.440, 2356, 6, 0.870, 463, 67, 9, 20, 21, 4.820, 4.833
Wed Apr 19 14:52:41 EDT 2017, 8731, 0.940, 7356, 1, 0.370, 313, 22, 18, 45, 66, 29.107, 27.370
Wed Apr 19 14:52:46 EDT 2017, 6256, 0.190, 9855, 8, 0.120, 538, 45, 4, 8, 88, 4.510, 5.333
Wed Apr 19 14:53:23 EDT 2017, 1306, 0.690, 4856, 3, 0.620, 388, 90, 13, 33, 43, 36.247, 33.077
Wed Apr 19 14:53:36 EDT 2017, 996, 0.220, 794, 4, 0.840, 303, 20, 18, 34, 74, 11.743, 11.753
Wed Apr 19 14:53:40 EDT 2017, 5946, 0.720, 5793, 9, 0.340, 453, 65, 8, 9, 29, 3.137, 3.503
Wed Apr 19 14:54:47 EDT 2017, 8421, 0.470, 8293, 2, 0.090, 378, 87, 13, 47, 52, 65.607, 62.693
Wed Apr 19 14:54:54 EDT 2017, 3471, 0.970, 3294, 6, 0.590, 528, 42, 3, 22, 97, 6.627, 7.417
Wed Apr 19 14:55:01 EDT 2017, 4709, 0.340, 7043, 3, 0.220, 566, 31, 6, 28, 41, 7.053, 6.880
Wed Apr 19 14:55:17 EDT 2017, 9659, 0.840, 2044, 8, 0.720, 416, 76, 15, 3, 86, 14.710, 14.593
Wed Apr 19 14:55:29 EDT 2017, 7184, 0.090, 4544, 1, 0.970, 491, 98, 1, 40, 63, 11.357, 12.150
Wed Apr 19 14:55:32 EDT 2017, 2234, 0.590, 9543, 5, 0.470, 341, 53, 10, 15, 18, 2.703, 2.603
Wed Apr 19 14:55:33 EDT 2017, 1615, 0.410, 2669, 8, 0.280, 359, 14, 2, 25, 69, 0.753, 0.717
Wed Apr 19 14:55:36 EDT 2017, 6565, 0.910, 7668, 4, 0.780, 509, 59, 12, 0, 24, 3.453, 2.840
Wed Apr 19 14:55:52 EDT 2017, 9040, 0.160, 5168, 6, 0.530, 434, 82, 7, 37, 46, 14.633, 14.980
Wed Apr 19 14:56:47 EDT 2017, 4090, 0.660, 169, 1, 0.030, 584, 37, 16, 12, 91, 53.707, 44.170
Wed Apr 19 14:56:52 EDT 2017, 2852, 0.030, 8918, 9, 0.650, 547, 25, 14, 31, 35, 5.263, 5.167
Wed Apr 19 14:57:00 EDT 2017, 7802, 0.530, 3919, 5, 0.150, 397, 70, 4, 6, 80, 6.273, 7.490
Wed Apr 19 14:58:02 EDT 2017, 5327, 0.280, 1419, 7, 0.400, 472, 93, 19, 44, 57, 60.333, 59.900
Wed Apr 19 14:58:05 EDT 2017, 377, 0.780, 6418, 3, 0.900, 322, 48, 9, 19, 12, 2.027, 1.977
Wed Apr 19 14:58:13 EDT 2017, 300, 0.380, 1341, 4, 0.070, 338, 74, 3, 41, 55, 7.913, 8.523
Wed Apr 19 14:58:15 EDT 2017, 5250, 0.880, 6340, 8, 0.570, 488, 29, 13, 16, 10, 1.160, 1.153
Wed Apr 19 14:58:29 EDT 2017, 7725, 0.130, 8840, 1, 0.820, 413, 51, 8, 28, 33, 14.163, 13.100
Wed Apr 19 14:59:05 EDT 2017, 2775, 0.630, 3840, 6, 0.320, 563, 96, 17, 3, 78, 34.583, 32.327
Wed Apr 19 14:59:30 EDT 2017, 4013, 0.010, 5090, 5, 0.940, 526, 63, 10, 47, 44, 24.163, 23.433
Wed Apr 19 14:59:30 EDT 2017, 8963, 0.510, 91, 9, 0.440, 376, 18, 1, 22, 89, 0.653, 0.713
Wed Apr 19 15:00:13 EDT 2017, 6488, 0.260, 2591, 2, 0.190, 451, 40, 15, 35, 67, 42.007, 38.887
Wed Apr 19 15:00:15 EDT 2017, 1538, 0.760, 7590, 7, 0.690, 301, 85, 5, 10, 22, 1.707, 2.060
Wed Apr 19 15:00:37 EDT 2017, 2156, 0.200, 4465, 9, 0.510, 320, 68, 16, 44, 61, 21.993, 22.197
Wed Apr 19 15:00:39 EDT 2017, 7106, 0.700, 9465, 4, 0.010, 470, 23, 7, 19, 16, 1.310, 1.360
Wed Apr 19 15:00:47 EDT 2017, 9581, 0.450, 6965, 6, 0.260, 395, 46, 11, 31, 38, 8.190, 8.133
Wed Apr 19 15:00:59 EDT 2017, 4631, 0.950, 1966, 2, 0.760, 545, 91, 2, 6, 83, 10.140, 11.250
Wed Apr 19 15:01:15 EDT 2017, 3394, 0.320, 8215, 8, 0.380, 582, 57, 9, 38, 50, 15.513, 16.003
Wed Apr 19 15:01:24 EDT 2017, 8344, 0.820, 3216, 3, 0.880, 432, 12, 19, 13, 95, 8.783, 7.703
Wed Apr 19 15:01:30 EDT 2017, 5869, 0.070, 716, 5, 0.630, 507, 34, 4, 25, 72, 5.757, 6.117
Wed Apr 19 15:01:40 EDT 2017, 919, 0.570, 5715, 1, 0.130, 357, 79, 14, 0, 27, 9.073, 6.623
Wed Apr 19 15:02:03 EDT 2017, 1228, 0.100, 9777, 2, 0.350, 442, 32, 19, 5, 92, 22.533, 18.253
Wed Apr 19 15:02:24 EDT 2017, 6178, 0.600, 4778, 7, 0.850, 592, 77, 10, 30, 47, 20.603, 20.337
Wed Apr 19 15:02:36 EDT 2017, 8653, 0.350, 2278, 4, 0.600, 367, 99, 14, 17, 24, 11.870, 11.307
Wed Apr 19 15:02:48 EDT 2017, 3703, 0.850, 7278, 9, 0.100, 517, 54, 5, 42, 69, 10.150, 11.300
Wed Apr 19 15:02:49 EDT 2017, 4941, 0.480, 3528, 1, 0.720, 479, 20, 7, 11, 13, 1.293, 1.130
Wed Apr 19 15:03:15 EDT 2017, 9891, 0.980, 8527, 6, 0.220, 329, 65, 17, 36, 58, 25.490, 25.203
Wed Apr 19 15:03:37 EDT 2017, 7416, 0.230, 6028, 3, 0.470, 554, 88, 3, 24, 81, 19.403, 21.077
Wed Apr 19 15:03:46 EDT 2017, 2466, 0.730, 1028, 8, 0.970, 404, 43, 12, 49, 36, 9.137, 9.033
Wed Apr 19 15:03:47 EDT 2017, 1847, 0.290, 6653, 5, 0.790, 385, 26, 1, 8, 97, 0.940, 1.093
Wed Apr 19 15:04:52 EDT 2017, 6797, 0.790, 1653, 1, 0.290, 535, 71, 11, 33, 52, 64.440, 59.263
Wed Apr 19 15:04:57 EDT 2017, 9272, 0.040, 4153, 7, 0.040, 310, 93, 6, 21, 30, 4.413, 4.690
Wed Apr 19 15:05:59 EDT 2017, 4322, 0.540, 9152, 3, 0.540, 460, 48, 16, 46, 75, 60.127, 57.697
Wed Apr 19 15:06:00 EDT 2017, 3084, 0.160, 403, 6, 0.160, 498, 15, 13, 2, 19, 0.810, 0.723
Wed Apr 19 15:06:12 EDT 2017, 8034, 0.660, 5403, 2, 0.660, 348, 60, 4, 27, 64, 11.057, 10.937
Wed Apr 19 15:06:57 EDT 2017, 5559, 0.410, 7903, 8, 0.910, 573, 82, 18, 14, 86, 42.657, 38.990
Wed Apr 19 15:07:06 EDT 2017, 609, 0.910, 2903, 4, 0.410, 423, 37, 8, 39, 41, 8.557, 8.647
Wed Apr 19 15:07:24 EDT 2017, 455, 0.150, 7434, 8, 0.650, 456, 95, 11, 14, 59, 16.883, 17.683
Wed Apr 19 15:07:26 EDT 2017, 5405, 0.650, 2434, 3, 0.150, 306, 50, 2, 39, 14, 1.280, 1.287
Wed Apr 19 15:07:29 EDT 2017, 7880, 0.400, 4934, 5, 0.400, 531, 27, 16, 1, 37, 3.353, 2.733
Wed Apr 19 15:08:06 EDT 2017, 2930, 0.900, 9934, 1, 0.900, 381, 72, 6, 26, 82, 35.433, 32.260
Wed Apr 19 15:08:12 EDT 2017, 4167, 0.270, 1184, 9, 0.270, 418, 84, 4, 20, 48, 4.783, 5.573
Wed Apr 19 15:09:02 EDT 2017, 9117, 0.770, 6184, 4, 0.770, 568, 39, 13, 45, 93, 49.627, 47.377
Wed Apr 19 15:09:04 EDT 2017, 6642, 0.020, 8684, 7, 0.520, 343, 16, 9, 7, 71, 1.703, 1.777
Wed Apr 19 15:09:34 EDT 2017, 1692, 0.520, 3684, 2, 0.020, 493, 61, 18, 32, 26, 29.610, 27.930
Wed Apr 19 15:10:09 EDT 2017, 2311, 0.460, 9309, 5, 0.210, 512, 89, 10, 23, 65, 34.460, 32.357
Wed Apr 19 15:10:16 EDT 2017, 7261, 0.960, 4309, 9, 0.710, 362, 44, 19, 48, 20, 6.400, 6.377
Wed Apr 19 15:10:18 EDT 2017, 9736, 0.210, 1809, 3, 0.960, 587, 22, 5, 10, 43, 2.463, 2.390
Wed Apr 19 15:11:03 EDT 2017, 4786, 0.710, 6809, 7, 0.460, 437, 67, 15, 35, 88, 42.947, 42.763
Wed Apr 19 15:11:32 EDT 2017, 3549, 0.090, 3059, 4, 0.830, 399, 78, 17, 17, 54, 28.200, 24.943
Wed Apr 19 15:11:49 EDT 2017, 8499, 0.590, 8059, 8, 0.330, 549, 33, 8, 42, 99, 15.983, 16.580
Wed Apr 19 15:11:52 EDT 2017, 6024, 0.340, 5559, 1, 0.080, 324, 10, 12, 4, 76, 3.280, 2.593
Wed Apr 19 15:11:56 EDT 2017, 1074, 0.840, 560, 6, 0.580, 474, 55, 3, 29, 31, 2.780, 3.067
Wed Apr 19 15:12:16 EDT 2017, 764, 0.370, 3997, 6, 0.930, 559, 53, 7, 28, 90, 19.797, 20.367
Wed Apr 19 15:12:43 EDT 2017, 5714, 0.870, 8996, 2, 0.430, 409, 98, 16, 3, 45, 26.623, 19.053
Wed Apr 19 15:12:46 EDT 2017, 8189, 0.120, 6496, 9, 0.180, 484, 75, 2, 40, 23, 1.923, 2.027
Wed Apr 19 15:12:54 EDT 2017, 3239, 0.620, 1497, 4, 0.680, 334, 30, 12, 15, 68, 7.860, 7.263
Wed Apr 19 15:12:59 EDT 2017, 4477, 0.240, 7746, 5, 0.050, 371, 41, 19, 34, 12, 4.363, 4.133
Wed Apr 19 15:13:34 EDT 2017, 9427, 0.740, 2747, 1, 0.550, 521, 86, 9, 9, 57, 34.967, 28.773
Wed Apr 19 15:14:15 EDT 2017, 6952, 0.490, 247, 7, 0.800, 446, 64, 14, 46, 79, 40.243, 39.720
Wed Apr 19 15:14:18 EDT 2017, 2002, 0.990, 5247, 3, 0.300, 596, 19, 5, 21, 34, 3.127, 2.990
Wed Apr 19 15:16:11 EDT 2017, 1383, 0.050, 2122, 1, 0.490, 577, 47, 13, 37, 96, 110.123, 100.007
Wed Apr 19 15:16:16 EDT 2017, 6333, 0.550, 7121, 6, 0.990, 427, 92, 3, 12, 51, 4.680, 5.180
Wed Apr 19 15:16:59 EDT 2017, 8808, 0.300, 9621, 3, 0.740, 502, 70, 18, 49, 29, 42.953, 40.870
Wed Apr 19 15:17:04 EDT 2017, 3858, 0.800, 4622, 8, 0.240, 352, 25, 8, 24, 74, 4.320, 4.317
Wed Apr 19 15:17:05 EDT 2017, 2620, 0.430, 5871, 2, 0.610, 315, 36, 1, 31, 17, 0.573, 0.610
Wed Apr 19 15:17:18 EDT 2017, 7570, 0.930, 872, 7, 0.110, 465, 81, 11, 6, 62, 12.300, 13.227
Wed Apr 19 15:17:39 EDT 2017, 5095, 0.180, 3372, 5, 0.360, 390, 58, 6, 43, 85, 19.390, 20.130
Wed Apr 19 15:17:41 EDT 2017, 145, 0.680, 8371, 9, 0.860, 540, 13, 15, 18, 40, 2.190, 2.203
Wed Apr 19 15:17:51 EDT 2017, 165, 0.180, 2454, 2, 0.520, 428, 38, 14, 8, 45, 9.580, 8.370
Wed Apr 19 15:18:18 EDT 2017, 5115, 0.680, 7453, 7, 0.020, 578, 83, 5, 33, 90, 25.327, 27.030
Wed Apr 19 15:18:51 EDT 2017, 7590, 0.430, 9953, 4, 0.270, 353, 60, 19, 20, 68, 31.720, 29.610
Wed Apr 19 15:18:53 EDT 2017, 2640, 0.930, 4954, 9, 0.770, 503, 15, 9, 45, 23, 1.663, 1.713
Wed Apr 19 15:18:56 EDT 2017, 3877, 0.310, 6203, 1, 0.390, 466, 49, 2, 2, 56, 3.450, 3.400
Wed Apr 19 15:19:00 EDT 2017, 8827, 0.810, 1204, 6, 0.890, 316, 94, 12, 27, 11, 3.897, 3.763
Wed Apr 19 15:19:11 EDT 2017, 6352, 0.060, 3704, 3, 0.640, 541, 71, 7, 14, 34, 9.943, 9.547
Wed Apr 19 15:19:24 EDT 2017, 1402, 0.560, 8703, 8, 0.140, 391, 26, 16, 39, 79, 13.217, 13.287
Wed Apr 19 15:19:26 EDT 2017, 2021, 0.490, 4329, 6, 0.080, 409, 32, 6, 5, 51, 2.147, 2.263
Wed Apr 19 15:21:52 EDT 2017, 6971, 0.990, 9328, 2, 0.580, 559, 77, 15, 30, 96, 138.677, 123.177
Wed Apr 19 15:21:54 EDT 2017, 9446, 0.240, 6828, 8, 0.830, 334, 55, 1, 17, 73, 1.100, 1.310
Wed Apr 19 15:21:57 EDT 2017, 4496, 0.740, 1829, 4, 0.330, 484, 10, 11, 42, 28, 2.713, 2.723
Wed Apr 19 15:22:10 EDT 2017, 3259, 0.120, 8078, 7, 0.960, 522, 43, 18, 11, 62, 13.400, 12.657
Wed Apr 19 15:22:19 EDT 2017, 8209, 0.620, 3079, 3, 0.460, 372, 88, 8, 36, 17, 8.560, 8.263
Wed Apr 19 15:22:33 EDT 2017, 5734, 0.370, 579, 9, 0.210, 597, 66, 13, 23, 40, 13.583, 13.873
Wed Apr 19 15:22:38 EDT 2017, 784, 0.870, 5579, 5, 0.710, 447, 21, 3, 48, 85, 4.330, 4.530
Wed Apr 19 15:22:46 EDT 2017, 1093, 0.340, 9016, 3, 0.800, 362, 86, 9, 44, 14, 8.423, 8.440
Wed Apr 19 15:23:01 EDT 2017, 6043, 0.840, 4016, 8, 0.300, 512, 41, 18, 19, 59, 14.243, 13.940
Wed Apr 19 15:23:09 EDT 2017, 8518, 0.090, 1516, 1, 0.050, 437, 18, 4, 31, 82, 7.607, 7.437
Wed Apr 19 15:23:19 EDT 2017, 3568, 0.590, 6516, 5, 0.550, 587, 63, 14, 6, 37, 10.633, 9.793
Wed Apr 19 15:25:41 EDT 2017, 4805, 0.210, 2766, 4, 0.170, 550, 97, 16, 37, 93, 136.187, 137.913
Wed Apr 19 15:25:44 EDT 2017, 9755, 0.710, 7766, 9, 0.670, 400, 52, 6, 12, 48, 3.223, 3.353
Wed Apr 19 15:25:51 EDT 2017, 7280, 0.460, 5266, 2, 0.920, 475, 29, 11, 25, 26, 6.643, 6.127
Wed Apr 19 15:25:54 EDT 2017, 2330, 0.960, 267, 6, 0.420, 325, 74, 2, 0, 71, 1.973, 2.550
Wed Apr 19 15:26:00 EDT 2017, 1712, 0.030, 7141, 9, 0.360, 306, 80, 12, 41, 20, 5.770, 5.897
Wed Apr 19 15:26:03 EDT 2017, 6662, 0.530, 2141, 5, 0.860, 456, 35, 3, 16, 65, 2.910, 3.233
Wed Apr 19 15:26:10 EDT 2017, 9137, 0.280, 4641, 7, 0.610, 381, 12, 17, 28, 87, 6.013, 5.737
Wed Apr 19 15:26:18 EDT 2017, 4187, 0.780, 9641, 2, 0.110, 531, 57, 8, 3, 42, 8.580, 7.653
Wed Apr 19 15:26:54 EDT 2017, 2949, 0.400, 892, 8, 0.740, 569, 91, 5, 47, 99, 32.850, 35.323
Wed Apr 19 15:27:13 EDT 2017, 7899, 0.900, 5891, 4, 0.240, 419, 46, 15, 22, 54, 17.763, 17.227
Wed Apr 19 15:27:17 EDT 2017, 5424, 0.150, 8391, 6, 0.490, 494, 24, 10, 34, 31, 4.350, 4.263
Wed Apr 19 15:28:12 EDT 2017, 474, 0.650, 3391, 1, 0.990, 344, 69, 19, 9, 76, 51.403, 33.780
Wed Apr 19 15:28:13 EDT 2017, 629, 0.420, 6360, 7, 0.190, 536, 17, 3, 37, 47, 1.660, 1.647
Wed Apr 19 15:28:42 EDT 2017, 5579, 0.920, 1360, 3, 0.690, 386, 62, 12, 12, 92, 27.860, 24.150
Wed Apr 19 15:29:04 EDT 2017, 8054, 0.170, 3860, 9, 0.940, 461, 84, 7, 49, 69, 21.430, 22.247
Wed Apr 19 15:29:10 EDT 2017, 3104, 0.670, 8859, 5, 0.440, 311, 39, 17, 24, 24, 5.090, 4.747
Wed Apr 19 15:29:18 EDT 2017, 4341, 0.040, 110, 6, 0.820, 348, 28, 14, 30, 58, 8.127, 7.940
Wed Apr 19 15:29:21 EDT 2017, 9291, 0.540, 5110, 1, 0.320, 498, 73, 5, 5, 13, 2.720, 2.450
Wed Apr 19 15:29:51 EDT 2017, 6816, 0.290, 7610, 8, 0.070, 423, 95, 19, 43, 35, 29.923, 29.213
Wed Apr 19 15:30:15 EDT 2017, 1866, 0.790, 2610, 4, 0.570, 573, 50, 10, 18, 80, 23.497, 23.653
Wed Apr 19 15:30:30 EDT 2017, 2485, 0.230, 9484, 1, 0.630, 592, 11, 18, 27, 52, 14.587, 12.863
Wed Apr 19 15:30:41 EDT 2017, 7435, 0.730, 4485, 5, 0.130, 442, 56, 8, 2, 97, 10.487, 10.867
Wed Apr 19 15:32:06 EDT 2017, 9910, 0.480, 1985, 3, 0.380, 517, 79, 13, 40, 75, 82.390, 80.077
Wed Apr 19 15:32:07 EDT 2017, 4960, 0.980, 6985, 8, 0.880, 367, 34, 4, 15, 30, 0.957, 0.963
Wed Apr 19 15:32:13 EDT 2017, 3723, 0.350, 3235, 2, 0.250, 330, 22, 6, 34, 64, 6.500, 6.303
Wed Apr 19 15:32:18 EDT 2017, 8673, 0.850, 8235, 7, 0.750, 480, 67, 16, 9, 19, 4.647, 4.377
Wed Apr 19 15:32:22 EDT 2017, 6198, 0.100, 5735, 4, 0.500, 405, 90, 1, 46, 41, 3.407, 3.667
Wed Apr 19 15:32:39 EDT 2017, 1248, 0.600, 735, 9, 0.000, 555, 45, 11, 21, 86, 15.207, 16.850
Wed Apr 19 15:32:43 EDT 2017, 938, 0.070, 4797, 8, 0.470, 470, 64, 15, 23, 10, 3.147, 3.093
Wed Apr 19 15:32:48 EDT 2017, 5888, 0.570, 9797, 3, 0.970, 320, 19, 6, 48, 55, 4.853, 4.767
Wed Apr 19 15:33:00 EDT 2017, 8363, 0.320, 7297, 6, 0.720, 545, 42, 10, 10, 78, 11.050, 11.050
Wed Apr 19 15:33:04 EDT 2017, 3413, 0.820, 2298, 1, 0.220, 395, 87, 1, 35, 33, 3.973, 4.317
Wed Apr 19 15:33:20 EDT 2017, 4651, 0.450, 8547, 9, 0.600, 433, 76, 8, 16, 89, 14.407, 15.463
Wed Apr 19 15:33:40 EDT 2017, 9601, 0.950, 3548, 5, 0.100, 583, 31, 17, 41, 44, 20.070, 19.870
Wed Apr 19 15:33:41 EDT 2017, 7126, 0.200, 1048, 7, 0.350, 358, 53, 3, 4, 21, 0.697, 0.760
Wed Apr 19 15:35:14 EDT 2017, 2176, 0.700, 6047, 2, 0.850, 508, 98, 13, 29, 66, 87.820, 79.893
Wed Apr 19 15:35:16 EDT 2017, 1557, 0.260, 1673, 4, 0.910, 489, 59, 4, 13, 16, 1.730, 1.740
Wed Apr 19 15:35:20 EDT 2017, 6507, 0.760, 6672, 9, 0.410, 339, 14, 14, 38, 61, 3.533, 3.607
Wed Apr 19 15:35:32 EDT 2017, 8982, 0.010, 9172, 2, 0.160, 564, 36, 9, 1, 83, 12.123, 11.017
Wed Apr 19 15:35:56 EDT 2017, 4032, 0.510, 4172, 6, 0.660, 414, 81, 19, 26, 38, 22.793, 21.903
Wed Apr 19 15:36:36 EDT 2017, 2794, 0.130, 5422, 3, 0.030, 376, 70, 11, 19, 94, 37.457, 37.310
Wed Apr 19 15:36:38 EDT 2017, 7744, 0.630, 423, 7, 0.530, 526, 25, 2, 44, 49, 1.793, 1.783
Wed Apr 19 15:36:45 EDT 2017, 5269, 0.380, 2923, 1, 0.780, 301, 48, 16, 7, 27, 7.280, 5.727
Wed Apr 19 15:37:16 EDT 2017, 319, 0.880, 7922, 5, 0.280, 451, 93, 7, 32, 72, 29.267, 30.200
Wed Apr 19 15:37:16 EDT 2017, 397, 0.280, 3001, 8, 0.680, 510, 29, 1, 3, 30, 0.300, 0.337
Wed Apr 19 15:37:46 EDT 2017, 5347, 0.780, 8000, 4, 0.180, 360, 74, 10, 28, 75, 29.350, 28.720
Wed Apr 19 15:38:21 EDT 2017, 7822, 0.030, 5500, 6, 0.430, 585, 96, 6, 16, 98, 29.127, 34.070
Wed Apr 19 15:39:07 EDT 2017, 2872, 0.530, 501, 2, 0.930, 435, 51, 15, 41, 53, 44.767, 41.093
Wed Apr 19 15:39:11 EDT 2017, 4109, 0.160, 9250, 7, 0.310, 398, 17, 13, 10, 87, 4.107, 4.147
Wed Apr 19 15:39:20 EDT 2017, 9059, 0.660, 4251, 3, 0.810, 548, 62, 3, 35, 42, 8.707, 8.780
Wed Apr 19 15:39:30 EDT 2017, 6584, 0.410, 1751, 5, 0.560, 323, 85, 18, 22, 19, 9.020, 8.537
Wed Apr 19 15:40:08 EDT 2017, 1634, 0.910, 6750, 1, 0.060, 473, 40, 8, 47, 64, 37.577, 36.973
Wed Apr 19 15:40:12 EDT 2017, 2253, 0.100, 1126, 3, 0.120, 454, 23, 19, 7, 25, 3.683, 3.050
Wed Apr 19 15:40:25 EDT 2017, 7203, 0.600, 6125, 8, 0.620, 304, 68, 9, 32, 70, 12.157, 12.533
Wed Apr 19 15:42:54 EDT 2017, 9678, 0.350, 8625, 1, 0.870, 529, 90, 14, 19, 92, 144.377, 106.840
Wed Apr 19 15:43:00 EDT 2017, 4728, 0.850, 3626, 6, 0.370, 379, 45, 4, 44, 47, 4.807, 5.093
Wed Apr 19 15:43:01 EDT 2017, 3491, 0.470, 7375, 5, 0.750, 416, 12, 7, 0, 81, 1.120, 1.157
Wed Apr 19 15:43:14 EDT 2017, 8441, 0.970, 2376, 9, 0.250, 566, 57, 16, 25, 36, 12.750, 12.767
Wed Apr 19 15:43:15 EDT 2017, 5966, 0.220, 4876, 2, 0.000, 341, 79, 2, 13, 14, 1.170, 1.217
Wed Apr 19 15:43:29 EDT 2017, 1016, 0.720, 9875, 7, 0.500, 491, 34, 12, 38, 59, 13.030, 13.470
Wed Apr 19 15:44:13 EDT 2017, 1325, 0.190, 5813, 5, 0.960, 576, 76, 17, 43, 39, 43.860, 41.547
Wed Apr 19 15:44:29 EDT 2017, 6275, 0.690, 813, 1, 0.460, 426, 31, 7, 18, 84, 15.463, 14.513
Wed Apr 19 15:44:47 EDT 2017, 8750, 0.440, 3313, 8, 0.210, 501, 54, 12, 30, 61, 17.450, 17.543
Wed Apr 19 15:44:49 EDT 2017, 3800, 0.940, 8313, 3, 0.710, 351, 99, 3, 5, 16, 1.353, 1.520
Wed Apr 19 15:45:13 EDT 2017, 5037, 0.310, 2063, 6, 0.090, 313, 65, 10, 49, 73, 23.190, 23.590
Wed Apr 19 15:45:21 EDT 2017, 9987, 0.810, 7063, 2, 0.590, 463, 20, 19, 24, 28, 8.240, 7.367
Wed Apr 19 15:45:26 EDT 2017, 7512, 0.060, 9563, 9, 0.840, 388, 43, 5, 36, 50, 4.123, 4.270
Wed Apr 19 15:46:29 EDT 2017, 2562, 0.560, 4563, 4, 0.340, 538, 88, 15, 11, 95, 61.833, 54.253
