# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 2tHeap_timing_secs
Mon Jan  9 11:00:37 EST 2017, 3827, 0.000, 5, 0.520, 446, 41, 19, 22, 49, 40.297, 36.810
Mon Jan  9 11:04:06 EST 2017, 8777, 0.500, 9, 0.020, 596, 86, 9, 47, 94, 205.587, 191.137
Mon Jan  9 11:04:08 EST 2017, 6302, 0.250, 7, 0.770, 521, 18, 5, 10, 26, 1.830, 1.703
Mon Jan  9 11:05:04 EST 2017, 1352, 0.750, 2, 0.270, 371, 63, 14, 35, 71, 54.810, 51.620
Mon Jan  9 11:05:26 EST 2017, 1970, 0.180, 5, 0.090, 314, 58, 15, 7, 54, 21.467, 17.283
Mon Jan  9 11:05:31 EST 2017, 6920, 0.680, 1, 0.590, 464, 13, 6, 32, 99, 5.107, 4.977
Mon Jan  9 11:05:35 EST 2017, 9395, 0.430, 3, 0.340, 539, 80, 1, 19, 32, 3.103, 3.367
Mon Jan  9 11:06:23 EST 2017, 4445, 0.930, 7, 0.840, 389, 35, 11, 44, 77, 47.863, 44.970
Mon Jan  9 11:07:01 EST 2017, 3208, 0.310, 2, 0.210, 577, 46, 18, 25, 43, 37.863, 34.810
Mon Jan  9 11:07:35 EST 2017, 8158, 0.810, 6, 0.710, 427, 91, 8, 0, 88, 31.827, 22.493
Mon Jan  9 11:07:37 EST 2017, 5683, 0.060, 8, 0.460, 352, 24, 3, 38, 21, 2.000, 1.983
Mon Jan  9 11:08:29 EST 2017, 733, 0.560, 4, 0.960, 502, 69, 13, 13, 66, 49.987, 42.737
Mon Jan  9 11:08:41 EST 2017, 1042, 0.090, 1, 0.810, 549, 89, 8, 2, 57, 12.077, 11.703
Mon Jan  9 11:08:51 EST 2017, 5992, 0.590, 5, 0.310, 399, 44, 17, 27, 12, 9.360, 8.803
Mon Jan  9 11:09:35 EST 2017, 8467, 0.340, 8, 0.560, 324, 66, 12, 14, 80, 44.110, 36.603
Mon Jan  9 11:09:39 EST 2017, 3517, 0.840, 3, 0.060, 474, 21, 3, 39, 35, 3.223, 3.233
Mon Jan  9 11:09:47 EST 2017, 4755, 0.470, 6, 0.930, 361, 10, 10, 33, 69, 7.747, 7.373
Mon Jan  9 11:10:00 EST 2017, 9705, 0.970, 2, 0.430, 511, 55, 19, 8, 24, 12.647, 10.933
Mon Jan  9 11:11:40 EST 2017, 7230, 0.220, 4, 0.680, 586, 32, 15, 46, 91, 97.620, 93.837
Mon Jan  9 11:12:00 EST 2017, 2280, 0.720, 9, 0.180, 436, 77, 5, 21, 46, 20.310, 19.530
Mon Jan  9 11:12:59 EST 2017, 1661, 0.280, 4, 0.490, 380, 83, 6, 49, 74, 59.090, 56.820
Mon Jan  9 11:13:23 EST 2017, 6611, 0.780, 8, 0.990, 530, 38, 16, 24, 29, 22.927, 22.073
Mon Jan  9 11:15:11 EST 2017, 9086, 0.030, 6, 0.240, 455, 60, 11, 36, 97, 104.983, 99.917
Mon Jan  9 11:15:11 EST 2017, 4136, 0.530, 1, 0.740, 305, 15, 2, 11, 52, 0.427, 0.443
Mon Jan  9 11:15:29 EST 2017, 2898, 0.150, 9, 0.370, 492, 27, 9, 18, 63, 17.110, 15.613
Mon Jan  9 11:15:59 EST 2017, 7848, 0.650, 5, 0.870, 342, 72, 18, 43, 18, 29.540, 28.527
Mon Jan  9 11:16:29 EST 2017, 5373, 0.400, 3, 0.120, 417, 49, 14, 5, 85, 29.110, 22.717
Mon Jan  9 11:16:57 EST 2017, 423, 0.900, 7, 0.620, 567, 94, 4, 30, 40, 27.197, 27.303
Mon Jan  9 11:17:12 EST 2017, 578, 0.140, 3, 0.200, 347, 20, 11, 23, 87, 14.070, 13.280
Mon Jan  9 11:17:25 EST 2017, 5528, 0.640, 8, 0.700, 497, 65, 2, 48, 42, 12.887, 13.067
Mon Jan  9 11:17:44 EST 2017, 8003, 0.390, 6, 0.450, 572, 42, 7, 11, 64, 19.160, 17.490
Mon Jan  9 11:18:01 EST 2017, 3053, 0.890, 1, 0.950, 422, 87, 16, 36, 19, 16.427, 15.703
Mon Jan  9 11:23:22 EST 2017, 4291, 0.260, 9, 0.070, 535, 98, 14, 42, 98, 310.067, 286.147
Mon Jan  9 11:23:31 EST 2017, 9241, 0.760, 4, 0.570, 385, 53, 4, 17, 53, 9.107, 8.553
Mon Jan  9 11:24:06 EST 2017, 6766, 0.010, 2, 0.320, 310, 76, 9, 29, 76, 34.127, 32.840
Mon Jan  9 11:24:16 EST 2017, 1816, 0.510, 7, 0.820, 460, 31, 19, 4, 31, 9.093, 7.123
Mon Jan  9 11:24:39 EST 2017, 2434, 0.450, 2, 0.510, 516, 25, 10, 26, 92, 22.587, 21.533
Mon Jan  9 11:24:41 EST 2017, 7384, 0.950, 6, 0.010, 366, 70, 1, 1, 47, 1.883, 2.213
Mon Jan  9 11:25:17 EST 2017, 9859, 0.200, 8, 0.760, 441, 48, 6, 39, 70, 34.783, 33.457
Mon Jan  9 11:25:54 EST 2017, 4909, 0.700, 4, 0.260, 591, 93, 15, 14, 25, 36.623, 32.073
Mon Jan  9 11:26:55 EST 2017, 3672, 0.070, 7, 0.630, 403, 82, 13, 7, 81, 57.850, 42.990
Mon Jan  9 11:27:02 EST 2017, 8622, 0.570, 3, 0.130, 553, 37, 3, 32, 36, 6.113, 6.113
Mon Jan  9 11:27:33 EST 2017, 6147, 0.320, 5, 0.880, 478, 59, 8, 20, 59, 30.860, 27.417
Mon Jan  9 11:27:37 EST 2017, 1197, 0.820, 9, 0.380, 328, 14, 17, 45, 14, 4.463, 4.327
Mon Jan  9 11:27:40 EST 2017, 887, 0.360, 6, 0.350, 413, 34, 3, 31, 16, 2.050, 2.037
Mon Jan  9 11:28:01 EST 2017, 5837, 0.860, 1, 0.850, 563, 79, 12, 6, 61, 21.243, 18.203
Mon Jan  9 11:28:14 EST 2017, 8312, 0.110, 4, 0.100, 488, 11, 17, 43, 39, 12.587, 12.190
Mon Jan  9 11:28:40 EST 2017, 3362, 0.610, 8, 0.600, 338, 56, 7, 18, 84, 25.903, 24.443
Mon Jan  9 11:28:43 EST 2017, 4600, 0.230, 2, 0.480, 450, 67, 5, 0, 28, 2.980, 2.827
Mon Jan  9 11:29:01 EST 2017, 9550, 0.730, 7, 0.980, 300, 22, 14, 25, 73, 17.267, 16.200
Mon Jan  9 11:30:08 EST 2017, 7075, 0.480, 9, 0.230, 375, 90, 19, 12, 50, 65.807, 52.387
Mon Jan  9 11:31:28 EST 2017, 2125, 0.980, 5, 0.730, 525, 45, 10, 37, 95, 78.387, 74.590
Mon Jan  9 11:31:30 EST 2017, 1506, 0.040, 7, 0.920, 581, 51, 1, 15, 22, 1.407, 1.550
Mon Jan  9 11:33:08 EST 2017, 6456, 0.540, 3, 0.420, 431, 96, 11, 40, 67, 97.200, 95.170
Mon Jan  9 11:33:11 EST 2017, 8931, 0.290, 1, 0.670, 356, 28, 16, 3, 45, 3.460, 3.103
Mon Jan  9 11:34:13 EST 2017, 3981, 0.790, 5, 0.170, 506, 73, 6, 28, 90, 61.100, 58.020
Mon Jan  9 11:34:16 EST 2017, 2744, 0.420, 4, 0.790, 319, 62, 4, 46, 11, 3.307, 3.260
Mon Jan  9 11:34:31 EST 2017, 7694, 0.920, 9, 0.290, 469, 17, 13, 21, 56, 14.133, 13.017
Mon Jan  9 11:36:05 EST 2017, 5219, 0.170, 6, 0.540, 544, 84, 18, 34, 33, 91.963, 84.437
Mon Jan  9 11:36:16 EST 2017, 269, 0.670, 2, 0.040, 394, 39, 8, 9, 78, 10.473, 10.167
Mon Jan  9 11:36:52 EST 2017, 346, 0.020, 6, 0.410, 499, 46, 14, 19, 50, 35.687, 32.557
Mon Jan  9 11:37:28 EST 2017, 5296, 0.520, 2, 0.910, 349, 91, 4, 44, 95, 35.910, 34.930
Mon Jan  9 11:37:31 EST 2017, 7771, 0.270, 4, 0.160, 424, 23, 9, 7, 27, 2.827, 2.530
Mon Jan  9 11:40:30 EST 2017, 2821, 0.770, 8, 0.660, 574, 68, 18, 32, 72, 172.140, 155.513
Mon Jan  9 11:40:45 EST 2017, 4059, 0.390, 1, 0.280, 387, 57, 11, 38, 38, 14.610, 14.240
Mon Jan  9 11:40:47 EST 2017, 9009, 0.890, 5, 0.780, 537, 12, 2, 13, 83, 1.967, 1.963
Mon Jan  9 11:41:00 EST 2017, 6534, 0.140, 7, 0.030, 462, 79, 7, 26, 16, 11.513, 11.690
Mon Jan  9 11:41:09 EST 2017, 1584, 0.640, 3, 0.530, 312, 34, 16, 1, 61, 9.040, 6.380
Mon Jan  9 11:41:27 EST 2017, 2202, 0.330, 9, 0.850, 368, 40, 12, 29, 33, 17.147, 16.340
Mon Jan  9 11:41:42 EST 2017, 7152, 0.830, 4, 0.350, 518, 85, 3, 4, 78, 14.820, 14.670
Mon Jan  9 11:41:44 EST 2017, 9627, 0.080, 2, 0.600, 593, 18, 8, 41, 10, 2.180, 2.117
Mon Jan  9 11:42:45 EST 2017, 4677, 0.580, 7, 0.100, 443, 63, 17, 16, 55, 58.447, 49.770
Mon Jan  9 11:43:11 EST 2017, 3440, 0.210, 3, 0.970, 556, 74, 10, 10, 44, 25.543, 20.783
Mon Jan  9 11:43:15 EST 2017, 8390, 0.710, 8, 0.470, 406, 29, 1, 35, 89, 4.203, 4.400
Mon Jan  9 11:43:24 EST 2017, 5915, 0.460, 6, 0.720, 331, 96, 5, 23, 21, 8.670, 8.260
Mon Jan  9 11:44:10 EST 2017, 965, 0.960, 1, 0.220, 481, 51, 15, 48, 66, 45.697, 44.897
Mon Jan  9 11:44:34 EST 2017, 1274, 0.490, 5, 0.000, 565, 32, 5, 37, 75, 24.137, 23.777
Mon Jan  9 11:45:00 EST 2017, 6224, 0.990, 9, 0.500, 415, 77, 14, 12, 30, 25.150, 21.470
Mon Jan  9 11:47:45 EST 2017, 8699, 0.240, 7, 0.250, 340, 54, 19, 49, 97, 163.887, 147.997
Mon Jan  9 11:48:33 EST 2017, 3749, 0.740, 2, 0.750, 490, 99, 10, 24, 52, 47.727, 43.443
Mon Jan  9 11:48:39 EST 2017, 4987, 0.110, 8, 0.130, 303, 88, 2, 5, 64, 5.923, 6.507
Mon Jan  9 11:48:51 EST 2017, 9937, 0.610, 4, 0.630, 453, 43, 12, 30, 19, 12.027, 11.313
Mon Jan  9 11:49:44 EST 2017, 7462, 0.360, 1, 0.380, 528, 65, 17, 18, 86, 52.343, 48.583
Mon Jan  9 11:49:53 EST 2017, 2512, 0.860, 6, 0.880, 378, 20, 7, 43, 41, 8.440, 8.157
Mon Jan  9 11:49:55 EST 2017, 1893, 0.180, 2, 0.690, 434, 15, 4, 15, 58, 2.017, 1.933
Mon Jan  9 11:50:17 EST 2017, 6843, 0.680, 6, 0.190, 584, 60, 13, 40, 13, 22.167, 20.957
Mon Jan  9 11:50:48 EST 2017, 9318, 0.430, 9, 0.940, 509, 37, 18, 2, 80, 30.197, 19.787
Mon Jan  9 11:51:11 EST 2017, 4368, 0.930, 4, 0.440, 359, 82, 8, 27, 35, 21.943, 20.587
Mon Jan  9 11:51:26 EST 2017, 3130, 0.300, 5, 0.560, 471, 93, 1, 46, 69, 14.880, 15.257
Mon Jan  9 11:51:31 EST 2017, 8080, 0.800, 1, 0.060, 321, 48, 11, 21, 24, 4.257, 4.167
Mon Jan  9 11:53:27 EST 2017, 5605, 0.050, 3, 0.810, 396, 71, 15, 34, 92, 114.850, 103.000
Mon Jan  9 11:53:34 EST 2017, 655, 0.550, 8, 0.310, 546, 26, 6, 9, 47, 6.073, 5.697
Mon Jan  9 11:55:58 EST 2017, 501, 0.250, 3, 0.990, 335, 78, 19, 39, 90, 141.143, 126.490
Mon Jan  9 11:56:10 EST 2017, 5451, 0.750, 7, 0.490, 485, 33, 9, 14, 45, 12.223, 11.237
Mon Jan  9 11:56:37 EST 2017, 7926, 0.000, 9, 0.740, 560, 56, 4, 27, 68, 26.463, 25.213
Mon Jan  9 11:56:38 EST 2017, 2976, 0.500, 5, 0.240, 410, 11, 14, 2, 23, 1.223, 0.990
Mon Jan  9 11:57:17 EST 2017, 4213, 0.130, 6, 0.860, 598, 22, 16, 20, 79, 37.590, 33.787
Mon Jan  9 11:57:37 EST 2017, 9163, 0.630, 2, 0.360, 448, 67, 7, 45, 34, 20.497, 20.360
Mon Jan  9 11:57:41 EST 2017, 6688, 0.380, 4, 0.610, 373, 44, 2, 8, 57, 3.103, 3.283
Mon Jan  9 11:58:04 EST 2017, 1738, 0.880, 8, 0.110, 523, 89, 12, 33, 12, 22.490, 20.917
Mon Jan  9 12:00:15 EST 2017, 2357, 0.070, 4, 0.300, 467, 95, 18, 11, 85, 123.587, 94.367
Mon Jan  9 12:00:33 EST 2017, 7307, 0.570, 9, 0.800, 317, 50, 8, 36, 40, 18.263, 17.373
Mon Jan  9 12:00:48 EST 2017, 9782, 0.320, 7, 0.050, 392, 72, 3, 23, 62, 15.073, 15.230
Mon Jan  9 12:00:58 EST 2017, 4832, 0.820, 2, 0.550, 542, 27, 13, 48, 17, 9.277, 8.880
Mon Jan  9 12:01:29 EST 2017, 3594, 0.440, 8, 0.420, 429, 16, 15, 30, 96, 31.227, 29.023
Mon Jan  9 12:01:42 EST 2017, 8544, 0.940, 3, 0.920, 579, 61, 6, 5, 51, 12.050, 10.260
Mon Jan  9 12:01:45 EST 2017, 6069, 0.190, 1, 0.170, 504, 39, 1, 42, 73, 2.737, 2.950
Mon Jan  9 12:02:02 EST 2017, 1119, 0.690, 5, 0.670, 354, 84, 10, 17, 28, 16.987, 15.623
Mon Jan  9 12:02:09 EST 2017, 810, 0.220, 9, 0.580, 401, 64, 10, 3, 26, 7.260, 6.143
Mon Jan  9 12:02:48 EST 2017, 5760, 0.720, 4, 0.080, 551, 19, 19, 28, 71, 37.910, 34.740
Mon Jan  9 12:03:32 EST 2017, 8235, 0.470, 2, 0.830, 476, 86, 15, 16, 48, 43.540, 38.240
Mon Jan  9 12:03:57 EST 2017, 3285, 0.970, 6, 0.330, 326, 41, 5, 41, 93, 25.080, 24.393
Mon Jan  9 12:04:04 EST 2017, 4523, 0.350, 3, 0.700, 514, 53, 7, 34, 14, 7.273, 6.883
Mon Jan  9 12:05:15 EST 2017, 9473, 0.850, 7, 0.200, 364, 98, 17, 9, 59, 69.273, 49.873
Mon Jan  9 12:05:39 EST 2017, 6998, 0.100, 5, 0.950, 439, 30, 12, 47, 37, 23.750, 22.657
Mon Jan  9 12:05:54 EST 2017, 2048, 0.600, 1, 0.450, 589, 75, 3, 22, 82, 14.107, 15.177
Mon Jan  9 12:06:22 EST 2017, 1429, 0.410, 7, 0.140, 532, 70, 9, 44, 20, 27.857, 26.983
Mon Jan  9 12:06:39 EST 2017, 6379, 0.910, 2, 0.640, 382, 25, 18, 19, 65, 17.060, 15.363
Mon Jan  9 12:07:29 EST 2017, 8854, 0.160, 5, 0.390, 307, 92, 13, 31, 43, 49.693, 45.350
Mon Jan  9 12:07:41 EST 2017, 3904, 0.660, 9, 0.890, 457, 47, 4, 6, 88, 11.470, 10.447
Mon Jan  9 12:07:43 EST 2017, 2666, 0.040, 1, 0.020, 345, 36, 6, 12, 31, 1.867, 1.800
Mon Jan  9 12:10:51 EST 2017, 7616, 0.540, 6, 0.520, 495, 81, 16, 37, 76, 184.307, 164.637
Mon Jan  9 12:10:55 EST 2017, 5141, 0.290, 8, 0.270, 570, 13, 11, 0, 54, 3.593, 2.760
Mon Jan  9 12:11:09 EST 2017, 191, 0.790, 3, 0.770, 420, 58, 2, 25, 99, 12.353, 13.500
Mon Jan  9 12:12:31 EST 2017, 230, 0.200, 1, 0.330, 576, 84, 12, 33, 96, 81.067, 79.930
Mon Jan  9 12:12:35 EST 2017, 5180, 0.700, 6, 0.830, 426, 39, 3, 8, 51, 4.080, 3.890
Mon Jan  9 12:13:31 EST 2017, 7655, 0.450, 8, 0.080, 351, 61, 8, 45, 73, 54.540, 52.853
Mon Jan  9 12:13:38 EST 2017, 2705, 0.950, 4, 0.580, 501, 16, 17, 20, 28, 7.657, 7.050
Mon Jan  9 12:13:46 EST 2017, 3943, 0.330, 7, 0.460, 313, 28, 10, 1, 84, 7.397, 5.987
Mon Jan  9 12:13:50 EST 2017, 8893, 0.830, 3, 0.960, 463, 73, 1, 26, 39, 3.530, 3.700
Mon Jan  9 12:14:07 EST 2017, 6418, 0.080, 5, 0.210, 538, 50, 5, 14, 62, 16.280, 15.643
Mon Jan  9 12:14:43 EST 2017, 1468, 0.580, 9, 0.710, 388, 95, 15, 39, 17, 35.520, 33.833
Mon Jan  9 12:16:11 EST 2017, 2086, 0.390, 3, 0.900, 444, 90, 14, 17, 79, 87.463, 68.593
Mon Jan  9 12:16:26 EST 2017, 7036, 0.890, 8, 0.400, 594, 45, 4, 42, 34, 15.067, 14.640
Mon Jan  9 12:16:49 EST 2017, 9511, 0.140, 5, 0.650, 519, 67, 9, 4, 56, 22.090, 17.377
Mon Jan  9 12:16:51 EST 2017, 4561, 0.640, 1, 0.150, 369, 22, 18, 29, 11, 1.973, 1.890
Mon Jan  9 12:17:14 EST 2017, 3324, 0.020, 9, 0.770, 482, 11, 11, 48, 90, 23.357, 22.290
Mon Jan  9 12:17:19 EST 2017, 8274, 0.520, 4, 0.270, 332, 56, 2, 23, 45, 4.490, 4.503
Mon Jan  9 12:17:33 EST 2017, 5799, 0.270, 2, 0.520, 407, 33, 6, 36, 67, 13.167, 12.770
Mon Jan  9 12:17:59 EST 2017, 849, 0.770, 7, 0.020, 557, 78, 16, 11, 22, 25.283, 23.093
Mon Jan  9 12:18:08 EST 2017, 1158, 0.300, 7, 0.240, 491, 59, 4, 22, 31, 9.290, 9.187
Mon Jan  9 12:18:25 EST 2017, 6108, 0.800, 3, 0.740, 341, 14, 13, 47, 76, 16.467, 15.643
Mon Jan  9 12:18:48 EST 2017, 8583, 0.050, 1, 0.490, 416, 81, 18, 9, 53, 22.400, 21.763
Mon Jan  9 12:19:41 EST 2017, 3633, 0.550, 5, 0.990, 566, 36, 8, 34, 98, 52.170, 48.737
Mon Jan  9 12:19:42 EST 2017, 4871, 0.170, 4, 0.110, 379, 47, 1, 40, 20, 1.337, 1.390
Mon Jan  9 12:21:03 EST 2017, 9821, 0.670, 9, 0.610, 529, 92, 11, 15, 65, 80.037, 64.537
Mon Jan  9 12:21:23 EST 2017, 7346, 0.420, 6, 0.360, 454, 25, 15, 28, 42, 19.747, 19.147
Mon Jan  9 12:21:35 EST 2017, 2396, 0.920, 2, 0.860, 304, 70, 6, 3, 87, 10.837, 8.847
Mon Jan  9 12:21:40 EST 2017, 1777, 0.110, 6, 0.550, 360, 76, 5, 25, 14, 5.157, 4.933
Mon Jan  9 12:21:46 EST 2017, 6727, 0.610, 1, 0.050, 510, 31, 14, 0, 59, 5.480, 4.983
Mon Jan  9 12:23:50 EST 2017, 9202, 0.360, 3, 0.800, 585, 98, 19, 37, 37, 121.353, 110.563
Mon Jan  9 12:24:25 EST 2017, 4252, 0.860, 8, 0.300, 435, 53, 9, 12, 82, 34.690, 29.353
Mon Jan  9 12:24:26 EST 2017, 3014, 0.480, 2, 0.680, 547, 42, 2, 6, 25, 1.070, 1.097
Mon Jan  9 12:26:07 EST 2017, 7964, 0.980, 7, 0.180, 397, 87, 12, 31, 70, 98.633, 88.317
Mon Jan  9 12:26:17 EST 2017, 5489, 0.230, 9, 0.930, 322, 19, 17, 19, 48, 10.503, 9.887
Mon Jan  9 12:27:37 EST 2017, 539, 0.730, 5, 0.430, 472, 64, 7, 44, 93, 79.303, 76.640
Mon Jan  9 12:27:53 EST 2017, 694, 0.440, 5, 0.760, 412, 52, 17, 1, 44, 15.347, 10.550
Mon Jan  9 12:28:54 EST 2017, 5644, 0.940, 1, 0.260, 562, 97, 8, 26, 89, 50.707, 54.193
Mon Jan  9 12:28:55 EST 2017, 8119, 0.190, 3, 0.510, 487, 29, 3, 13, 21, 1.370, 1.380
Mon Jan  9 12:30:19 EST 2017, 3169, 0.690, 8, 0.010, 337, 74, 13, 38, 66, 81.740, 77.297
Mon Jan  9 12:30:53 EST 2017, 4407, 0.060, 2, 0.880, 524, 63, 15, 32, 32, 34.157, 31.527
Mon Jan  9 12:30:58 EST 2017, 9357, 0.560, 6, 0.380, 374, 18, 6, 7, 77, 4.370, 3.860
Mon Jan  9 12:31:00 EST 2017, 6882, 0.310, 9, 0.630, 449, 85, 1, 44, 10, 1.707, 1.747
Mon Jan  9 12:31:28 EST 2017, 1932, 0.810, 4, 0.130, 599, 40, 10, 19, 55, 27.283, 25.687
Mon Jan  9 12:32:28 EST 2017, 2550, 0.130, 8, 0.440, 543, 35, 19, 47, 38, 59.577, 57.260
Mon Jan  9 12:33:26 EST 2017, 7500, 0.630, 4, 0.940, 393, 80, 9, 22, 83, 56.520, 49.547
Mon Jan  9 12:33:26 EST 2017, 9975, 0.380, 1, 0.190, 318, 12, 4, 35, 15, 0.400, 0.397
Mon Jan  9 12:34:05 EST 2017, 5025, 0.880, 6, 0.690, 468, 57, 14, 10, 60, 38.570, 31.103
Mon Jan  9 12:34:47 EST 2017, 3788, 0.250, 5, 0.320, 355, 69, 16, 16, 49, 40.890, 34.447
Mon Jan  9 12:35:19 EST 2017, 8738, 0.750, 9, 0.820, 505, 24, 7, 41, 94, 32.263, 30.590
Mon Jan  9 12:35:24 EST 2017, 6263, 0.000, 7, 0.070, 580, 91, 2, 4, 27, 4.427, 4.537
Mon Jan  9 12:36:00 EST 2017, 1313, 0.500, 2, 0.570, 430, 46, 12, 29, 72, 35.257, 33.367
Mon Jan  9 12:36:19 EST 2017, 1003, 0.030, 4, 0.660, 327, 26, 9, 43, 69, 19.253, 18.517
Mon Jan  9 12:36:53 EST 2017, 5953, 0.530, 8, 0.160, 477, 71, 18, 18, 24, 33.750, 30.457
Mon Jan  9 12:38:34 EST 2017, 8428, 0.280, 6, 0.910, 552, 49, 13, 30, 91, 100.993, 90.013
Mon Jan  9 12:38:42 EST 2017, 3478, 0.780, 2, 0.410, 402, 94, 4, 5, 46, 7.377, 7.413
Mon Jan  9 12:39:32 EST 2017, 4716, 0.410, 9, 0.540, 590, 83, 6, 24, 58, 49.817, 46.663
Mon Jan  9 12:39:47 EST 2017, 9666, 0.910, 5, 0.040, 440, 38, 16, 49, 13, 14.610, 14.127
Mon Jan  9 12:40:16 EST 2017, 7191, 0.160, 3, 0.790, 365, 60, 11, 11, 80, 29.583, 25.013
Mon Jan  9 12:40:18 EST 2017, 2241, 0.660, 7, 0.290, 515, 15, 1, 36, 35, 1.033, 1.050
Mon Jan  9 12:40:22 EST 2017, 1622, 0.340, 1, 0.100, 458, 21, 10, 8, 63, 3.940, 3.810
Mon Jan  9 12:40:44 EST 2017, 6572, 0.840, 6, 0.600, 308, 66, 19, 33, 18, 22.257, 20.990
Mon Jan  9 12:41:36 EST 2017, 9047, 0.090, 8, 0.350, 383, 43, 14, 21, 86, 50.777, 45.660
Mon Jan  9 12:42:11 EST 2017, 4097, 0.590, 3, 0.850, 533, 88, 5, 46, 41, 34.680, 33.390
Mon Jan  9 12:43:19 EST 2017, 2860, 0.220, 7, 0.220, 421, 99, 7, 27, 74, 67.547, 61.853
Mon Jan  9 12:43:30 EST 2017, 7810, 0.720, 2, 0.720, 571, 54, 17, 2, 29, 10.817, 8.927
Mon Jan  9 12:46:35 EST 2017, 5335, 0.470, 4, 0.470, 496, 77, 12, 40, 97, 162.270, 162.097
Mon Jan  9 12:46:39 EST 2017, 385, 0.970, 9, 0.970, 346, 32, 3, 15, 52, 3.603, 3.580
Mon Jan  9 12:46:49 EST 2017, 307, 0.320, 4, 0.590, 559, 14, 15, 5, 81, 9.850, 8.420
Mon Jan  9 12:47:06 EST 2017, 5257, 0.820, 9, 0.090, 409, 59, 6, 30, 36, 16.753, 16.290
