# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Mon Jan  9 09:50:05 EST 2017, 4445, 0.930, 7, 0.840, 389, 35, 11, 44, 77, 58.577, 54.567
Mon Jan  9 09:50:51 EST 2017, 3208, 0.310, 2, 0.210, 577, 46, 18, 25, 43, 46.033, 41.060
Mon Jan  9 09:51:31 EST 2017, 8158, 0.810, 6, 0.710, 427, 91, 8, 0, 88, 37.813, 25.417
Mon Jan  9 09:51:34 EST 2017, 5683, 0.060, 8, 0.460, 352, 24, 3, 38, 21, 2.540, 2.470
Mon Jan  9 09:52:38 EST 2017, 733, 0.560, 4, 0.960, 502, 69, 13, 13, 66, 62.853, 50.493
Mon Jan  9 09:52:54 EST 2017, 1042, 0.090, 1, 0.810, 549, 89, 8, 2, 57, 15.353, 14.117
Mon Jan  9 09:53:07 EST 2017, 5992, 0.590, 5, 0.310, 399, 44, 17, 27, 12, 11.580, 11.423
Mon Jan  9 09:54:00 EST 2017, 8467, 0.340, 8, 0.560, 324, 66, 12, 14, 80, 52.233, 43.120
Mon Jan  9 09:54:04 EST 2017, 3517, 0.840, 3, 0.060, 474, 21, 3, 39, 35, 4.090, 4.020
Mon Jan  9 09:54:14 EST 2017, 4755, 0.470, 6, 0.930, 361, 10, 10, 33, 69, 9.560, 8.973
Mon Jan  9 09:54:30 EST 2017, 9705, 0.970, 2, 0.430, 511, 55, 19, 8, 24, 15.637, 12.280
Mon Jan  9 09:56:31 EST 2017, 7230, 0.220, 4, 0.680, 586, 32, 15, 46, 91, 119.993, 112.323
Mon Jan  9 09:56:56 EST 2017, 2280, 0.720, 9, 0.180, 436, 77, 5, 21, 46, 24.713, 23.663
Mon Jan  9 09:58:09 EST 2017, 1661, 0.280, 4, 0.490, 380, 83, 6, 49, 74, 71.233, 68.713
Mon Jan  9 09:58:37 EST 2017, 6611, 0.780, 8, 0.990, 530, 38, 16, 24, 29, 28.067, 26.433
Mon Jan  9 10:00:48 EST 2017, 9086, 0.030, 6, 0.240, 455, 60, 11, 36, 97, 130.973, 117.763
Mon Jan  9 10:00:49 EST 2017, 4136, 0.530, 1, 0.740, 305, 15, 2, 11, 52, 0.683, 0.700
Mon Jan  9 10:01:10 EST 2017, 2898, 0.150, 9, 0.370, 492, 27, 9, 18, 63, 20.833, 18.793
Mon Jan  9 10:01:46 EST 2017, 7848, 0.650, 5, 0.870, 342, 72, 18, 43, 18, 36.103, 34.020
Mon Jan  9 10:02:23 EST 2017, 5373, 0.400, 3, 0.120, 417, 49, 14, 5, 85, 35.413, 25.457
Mon Jan  9 10:02:57 EST 2017, 423, 0.900, 7, 0.620, 567, 94, 4, 30, 40, 33.380, 33.620
Mon Jan  9 10:03:15 EST 2017, 578, 0.140, 3, 0.200, 347, 20, 11, 23, 87, 17.250, 15.853
Mon Jan  9 10:03:31 EST 2017, 5528, 0.640, 8, 0.700, 497, 65, 2, 48, 42, 16.037, 16.317
Mon Jan  9 10:03:55 EST 2017, 8003, 0.390, 6, 0.450, 572, 42, 7, 11, 64, 23.350, 20.717
Mon Jan  9 10:04:15 EST 2017, 3053, 0.890, 1, 0.950, 422, 87, 16, 36, 19, 20.163, 19.153
Mon Jan  9 10:10:47 EST 2017, 4291, 0.260, 9, 0.070, 535, 98, 14, 42, 98, 384.943, 335.743
Mon Jan  9 10:10:58 EST 2017, 9241, 0.760, 4, 0.570, 385, 53, 4, 17, 53, 10.943, 10.523
Mon Jan  9 10:11:41 EST 2017, 6766, 0.010, 2, 0.320, 310, 76, 9, 29, 76, 41.470, 39.563
Mon Jan  9 10:11:52 EST 2017, 1816, 0.510, 7, 0.820, 460, 31, 19, 4, 31, 10.713, 7.947
Mon Jan  9 10:12:20 EST 2017, 2434, 0.450, 2, 0.510, 516, 25, 10, 26, 92, 27.490, 25.870
Mon Jan  9 10:12:23 EST 2017, 7384, 0.950, 6, 0.010, 366, 70, 1, 1, 47, 2.250, 2.887
Mon Jan  9 10:13:06 EST 2017, 9859, 0.200, 8, 0.760, 441, 48, 6, 39, 70, 42.197, 39.843
Mon Jan  9 10:13:50 EST 2017, 4909, 0.700, 4, 0.260, 591, 93, 15, 14, 25, 43.167, 37.170
Mon Jan  9 10:15:03 EST 2017, 3672, 0.070, 7, 0.630, 403, 82, 13, 7, 81, 69.013, 49.250
Mon Jan  9 10:15:11 EST 2017, 8622, 0.570, 3, 0.130, 553, 37, 3, 32, 36, 7.710, 7.547
Mon Jan  9 10:15:49 EST 2017, 6147, 0.320, 5, 0.880, 478, 59, 8, 20, 59, 37.063, 32.990
Mon Jan  9 10:15:54 EST 2017, 1197, 0.820, 9, 0.380, 328, 14, 17, 45, 14, 5.727, 5.490
Mon Jan  9 10:15:57 EST 2017, 887, 0.360, 6, 0.350, 413, 34, 3, 31, 16, 2.583, 2.583
Mon Jan  9 10:16:23 EST 2017, 5837, 0.860, 1, 0.850, 563, 79, 12, 6, 61, 25.397, 21.713
Mon Jan  9 10:16:39 EST 2017, 8312, 0.110, 4, 0.100, 488, 11, 17, 43, 39, 15.577, 14.653
Mon Jan  9 10:17:11 EST 2017, 3362, 0.610, 8, 0.600, 338, 56, 7, 18, 84, 31.843, 29.240
Mon Jan  9 10:17:15 EST 2017, 4600, 0.230, 2, 0.480, 450, 67, 5, 0, 28, 3.603, 3.690
Mon Jan  9 10:17:37 EST 2017, 9550, 0.730, 7, 0.980, 300, 22, 14, 25, 73, 21.257, 19.203
Mon Jan  9 10:18:57 EST 2017, 7075, 0.480, 9, 0.230, 375, 90, 19, 12, 50, 78.300, 58.897
Mon Jan  9 10:20:34 EST 2017, 2125, 0.980, 5, 0.730, 525, 45, 10, 37, 95, 96.687, 89.703
Mon Jan  9 10:20:36 EST 2017, 1506, 0.040, 7, 0.920, 581, 51, 1, 15, 22, 1.883, 1.963
Mon Jan  9 10:22:34 EST 2017, 6456, 0.540, 3, 0.420, 431, 96, 11, 40, 67, 117.567, 114.467
Mon Jan  9 10:22:38 EST 2017, 8931, 0.290, 1, 0.670, 356, 28, 16, 3, 45, 4.260, 3.647
Mon Jan  9 10:23:52 EST 2017, 3981, 0.790, 5, 0.170, 506, 73, 6, 28, 90, 73.217, 69.423
Mon Jan  9 10:23:57 EST 2017, 2744, 0.420, 4, 0.790, 319, 62, 4, 46, 11, 4.097, 4.053
Mon Jan  9 10:24:14 EST 2017, 7694, 0.920, 9, 0.290, 469, 17, 13, 21, 56, 17.130, 15.450
Mon Jan  9 10:26:08 EST 2017, 5219, 0.170, 6, 0.540, 544, 84, 18, 34, 33, 112.940, 99.550
Mon Jan  9 10:26:21 EST 2017, 269, 0.670, 2, 0.040, 394, 39, 8, 9, 78, 12.427, 12.227
Mon Jan  9 10:27:04 EST 2017, 346, 0.020, 6, 0.410, 499, 46, 14, 19, 50, 42.967, 38.637
Mon Jan  9 10:27:48 EST 2017, 5296, 0.520, 2, 0.910, 349, 91, 4, 44, 95, 43.583, 42.563
Mon Jan  9 10:27:52 EST 2017, 7771, 0.270, 4, 0.160, 424, 23, 9, 7, 27, 3.670, 3.193
Mon Jan  9 10:31:24 EST 2017, 2821, 0.770, 8, 0.660, 574, 68, 18, 32, 72, 206.160, 184.773
Mon Jan  9 10:31:42 EST 2017, 4059, 0.390, 1, 0.280, 387, 57, 11, 38, 38, 17.997, 17.623
Mon Jan  9 10:31:45 EST 2017, 9009, 0.890, 5, 0.780, 537, 12, 2, 13, 83, 2.467, 2.520
Mon Jan  9 10:31:59 EST 2017, 6534, 0.140, 7, 0.030, 462, 79, 7, 26, 16, 14.133, 13.173
Mon Jan  9 10:32:10 EST 2017, 1584, 0.640, 3, 0.530, 312, 34, 16, 1, 61, 10.473, 7.027
Mon Jan  9 10:32:32 EST 2017, 2202, 0.330, 9, 0.850, 368, 40, 12, 29, 33, 21.123, 19.783
Mon Jan  9 10:32:50 EST 2017, 7152, 0.830, 4, 0.350, 518, 85, 3, 4, 78, 17.990, 17.833
Mon Jan  9 10:32:53 EST 2017, 9627, 0.080, 2, 0.600, 593, 18, 8, 41, 10, 2.830, 2.750
Mon Jan  9 10:34:04 EST 2017, 4677, 0.580, 7, 0.100, 443, 63, 17, 16, 55, 71.027, 56.680
Mon Jan  9 10:34:36 EST 2017, 3440, 0.210, 3, 0.970, 556, 74, 10, 10, 44, 30.683, 24.540
Mon Jan  9 10:34:41 EST 2017, 8390, 0.710, 8, 0.470, 406, 29, 1, 35, 89, 5.353, 5.697
Mon Jan  9 10:34:52 EST 2017, 5915, 0.460, 6, 0.720, 331, 96, 5, 23, 21, 10.500, 9.883
Mon Jan  9 10:35:48 EST 2017, 965, 0.960, 1, 0.220, 481, 51, 15, 48, 66, 55.570, 54.397
Mon Jan  9 10:36:18 EST 2017, 1274, 0.490, 5, 0.000, 565, 32, 5, 37, 75, 29.517, 28.830
Mon Jan  9 10:36:49 EST 2017, 6224, 0.990, 9, 0.500, 415, 77, 14, 12, 30, 30.350, 24.710
Mon Jan  9 10:40:15 EST 2017, 8699, 0.240, 7, 0.250, 340, 54, 19, 49, 97, 199.923, 177.103
Mon Jan  9 10:41:13 EST 2017, 3749, 0.740, 2, 0.750, 490, 99, 10, 24, 52, 56.593, 51.813
Mon Jan  9 10:41:22 EST 2017, 4987, 0.110, 8, 0.130, 303, 88, 2, 5, 64, 7.463, 8.307
Mon Jan  9 10:41:37 EST 2017, 9937, 0.610, 4, 0.630, 453, 43, 12, 30, 19, 14.707, 13.677
Mon Jan  9 10:42:41 EST 2017, 7462, 0.360, 1, 0.380, 528, 65, 17, 18, 86, 62.017, 58.137
Mon Jan  9 10:42:51 EST 2017, 2512, 0.860, 6, 0.880, 378, 20, 7, 43, 41, 10.583, 10.113
Mon Jan  9 10:42:54 EST 2017, 1893, 0.180, 2, 0.690, 434, 15, 4, 15, 58, 2.417, 2.570
Mon Jan  9 10:43:21 EST 2017, 6843, 0.680, 6, 0.190, 584, 60, 13, 40, 13, 26.963, 25.150
Mon Jan  9 10:43:58 EST 2017, 9318, 0.430, 9, 0.940, 509, 37, 18, 2, 80, 34.793, 21.283
Mon Jan  9 10:44:25 EST 2017, 4368, 0.930, 4, 0.440, 359, 82, 8, 27, 35, 26.370, 24.863
Mon Jan  9 10:44:45 EST 2017, 3130, 0.300, 5, 0.560, 471, 93, 1, 46, 69, 17.477, 18.760
Mon Jan  9 10:44:52 EST 2017, 8080, 0.800, 1, 0.060, 321, 48, 11, 21, 24, 5.427, 5.220
Mon Jan  9 10:47:14 EST 2017, 5605, 0.050, 3, 0.810, 396, 71, 15, 34, 92, 140.177, 120.120
Mon Jan  9 10:47:22 EST 2017, 655, 0.550, 8, 0.310, 546, 26, 6, 9, 47, 7.430, 6.873
Mon Jan  9 10:50:15 EST 2017, 501, 0.250, 3, 0.990, 335, 78, 19, 39, 90, 169.283, 150.867
Mon Jan  9 10:50:30 EST 2017, 5451, 0.750, 7, 0.490, 485, 33, 9, 14, 45, 15.060, 13.500
Mon Jan  9 10:51:03 EST 2017, 7926, 0.000, 9, 0.740, 560, 56, 4, 27, 68, 31.767, 30.820
Mon Jan  9 10:51:05 EST 2017, 2976, 0.500, 5, 0.240, 410, 11, 14, 2, 23, 1.640, 1.200
Mon Jan  9 10:51:51 EST 2017, 4213, 0.130, 6, 0.860, 598, 22, 16, 20, 79, 45.587, 39.810
Mon Jan  9 10:52:17 EST 2017, 9163, 0.630, 2, 0.360, 448, 67, 7, 45, 34, 25.033, 24.450
Mon Jan  9 10:52:21 EST 2017, 6688, 0.380, 4, 0.610, 373, 44, 2, 8, 57, 3.940, 4.107
Mon Jan  9 10:52:48 EST 2017, 1738, 0.880, 8, 0.110, 523, 89, 12, 33, 12, 27.117, 25.610
Mon Jan  9 10:55:18 EST 2017, 2357, 0.070, 4, 0.300, 467, 95, 18, 11, 85, 140.090, 109.343
Mon Jan  9 10:55:40 EST 2017, 7307, 0.570, 9, 0.800, 317, 50, 8, 36, 40, 22.297, 21.080
Mon Jan  9 10:55:59 EST 2017, 9782, 0.320, 7, 0.050, 392, 72, 3, 23, 62, 17.857, 18.780
Mon Jan  9 10:56:11 EST 2017, 4832, 0.820, 2, 0.550, 542, 27, 13, 48, 17, 11.270, 10.667
Mon Jan  9 10:56:49 EST 2017, 3594, 0.440, 8, 0.420, 429, 16, 15, 30, 96, 37.727, 34.383
Mon Jan  9 10:57:04 EST 2017, 8544, 0.940, 3, 0.920, 579, 61, 6, 5, 51, 14.500, 12.530
Mon Jan  9 10:57:08 EST 2017, 6069, 0.190, 1, 0.170, 504, 39, 1, 42, 73, 3.377, 3.717
Mon Jan  9 10:57:29 EST 2017, 1119, 0.690, 5, 0.670, 354, 84, 10, 17, 28, 20.177, 18.310
Mon Jan  9 10:57:38 EST 2017, 810, 0.220, 9, 0.580, 401, 64, 10, 3, 26, 8.607, 7.013
Mon Jan  9 10:58:24 EST 2017, 5760, 0.720, 4, 0.080, 551, 19, 19, 28, 71, 46.033, 40.160
Mon Jan  9 10:59:17 EST 2017, 8235, 0.470, 2, 0.830, 476, 86, 15, 16, 48, 52.247, 44.830
Mon Jan  9 10:59:49 EST 2017, 3285, 0.970, 6, 0.330, 326, 41, 5, 41, 93, 30.600, 29.450
Mon Jan  9 10:59:58 EST 2017, 4523, 0.350, 3, 0.700, 514, 53, 7, 34, 14, 9.107, 8.413
Mon Jan  9 11:01:19 EST 2017, 9473, 0.850, 7, 0.200, 364, 98, 17, 9, 59, 77.823, 55.770
Mon Jan  9 11:01:49 EST 2017, 6998, 0.100, 5, 0.950, 439, 30, 12, 47, 37, 28.817, 27.303
Mon Jan  9 11:02:08 EST 2017, 2048, 0.600, 1, 0.450, 589, 75, 3, 22, 82, 16.830, 18.827
Mon Jan  9 11:02:43 EST 2017, 1429, 0.410, 7, 0.140, 532, 70, 9, 44, 20, 33.860, 32.533
Mon Jan  9 11:03:04 EST 2017, 6379, 0.910, 2, 0.640, 382, 25, 18, 19, 65, 20.853, 18.077
Mon Jan  9 11:04:04 EST 2017, 8854, 0.160, 5, 0.390, 307, 92, 13, 31, 43, 59.037, 54.070
Mon Jan  9 11:04:18 EST 2017, 3904, 0.660, 9, 0.890, 457, 47, 4, 6, 88, 13.923, 12.553
Mon Jan  9 11:04:21 EST 2017, 2666, 0.040, 1, 0.020, 345, 36, 6, 12, 31, 2.457, 2.487
Mon Jan  9 11:08:06 EST 2017, 7616, 0.540, 6, 0.520, 495, 81, 16, 37, 76, 217.560, 197.397
Mon Jan  9 11:08:11 EST 2017, 5141, 0.290, 8, 0.270, 570, 13, 11, 0, 54, 4.503, 3.153
Mon Jan  9 11:08:27 EST 2017, 191, 0.790, 3, 0.770, 420, 58, 2, 25, 99, 15.107, 15.947
Mon Jan  9 11:10:08 EST 2017, 230, 0.200, 1, 0.330, 576, 84, 12, 33, 96, 97.633, 97.727
Mon Jan  9 11:10:14 EST 2017, 5180, 0.700, 6, 0.830, 426, 39, 3, 8, 51, 4.957, 4.770
Mon Jan  9 11:11:21 EST 2017, 7655, 0.450, 8, 0.080, 351, 61, 8, 45, 73, 66.680, 63.487
Mon Jan  9 11:11:31 EST 2017, 2705, 0.950, 4, 0.580, 501, 16, 17, 20, 28, 9.367, 8.510
Mon Jan  9 11:11:40 EST 2017, 3943, 0.330, 7, 0.460, 313, 28, 10, 1, 84, 9.120, 6.440
Mon Jan  9 11:11:45 EST 2017, 8893, 0.830, 3, 0.960, 463, 73, 1, 26, 39, 4.343, 4.783
Mon Jan  9 11:12:06 EST 2017, 6418, 0.080, 5, 0.210, 538, 50, 5, 14, 62, 19.850, 18.967
Mon Jan  9 11:12:50 EST 2017, 1468, 0.580, 9, 0.710, 388, 95, 15, 39, 17, 43.053, 40.423
Mon Jan  9 11:14:34 EST 2017, 2086, 0.390, 3, 0.900, 444, 90, 14, 17, 79, 98.707, 81.813
Mon Jan  9 11:14:52 EST 2017, 7036, 0.890, 8, 0.400, 594, 45, 4, 42, 34, 18.483, 17.933
Mon Jan  9 11:15:19 EST 2017, 9511, 0.140, 5, 0.650, 519, 67, 9, 4, 56, 26.053, 20.043
Mon Jan  9 11:15:22 EST 2017, 4561, 0.640, 1, 0.150, 369, 22, 18, 29, 11, 2.463, 2.420
Mon Jan  9 11:15:51 EST 2017, 3324, 0.020, 9, 0.770, 482, 11, 11, 48, 90, 28.410, 26.873
Mon Jan  9 11:15:57 EST 2017, 8274, 0.520, 4, 0.270, 332, 56, 2, 23, 45, 5.437, 5.637
Mon Jan  9 11:16:13 EST 2017, 5799, 0.270, 2, 0.520, 407, 33, 6, 36, 67, 16.300, 15.727
Mon Jan  9 11:16:45 EST 2017, 849, 0.770, 7, 0.020, 557, 78, 16, 11, 22, 31.007, 26.030
Mon Jan  9 11:16:57 EST 2017, 1158, 0.300, 7, 0.240, 491, 59, 4, 22, 31, 11.500, 11.173
Mon Jan  9 11:17:17 EST 2017, 6108, 0.800, 3, 0.740, 341, 14, 13, 47, 76, 20.193, 18.973
Mon Jan  9 11:17:45 EST 2017, 8583, 0.050, 1, 0.490, 416, 81, 18, 9, 53, 26.953, 25.820
Mon Jan  9 11:18:50 EST 2017, 3633, 0.550, 5, 0.990, 566, 36, 8, 34, 98, 64.397, 58.330
Mon Jan  9 11:18:52 EST 2017, 4871, 0.170, 4, 0.110, 379, 47, 1, 40, 20, 1.703, 1.873
Mon Jan  9 11:20:29 EST 2017, 9821, 0.670, 9, 0.610, 529, 92, 11, 15, 65, 96.280, 76.923
Mon Jan  9 11:20:53 EST 2017, 7346, 0.420, 6, 0.360, 454, 25, 15, 28, 42, 23.967, 23.110
Mon Jan  9 11:21:06 EST 2017, 2396, 0.920, 2, 0.860, 304, 70, 6, 3, 87, 12.480, 10.553
Mon Jan  9 11:21:13 EST 2017, 1777, 0.110, 6, 0.550, 360, 76, 5, 25, 14, 6.507, 6.297
Mon Jan  9 11:21:20 EST 2017, 6727, 0.610, 1, 0.050, 510, 31, 14, 0, 59, 6.583, 5.540
Mon Jan  9 11:23:50 EST 2017, 9202, 0.360, 3, 0.800, 585, 98, 19, 37, 37, 149.833, 131.757
Mon Jan  9 11:24:33 EST 2017, 4252, 0.860, 8, 0.300, 435, 53, 9, 12, 82, 41.140, 34.480
Mon Jan  9 11:24:34 EST 2017, 3014, 0.480, 2, 0.680, 547, 42, 2, 6, 25, 1.537, 1.393
Mon Jan  9 11:26:35 EST 2017, 7964, 0.980, 7, 0.180, 397, 87, 12, 31, 70, 119.850, 104.943
Mon Jan  9 11:26:48 EST 2017, 5489, 0.230, 9, 0.930, 322, 19, 17, 19, 48, 13.140, 11.933
Mon Jan  9 11:28:26 EST 2017, 539, 0.730, 5, 0.430, 472, 64, 7, 44, 93, 96.920, 92.173
Mon Jan  9 11:28:46 EST 2017, 694, 0.440, 5, 0.760, 412, 52, 17, 1, 44, 18.870, 11.480
Mon Jan  9 11:29:49 EST 2017, 5644, 0.940, 1, 0.260, 562, 97, 8, 26, 89, 61.657, 61.923
Mon Jan  9 11:29:51 EST 2017, 8119, 0.190, 3, 0.510, 487, 29, 3, 13, 21, 1.767, 1.720
Mon Jan  9 11:31:32 EST 2017, 3169, 0.690, 8, 0.010, 337, 74, 13, 38, 66, 99.087, 91.477
Mon Jan  9 11:32:14 EST 2017, 4407, 0.060, 2, 0.880, 524, 63, 15, 32, 32, 41.517, 37.637
Mon Jan  9 11:32:20 EST 2017, 9357, 0.560, 6, 0.380, 374, 18, 6, 7, 77, 5.473, 4.823
Mon Jan  9 11:32:22 EST 2017, 6882, 0.310, 9, 0.630, 449, 85, 1, 44, 10, 2.203, 2.380
Mon Jan  9 11:32:56 EST 2017, 1932, 0.810, 4, 0.130, 599, 40, 10, 19, 55, 32.857, 30.563
Mon Jan  9 11:34:10 EST 2017, 2550, 0.130, 8, 0.440, 543, 35, 19, 47, 38, 73.533, 67.917
Mon Jan  9 11:35:20 EST 2017, 7500, 0.630, 4, 0.940, 393, 80, 9, 22, 83, 69.693, 58.283
Mon Jan  9 11:35:21 EST 2017, 9975, 0.380, 1, 0.190, 318, 12, 4, 35, 15, 0.613, 0.567
Mon Jan  9 11:36:11 EST 2017, 5025, 0.880, 6, 0.690, 468, 57, 14, 10, 60, 47.963, 35.147
Mon Jan  9 11:37:00 EST 2017, 3788, 0.250, 5, 0.320, 355, 69, 16, 16, 49, 47.553, 40.090
Mon Jan  9 11:37:39 EST 2017, 8738, 0.750, 9, 0.820, 505, 24, 7, 41, 94, 38.733, 36.843
Mon Jan  9 11:37:46 EST 2017, 6263, 0.000, 7, 0.070, 580, 91, 2, 4, 27, 5.397, 6.013
Mon Jan  9 11:38:29 EST 2017, 1313, 0.500, 2, 0.570, 430, 46, 12, 29, 72, 42.870, 41.663
Mon Jan  9 11:38:52 EST 2017, 1003, 0.030, 4, 0.660, 327, 26, 9, 43, 69, 23.333, 22.283
Mon Jan  9 11:39:34 EST 2017, 5953, 0.530, 8, 0.160, 477, 71, 18, 18, 24, 41.060, 34.270
Mon Jan  9 11:41:37 EST 2017, 8428, 0.280, 6, 0.910, 552, 49, 13, 30, 91, 122.517, 107.090
Mon Jan  9 11:41:47 EST 2017, 3478, 0.780, 2, 0.410, 402, 94, 4, 5, 46, 8.797, 9.167
Mon Jan  9 11:42:49 EST 2017, 4716, 0.410, 9, 0.540, 590, 83, 6, 24, 58, 60.887, 55.757
Mon Jan  9 11:43:07 EST 2017, 9666, 0.910, 5, 0.040, 440, 38, 16, 49, 13, 18.220, 17.233
Mon Jan  9 11:43:44 EST 2017, 7191, 0.160, 3, 0.790, 365, 60, 11, 11, 80, 35.493, 29.177
Mon Jan  9 11:43:45 EST 2017, 2241, 0.660, 7, 0.290, 515, 15, 1, 36, 35, 1.433, 1.390
Mon Jan  9 11:43:51 EST 2017, 1622, 0.340, 1, 0.100, 458, 21, 10, 8, 63, 5.043, 4.733
Mon Jan  9 11:44:18 EST 2017, 6572, 0.840, 6, 0.600, 308, 66, 19, 33, 18, 27.243, 24.843
Mon Jan  9 11:45:22 EST 2017, 9047, 0.090, 8, 0.350, 383, 43, 14, 21, 86, 63.170, 53.440
Mon Jan  9 11:46:05 EST 2017, 4097, 0.590, 3, 0.850, 533, 88, 5, 46, 41, 41.953, 40.667
Mon Jan  9 11:47:30 EST 2017, 2860, 0.220, 7, 0.220, 421, 99, 7, 27, 74, 81.953, 74.443
Mon Jan  9 11:47:44 EST 2017, 7810, 0.720, 2, 0.720, 571, 54, 17, 2, 29, 13.183, 9.470
Mon Jan  9 11:50:59 EST 2017, 5335, 0.470, 4, 0.470, 496, 77, 12, 40, 97, 195.253, 180.877
Mon Jan  9 11:51:04 EST 2017, 385, 0.970, 9, 0.970, 346, 32, 3, 15, 52, 4.520, 4.340
Mon Jan  9 11:51:16 EST 2017, 307, 0.320, 4, 0.590, 559, 14, 15, 5, 81, 12.010, 10.043
Mon Jan  9 11:51:37 EST 2017, 5257, 0.820, 9, 0.090, 409, 59, 6, 30, 36, 20.650, 19.533
