# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Mon Jan  9 09:52:21 EST 2017, 6911, 0.430, 7, 0.410, 357, 85, 13, 35, 18, 30.023, 27.527
Mon Jan  9 09:52:29 EST 2017, 1961, 0.930, 2, 0.910, 507, 40, 4, 10, 63, 7.453, 7.557
Mon Jan  9 09:52:44 EST 2017, 1342, 0.000, 5, 0.720, 451, 35, 7, 32, 35, 14.657, 13.760
Mon Jan  9 09:53:14 EST 2017, 6292, 0.500, 1, 0.220, 301, 80, 17, 7, 80, 29.030, 23.840
Mon Jan  9 09:53:16 EST 2017, 8767, 0.250, 3, 0.970, 376, 12, 12, 45, 12, 2.763, 2.650
Mon Jan  9 09:53:28 EST 2017, 3817, 0.750, 7, 0.470, 526, 57, 2, 20, 57, 11.153, 11.750
Mon Jan  9 09:53:40 EST 2017, 2579, 0.370, 2, 0.600, 414, 69, 10, 1, 46, 11.487, 9.137
Mon Jan  9 09:55:01 EST 2017, 7529, 0.870, 6, 0.100, 564, 24, 19, 26, 91, 80.937, 70.113
Mon Jan  9 09:55:36 EST 2017, 5054, 0.120, 9, 0.850, 489, 91, 14, 14, 23, 34.033, 27.877
Mon Jan  9 09:55:58 EST 2017, 104, 0.620, 4, 0.350, 339, 46, 5, 39, 68, 22.400, 22.183
Mon Jan  9 09:57:04 EST 2017, 107, 0.310, 6, 0.400, 397, 62, 13, 46, 40, 65.140, 61.857
Mon Jan  9 09:57:07 EST 2017, 5057, 0.810, 1, 0.900, 547, 17, 3, 21, 85, 3.270, 3.400
Mon Jan  9 09:57:29 EST 2017, 7532, 0.060, 4, 0.150, 472, 84, 8, 33, 18, 21.033, 19.950
Mon Jan  9 09:57:56 EST 2017, 2582, 0.560, 8, 0.650, 322, 39, 18, 8, 63, 27.117, 20.280
Mon Jan  9 09:58:26 EST 2017, 3819, 0.180, 3, 0.270, 510, 50, 11, 14, 51, 29.047, 25.257
Mon Jan  9 09:58:45 EST 2017, 8769, 0.680, 7, 0.770, 360, 95, 1, 39, 96, 17.713, 19.030
Mon Jan  9 09:58:48 EST 2017, 6294, 0.430, 9, 0.020, 435, 28, 6, 2, 29, 2.683, 2.230
Mon Jan  9 10:01:37 EST 2017, 1344, 0.930, 5, 0.520, 585, 73, 15, 27, 74, 165.713, 145.377
Mon Jan  9 10:02:15 EST 2017, 1963, 0.000, 8, 0.840, 529, 67, 14, 5, 46, 35.717, 26.413
Mon Jan  9 10:02:27 EST 2017, 6913, 0.500, 3, 0.340, 379, 22, 5, 30, 91, 12.320, 11.903
Mon Jan  9 10:02:34 EST 2017, 9388, 0.250, 1, 0.590, 304, 90, 9, 17, 23, 6.843, 6.523
Mon Jan  9 10:04:39 EST 2017, 4438, 0.750, 5, 0.090, 454, 45, 19, 42, 68, 122.703, 112.717
Mon Jan  9 10:04:57 EST 2017, 3200, 0.370, 4, 0.960, 341, 33, 12, 36, 34, 17.343, 16.207
Mon Jan  9 10:05:14 EST 2017, 8150, 0.870, 9, 0.460, 491, 78, 2, 11, 79, 15.697, 16.810
Mon Jan  9 10:05:18 EST 2017, 5675, 0.120, 6, 0.710, 566, 11, 7, 49, 12, 2.973, 3.160
Mon Jan  9 10:06:08 EST 2017, 726, 0.620, 2, 0.210, 416, 56, 17, 24, 57, 48.920, 44.243
Mon Jan  9 10:06:21 EST 2017, 1035, 0.150, 3, 0.050, 332, 81, 4, 10, 65, 13.040, 13.557
Mon Jan  9 10:06:42 EST 2017, 5985, 0.650, 7, 0.550, 482, 36, 14, 35, 20, 20.290, 18.687
Mon Jan  9 10:09:31 EST 2017, 8460, 0.400, 5, 0.300, 557, 59, 18, 22, 88, 163.210, 134.737
Mon Jan  9 10:09:36 EST 2017, 3510, 0.900, 1, 0.800, 407, 14, 9, 47, 43, 4.960, 4.907
Mon Jan  9 10:09:45 EST 2017, 4747, 0.280, 8, 0.180, 594, 25, 2, 28, 77, 9.103, 9.360
Mon Jan  9 10:09:59 EST 2017, 9697, 0.780, 4, 0.680, 444, 70, 11, 3, 32, 13.607, 10.187
Mon Jan  9 10:11:32 EST 2017, 7222, 0.030, 2, 0.430, 369, 48, 16, 41, 99, 90.780, 85.550
Mon Jan  9 10:12:12 EST 2017, 2272, 0.530, 6, 0.930, 519, 93, 6, 16, 54, 40.207, 35.743
Mon Jan  9 10:12:47 EST 2017, 1654, 0.460, 1, 0.740, 463, 98, 5, 38, 71, 33.103, 34.233
Mon Jan  9 10:13:01 EST 2017, 6604, 0.960, 6, 0.240, 313, 53, 15, 13, 26, 14.027, 11.990
Mon Jan  9 10:16:44 EST 2017, 9079, 0.210, 8, 0.990, 388, 76, 19, 25, 93, 195.517, 151.283
Mon Jan  9 10:16:51 EST 2017, 4129, 0.710, 3, 0.490, 538, 31, 10, 0, 48, 7.120, 4.993
Mon Jan  9 10:16:56 EST 2017, 2891, 0.090, 7, 0.620, 426, 19, 3, 19, 60, 4.367, 4.310
Mon Jan  9 10:17:18 EST 2017, 7841, 0.590, 2, 0.120, 576, 64, 12, 44, 15, 22.383, 21.107
Mon Jan  9 10:18:09 EST 2017, 5366, 0.340, 4, 0.870, 501, 42, 17, 7, 82, 49.340, 34.573
Mon Jan  9 10:18:46 EST 2017, 416, 0.840, 9, 0.370, 351, 87, 8, 32, 37, 36.437, 34.630
Mon Jan  9 10:19:04 EST 2017, 571, 0.070, 1, 0.950, 571, 26, 17, 12, 78, 17.767, 15.937
Mon Jan  9 10:19:37 EST 2017, 5521, 0.570, 5, 0.450, 421, 71, 8, 37, 33, 32.967, 31.830
Mon Jan  9 10:19:41 EST 2017, 7996, 0.320, 7, 0.700, 346, 49, 3, 0, 55, 3.597, 3.610
Mon Jan  9 10:19:58 EST 2017, 3046, 0.820, 3, 0.200, 496, 94, 13, 25, 10, 16.377, 14.710
Mon Jan  9 10:22:54 EST 2017, 4283, 0.450, 6, 0.820, 308, 83, 15, 43, 89, 171.737, 154.100
Mon Jan  9 10:23:04 EST 2017, 9233, 0.950, 2, 0.320, 458, 38, 6, 18, 44, 8.820, 8.387
Mon Jan  9 10:23:14 EST 2017, 6758, 0.200, 4, 0.570, 533, 60, 1, 31, 67, 9.630, 10.330
Mon Jan  9 10:23:16 EST 2017, 1808, 0.700, 9, 0.070, 383, 15, 10, 6, 22, 1.837, 1.660
Mon Jan  9 10:23:46 EST 2017, 2427, 0.260, 3, 0.260, 440, 10, 19, 34, 95, 26.367, 26.027
Mon Jan  9 10:24:15 EST 2017, 7377, 0.760, 8, 0.760, 590, 55, 9, 9, 50, 28.710, 23.427
Mon Jan  9 10:24:41 EST 2017, 9852, 0.010, 6, 0.010, 515, 32, 4, 46, 72, 25.303, 24.783
Mon Jan  9 10:24:55 EST 2017, 4902, 0.510, 1, 0.510, 365, 77, 14, 21, 27, 13.563, 12.630
Mon Jan  9 10:26:37 EST 2017, 3665, 0.140, 9, 0.380, 477, 88, 16, 3, 84, 99.323, 60.963
Mon Jan  9 10:26:51 EST 2017, 8615, 0.640, 5, 0.880, 327, 43, 7, 28, 39, 13.050, 12.230
Mon Jan  9 10:26:58 EST 2017, 6140, 0.390, 2, 0.130, 402, 66, 2, 15, 61, 6.607, 7.287
Mon Jan  9 10:27:08 EST 2017, 1190, 0.890, 7, 0.630, 552, 21, 11, 40, 16, 9.337, 8.897
Mon Jan  9 10:27:17 EST 2017, 880, 0.420, 8, 0.600, 505, 46, 9, 29, 13, 9.650, 9.023
Mon Jan  9 10:28:13 EST 2017, 5830, 0.920, 4, 0.100, 355, 91, 18, 4, 58, 54.303, 33.430
Mon Jan  9 10:28:29 EST 2017, 8305, 0.170, 2, 0.850, 430, 24, 13, 42, 36, 15.600, 14.450
Mon Jan  9 10:29:06 EST 2017, 3355, 0.670, 6, 0.350, 580, 69, 4, 17, 81, 37.107, 35.680
Mon Jan  9 10:29:13 EST 2017, 4593, 0.040, 5, 0.730, 393, 57, 6, 10, 25, 6.513, 5.947
Mon Jan  9 10:29:44 EST 2017, 9543, 0.540, 9, 0.230, 543, 12, 16, 35, 70, 31.103, 28.460
Mon Jan  9 10:30:46 EST 2017, 7068, 0.290, 7, 0.980, 468, 80, 11, 23, 47, 59.883, 53.547
Mon Jan  9 10:30:52 EST 2017, 2118, 0.790, 3, 0.480, 318, 35, 1, 48, 92, 5.353, 5.737
Mon Jan  9 10:31:04 EST 2017, 1499, 0.230, 5, 0.160, 374, 41, 10, 20, 30, 12.647, 11.460
Mon Jan  9 10:33:26 EST 2017, 6449, 0.730, 1, 0.660, 524, 86, 19, 45, 75, 140.723, 133.377
Mon Jan  9 10:33:37 EST 2017, 8924, 0.480, 3, 0.410, 599, 18, 14, 7, 53, 11.050, 8.840
Mon Jan  9 10:34:35 EST 2017, 3974, 0.980, 8, 0.910, 449, 63, 5, 32, 98, 57.600, 54.277
Mon Jan  9 10:34:52 EST 2017, 2736, 0.360, 2, 0.040, 561, 74, 7, 39, 19, 17.143, 16.380
Mon Jan  9 10:35:23 EST 2017, 7686, 0.860, 7, 0.540, 411, 29, 17, 14, 64, 30.150, 25.593
Mon Jan  9 10:36:22 EST 2017, 5211, 0.110, 9, 0.290, 336, 97, 12, 26, 41, 57.417, 51.250
Mon Jan  9 10:36:30 EST 2017, 261, 0.610, 4, 0.790, 486, 52, 3, 1, 86, 8.543, 8.773
Mon Jan  9 10:36:58 EST 2017, 339, 0.210, 9, 0.660, 419, 36, 15, 18, 46, 26.890, 24.190
Mon Jan  9 10:38:38 EST 2017, 5289, 0.710, 4, 0.160, 569, 81, 5, 43, 91, 100.000, 97.360
Mon Jan  9 10:38:38 EST 2017, 7764, 0.460, 2, 0.910, 494, 13, 1, 5, 24, 0.240, 0.273
Mon Jan  9 10:39:32 EST 2017, 2814, 0.960, 7, 0.410, 344, 58, 10, 30, 69, 52.970, 48.897
Mon Jan  9 10:40:57 EST 2017, 4051, 0.330, 3, 0.530, 456, 69, 17, 49, 35, 84.343, 77.633
Mon Jan  9 10:41:13 EST 2017, 9001, 0.830, 8, 0.030, 306, 24, 8, 24, 80, 15.750, 14.343
Mon Jan  9 10:41:19 EST 2017, 6526, 0.080, 5, 0.780, 381, 92, 3, 37, 13, 5.847, 5.803
Mon Jan  9 10:41:38 EST 2017, 1576, 0.580, 1, 0.280, 531, 47, 13, 12, 58, 18.207, 17.173
Mon Jan  9 10:43:02 EST 2017, 2195, 0.390, 7, 0.090, 587, 52, 16, 33, 41, 83.043, 74.133
Mon Jan  9 10:43:48 EST 2017, 7145, 0.890, 3, 0.590, 437, 97, 7, 8, 86, 44.170, 37.203
Mon Jan  9 10:43:50 EST 2017, 9620, 0.140, 5, 0.340, 362, 30, 2, 46, 18, 2.267, 2.270
Mon Jan  9 10:45:14 EST 2017, 4670, 0.640, 9, 0.840, 512, 75, 11, 21, 63, 82.017, 72.780
Mon Jan  9 10:45:27 EST 2017, 3433, 0.020, 1, 0.220, 325, 64, 18, 2, 52, 12.280, 9.693
Mon Jan  9 10:45:55 EST 2017, 8383, 0.520, 6, 0.720, 475, 19, 9, 27, 97, 27.010, 24.937
Mon Jan  9 10:46:10 EST 2017, 5908, 0.270, 8, 0.470, 550, 86, 4, 15, 29, 14.320, 14.237
Mon Jan  9 10:47:22 EST 2017, 958, 0.770, 4, 0.970, 400, 41, 14, 40, 74, 71.607, 65.370
Mon Jan  9 10:47:28 EST 2017, 1267, 0.300, 2, 0.750, 353, 16, 6, 26, 66, 5.087, 4.980
Mon Jan  9 10:47:39 EST 2017, 6217, 0.800, 7, 0.250, 503, 61, 15, 1, 21, 10.947, 7.503
Mon Jan  9 10:49:20 EST 2017, 8692, 0.050, 9, 0.500, 578, 38, 11, 38, 89, 98.833, 93.400
Mon Jan  9 10:49:26 EST 2017, 3742, 0.550, 5, 0.000, 428, 83, 1, 13, 44, 4.660, 5.510
Mon Jan  9 10:50:07 EST 2017, 4979, 0.180, 6, 0.880, 540, 95, 8, 7, 55, 41.227, 31.720
Mon Jan  9 10:50:13 EST 2017, 9929, 0.680, 1, 0.380, 390, 50, 18, 32, 10, 5.687, 5.483
Mon Jan  9 10:51:10 EST 2017, 7454, 0.430, 3, 0.630, 315, 72, 13, 19, 77, 55.170, 46.487
Mon Jan  9 10:51:19 EST 2017, 2504, 0.930, 8, 0.130, 465, 27, 4, 44, 32, 8.407, 8.203
Mon Jan  9 10:51:33 EST 2017, 1886, 0.110, 4, 0.440, 522, 22, 7, 23, 60, 13.583, 12.713
Mon Jan  9 10:52:07 EST 2017, 6836, 0.610, 8, 0.940, 372, 67, 17, 48, 15, 33.553, 31.727
Mon Jan  9 10:52:49 EST 2017, 9311, 0.360, 6, 0.190, 447, 44, 12, 10, 83, 41.237, 33.400
Mon Jan  9 10:53:03 EST 2017, 4361, 0.860, 2, 0.690, 597, 89, 2, 35, 38, 12.740, 13.730
Mon Jan  9 10:54:58 EST 2017, 3123, 0.490, 7, 0.310, 409, 78, 10, 41, 72, 113.317, 105.493
Mon Jan  9 10:55:16 EST 2017, 8073, 0.990, 3, 0.810, 559, 33, 19, 16, 27, 17.993, 16.160
Mon Jan  9 10:56:14 EST 2017, 5598, 0.240, 1, 0.060, 484, 55, 14, 29, 94, 55.803, 54.810
Mon Jan  9 10:56:15 EST 2017, 648, 0.740, 5, 0.560, 334, 10, 5, 4, 49, 1.173, 1.060
Mon Jan  9 11:00:38 EST 2017, 493, 0.440, 5, 0.230, 545, 93, 10, 47, 98, 258.637, 241.117
Mon Jan  9 11:00:42 EST 2017, 5443, 0.940, 9, 0.730, 395, 48, 1, 22, 53, 3.873, 4.147
Mon Jan  9 11:01:27 EST 2017, 7918, 0.190, 7, 0.480, 320, 71, 6, 34, 76, 44.777, 42.470
Mon Jan  9 11:01:34 EST 2017, 2968, 0.690, 2, 0.980, 470, 26, 15, 9, 31, 7.007, 5.707
Mon Jan  9 11:01:49 EST 2017, 4206, 0.070, 8, 0.110, 358, 14, 13, 16, 87, 14.347, 12.370
Mon Jan  9 11:02:06 EST 2017, 9156, 0.570, 4, 0.610, 508, 59, 3, 41, 42, 17.033, 17.053
Mon Jan  9 11:02:14 EST 2017, 6681, 0.320, 1, 0.360, 583, 37, 8, 3, 65, 7.417, 7.440
Mon Jan  9 11:02:58 EST 2017, 1731, 0.820, 6, 0.860, 433, 82, 18, 28, 20, 44.320, 39.747
Mon Jan  9 11:03:33 EST 2017, 2350, 0.130, 2, 0.550, 376, 88, 12, 0, 82, 32.660, 20.393
Mon Jan  9 11:03:39 EST 2017, 7300, 0.630, 6, 0.050, 526, 43, 2, 25, 37, 6.113, 6.160
Mon Jan  9 11:04:07 EST 2017, 9775, 0.380, 9, 0.800, 451, 65, 7, 12, 59, 27.563, 23.580
Mon Jan  9 11:04:13 EST 2017, 4825, 0.880, 4, 0.300, 301, 20, 16, 37, 14, 5.307, 5.053
Mon Jan  9 11:05:27 EST 2017, 3587, 0.250, 5, 0.670, 489, 31, 14, 31, 93, 74.047, 66.450
Mon Jan  9 11:05:33 EST 2017, 8537, 0.750, 1, 0.170, 339, 76, 4, 6, 48, 4.543, 5.193
Mon Jan  9 11:06:32 EST 2017, 6062, 0.000, 3, 0.920, 414, 54, 9, 44, 70, 58.523, 54.370
Mon Jan  9 11:07:51 EST 2017, 1112, 0.500, 8, 0.420, 564, 99, 19, 19, 25, 76.907, 65.463
Mon Jan  9 11:07:56 EST 2017, 803, 0.040, 7, 0.330, 479, 74, 2, 8, 28, 4.273, 4.590
Mon Jan  9 11:08:17 EST 2017, 5753, 0.540, 2, 0.830, 329, 29, 11, 33, 73, 20.527, 19.340
Mon Jan  9 11:09:48 EST 2017, 8228, 0.290, 4, 0.080, 404, 96, 16, 20, 51, 91.210, 72.810
Mon Jan  9 11:11:17 EST 2017, 3278, 0.790, 9, 0.580, 554, 51, 6, 45, 96, 88.733, 84.180
Mon Jan  9 11:11:19 EST 2017, 4515, 0.410, 1, 0.450, 442, 40, 4, 26, 17, 1.953, 1.960
Mon Jan  9 11:12:17 EST 2017, 9465, 0.910, 6, 0.950, 592, 85, 13, 1, 62, 53.270, 29.633
Mon Jan  9 11:12:45 EST 2017, 6990, 0.160, 8, 0.200, 517, 17, 18, 39, 39, 28.077, 26.320
Mon Jan  9 11:13:22 EST 2017, 2040, 0.660, 3, 0.700, 367, 62, 9, 14, 84, 35.800, 29.883
Mon Jan  9 11:13:25 EST 2017, 1422, 0.350, 9, 0.890, 311, 57, 3, 42, 11, 2.993, 3.060
Mon Jan  9 11:13:34 EST 2017, 6372, 0.850, 5, 0.390, 461, 12, 12, 17, 56, 9.080, 8.053
Mon Jan  9 11:14:52 EST 2017, 8847, 0.100, 3, 0.640, 536, 79, 17, 30, 34, 76.287, 67.500
Mon Jan  9 11:15:03 EST 2017, 3897, 0.600, 7, 0.140, 386, 34, 7, 5, 79, 11.610, 10.167
Mon Jan  9 11:15:12 EST 2017, 2659, 0.220, 4, 0.770, 573, 45, 5, 23, 22, 7.873, 7.620
Mon Jan  9 11:18:52 EST 2017, 7609, 0.720, 8, 0.270, 423, 90, 15, 48, 67, 217.537, 198.350
Mon Jan  9 11:19:06 EST 2017, 5134, 0.470, 6, 0.520, 348, 23, 19, 11, 45, 13.770, 11.400
Mon Jan  9 11:20:36 EST 2017, 184, 0.970, 2, 0.020, 498, 68, 10, 36, 90, 89.203, 85.577
Mon Jan  9 11:23:14 EST 2017, 223, 0.020, 3, 0.580, 342, 99, 16, 28, 93, 156.757, 133.930
Mon Jan  9 11:23:27 EST 2017, 5173, 0.520, 8, 0.080, 492, 54, 6, 3, 48, 12.100, 10.790
Mon Jan  9 11:24:00 EST 2017, 7648, 0.270, 6, 0.830, 567, 77, 2, 40, 71, 31.570, 32.227
Mon Jan  9 11:24:04 EST 2017, 2698, 0.770, 1, 0.330, 417, 32, 11, 15, 26, 3.940, 3.773
Mon Jan  9 11:24:33 EST 2017, 3935, 0.390, 9, 0.710, 530, 20, 18, 9, 82, 29.063, 23.393
Mon Jan  9 11:25:05 EST 2017, 8885, 0.890, 4, 0.210, 380, 65, 9, 34, 37, 30.853, 29.247
Mon Jan  9 11:25:12 EST 2017, 6410, 0.140, 2, 0.960, 305, 43, 4, 22, 59, 6.970, 6.570
Mon Jan  9 11:25:54 EST 2017, 1460, 0.640, 7, 0.460, 455, 88, 14, 47, 14, 40.853, 38.817
Mon Jan  9 11:27:05 EST 2017, 2079, 0.330, 1, 0.140, 511, 82, 15, 18, 87, 69.060, 62.247
Mon Jan  9 11:27:19 EST 2017, 7029, 0.830, 5, 0.640, 361, 37, 5, 43, 42, 13.753, 13.220
Mon Jan  9 11:27:23 EST 2017, 9504, 0.080, 7, 0.390, 436, 60, 1, 6, 65, 3.903, 4.640
Mon Jan  9 11:27:29 EST 2017, 4554, 0.580, 3, 0.890, 586, 15, 10, 31, 20, 5.233, 4.970
Mon Jan  9 11:28:46 EST 2017, 3317, 0.200, 6, 0.020, 399, 26, 17, 37, 99, 76.840, 69.443
Mon Jan  9 11:29:13 EST 2017, 8267, 0.700, 2, 0.520, 549, 71, 8, 12, 54, 26.273, 23.427
Mon Jan  9 11:29:31 EST 2017, 5792, 0.450, 4, 0.270, 474, 49, 3, 25, 76, 17.447, 17.620
Mon Jan  9 11:29:44 EST 2017, 842, 0.950, 8, 0.770, 324, 94, 12, 0, 31, 12.563, 8.227
Mon Jan  9 11:29:55 EST 2017, 1151, 0.480, 5, 0.990, 427, 68, 7, 14, 23, 10.433, 8.960
Mon Jan  9 11:30:24 EST 2017, 6101, 0.980, 1, 0.490, 577, 23, 17, 39, 68, 29.287, 28.173
Mon Jan  9 11:30:53 EST 2017, 8576, 0.230, 3, 0.740, 502, 91, 12, 1, 45, 28.190, 17.407
Mon Jan  9 11:31:06 EST 2017, 3626, 0.730, 8, 0.240, 352, 46, 2, 26, 90, 11.487, 12.290
Mon Jan  9 11:31:12 EST 2017, 4863, 0.110, 2, 0.860, 464, 35, 9, 45, 12, 5.920, 5.753
Mon Jan  9 11:32:37 EST 2017, 9813, 0.610, 6, 0.360, 314, 80, 19, 20, 57, 81.830, 67.697
Mon Jan  9 11:32:46 EST 2017, 7338, 0.360, 9, 0.610, 389, 12, 14, 33, 34, 9.017, 8.527
Mon Jan  9 11:33:10 EST 2017, 2388, 0.860, 4, 0.110, 539, 57, 5, 8, 79, 22.523, 21.293
Mon Jan  9 11:33:27 EST 2017, 1770, 0.170, 8, 0.300, 595, 63, 6, 36, 17, 16.667, 16.030
Mon Jan  9 11:33:40 EST 2017, 6720, 0.670, 4, 0.800, 445, 18, 15, 11, 62, 12.733, 11.280
Mon Jan  9 11:34:12 EST 2017, 9195, 0.420, 1, 0.050, 370, 85, 11, 48, 40, 32.203, 31.500
Mon Jan  9 11:34:20 EST 2017, 4245, 0.920, 6, 0.550, 520, 40, 1, 23, 85, 6.663, 7.373
Mon Jan  9 11:34:25 EST 2017, 3007, 0.300, 5, 0.430, 333, 51, 8, 4, 28, 5.237, 4.493
Mon Jan  9 11:38:34 EST 2017, 7957, 0.800, 9, 0.930, 483, 96, 18, 29, 73, 246.360, 202.413
Mon Jan  9 11:39:02 EST 2017, 5482, 0.050, 7, 0.180, 558, 29, 13, 17, 51, 28.007, 24.250
Mon Jan  9 11:39:44 EST 2017, 532, 0.550, 2, 0.680, 408, 74, 4, 42, 96, 39.563, 40.667
Mon Jan  9 11:40:09 EST 2017, 687, 0.250, 8, 0.000, 469, 42, 12, 11, 52, 24.553, 21.860
Mon Jan  9 11:40:32 EST 2017, 5637, 0.750, 3, 0.500, 319, 87, 2, 36, 97, 21.470, 22.910
Mon Jan  9 11:40:35 EST 2017, 8112, 0.000, 1, 0.250, 394, 19, 7, 24, 30, 2.230, 2.233
Mon Jan  9 11:44:20 EST 2017, 3162, 0.500, 5, 0.750, 544, 64, 16, 49, 75, 220.383, 203.697
Mon Jan  9 11:45:25 EST 2017, 4399, 0.130, 4, 0.130, 431, 75, 14, 30, 41, 63.347, 58.583
Mon Jan  9 11:45:35 EST 2017, 9349, 0.630, 9, 0.630, 581, 30, 4, 5, 86, 10.450, 9.307
Mon Jan  9 11:46:18 EST 2017, 6874, 0.380, 7, 0.380, 506, 98, 9, 43, 19, 42.677, 39.840
Mon Jan  9 11:47:00 EST 2017, 1924, 0.880, 2, 0.880, 356, 53, 19, 18, 64, 41.900, 35.217
Mon Jan  9 11:47:23 EST 2017, 2543, 0.060, 6, 0.690, 300, 47, 10, 40, 35, 22.437, 21.257
Mon Jan  9 11:47:29 EST 2017, 7493, 0.560, 1, 0.190, 450, 92, 1, 15, 80, 4.757, 5.897
