# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Mon Jan  9 10:11:37 EST 2017, 2758, 0.290, 9, 0.290, 423, 42, 6, 14, 83, 22.333, 20.677
Mon Jan  9 10:13:47 EST 2017, 7708, 0.790, 4, 0.790, 573, 87, 16, 39, 38, 129.190, 115.060
Mon Jan  9 10:13:53 EST 2017, 5233, 0.040, 2, 0.040, 498, 19, 11, 1, 61, 5.300, 4.230
Mon Jan  9 10:13:54 EST 2017, 283, 0.540, 6, 0.540, 348, 64, 1, 26, 16, 1.570, 1.637
Mon Jan  9 10:16:12 EST 2017, 361, 0.140, 2, 0.900, 547, 71, 16, 43, 67, 135.617, 127.657
Mon Jan  9 10:16:16 EST 2017, 5311, 0.640, 7, 0.400, 397, 26, 7, 18, 22, 4.277, 3.957
Mon Jan  9 10:16:42 EST 2017, 7786, 0.390, 9, 0.650, 322, 93, 2, 31, 90, 24.637, 25.067
Mon Jan  9 10:17:00 EST 2017, 2836, 0.890, 4, 0.150, 472, 48, 11, 6, 45, 17.420, 13.710
Mon Jan  9 10:17:43 EST 2017, 4073, 0.270, 6, 0.780, 360, 37, 18, 24, 56, 42.377, 37.233
Mon Jan  9 10:17:54 EST 2017, 9023, 0.770, 1, 0.280, 510, 82, 9, 49, 11, 10.070, 9.843
Mon Jan  9 10:17:59 EST 2017, 6548, 0.020, 3, 0.530, 585, 15, 4, 12, 78, 5.157, 4.923
Mon Jan  9 10:18:53 EST 2017, 1598, 0.520, 8, 0.030, 435, 60, 14, 37, 33, 52.650, 49.813
Mon Jan  9 10:19:38 EST 2017, 2217, 0.460, 5, 0.340, 378, 65, 15, 9, 61, 44.147, 33.070
Mon Jan  9 10:19:42 EST 2017, 7167, 0.960, 9, 0.840, 528, 20, 5, 34, 16, 3.480, 3.440
Mon Jan  9 10:19:57 EST 2017, 9642, 0.210, 7, 0.090, 453, 88, 1, 21, 84, 12.603, 15.070
Mon Jan  9 10:20:19 EST 2017, 4692, 0.710, 3, 0.590, 303, 43, 10, 46, 39, 21.743, 20.447
Mon Jan  9 10:22:21 EST 2017, 3454, 0.080, 8, 0.470, 491, 54, 17, 27, 73, 118.217, 105.760
Mon Jan  9 10:22:30 EST 2017, 8404, 0.580, 4, 0.970, 341, 99, 8, 2, 28, 8.520, 6.623
Mon Jan  9 10:22:48 EST 2017, 5929, 0.330, 2, 0.220, 416, 31, 3, 40, 95, 16.443, 16.620
Mon Jan  9 10:23:57 EST 2017, 979, 0.830, 6, 0.720, 566, 76, 13, 15, 50, 68.120, 59.113
Mon Jan  9 10:24:16 EST 2017, 1289, 0.360, 9, 0.500, 481, 96, 7, 1, 47, 19.310, 16.373
Mon Jan  9 10:25:50 EST 2017, 6239, 0.860, 5, 0.000, 331, 51, 17, 26, 92, 93.237, 78.533
Mon Jan  9 10:26:04 EST 2017, 8714, 0.110, 2, 0.750, 406, 74, 12, 13, 25, 13.763, 11.807
Mon Jan  9 10:26:16 EST 2017, 3764, 0.610, 7, 0.250, 556, 29, 2, 38, 70, 11.287, 11.523
Mon Jan  9 10:26:25 EST 2017, 5001, 0.240, 4, 0.620, 444, 17, 10, 32, 36, 9.467, 8.770
Mon Jan  9 10:28:30 EST 2017, 9951, 0.740, 8, 0.120, 594, 62, 19, 7, 81, 121.790, 80.737
Mon Jan  9 10:28:51 EST 2017, 7476, 0.490, 6, 0.870, 519, 40, 14, 45, 14, 19.817, 18.733
Mon Jan  9 10:29:04 EST 2017, 2526, 0.990, 1, 0.370, 369, 85, 5, 20, 59, 13.080, 13.637
Mon Jan  9 10:29:39 EST 2017, 1907, 0.050, 6, 0.190, 313, 79, 6, 48, 42, 33.950, 32.917
Mon Jan  9 10:30:22 EST 2017, 6857, 0.550, 2, 0.690, 463, 34, 15, 23, 87, 43.537, 38.750
Mon Jan  9 10:30:47 EST 2017, 9332, 0.300, 4, 0.440, 538, 57, 11, 35, 19, 24.107, 22.537
Mon Jan  9 10:30:48 EST 2017, 4382, 0.800, 9, 0.940, 388, 12, 1, 10, 64, 0.773, 0.857
Mon Jan  9 10:30:54 EST 2017, 3145, 0.430, 1, 0.060, 575, 23, 8, 16, 53, 6.287, 6.367
Mon Jan  9 10:35:06 EST 2017, 8095, 0.930, 5, 0.560, 425, 68, 18, 41, 98, 248.723, 214.117
Mon Jan  9 10:35:15 EST 2017, 5620, 0.180, 7, 0.310, 350, 45, 13, 4, 31, 9.053, 7.063
Mon Jan  9 10:35:58 EST 2017, 670, 0.680, 3, 0.810, 500, 90, 4, 29, 76, 43.090, 42.850
Mon Jan  9 10:36:04 EST 2017, 515, 0.380, 7, 0.480, 420, 13, 12, 22, 29, 5.310, 5.053
Mon Jan  9 10:36:23 EST 2017, 5465, 0.880, 2, 0.980, 570, 58, 2, 47, 74, 19.183, 19.600
Mon Jan  9 10:36:36 EST 2017, 7940, 0.130, 5, 0.230, 495, 36, 7, 9, 52, 11.993, 10.657
Mon Jan  9 10:39:49 EST 2017, 2990, 0.630, 9, 0.730, 345, 81, 16, 34, 97, 188.947, 168.363
Mon Jan  9 10:40:11 EST 2017, 4228, 0.000, 1, 0.360, 458, 92, 14, 41, 18, 21.373, 20.660
Mon Jan  9 10:40:21 EST 2017, 9178, 0.500, 6, 0.860, 308, 47, 4, 16, 63, 9.603, 8.847
Mon Jan  9 10:41:03 EST 2017, 6703, 0.250, 8, 0.110, 383, 69, 9, 28, 40, 37.553, 32.250
Mon Jan  9 10:41:28 EST 2017, 1753, 0.750, 3, 0.610, 533, 24, 19, 3, 85, 23.930, 16.940
Mon Jan  9 10:41:35 EST 2017, 2371, 0.190, 8, 0.790, 589, 30, 10, 25, 12, 6.830, 6.357
Mon Jan  9 10:41:39 EST 2017, 7321, 0.690, 4, 0.290, 439, 75, 1, 0, 57, 2.987, 3.913
Mon Jan  9 10:41:51 EST 2017, 9796, 0.440, 2, 0.540, 364, 52, 6, 38, 35, 12.107, 11.977
Mon Jan  9 10:44:35 EST 2017, 4846, 0.940, 6, 0.040, 514, 97, 15, 13, 80, 159.647, 116.923
Mon Jan  9 10:44:46 EST 2017, 3609, 0.320, 3, 0.920, 327, 86, 13, 6, 23, 11.017, 8.547
Mon Jan  9 10:45:03 EST 2017, 8559, 0.820, 7, 0.420, 477, 41, 3, 31, 68, 16.530, 16.363
Mon Jan  9 10:45:39 EST 2017, 6084, 0.070, 5, 0.670, 552, 64, 8, 19, 46, 35.217, 31.877
Mon Jan  9 10:46:05 EST 2017, 1134, 0.570, 1, 0.170, 402, 19, 18, 44, 91, 26.497, 25.387
Mon Jan  9 10:46:22 EST 2017, 825, 0.100, 4, 0.080, 355, 38, 3, 33, 99, 15.917, 16.467
Mon Jan  9 10:47:19 EST 2017, 5775, 0.600, 9, 0.580, 505, 83, 12, 8, 54, 55.867, 41.987
Mon Jan  9 10:48:22 EST 2017, 8250, 0.350, 7, 0.330, 580, 16, 17, 45, 77, 62.633, 57.857
Mon Jan  9 10:48:34 EST 2017, 3300, 0.850, 2, 0.830, 430, 61, 7, 20, 32, 11.763, 10.987
Mon Jan  9 10:49:02 EST 2017, 4537, 0.470, 8, 0.200, 542, 72, 5, 2, 88, 27.723, 24.060
Mon Jan  9 10:49:21 EST 2017, 9487, 0.970, 3, 0.700, 392, 27, 15, 27, 43, 19.013, 17.443
Mon Jan  9 10:50:04 EST 2017, 7012, 0.220, 1, 0.450, 317, 95, 19, 14, 66, 42.020, 35.197
Mon Jan  9 10:50:25 EST 2017, 2062, 0.720, 5, 0.950, 467, 50, 10, 39, 21, 21.090, 19.643
Mon Jan  9 10:50:36 EST 2017, 1443, 0.290, 3, 0.640, 524, 44, 2, 17, 83, 10.043, 10.320
Mon Jan  9 10:51:46 EST 2017, 6393, 0.790, 7, 0.140, 374, 89, 11, 42, 38, 68.543, 64.657
Mon Jan  9 10:52:00 EST 2017, 8868, 0.040, 9, 0.890, 449, 22, 16, 5, 60, 13.177, 10.227
Mon Jan  9 10:52:13 EST 2017, 3918, 0.540, 5, 0.390, 599, 67, 6, 30, 15, 12.837, 12.407
Mon Jan  9 10:53:01 EST 2017, 2681, 0.160, 6, 0.510, 411, 55, 4, 48, 94, 47.593, 46.427
Mon Jan  9 10:53:06 EST 2017, 7631, 0.660, 1, 0.010, 561, 10, 13, 23, 49, 4.730, 4.413
Mon Jan  9 10:56:29 EST 2017, 5156, 0.410, 4, 0.760, 486, 78, 18, 36, 71, 201.107, 173.623
Mon Jan  9 10:56:35 EST 2017, 206, 0.910, 8, 0.260, 336, 33, 9, 11, 26, 5.250, 4.650
Mon Jan  9 10:56:38 EST 2017, 245, 0.080, 6, 0.840, 471, 19, 15, 3, 23, 3.260, 2.450
Mon Jan  9 10:56:51 EST 2017, 5195, 0.580, 1, 0.340, 321, 64, 5, 28, 68, 11.793, 12.370
Mon Jan  9 10:56:53 EST 2017, 7670, 0.330, 4, 0.590, 396, 42, 1, 15, 46, 2.167, 2.357
Mon Jan  9 11:00:38 EST 2017, 2720, 0.830, 8, 0.090, 546, 87, 10, 40, 91, 222.530, 199.083
Mon Jan  9 11:01:02 EST 2017, 3957, 0.450, 2, 0.960, 433, 98, 17, 34, 12, 23.373, 21.373
Mon Jan  9 11:01:31 EST 2017, 8907, 0.950, 7, 0.460, 583, 53, 8, 9, 57, 28.127, 23.833
Mon Jan  9 11:01:53 EST 2017, 6432, 0.200, 9, 0.710, 508, 75, 3, 47, 34, 22.013, 21.767
Mon Jan  9 11:02:24 EST 2017, 1482, 0.700, 5, 0.210, 358, 30, 12, 22, 79, 29.757, 27.380
Mon Jan  9 11:02:34 EST 2017, 2101, 0.270, 7, 0.400, 302, 25, 16, 44, 17, 10.157, 9.577
Mon Jan  9 11:03:02 EST 2017, 7051, 0.770, 3, 0.900, 452, 70, 6, 19, 62, 28.250, 25.387
Mon Jan  9 11:03:06 EST 2017, 9526, 0.020, 1, 0.150, 527, 47, 2, 31, 40, 3.770, 3.950
Mon Jan  9 11:04:10 EST 2017, 4576, 0.520, 5, 0.650, 377, 92, 11, 6, 85, 61.203, 42.240
Mon Jan  9 11:04:58 EST 2017, 3338, 0.140, 4, 0.280, 565, 81, 18, 12, 29, 46.977, 38.313
Mon Jan  9 11:05:43 EST 2017, 8288, 0.640, 9, 0.780, 415, 36, 9, 37, 74, 44.473, 41.663
Mon Jan  9 11:05:48 EST 2017, 5813, 0.390, 6, 0.030, 340, 58, 4, 0, 51, 5.230, 4.990
Mon Jan  9 11:06:08 EST 2017, 863, 0.890, 2, 0.530, 490, 13, 14, 25, 96, 18.543, 17.340
Mon Jan  9 11:06:47 EST 2017, 1173, 0.420, 3, 0.740, 555, 33, 6, 39, 93, 38.750, 37.537
Mon Jan  9 11:07:45 EST 2017, 6123, 0.920, 8, 0.240, 405, 78, 15, 14, 48, 57.487, 46.287
Mon Jan  9 11:07:54 EST 2017, 8598, 0.170, 5, 0.990, 330, 11, 11, 26, 71, 8.863, 8.107
Mon Jan  9 11:07:55 EST 2017, 3648, 0.670, 1, 0.490, 480, 56, 1, 1, 26, 0.627, 0.727
Mon Jan  9 11:08:45 EST 2017, 4885, 0.050, 9, 0.620, 368, 67, 8, 20, 82, 48.983, 45.040
Mon Jan  9 11:09:20 EST 2017, 9835, 0.550, 4, 0.120, 518, 22, 18, 45, 37, 34.550, 32.413
Mon Jan  9 11:10:17 EST 2017, 7360, 0.300, 2, 0.870, 593, 89, 13, 8, 60, 56.600, 41.180
Mon Jan  9 11:10:22 EST 2017, 2410, 0.800, 7, 0.370, 443, 44, 4, 33, 15, 4.793, 4.727
Mon Jan  9 11:10:41 EST 2017, 1791, 0.230, 2, 0.060, 387, 50, 7, 11, 88, 18.573, 17.467
Mon Jan  9 11:13:26 EST 2017, 6741, 0.730, 6, 0.560, 537, 95, 17, 36, 43, 162.803, 144.927
Mon Jan  9 11:13:59 EST 2017, 9216, 0.480, 8, 0.310, 462, 28, 12, 23, 65, 32.287, 29.353
Mon Jan  9 11:14:04 EST 2017, 4266, 0.980, 4, 0.810, 312, 73, 2, 48, 20, 4.673, 4.830
Mon Jan  9 11:15:59 EST 2017, 3029, 0.360, 7, 0.180, 499, 61, 9, 30, 99, 110.707, 101.330
Mon Jan  9 11:16:06 EST 2017, 7979, 0.860, 3, 0.680, 349, 16, 19, 5, 54, 6.650, 5.150
Mon Jan  9 11:19:15 EST 2017, 5504, 0.110, 5, 0.430, 424, 84, 14, 42, 77, 186.860, 166.697
Mon Jan  9 11:19:25 EST 2017, 554, 0.610, 9, 0.930, 574, 39, 5, 17, 32, 9.530, 8.797
Mon Jan  9 11:20:02 EST 2017, 709, 0.310, 1, 0.260, 344, 77, 10, 37, 72, 36.510, 36.800
Mon Jan  9 11:20:04 EST 2017, 5659, 0.810, 5, 0.760, 494, 32, 1, 12, 27, 1.107, 1.077
Mon Jan  9 11:23:15 EST 2017, 8134, 0.060, 8, 0.010, 569, 99, 6, 49, 95, 189.857, 179.653
Mon Jan  9 11:24:01 EST 2017, 3184, 0.560, 3, 0.510, 419, 54, 15, 24, 50, 45.700, 40.150
Mon Jan  9 11:24:30 EST 2017, 4421, 0.190, 6, 0.380, 532, 43, 13, 5, 61, 28.060, 21.470
Mon Jan  9 11:24:35 EST 2017, 9371, 0.690, 2, 0.880, 382, 88, 3, 30, 16, 4.360, 4.373
Mon Jan  9 11:24:45 EST 2017, 6896, 0.440, 4, 0.130, 307, 20, 8, 18, 84, 10.200, 9.397
Mon Jan  9 11:26:26 EST 2017, 1946, 0.940, 9, 0.630, 457, 65, 17, 43, 39, 99.033, 91.547
Mon Jan  9 11:27:12 EST 2017, 2565, 0.000, 4, 0.950, 513, 60, 12, 15, 55, 44.643, 37.373
Mon Jan  9 11:27:13 EST 2017, 7515, 0.500, 8, 0.450, 363, 15, 2, 40, 10, 0.670, 0.753
Mon Jan  9 11:27:43 EST 2017, 9990, 0.250, 6, 0.700, 438, 82, 7, 2, 78, 29.680, 21.780
Mon Jan  9 11:28:01 EST 2017, 5040, 0.750, 1, 0.200, 588, 37, 16, 27, 33, 17.303, 16.317
Mon Jan  9 11:29:40 EST 2017, 3802, 0.370, 9, 0.820, 401, 49, 14, 46, 67, 97.173, 91.087
Mon Jan  9 11:29:54 EST 2017, 8752, 0.870, 5, 0.320, 551, 94, 4, 21, 22, 13.493, 13.037
Mon Jan  9 11:30:28 EST 2017, 6277, 0.120, 3, 0.570, 476, 26, 9, 33, 89, 33.407, 31.017
Mon Jan  9 11:31:06 EST 2017, 1327, 0.620, 7, 0.070, 326, 71, 19, 8, 44, 37.277, 27.000
Mon Jan  9 11:31:15 EST 2017, 1018, 0.160, 8, 0.170, 429, 91, 1, 19, 53, 7.660, 8.817
Mon Jan  9 11:33:16 EST 2017, 5968, 0.660, 3, 0.670, 579, 46, 11, 44, 98, 117.483, 112.330
Mon Jan  9 11:33:30 EST 2017, 8443, 0.410, 1, 0.420, 504, 68, 16, 7, 30, 12.880, 11.353
Mon Jan  9 11:33:46 EST 2017, 3493, 0.910, 6, 0.920, 354, 23, 6, 32, 75, 14.113, 14.540
Mon Jan  9 11:33:50 EST 2017, 4730, 0.280, 4, 0.040, 466, 12, 4, 38, 41, 3.820, 3.823
Mon Jan  9 11:34:42 EST 2017, 9680, 0.780, 9, 0.540, 316, 57, 13, 13, 86, 49.867, 40.687
Mon Jan  9 11:34:58 EST 2017, 7205, 0.030, 7, 0.290, 391, 35, 18, 26, 19, 15.677, 14.087
Mon Jan  9 11:35:23 EST 2017, 2255, 0.530, 2, 0.790, 541, 80, 9, 1, 64, 23.997, 17.327
Mon Jan  9 11:35:46 EST 2017, 1637, 0.470, 5, 0.600, 597, 85, 3, 29, 36, 20.190, 21.323
Mon Jan  9 11:35:59 EST 2017, 6587, 0.970, 1, 0.100, 447, 40, 12, 4, 81, 12.517, 11.273
Mon Jan  9 11:36:18 EST 2017, 9062, 0.220, 3, 0.850, 372, 63, 17, 41, 13, 19.283, 18.390
Mon Jan  9 11:36:28 EST 2017, 4112, 0.720, 7, 0.350, 522, 18, 7, 16, 58, 9.450, 8.653
Mon Jan  9 11:36:31 EST 2017, 2874, 0.090, 2, 0.730, 335, 29, 5, 10, 47, 3.217, 3.193
Mon Jan  9 11:40:18 EST 2017, 7824, 0.590, 6, 0.230, 485, 74, 15, 35, 92, 219.067, 192.813
Mon Jan  9 11:40:58 EST 2017, 5349, 0.340, 8, 0.980, 560, 51, 19, 22, 25, 39.597, 35.777
Mon Jan  9 11:43:20 EST 2017, 399, 0.840, 4, 0.480, 410, 96, 10, 47, 70, 139.217, 125.960
Mon Jan  9 11:43:55 EST 2017, 322, 0.450, 9, 0.100, 492, 79, 13, 31, 18, 34.870, 32.973
Mon Jan  9 11:43:59 EST 2017, 5272, 0.950, 4, 0.600, 342, 34, 3, 6, 63, 3.843, 3.773
Mon Jan  9 11:44:26 EST 2017, 7747, 0.200, 2, 0.350, 417, 56, 8, 44, 41, 26.177, 25.400
Mon Jan  9 11:44:51 EST 2017, 2797, 0.700, 6, 0.850, 567, 11, 18, 19, 86, 25.327, 22.017
Mon Jan  9 11:44:54 EST 2017, 4034, 0.070, 3, 0.220, 379, 23, 11, 0, 29, 2.270, 1.640
Mon Jan  9 11:45:06 EST 2017, 8984, 0.570, 8, 0.720, 529, 68, 1, 25, 74, 10.677, 11.887
Mon Jan  9 11:45:21 EST 2017, 6509, 0.320, 5, 0.470, 454, 45, 6, 13, 52, 14.513, 12.887
Mon Jan  9 11:46:41 EST 2017, 1559, 0.820, 1, 0.970, 304, 90, 15, 38, 97, 79.257, 72.057
Mon Jan  9 11:47:10 EST 2017, 2178, 0.130, 7, 0.660, 361, 96, 14, 16, 24, 29.490, 25.200
Mon Jan  9 11:47:41 EST 2017, 7128, 0.630, 2, 0.160, 511, 51, 5, 41, 69, 30.203, 30.313
Mon Jan  9 11:48:05 EST 2017, 9603, 0.380, 5, 0.910, 586, 73, 9, 3, 46, 23.887, 17.223
Mon Jan  9 11:49:25 EST 2017, 4653, 0.880, 9, 0.410, 436, 28, 19, 28, 91, 79.060, 69.013
Mon Jan  9 11:49:28 EST 2017, 3416, 0.260, 1, 0.530, 548, 17, 12, 47, 13, 3.387, 3.060
Mon Jan  9 11:49:39 EST 2017, 8366, 0.760, 6, 0.030, 398, 62, 2, 22, 58, 9.943, 10.573
