# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 03:18:34 EST 2017, 9883, 0.660, 3, 0.960, 423, 59, 5, 10, 93, 8.867, 8.790
Wed Jan 11 03:20:35 EST 2017, 7408, 0.410, 0, 0.210, 348, 37, 9, 48, 25, 6.487, 6.403
Wed Jan 11 03:29:47 EST 2017, 2458, 0.910, 6, 0.710, 498, 82, 19, 23, 70, 102.013, 0.000
Wed Jan 11 03:33:13 EST 2017, 1840, 0.100, 2, 0.900, 479, 87, 11, 45, 53, 22.217, 22.637
Wed Jan 11 03:34:54 EST 2017, 6790, 0.600, 8, 0.400, 329, 42, 1, 20, 98, 2.537, 2.447
Wed Jan 11 03:37:05 EST 2017, 9265, 0.350, 11, 0.650, 404, 65, 6, 32, 31, 7.497, 7.313
Wed Jan 11 03:41:01 EST 2017, 4315, 0.850, 5, 0.150, 554, 20, 15, 7, 76, 0.110, 0.137
Wed Jan 11 04:45:13 EST 2017, 3077, 0.480, 6, 0.770, 441, 31, 13, 13, 42, 6.467, 6.690
Wed Jan 11 04:47:09 EST 2017, 8027, 0.980, 0, 0.270, 591, 76, 4, 38, 87, 0.100, 0.097
Wed Jan 11 04:49:10 EST 2017, 5552, 0.230, 3, 0.520, 516, 53, 8, 1, 20, 1.620, 1.593
Wed Jan 11 04:54:07 EST 2017, 602, 0.730, 9, 0.020, 366, 98, 18, 26, 65, 79.533, 141.690
Wed Jan 11 04:55:17 EST 2017, 448, 0.460, 1, 0.660, 587, 15, 7, 19, 15, 0.757, 0.737
Wed Jan 11 04:59:19 EST 2017, 5398, 0.960, 7, 0.160, 437, 60, 16, 44, 60, 0.120, 0.123
Wed Jan 11 05:00:20 EST 2017, 7873, 0.210, 10, 0.910, 362, 38, 12, 6, 38, 3.027, 3.093
Wed Jan 11 05:02:35 EST 2017, 2923, 0.710, 4, 0.410, 512, 83, 2, 31, 83, 13.020, 13.070
Wed Jan 11 05:04:31 EST 2017, 4160, 0.080, 6, 0.540, 324, 94, 9, 38, 27, 9.437, 9.380
Wed Jan 11 05:11:38 EST 2017, 9110, 0.580, 0, 0.040, 474, 49, 19, 13, 72, 33.147, 0.000
Wed Jan 11 05:12:58 EST 2017, 6635, 0.330, 3, 0.790, 549, 72, 14, 25, 49, 26.100, 26.720
Wed Jan 11 05:14:34 EST 2017, 1685, 0.830, 9, 0.290, 399, 27, 4, 0, 94, 0.233, 0.250
Wed Jan 11 05:16:35 EST 2017, 2304, 0.150, 5, 0.100, 418, 21, 6, 28, 21, 1.617, 1.697
Wed Jan 11 05:23:52 EST 2017, 7254, 0.650, 11, 0.600, 568, 66, 15, 3, 66, 24.877, 0.000
Wed Jan 11 05:25:03 EST 2017, 9729, 0.400, 8, 0.350, 493, 44, 10, 41, 44, 18.683, 18.833
Wed Jan 11 05:26:48 EST 2017, 4779, 0.900, 2, 0.850, 343, 89, 1, 16, 89, 4.603, 3.360
Wed Jan 11 05:28:49 EST 2017, 3541, 0.270, 10, 0.230, 455, 77, 8, 9, 10, 2.167, 2.070
Wed Jan 11 05:30:30 EST 2017, 8491, 0.770, 4, 0.730, 305, 32, 17, 34, 55, 16.193, 18.347
Wed Jan 11 05:32:15 EST 2017, 6016, 0.020, 1, 0.480, 380, 55, 13, 22, 32, 3.287, 3.213
Wed Jan 11 05:34:16 EST 2017, 1066, 0.520, 7, 0.980, 530, 10, 3, 47, 77, 2.823, 2.767
Wed Jan 11 05:36:47 EST 2017, 757, 0.050, 11, 0.760, 521, 35, 17, 36, 86, 30.687, 33.793
Wed Jan 11 05:38:22 EST 2017, 5707, 0.550, 5, 0.260, 371, 80, 7, 11, 41, 8.647, 8.877
Wed Jan 11 05:40:18 EST 2017, 8182, 0.300, 2, 0.510, 446, 13, 3, 49, 63, 1.803, 1.833
Wed Jan 11 05:42:34 EST 2017, 3232, 0.800, 8, 0.010, 596, 58, 12, 24, 18, 14.467, 14.500
Wed Jan 11 05:44:50 EST 2017, 4469, 0.430, 4, 0.880, 408, 69, 19, 5, 97, 28.377, 31.313
Wed Jan 11 05:47:26 EST 2017, 9419, 0.930, 10, 0.380, 558, 24, 10, 30, 52, 0.090, 0.087
Wed Jan 11 05:48:41 EST 2017, 6944, 0.180, 7, 0.630, 483, 91, 5, 17, 75, 14.410, 14.627
Wed Jan 11 05:52:44 EST 2017, 1994, 0.680, 1, 0.130, 333, 46, 15, 42, 30, 11.363, 10.723
Wed Jan 11 06:01:57 EST 2017, 1376, 0.370, 8, 0.440, 352, 52, 16, 14, 91, 26.030, 255.563
Wed Jan 11 06:05:14 EST 2017, 6326, 0.870, 2, 0.940, 502, 97, 6, 39, 46, 20.647, 20.337
Wed Jan 11 06:06:55 EST 2017, 8801, 0.120, 5, 0.190, 577, 30, 1, 2, 69, 0.940, 0.887
Wed Jan 11 06:08:06 EST 2017, 3851, 0.620, 11, 0.690, 427, 75, 11, 27, 24, 13.243, 13.130
Wed Jan 11 06:11:27 EST 2017, 2613, 0.240, 0, 0.320, 540, 63, 18, 45, 80, 86.030, 89.053
Wed Jan 11 06:14:04 EST 2017, 7563, 0.740, 6, 0.820, 390, 18, 9, 20, 35, 3.190, 3.087
Wed Jan 11 06:18:17 EST 2017, 5088, 0.490, 9, 0.070, 315, 86, 4, 33, 58, 11.670, 11.527
Wed Jan 11 06:22:14 EST 2017, 138, 0.990, 3, 0.570, 465, 41, 13, 8, 13, 0.097, 0.083
Wed Jan 11 06:29:45 EST 2017, 158, 0.490, 7, 0.280, 550, 97, 19, 17, 53, 68.120, 0.000
Wed Jan 11 06:31:51 EST 2017, 5108, 0.990, 1, 0.780, 400, 52, 9, 42, 98, 21.277, 22.277
Wed Jan 11 06:34:32 EST 2017, 7583, 0.240, 4, 0.030, 325, 75, 5, 5, 31, 2.280, 2.240
Wed Jan 11 06:37:14 EST 2017, 2633, 0.740, 10, 0.530, 475, 30, 14, 30, 76, 29.750, 36.270
Wed Jan 11 06:40:51 EST 2017, 3870, 0.120, 0, 0.400, 362, 18, 16, 49, 42, 7.787, 8.097
Wed Jan 11 06:45:12 EST 2017, 8820, 0.620, 6, 0.900, 512, 63, 7, 24, 87, 27.357, 27.777
Wed Jan 11 06:48:51 EST 2017, 6345, 0.370, 9, 0.150, 587, 41, 2, 36, 20, 2.037, 2.027
Wed Jan 11 06:54:12 EST 2017, 1395, 0.870, 3, 0.650, 437, 86, 12, 11, 65, 29.677, 191.260
Wed Jan 11 06:57:21 EST 2017, 2014, 0.180, 11, 0.970, 381, 80, 18, 33, 36, 24.263, 24.567
Wed Jan 11 07:00:53 EST 2017, 6964, 0.680, 5, 0.470, 531, 35, 8, 8, 81, 12.570, 23.637
Wed Jan 11 07:04:24 EST 2017, 9439, 0.430, 2, 0.720, 456, 58, 3, 45, 14, 1.730, 1.713
Wed Jan 11 07:06:20 EST 2017, 4489, 0.930, 8, 0.220, 306, 13, 13, 20, 59, 0.087, 0.090
Wed Jan 11 07:07:26 EST 2017, 3251, 0.310, 4, 0.840, 493, 24, 15, 2, 48, 3.360, 3.450
Wed Jan 11 07:08:56 EST 2017, 8201, 0.810, 10, 0.340, 343, 69, 6, 27, 93, 25.923, 31.730
Wed Jan 11 07:12:28 EST 2017, 5726, 0.060, 7, 0.590, 418, 47, 1, 14, 25, 0.573, 0.573
Wed Jan 11 07:15:29 EST 2017, 776, 0.560, 1, 0.090, 568, 92, 11, 39, 70, 60.080, 52.230
Wed Jan 11 07:18:55 EST 2017, 1086, 0.020, 5, 0.120, 484, 66, 10, 25, 73, 21.093, 23.743
Wed Jan 11 07:20:41 EST 2017, 6036, 0.520, 11, 0.620, 334, 21, 19, 0, 28, 1.963, 2.190
Wed Jan 11 07:30:24 EST 2017, 8511, 0.270, 8, 0.370, 409, 89, 15, 38, 95, 84.517, 0.000
Wed Jan 11 07:31:59 EST 2017, 3561, 0.770, 2, 0.870, 559, 44, 5, 13, 50, 4.920, 4.710
Wed Jan 11 07:33:30 EST 2017, 4798, 0.400, 10, 0.000, 447, 33, 8, 6, 62, 6.457, 24.547
Wed Jan 11 07:37:42 EST 2017, 9748, 0.900, 4, 0.500, 597, 78, 17, 31, 17, 35.993, 34.773
Wed Jan 11 07:41:13 EST 2017, 7273, 0.150, 1, 0.250, 522, 10, 12, 19, 84, 3.007, 3.147
Wed Jan 11 07:45:19 EST 2017, 2323, 0.650, 7, 0.750, 372, 55, 3, 44, 39, 5.567, 5.317
Wed Jan 11 07:47:24 EST 2017, 1704, 0.340, 2, 0.560, 315, 61, 9, 22, 56, 8.050, 7.937
Wed Jan 11 07:51:21 EST 2017, 6654, 0.840, 8, 0.060, 465, 16, 18, 47, 11, 0.073, 0.077
Wed Jan 11 07:52:56 EST 2017, 9129, 0.090, 11, 0.810, 540, 83, 14, 10, 79, 30.390, 31.987
Wed Jan 11 07:53:32 EST 2017, 4179, 0.590, 5, 0.310, 390, 38, 4, 35, 34, 4.060, 4.087
Wed Jan 11 07:55:48 EST 2017, 2942, 0.210, 6, 0.680, 578, 49, 6, 41, 67, 17.730, 17.550
Wed Jan 11 07:59:49 EST 2017, 7892, 0.710, 0, 0.180, 428, 94, 16, 16, 22, 16.320, 17.300
Wed Jan 11 08:04:50 EST 2017, 5417, 0.460, 3, 0.930, 353, 27, 11, 28, 90, 10.573, 10.550
Wed Jan 11 08:05:46 EST 2017, 467, 0.960, 9, 0.430, 503, 72, 2, 3, 45, 0.100, 0.093
Wed Jan 11 08:07:11 EST 2017, 622, 0.230, 2, 0.860, 414, 42, 14, 48, 91, 25.673, 26.263
Wed Jan 11 08:11:08 EST 2017, 5572, 0.730, 8, 0.360, 564, 87, 4, 23, 46, 15.073, 15.050
Wed Jan 11 08:14:09 EST 2017, 8047, 0.480, 11, 0.610, 489, 20, 9, 35, 69, 11.367, 12.007
Wed Jan 11 08:16:00 EST 2017, 3097, 0.980, 5, 0.110, 339, 65, 19, 10, 24, 0.090, 0.087
Wed Jan 11 08:17:35 EST 2017, 4334, 0.350, 7, 0.980, 451, 76, 11, 17, 80, 27.573, 30.210
Wed Jan 11 08:19:56 EST 2017, 9284, 0.850, 1, 0.480, 301, 31, 2, 42, 35, 1.003, 1.153
Wed Jan 11 08:22:07 EST 2017, 6809, 0.100, 4, 0.730, 376, 99, 7, 4, 57, 5.733, 5.953
Wed Jan 11 08:24:08 EST 2017, 1859, 0.600, 10, 0.230, 526, 54, 16, 29, 12, 9.463, 9.323
Wed Jan 11 08:31:11 EST 2017, 2478, 0.410, 5, 0.420, 583, 48, 13, 1, 86, 17.133, 0.000
Wed Jan 11 08:32:16 EST 2017, 7428, 0.910, 11, 0.920, 433, 93, 3, 26, 41, 9.063, 8.777
Wed Jan 11 08:34:12 EST 2017, 9903, 0.160, 8, 0.170, 358, 25, 8, 13, 63, 4.057, 5.010
Wed Jan 11 08:36:28 EST 2017, 4953, 0.660, 2, 0.670, 508, 70, 17, 38, 18, 15.877, 15.920
Wed Jan 11 08:40:39 EST 2017, 3715, 0.040, 9, 0.290, 320, 59, 10, 32, 97, 20.743, 24.593
Wed Jan 11 08:44:25 EST 2017, 8665, 0.540, 3, 0.790, 470, 14, 1, 7, 52, 0.403, 0.417
Wed Jan 11 08:47:06 EST 2017, 6190, 0.290, 0, 0.040, 545, 82, 6, 45, 74, 37.323, 39.477
Wed Jan 11 08:50:42 EST 2017, 1240, 0.790, 6, 0.540, 395, 37, 15, 20, 29, 10.030, 10.560
Wed Jan 11 08:54:33 EST 2017, 931, 0.260, 10, 0.700, 348, 11, 5, 9, 21, 0.497, 0.497
Wed Jan 11 08:57:59 EST 2017, 5881, 0.760, 4, 0.200, 498, 56, 14, 34, 66, 136.083, 86.800
Wed Jan 11 08:59:50 EST 2017, 8356, 0.010, 1, 0.950, 573, 34, 19, 21, 43, 5.013, 4.970
Wed Jan 11 09:04:36 EST 2017, 3406, 0.510, 7, 0.450, 423, 79, 10, 46, 88, 63.623, 87.920
Wed Jan 11 09:06:52 EST 2017, 4643, 0.130, 3, 0.580, 536, 90, 3, 28, 10, 1.527, 1.833
Wed Jan 11 09:10:53 EST 2017, 9593, 0.630, 9, 0.080, 386, 45, 12, 3, 55, 9.467, 108.387
Wed Jan 11 09:13:19 EST 2017, 7118, 0.380, 6, 0.830, 311, 68, 17, 40, 32, 17.870, 18.643
Wed Jan 11 09:15:05 EST 2017, 2168, 0.880, 0, 0.330, 461, 23, 7, 15, 77, 0.157, 0.363
Wed Jan 11 09:17:05 EST 2017, 1550, 0.070, 8, 0.010, 517, 28, 4, 43, 15, 1.550, 1.687
Wed Jan 11 09:19:26 EST 2017, 6500, 0.570, 2, 0.510, 367, 73, 13, 18, 60, 19.767, 20.743
Wed Jan 11 09:21:37 EST 2017, 8975, 0.320, 5, 0.260, 442, 51, 18, 31, 38, 25.990, 23.163
Wed Jan 11 09:22:53 EST 2017, 4025, 0.820, 11, 0.760, 592, 96, 8, 6, 83, 37.333, 39.763
Wed Jan 11 09:25:19 EST 2017, 2787, 0.450, 0, 0.140, 404, 85, 1, 24, 27, 1.527, 1.590
Wed Jan 11 09:28:15 EST 2017, 7737, 0.950, 6, 0.640, 554, 40, 11, 49, 72, 51.833, 56.187
Wed Jan 11 09:31:26 EST 2017, 5262, 0.200, 9, 0.390, 479, 62, 16, 12, 49, 17.127, 40.413
Wed Jan 11 09:34:32 EST 2017, 312, 0.700, 3, 0.890, 329, 17, 6, 37, 94, 5.157, 5.090
Wed Jan 11 09:36:42 EST 2017, 390, 0.090, 10, 0.520, 566, 23, 11, 45, 33, 8.020, 7.513
Wed Jan 11 09:38:38 EST 2017, 5340, 0.590, 4, 0.020, 416, 68, 2, 20, 78, 6.707, 6.573
Wed Jan 11 09:40:39 EST 2017, 7815, 0.340, 1, 0.770, 341, 46, 7, 33, 10, 0.910, 0.870
Wed Jan 11 09:47:51 EST 2017, 2865, 0.840, 7, 0.270, 491, 91, 16, 8, 55, 49.930, 0.000
Wed Jan 11 09:49:01 EST 2017, 4102, 0.470, 5, 0.650, 304, 80, 14, 14, 44, 13.803, 14.867
Wed Jan 11 09:50:52 EST 2017, 9052, 0.970, 11, 0.150, 454, 35, 4, 39, 89, 0.147, 0.137
Wed Jan 11 09:52:53 EST 2017, 6577, 0.220, 8, 0.900, 529, 57, 9, 1, 22, 2.120, 2.137
Wed Jan 11 09:55:09 EST 2017, 1627, 0.720, 2, 0.400, 379, 12, 18, 26, 67, 12.043, 15.250
Wed Jan 11 09:59:05 EST 2017, 2246, 0.280, 6, 0.210, 435, 18, 10, 4, 50, 2.823, 3.393
Wed Jan 11 10:02:16 EST 2017, 7196, 0.780, 0, 0.710, 585, 63, 1, 29, 95, 7.863, 7.610
Wed Jan 11 10:04:17 EST 2017, 9671, 0.030, 3, 0.460, 510, 40, 5, 17, 27, 1.853, 1.927
Wed Jan 11 10:07:23 EST 2017, 4721, 0.530, 9, 0.960, 360, 85, 15, 42, 72, 65.417, 66.240
Wed Jan 11 10:10:34 EST 2017, 3483, 0.160, 1, 0.080, 472, 97, 12, 36, 39, 14.487, 13.547
Wed Jan 11 10:14:30 EST 2017, 8433, 0.660, 7, 0.580, 322, 52, 3, 11, 84, 5.017, 4.930
Wed Jan 11 10:15:36 EST 2017, 5958, 0.410, 10, 0.330, 397, 74, 8, 48, 16, 8.083, 8.080
Wed Jan 11 10:18:02 EST 2017, 1008, 0.910, 4, 0.830, 547, 29, 17, 23, 61, 25.297, 27.750
Wed Jan 11 10:20:43 EST 2017, 1318, 0.380, 0, 0.930, 500, 54, 2, 9, 58, 2.420, 2.453
Wed Jan 11 10:24:54 EST 2017, 6268, 0.880, 6, 0.430, 350, 99, 12, 34, 13, 11.287, 11.420
Wed Jan 11 10:27:05 EST 2017, 8743, 0.130, 9, 0.680, 425, 32, 17, 22, 81, 17.767, 21.197
Wed Jan 11 10:30:57 EST 2017, 3793, 0.630, 3, 0.180, 575, 77, 7, 47, 36, 46.890, 31.693
Wed Jan 11 10:34:23 EST 2017, 5030, 0.000, 8, 0.800, 388, 66, 5, 28, 69, 8.357, 8.227
Wed Jan 11 10:36:19 EST 2017, 9980, 0.500, 2, 0.300, 538, 21, 14, 3, 24, 2.977, 2.960
Wed Jan 11 10:42:31 EST 2017, 7505, 0.250, 5, 0.550, 463, 88, 19, 40, 92, 118.810, 0.000
Wed Jan 11 10:43:36 EST 2017, 2555, 0.750, 11, 0.050, 313, 43, 10, 15, 47, 8.677, 10.627
Wed Jan 11 10:45:27 EST 2017, 1936, 0.190, 4, 0.360, 369, 37, 1, 37, 75, 1.667, 1.657
Wed Jan 11 10:47:38 EST 2017, 6886, 0.690, 10, 0.860, 519, 82, 11, 12, 30, 13.493, 13.587
Wed Jan 11 10:48:54 EST 2017, 9361, 0.440, 7, 0.110, 594, 15, 15, 25, 98, 24.043, 29.470
Wed Jan 11 10:52:35 EST 2017, 4411, 0.940, 1, 0.610, 444, 60, 6, 0, 53, 3.270, 4.280
Wed Jan 11 10:54:45 EST 2017, 3174, 0.310, 11, 0.490, 557, 71, 4, 19, 64, 11.507, 11.220
Wed Jan 11 10:58:42 EST 2017, 8124, 0.810, 5, 0.990, 407, 26, 13, 44, 19, 5.633, 5.513
Wed Jan 11 11:05:54 EST 2017, 5649, 0.060, 2, 0.240, 332, 94, 18, 6, 86, 17.477, 0.000
Wed Jan 11 11:08:35 EST 2017, 699, 0.560, 8, 0.740, 482, 49, 8, 31, 41, 12.553, 12.243
Wed Jan 11 11:16:07 EST 2017, 544, 0.360, 3, 0.070, 402, 56, 16, 13, 85, 34.660, 0.000
Wed Jan 11 11:17:33 EST 2017, 5494, 0.860, 9, 0.570, 552, 11, 7, 38, 40, 0.107, 0.083
Wed Jan 11 11:18:39 EST 2017, 7969, 0.110, 6, 0.320, 477, 78, 2, 1, 62, 2.200, 2.197
Wed Jan 11 11:19:39 EST 2017, 3019, 0.610, 0, 0.820, 327, 33, 12, 26, 17, 3.323, 3.257
Wed Jan 11 11:23:01 EST 2017, 4257, 0.240, 10, 0.190, 515, 44, 19, 44, 96, 75.557, 80.130
Wed Jan 11 12:29:22 EST 2017, 9207, 0.740, 4, 0.690, 365, 89, 9, 19, 51, 17.737, 18.777
Wed Jan 11 12:31:13 EST 2017, 6732, 0.490, 1, 0.440, 440, 22, 4, 32, 74, 2.593, 2.550
Wed Jan 11 12:33:29 EST 2017, 1782, 0.990, 7, 0.940, 590, 67, 14, 7, 29, 13.450, 13.743
Wed Jan 11 12:37:41 EST 2017, 2400, 0.050, 1, 0.630, 533, 73, 15, 35, 91, 25.160, 25.570
Wed Jan 11 12:40:22 EST 2017, 7350, 0.550, 7, 0.130, 383, 28, 6, 10, 46, 3.610, 3.780
Wed Jan 11 12:44:28 EST 2017, 9825, 0.300, 10, 0.880, 308, 95, 1, 47, 68, 4.160, 4.097
Wed Jan 11 12:48:40 EST 2017, 4875, 0.800, 4, 0.380, 458, 50, 10, 22, 23, 10.343, 9.950
Wed Jan 11 12:55:57 EST 2017, 3638, 0.420, 8, 0.500, 346, 39, 18, 4, 79, 11.987, 206.000
Wed Jan 11 12:59:08 EST 2017, 8588, 0.920, 2, 0.000, 496, 84, 8, 29, 34, 92.073, 65.830
Wed Jan 11 13:02:14 EST 2017, 6113, 0.170, 5, 0.750, 571, 16, 3, 16, 57, 1.483, 1.477
Wed Jan 11 13:04:29 EST 2017, 1163, 0.670, 11, 0.250, 421, 61, 13, 41, 12, 8.630, 9.120
Wed Jan 11 13:08:26 EST 2017, 854, 0.140, 6, 0.470, 336, 87, 7, 30, 20, 4.753, 4.720
Wed Jan 11 13:10:36 EST 2017, 5804, 0.640, 0, 0.970, 486, 42, 17, 5, 65, 13.623, 14.270
Wed Jan 11 13:13:17 EST 2017, 8279, 0.390, 3, 0.220, 561, 64, 12, 43, 43, 52.317, 35.627
Wed Jan 11 13:14:33 EST 2017, 3329, 0.890, 9, 0.720, 411, 19, 3, 18, 88, 3.070, 0.940
Wed Jan 11 13:16:34 EST 2017, 4566, 0.270, 2, 0.350, 599, 30, 10, 12, 31, 3.683, 3.453
Wed Jan 11 13:20:25 EST 2017, 9516, 0.770, 8, 0.850, 449, 75, 19, 37, 76, 104.703, 111.127
Wed Jan 11 13:22:51 EST 2017, 7041, 0.020, 11, 0.100, 374, 53, 15, 24, 54, 14.277, 15.650
Wed Jan 11 13:25:37 EST 2017, 2091, 0.520, 5, 0.600, 524, 98, 5, 49, 99, 56.793, 58.040
Wed Jan 11 13:28:48 EST 2017, 1472, 0.450, 9, 0.790, 468, 92, 6, 21, 26, 7.870, 7.777
Wed Jan 11 13:30:09 EST 2017, 6422, 0.950, 3, 0.290, 318, 47, 16, 46, 71, 0.527, 0.570
Wed Jan 11 13:32:29 EST 2017, 8897, 0.200, 0, 0.540, 393, 70, 11, 8, 48, 8.183, 40.743
Wed Jan 11 13:34:45 EST 2017, 3947, 0.700, 6, 0.040, 543, 25, 2, 33, 93, 0.110, 0.177
Wed Jan 11 13:36:51 EST 2017, 2710, 0.080, 4, 0.910, 430, 14, 9, 40, 15, 1.143, 1.170
Wed Jan 11 13:44:05 EST 2017, 7660, 0.580, 10, 0.410, 580, 59, 18, 15, 60, 41.203, 0.000
Wed Jan 11 13:52:02 EST 2017, 5185, 0.330, 7, 0.660, 505, 36, 13, 27, 37, 11.200, 10.997
Wed Jan 11 13:53:03 EST 2017, 235, 0.830, 1, 0.160, 355, 81, 4, 2, 82, 5.257, 6.230
Wed Jan 11 13:54:13 EST 2017, 196, 0.160, 5, 0.720, 490, 61, 10, 7, 80, 12.780, 13.090
Wed Jan 11 13:55:04 EST 2017, 5146, 0.660, 11, 0.220, 340, 16, 1, 32, 35, 0.080, 0.077
Wed Jan 11 13:57:15 EST 2017, 7621, 0.410, 8, 0.970, 415, 84, 5, 20, 57, 10.867, 11.177
Wed Jan 11 13:59:10 EST 2017, 2671, 0.910, 2, 0.470, 565, 39, 15, 45, 12, 0.157, 0.693
Wed Jan 11 14:00:41 EST 2017, 3909, 0.290, 9, 0.590, 377, 50, 12, 26, 91, 25.860, 28.000
Wed Jan 11 14:02:22 EST 2017, 8859, 0.790, 3, 0.090, 527, 95, 3, 1, 46, 5.780, 5.447
Wed Jan 11 14:04:27 EST 2017, 6384, 0.040, 0, 0.840, 452, 27, 8, 38, 68, 7.867, 7.973
Wed Jan 11 14:06:33 EST 2017, 1434, 0.540, 6, 0.340, 302, 72, 17, 13, 23, 8.960, 8.987
Wed Jan 11 14:09:24 EST 2017, 2052, 0.470, 2, 0.030, 359, 67, 11, 41, 97, 57.413, 47.867
Wed Jan 11 14:12:35 EST 2017, 7002, 0.970, 8, 0.530, 509, 22, 2, 16, 52, 0.080, 0.080
Wed Jan 11 14:15:06 EST 2017, 9477, 0.220, 11, 0.280, 584, 89, 6, 29, 74, 30.397, 30.680
Wed Jan 11 14:16:47 EST 2017, 4527, 0.720, 5, 0.780, 434, 44, 16, 4, 29, 5.907, 6.177
Wed Jan 11 14:19:08 EST 2017, 3290, 0.100, 7, 0.160, 546, 33, 14, 23, 85, 21.767, 24.323
Wed Jan 11 14:22:54 EST 2017, 8240, 0.600, 1, 0.660, 396, 78, 4, 48, 40, 4.997, 5.057
Wed Jan 11 14:24:54 EST 2017, 5765, 0.350, 4, 0.410, 321, 10, 9, 10, 63, 1.967, 2.237
Wed Jan 11 14:26:10 EST 2017, 815, 0.850, 10, 0.910, 471, 55, 18, 35, 18, 17.240, 17.200
Wed Jan 11 14:27:01 EST 2017, 1124, 0.320, 8, 0.810, 574, 81, 1, 49, 15, 1.713, 1.683
Wed Jan 11 14:29:27 EST 2017, 6074, 0.820, 2, 0.310, 424, 36, 11, 24, 60, 21.247, 23.543
Wed Jan 11 14:32:13 EST 2017, 8549, 0.070, 5, 0.560, 349, 58, 15, 37, 37, 13.320, 14.007
Wed Jan 11 14:33:08 EST 2017, 3599, 0.570, 11, 0.060, 499, 13, 6, 12, 82, 4.980, 6.170
Wed Jan 11 14:34:04 EST 2017, 4837, 0.190, 1, 0.940, 312, 24, 4, 18, 26, 0.457, 0.457
Wed Jan 11 14:36:30 EST 2017, 9787, 0.690, 7, 0.440, 462, 69, 13, 43, 71, 72.143, 80.190
Wed Jan 11 14:40:31 EST 2017, 7312, 0.440, 10, 0.690, 537, 47, 18, 5, 49, 14.220, 120.700
Wed Jan 11 14:42:22 EST 2017, 2362, 0.940, 4, 0.190, 387, 92, 8, 30, 94, 0.173, 0.170
Wed Jan 11 14:44:27 EST 2017, 1743, 0.000, 10, 0.380, 443, 98, 2, 2, 32, 1.247, 1.207
Wed Jan 11 14:47:03 EST 2017, 6693, 0.500, 4, 0.880, 593, 53, 12, 27, 77, 34.640, 35.133
Wed Jan 11 14:49:09 EST 2017, 9168, 0.250, 1, 0.130, 518, 75, 17, 15, 54, 15.847, 30.157
Wed Jan 11 14:50:55 EST 2017, 4218, 0.750, 7, 0.630, 368, 30, 7, 40, 99, 18.200, 19.193
Wed Jan 11 14:52:41 EST 2017, 2981, 0.380, 3, 0.250, 481, 19, 5, 34, 21, 1.747, 1.680
Wed Jan 11 14:57:52 EST 2017, 7931, 0.880, 9, 0.750, 331, 64, 14, 9, 66, 20.213, 176.520
Wed Jan 11 15:08:46 EST 2017, 5456, 0.130, 6, 0.000, 406, 41, 19, 46, 43, 22.707, 23.073
Wed Jan 11 15:16:08 EST 2017, 506, 0.630, 0, 0.500, 556, 86, 9, 21, 88, 52.643, 0.000
Wed Jan 11 15:20:55 EST 2017, 660, 0.430, 11, 0.170, 326, 29, 15, 27, 39, 8.647, 8.837
Wed Jan 11 15:24:26 EST 2017, 5610, 0.930, 5, 0.670, 476, 74, 6, 2, 84, 15.997, 81.243
Wed Jan 11 15:28:02 EST 2017, 8085, 0.180, 2, 0.420, 551, 51, 1, 39, 16, 0.650, 0.733
Wed Jan 11 15:29:29 EST 2017, 3135, 0.680, 8, 0.920, 401, 96, 10, 14, 61, 24.543, 25.517
Wed Jan 11 15:32:45 EST 2017, 4373, 0.050, 3, 0.050, 588, 85, 17, 8, 50, 19.027, 39.277
Wed Jan 11 15:43:30 EST 2017, 9323, 0.550, 9, 0.550, 438, 40, 8, 33, 95, 24.150, 26.047
Wed Jan 11 15:44:10 EST 2017, 6848, 0.300, 6, 0.300, 363, 62, 3, 20, 28, 2.217, 2.150
Wed Jan 11 15:46:31 EST 2017, 1898, 0.800, 0, 0.800, 513, 17, 13, 45, 73, 21.330, 22.503
Wed Jan 11 15:48:22 EST 2017, 2516, 0.240, 7, 0.610, 457, 12, 16, 23, 44, 4.647, 5.033
Wed Jan 11 15:50:38 EST 2017, 7466, 0.740, 1, 0.110, 307, 57, 7, 48, 89, 17.307, 18.730
Wed Jan 11 15:52:24 EST 2017, 9941, 0.490, 4, 0.860, 382, 34, 2, 11, 22, 0.663, 0.647
Wed Jan 11 15:54:25 EST 2017, 4991, 0.990, 10, 0.360, 532, 79, 12, 36, 67, 0.130, 0.127
Wed Jan 11 15:57:06 EST 2017, 3754, 0.360, 0, 0.740, 420, 91, 19, 42, 33, 39.497, 39.967
Wed Jan 11 16:05:39 EST 2017, 8704, 0.860, 6, 0.240, 570, 46, 9, 17, 78, 34.077, 0.000
Wed Jan 11 16:06:39 EST 2017, 6229, 0.110, 9, 0.990, 495, 68, 4, 30, 11, 1.757, 1.723
Wed Jan 11 16:08:50 EST 2017, 1279, 0.610, 3, 0.490, 345, 23, 14, 5, 56, 5.150, 5.860
Wed Jan 11 16:10:46 EST 2017, 970, 0.080, 1, 0.270, 410, 48, 6, 16, 64, 2.643, 2.687
