# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sun Sep 17 19:06:19 EDT 2017, 1, 25, 10.596, 0.27587, 10.4016, 10.7904, 9.98, 10.57, 10.595, 10.91, 10.93, 136799, 2.99333, 136797, 136801, 136796, 136796, 136800, 136804, 136804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 549044, 0, 549044, 549044, 549044, 549044, 549044, 549044, 549044, 1259292, 0, 1259292, 1259292, 1259292, 1259292, 1259292, 1259292, 1259292
Sun Sep 17 19:07:41 EDT 2017, 1, 50, 28.881, 0.451164, 28.5631, 29.1989, 28.02, 28.89, 29.2, 29.24, 29.24, 260830, 1.95959, 260829, 260831, 260828, 260828, 260832, 260832, 260832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 672123, 0, 672123, 672123, 672123, 672123, 672123, 672123, 672123, 2465602, 0, 2465602, 2465602, 2465602, 2465602, 2465602, 2465602, 2465602
Sun Sep 17 19:09:07 EDT 2017, 1, 75, 52.73, 1.29552, 51.8172, 53.6428, 51.11, 51.15, 53.825, 53.84, 53.87, 378002, 611.205, 377571, 378433, 377796, 377796, 377800, 377804, 379836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 744884, 0, 744884, 744884, 744884, 744884, 744884, 744884, 744884, 3603043, 0, 3603043, 3603043, 3603043, 3603043, 3603043, 3603043, 3603043
Sun Sep 17 19:10:34 EDT 2017, 1, 100, 80.501, 1.86651, 79.1859, 81.8161, 77.83, 78.21, 82.04, 82.06, 82.08, 491303, 612.405, 490872, 491734, 491096, 491096, 491100, 491104, 493140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 802628, 0, 802628, 802628, 802628, 802628, 802628, 802628, 802628, 4699274, 0, 4699274, 4699274, 4699274, 4699274, 4699274, 4699274, 4699274
Sun Sep 17 19:13:10 EDT 2017, 1, 125, 112.75, 1.7375, 111.526, 113.974, 107.56, 113.28, 113.3, 113.58, 113.59, 599036, 1.2, 599035, 599037, 599036, 599036, 599036, 599036, 599040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 847809, 0, 847809, 847809, 847809, 847809, 847809, 847809, 847809, 5747478, 0, 5747478, 5747478, 5747478, 5747478, 5747478, 5747478, 5747478
