# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, cacheRefs_mean, cacheRefs_sd, cacheRefs_ci, cacheRefs_ci, cacheRefs_min, cacheRefs_box_q1, cacheRefs_median, cacheRefs_box_q2, cacheRefs_max, cacheMiss_mean, cacheMiss_sd, cacheMiss_ci, cacheMiss_ci, cacheMiss_min, cacheMiss_box_q1, cacheMiss_median, cacheMiss_box_q2, cacheMiss_max, maxCacheRef_mean, maxCacheRef_sd, maxCacheRef_ci, maxCacheRef_ci, maxCacheRef_min, maxCacheRef_box_q1, maxCacheRef_median, maxCacheRef_box_q2, maxCacheRef_max, maxCacheMiss_mean, maxCacheMiss_sd, maxCacheMiss_ci, maxCacheMiss_ci, maxCacheMiss_min, maxCacheMiss_box_q1, maxCacheMiss_median, maxCacheMiss_box_q2, maxCacheMiss_max, instrCycles_mean, instrCycles_sd, instrCycles_ci, instrCycles_ci, instrCycles_min, instrCycles_box_q1, instrCycles_median, instrCycles_box_q2, instrCycles_max, instrs_mean, instrs_sd, instrs_ci, instrs_ci, instrs_min, instrs_box_q1, instrs_median, instrs_box_q2, instrs_max, brnchs_mean, brnchs_sd, brnchs_ci, brnchs_ci, brnchs_min, brnchs_box_q1, brnchs_median, brnchs_box_q2, brnchs_max, brnchMiss_mean, brnchMiss_sd, brnchMiss_ci, brnchMiss_ci, brnchMiss_min, brnchMiss_box_q1, brnchMiss_median, brnchMiss_box_q2, brnchMiss_max, maxBrnchs_mean, maxBrnchs_sd, maxBrnchs_ci, maxBrnchs_ci, maxBrnchs_min, maxBrnchs_box_q1, maxBrnchs_median, maxBrnchs_box_q2, maxBrnchs_max, maxBrnchMiss_mean, maxBrnchMiss_sd, maxBrnchMiss_ci, maxBrnchMiss_ci, maxBrnchMiss_min, maxBrnchMiss_box_q1, maxBrnchMiss_median, maxBrnchMiss_box_q2, maxBrnchMiss_max
Sun May 14 19:10:27 EDT 2017, 1, 1, 0.250, 1, 7.383, 1.01606, 6.66713, 8.09887, 6.23, 6.65, 7.185, 9.18, 9.45, 46346.8, 3.1241, 46344.6, 46349, 46344, 46344, 46348, 46352, 46352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1722846, 0, 1722846, 1722846, 1722846, 1722846, 1722846, 1722846, 1722846, 1957561, 0, 1957561, 1957561, 1957561, 1957561, 1957561, 1957561, 1957561, 2.04947e+08, 1.77674e+06, 2.03695e+08, 2.06199e+08, 201293545, 204443473, 206175449, 206496106, 206527444, 1.51131e+08, 4.55995e+06, 1.47918e+08, 1.54344e+08, 140411012, 148555338, 1.53806e+08, 154950495, 156002467, 2.04947e+08, 1.77674e+06, 2.03695e+08, 2.06199e+08, 201293545, 204443473, 206175449, 206496106, 206527444, 1.51131e+08, 4.55995e+06, 1.47918e+08, 1.54344e+08, 140411012, 148555338, 1.53806e+08, 154950495, 156002467, 1.52868e+10, 5.11768e+08, 1.49262e+10, 1.56474e+10, 14229819655, 14887384789, 15522606838, 15725398333, 15987421044, 5.61723e+09, 4.42635e+07, 5.58604e+09, 5.64842e+09, 5547621890, 5584297391, 5626028639, 5679046349, 5693493776, 1.01224e+09, 8.33811e+06, 1.00637e+09, 1.01811e+09, 998773855, 1007019729, 1014928688, 1019974411, 1026849989, 22990799, 1.46289e+06, 2.19601e+07, 2.40215e+07, 21840342, 22253391, 22394890, 25787472, 25978914, 1.01224e+09, 8.33811e+06, 1.00637e+09, 1.01811e+09, 998773855, 1007019729, 1014928688, 1019974411, 1026849989, 22990799, 1.46289e+06, 2.19601e+07, 2.40215e+07, 21840342, 22253391, 22394890, 25787472, 25978914
Sun May 14 19:12:40 EDT 2017, 1, 10, 0.250, 1, 12.293, 0.607389, 11.8651, 12.7209, 11.03, 11.88, 12.68, 12.83, 12.84, 47624.8, 2.99333, 47622.7, 47626.9, 47620, 47624, 47626, 47628, 47628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3648308, 0, 3648308, 3648308, 3648308, 3648308, 3648308, 3648308, 3648308, 4946123, 0, 4946123, 4946123, 4946123, 4946123, 4946123, 4946123, 4946123, 337028013, 3.1609e+06, 3.34801e+08, 3.39255e+08, 333343129, 333871921, 3.37747e+08, 341345791, 343075864, 2.23019e+08, 1.14938e+07, 2.14921e+08, 2.31117e+08, 197806724, 216017980, 229900934, 230240214, 235310349, 337028013, 3.1609e+06, 3.34801e+08, 3.39255e+08, 333343129, 333871921, 3.37747e+08, 341345791, 343075864, 2.23019e+08, 1.14938e+07, 2.14921e+08, 2.31117e+08, 197806724, 216017980, 229900934, 230240214, 235310349, 2.83917e+10, 1.09627e+09, 2.76193e+10, 2.91641e+10, 26581067983, 27421298762, 2.91459e+10, 29371644515, 29534259981, 1.15447e+10, 5.35076e+07, 1.1507e+10, 1.15824e+10, 11477857407, 11522206352, 1.15387e+10, 11554505916, 11693808057, 2.03925e+09, 1.0602e+07, 2.03178e+09, 2.04672e+09, 2025834434, 2034707132, 2038371810, 2040581042, 2068791689, 4.49439e+07, 3.04649e+06, 4.27975e+07, 4.70903e+07, 42760049, 43317614, 4.36909e+07, 50807234, 51204832, 2.03925e+09, 1.0602e+07, 2.03178e+09, 2.04672e+09, 2025834434, 2034707132, 2038371810, 2040581042, 2068791689, 4.49439e+07, 3.04649e+06, 4.27975e+07, 4.70903e+07, 42760049, 43317614, 4.36909e+07, 50807234, 51204832
Sun May 14 19:14:47 EDT 2017, 1, 1, 0.250, 2, 9.961, 1.1024, 9.1843, 10.7377, 7.02, 9.55, 10.32, 10.91, 10.95, 48271.2, 4.66476, 48267.9, 48274.5, 48264, 48268, 48272, 48276, 48280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2878203, 0, 2878203, 2878203, 2878203, 2878203, 2878203, 2878203, 2878203, 3915208, 0, 3915208, 3915208, 3915208, 3915208, 3915208, 3915208, 3915208, 2.83197e+08, 1.53668e+06, 2.82114e+08, 2.8428e+08, 280414653, 282341917, 2.83173e+08, 285121588, 285943603, 1.91186e+08, 2.86694e+07, 1.70987e+08, 2.11385e+08, 109023426, 188764183, 202812404, 210232217, 210292444, 2.83197e+08, 1.53668e+06, 2.82114e+08, 2.8428e+08, 280414653, 282341917, 2.83173e+08, 285121588, 285943603, 1.91186e+08, 2.86694e+07, 1.70987e+08, 2.11385e+08, 109023426, 188764183, 202812404, 210232217, 210292444, 2.32682e+10, 1.36784e+09, 2.23045e+10, 2.42319e+10, 19905159983, 22762985119, 23444277829, 24717373134, 24799414862, 9.30438e+09, 4.49305e+07, 9.27272e+09, 9.33604e+09, 9229810598, 9285630537, 9.30116e+09, 9320314896, 9418533356, 1.64225e+09, 9.00223e+06, 1.63591e+09, 1.64859e+09, 1628016271, 1638524184, 1.64143e+09, 1646115506, 1665693924, 3.89e+07, 4.86002e+06, 3.54758e+07, 4.23242e+07, 29056726, 34810966, 4.17999e+07, 43767416, 44284737, 1.64225e+09, 9.00223e+06, 1.63591e+09, 1.64859e+09, 1628016271, 1638524184, 1.64143e+09, 1646115506, 1665693924, 3.89e+07, 4.86002e+06, 3.54758e+07, 4.23242e+07, 29056726, 34810966, 4.17999e+07, 43767416, 44284737
Sun May 14 19:16:59 EDT 2017, 1, 10, 0.250, 2, 17.879, 0.803087, 17.3132, 18.4448, 16.31, 17.61, 18.185, 18.69, 18.87, 51223.6, 2.15407, 51222.1, 51225.1, 51220, 51224, 51224, 51224, 51228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4712398, 0, 4712398, 4712398, 4712398, 4712398, 4712398, 4712398, 4712398, 9892887, 0, 9892887, 9892887, 9892887, 9892887, 9892887, 9892887, 9892887, 4.6446e+08, 2.23269e+06, 4.62887e+08, 4.66033e+08, 460589919, 463957478, 4.64354e+08, 465425751, 469934606, 3.07612e+08, 1.4483e+07, 2.97408e+08, 3.17816e+08, 277991081, 305862657, 313951449, 321982467, 322122099, 4.6446e+08, 2.23269e+06, 4.62887e+08, 4.66033e+08, 460589919, 463957478, 4.64354e+08, 465425751, 469934606, 3.07612e+08, 1.4483e+07, 2.97408e+08, 3.17816e+08, 277991081, 305862657, 313951449, 321982467, 322122099, 4.1653e+10, 1.4647e+09, 4.0621e+10, 4.2685e+10, 39452871181, 40844079018, 4.20183e+10, 43307948673, 43845026512, 1.80546e+10, 5.45645e+07, 1.80162e+10, 1.8093e+10, 17961114762, 18031801194, 1.80544e+10, 18079176962, 18189333163, 3.17638e+09, 1.08344e+07, 3.16875e+09, 3.18401e+09, 3157914733, 3172158906, 3175245687, 3181261526, 3203166186, 6.90477e+07, 5.39641e+06, 6.52456e+07, 7.28498e+07, 63320448, 64167745, 7.28027e+07, 73145790, 78926989, 3.17638e+09, 1.08344e+07, 3.16875e+09, 3.18401e+09, 3157914733, 3172158906, 3175245687, 3181261526, 3203166186, 6.90477e+07, 5.39641e+06, 6.52456e+07, 7.28498e+07, 63320448, 64167745, 7.28027e+07, 73145790, 78926989
Sun May 14 19:19:07 EDT 2017, 1, 1, 0.250, 5, 18.316, 1.0365, 17.5857, 19.0463, 15.33, 18.13, 18.805, 18.86, 19.01, 53083.2, 2.99333, 53081.1, 53085.3, 53080, 53080, 53084, 53088, 53088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4434430, 0, 4434430, 4434430, 4434430, 4434430, 4434430, 4434430, 4434430, 9799042, 0, 9799042, 9799042, 9799042, 9799042, 9799042, 9799042, 9799042, 4.58826e+08, 2.77548e+06, 4.56871e+08, 4.60781e+08, 455056747, 455359684, 460191489, 461111130, 463483023, 3.20022e+08, 2.49854e+07, 3.02418e+08, 3.37626e+08, 245557046, 323539346, 329171943, 329959312, 333231789, 4.58826e+08, 2.77548e+06, 4.56871e+08, 4.60781e+08, 455056747, 455359684, 460191489, 461111130, 463483023, 3.20022e+08, 2.49854e+07, 3.02418e+08, 3.37626e+08, 245557046, 323539346, 329171943, 329959312, 333231789, 4.26798e+10, 1.83579e+09, 4.13864e+10, 4.39732e+10, 37389055103, 42465852679, 43520127578, 43755342257, 43998306680, 17746773332, 4.73926e+07, 1.77134e+10, 1.77802e+10, 17704057133, 17720092892, 17731754038, 17823376914, 17852869630, 3.09252e+09, 1.01069e+07, 3.0854e+09, 3.09964e+09, 3082082576, 3085707121, 3.09104e+09, 3105573071, 3115796473, 74074395, 2.89005e+06, 7.20382e+07, 7.61106e+07, 72067087, 72393063, 7.32145e+07, 74739866, 82408433, 3.09252e+09, 1.01069e+07, 3.0854e+09, 3.09964e+09, 3082082576, 3085707121, 3.09104e+09, 3105573071, 3115796473, 74074395, 2.89005e+06, 7.20382e+07, 7.61106e+07, 72067087, 72393063, 7.32145e+07, 74739866, 82408433
Sun May 14 19:20:24 EDT 2017, 1, 10, 0.250, 5, 29.552, 2.11273, 28.0635, 31.0405, 24.7, 29.1, 30.615, 30.95, 31.43, 60507.2, 2.4, 60505.5, 60508.9, 60504, 60504, 60508, 60508, 60512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989322, 0, 4989322, 4989322, 4989322, 4989322, 4989322, 4989322, 4989322, 24733129, 0, 24733129, 24733129, 24733129, 24733129, 24733129, 24733129, 24733129, 7.41442e+08, 4.45828e+06, 7.38301e+08, 7.44583e+08, 733825360, 737562648, 7.42929e+08, 746637061, 747010468, 4.91222e+08, 4.78257e+07, 4.57526e+08, 5.24918e+08, 367745927, 493541847, 5.16145e+08, 517344292, 518093087, 7.41442e+08, 4.45828e+06, 7.38301e+08, 7.44583e+08, 733825360, 737562648, 7.42929e+08, 746637061, 747010468, 4.91222e+08, 4.78257e+07, 4.57526e+08, 5.24918e+08, 367745927, 493541847, 5.16145e+08, 517344292, 518093087, 6.9629e+10, 3.75031e+09, 6.69867e+10, 7.22713e+10, 60717662435, 68157885075, 7.15725e+10, 72006824187, 73077514331, 3.38591e+10, 1.66881e+07, 3.38473e+10, 3.38709e+10, 33843947624, 33850129114, 33853802161, 33870497232, 33904329784, 5.95214e+09, 6.18491e+06, 5.94778e+09, 5.9565e+09, 5947333578, 5947777123, 5.95008e+09, 5960021272, 5967508633, 1.116e+08, 767532, 1.11059e+08, 1.12141e+08, 110140345, 111172462, 111897255, 112375527, 112685456, 5.95214e+09, 6.18491e+06, 5.94778e+09, 5.9565e+09, 5947333578, 5947777123, 5.95008e+09, 5960021272, 5967508633, 1.116e+08, 767532, 1.11059e+08, 1.12141e+08, 110140345, 111172462, 111897255, 112375527, 112685456
Sun May 14 19:21:27 EDT 2017, 1, 1, 0.250, 10, 27.93, 1.2243, 27.0674, 28.7926, 25.67, 27.68, 28.695, 29.05, 29.3, 61063.6, 2.15407, 61062.1, 61065.1, 61060, 61064, 61064, 61064, 61068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4930887, 0, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 19607629, 0, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 697153266, 1.47164e+06, 6.96116e+08, 6.9819e+08, 694534634, 696465273, 6.97364e+08, 698711389, 699583499, 4.72211e+08, 2.20865e+07, 4.5665e+08, 4.87772e+08, 432301192, 466318573, 4.87243e+08, 491077831, 495675762, 697153266, 1.47164e+06, 6.96116e+08, 6.9819e+08, 694534634, 696465273, 6.97364e+08, 698711389, 699583499, 4.72211e+08, 2.20865e+07, 4.5665e+08, 4.87772e+08, 432301192, 466318573, 4.87243e+08, 491077831, 495675762, 6.58319e+10, 1.77364e+09, 6.45823e+10, 6.70815e+10, 62925224500, 64793923358, 6.698e+10, 67703262814, 68269641237, 2.90187e+10, 1.04335e+07, 2.90113e+10, 2.90261e+10, 28995844786, 29012269463, 29024530893, 29027214255, 29031987696, 5.03509e+09, 2.01159e+06, 5.03367e+09, 5.03651e+09, 5031252957, 5033432571, 5.03563e+09, 5037657433, 5038177367, 1.19976e+08, 4.24801e+06, 1.16983e+08, 1.22969e+08, 116507718, 117429374, 1.18636e+08, 128020201, 128607326, 5.03509e+09, 2.01159e+06, 5.03367e+09, 5.03651e+09, 5031252957, 5033432571, 5.03563e+09, 5037657433, 5038177367, 1.19976e+08, 4.24801e+06, 1.16983e+08, 1.22969e+08, 116507718, 117429374, 1.18636e+08, 128020201, 128607326
Sun May 14 19:22:54 EDT 2017, 1, 10, 0.250, 10, 46.739, 3.26849, 44.4362, 49.0418, 40.57, 44.75, 48.665, 49.02, 49.02, 73184.8, 2.4, 73183.1, 73186.5, 73180, 73184, 73184, 73188, 73188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49465246, 0, 49465246, 49465246, 49465246, 49465246, 49465246, 49465246, 49465246, 1.10886e+09, 4.96418e+06, 1.10536e+09, 1.11236e+09, 1100490925, 1105010271, 1.11019e+09, 1115046342, 1116706701, 7.39546e+08, 7.35343e+07, 6.87737e+08, 7.91355e+08, 601704324, 698281744, 784426041, 785613357, 788302157, 1.10886e+09, 4.96418e+06, 1.10536e+09, 1.11236e+09, 1100490925, 1105010271, 1.11019e+09, 1115046342, 1116706701, 7.39546e+08, 7.35343e+07, 6.87737e+08, 7.91355e+08, 601704324, 698281744, 784426041, 785613357, 788302157, 1.10918e+11, 5.66683e+09, 1.06925e+11, 1.14911e+11, 100575170255, 106365711669, 114295237525, 115050979438, 115195241635, 6.03179e+10, 1.48208e+07, 6.03075e+10, 6.03283e+10, 60291849355, 60308711317, 6.03246e+10, 60333044773, 60334208964, 1.05454e+10, 2.54857e+06, 1.05436e+10, 1.05472e+10, 10540566117, 10543670901, 10546520339, 10547986303, 10548149049, 1.84491e+08, 5.08982e+06, 1.80905e+08, 1.88077e+08, 179146610, 181216182, 1.82491e+08, 193426768, 194101299, 1.05454e+10, 2.54857e+06, 1.05436e+10, 1.05472e+10, 10540566117, 10543670901, 10546520339, 10547986303, 10548149049, 1.84491e+08, 5.08982e+06, 1.80905e+08, 1.88077e+08, 179146610, 181216182, 1.82491e+08, 193426768, 194101299
Sun May 14 19:25:52 EDT 2017, 1, 1, 0.250, 15, 36.77, 0.325883, 36.5404, 36.9996, 36.2, 36.58, 36.87, 37.06, 37.39, 66573.6, 4.07922, 66570.7, 66576.5, 66568, 66572, 66574, 66580, 66580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983796, 0, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 29400577, 0, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 9.09161e+08, 6.71176e+06, 9.04432e+08, 9.1389e+08, 898405593, 906030487, 9.09069e+08, 918593572, 922779899, 6.15436e+08, 5.65136e+06, 6.11454e+08, 6.19418e+08, 609937431, 610922636, 6.15679e+08, 625813109, 625924486, 9.09161e+08, 6.71176e+06, 9.04432e+08, 9.1389e+08, 898405593, 906030487, 9.09069e+08, 918593572, 922779899, 6.15436e+08, 5.65136e+06, 6.11454e+08, 6.19418e+08, 609937431, 610922636, 6.15679e+08, 625813109, 625924486, 8.61946e+10, 8.06204e+08, 8.56266e+10, 8.67626e+10, 84943549770, 85539480574, 86688732079, 87009398692, 87399159677, 3.99054e+10, 4.16148e+07, 3.98761e+10, 3.99347e+10, 39832017154, 39868825161, 39928712598, 39933351429, 39966653590, 6.90447e+09, 7.89018e+06, 6.89891e+09, 6.91003e+09, 6888252835, 6897620943, 6908379971, 6911531896, 6914457236, 1.5291e+08, 9.23455e+06, 1.46404e+08, 1.59416e+08, 146640804, 146940011, 148409297, 161042254, 175404736, 6.90447e+09, 7.89018e+06, 6.89891e+09, 6.91003e+09, 6888252835, 6897620943, 6908379971, 6911531896, 6914457236, 1.5291e+08, 9.23455e+06, 1.46404e+08, 1.59416e+08, 146640804, 146940011, 148409297, 161042254, 175404736
Sun May 14 19:28:25 EDT 2017, 1, 10, 0.250, 15, 63.678, 3.96844, 60.882, 66.474, 55.71, 62.59, 65.975, 66.22, 66.37, 83267.2, 2.4, 83265.5, 83268.9, 83264, 83264, 83268, 83268, 83272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74197146, 1, 7.41971e+07, 7.41971e+07, 74197146, 74197146, 74197146, 74197146, 74197146, 1.43761e+09, 1.16168e+07, 1.42943e+09, 1.44579e+09, 1422154583, 1429481393, 1438345688, 1450131835, 1462362310, 9.77576e+08, 7.90701e+07, 9.21867e+08, 1.03329e+09, 827207420, 944317878, 1024590343, 1034753988, 1035721528, 1.43761e+09, 1.16168e+07, 1.42943e+09, 1.44579e+09, 1422154583, 1429481393, 1438345688, 1450131835, 1462362310, 9.77576e+08, 7.90701e+07, 9.21867e+08, 1.03329e+09, 827207420, 944317878, 1024590343, 1034753988, 1035721528, 1.51508e+11, 6.41384e+09, 1.46989e+11, 1.56027e+11, 138241749499, 150449025184, 1.54934e+11, 155765576072, 156076434853, 8.70416e+10, 2.22578e+07, 8.70259e+10, 8.70573e+10, 87015130797, 87024910221, 8.70404e+10, 87079905931, 87084878272, 1.51546e+10, 4.19737e+06, 1.51516e+10, 1.51576e+10, 15148015103, 15152325174, 1.51548e+10, 15159583227, 15161112459, 2.29428e+08, 1.21662e+06, 2.28571e+08, 2.30285e+08, 226537351, 228630859, 230153528, 230503187, 230666777, 1.51546e+10, 4.19737e+06, 1.51516e+10, 1.51576e+10, 15148015103, 15152325174, 1.51548e+10, 15159583227, 15161112459, 2.29428e+08, 1.21662e+06, 2.28571e+08, 2.30285e+08, 226537351, 228630859, 230153528, 230503187, 230666777
