# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jan  9 14:01:38 EST 2017, 4097, 0.590, 3, 0.850, 533, 88, 5, 46, 41, 52.300, 52.320
Mon Jan  9 14:03:15 EST 2017, 2860, 0.220, 7, 0.220, 421, 99, 7, 27, 74, 86.190, 89.850
Mon Jan  9 14:03:36 EST 2017, 7810, 0.720, 2, 0.720, 571, 54, 17, 2, 29, 16.057, 18.423
Mon Jan  9 14:07:55 EST 2017, 5335, 0.470, 4, 0.470, 496, 77, 12, 40, 97, 244.890, 235.147
Mon Jan  9 14:08:00 EST 2017, 385, 0.970, 9, 0.970, 346, 32, 3, 15, 52, 4.527, 5.017
Mon Jan  9 14:08:15 EST 2017, 307, 0.320, 4, 0.590, 559, 14, 15, 5, 81, 12.370, 13.463
Mon Jan  9 14:08:37 EST 2017, 5257, 0.820, 9, 0.090, 409, 59, 6, 30, 36, 21.500, 21.330
Mon Jan  9 14:08:40 EST 2017, 7732, 0.070, 6, 0.840, 334, 37, 1, 17, 58, 2.723, 2.433
Mon Jan  9 14:09:01 EST 2017, 2782, 0.570, 2, 0.340, 484, 82, 10, 42, 13, 17.903, 20.183
Mon Jan  9 14:15:05 EST 2017, 4020, 0.200, 8, 0.720, 372, 93, 18, 36, 92, 311.047, 338.843
Mon Jan  9 14:15:23 EST 2017, 8970, 0.700, 3, 0.220, 522, 48, 8, 11, 47, 17.180, 18.027
Mon Jan  9 14:15:47 EST 2017, 6495, 0.450, 1, 0.970, 597, 71, 3, 49, 70, 22.407, 22.967
Mon Jan  9 14:15:59 EST 2017, 1545, 0.950, 5, 0.470, 447, 26, 13, 24, 25, 11.427, 11.820
Mon Jan  9 14:17:50 EST 2017, 2164, 0.010, 3, 0.150, 390, 31, 16, 45, 98, 91.250, 100.107
Mon Jan  9 14:19:00 EST 2017, 7114, 0.510, 7, 0.650, 540, 76, 7, 20, 53, 58.143, 61.667
Mon Jan  9 14:19:28 EST 2017, 9589, 0.260, 9, 0.400, 465, 54, 2, 33, 75, 22.377, 27.137
Mon Jan  9 14:20:01 EST 2017, 4639, 0.760, 5, 0.900, 315, 99, 12, 8, 30, 27.420, 30.943
Mon Jan  9 14:25:08 EST 2017, 3401, 0.380, 6, 0.030, 503, 88, 19, 14, 86, 241.513, 274.413
Mon Jan  9 14:25:24 EST 2017, 8351, 0.880, 1, 0.530, 353, 43, 9, 39, 41, 12.203, 12.930
Mon Jan  9 14:25:42 EST 2017, 5876, 0.130, 4, 0.280, 428, 65, 5, 2, 64, 13.770, 16.260
Mon Jan  9 14:25:59 EST 2017, 926, 0.630, 8, 0.780, 578, 20, 14, 27, 19, 15.237, 13.887
Mon Jan  9 14:26:07 EST 2017, 1235, 0.160, 7, 0.930, 475, 40, 6, 38, 11, 6.893, 6.800
Mon Jan  9 14:27:03 EST 2017, 6185, 0.660, 2, 0.430, 325, 85, 16, 13, 56, 48.030, 52.377
Mon Jan  9 14:27:14 EST 2017, 8660, 0.410, 4, 0.680, 400, 17, 11, 25, 33, 9.233, 10.183
Mon Jan  9 14:27:26 EST 2017, 3710, 0.910, 9, 0.180, 550, 62, 2, 0, 78, 10.540, 10.543
Mon Jan  9 14:27:37 EST 2017, 4948, 0.290, 1, 0.810, 437, 73, 9, 19, 22, 10.187, 10.087
Mon Jan  9 14:30:13 EST 2017, 9898, 0.790, 6, 0.310, 587, 28, 18, 44, 67, 126.400, 133.713
Mon Jan  9 14:31:23 EST 2017, 7423, 0.040, 8, 0.560, 512, 96, 13, 6, 44, 62.263, 65.137
Mon Jan  9 14:31:51 EST 2017, 2473, 0.540, 3, 0.060, 362, 51, 4, 31, 89, 24.460, 25.727
Mon Jan  9 14:31:58 EST 2017, 1854, 0.480, 8, 0.250, 306, 45, 8, 10, 27, 6.610, 6.633
Mon Jan  9 14:36:31 EST 2017, 6804, 0.980, 4, 0.750, 456, 90, 17, 35, 72, 250.397, 253.567
Mon Jan  9 14:36:47 EST 2017, 9279, 0.230, 2, 0.000, 531, 23, 12, 22, 50, 15.183, 15.767
Mon Jan  9 14:37:41 EST 2017, 4329, 0.730, 6, 0.500, 381, 68, 3, 47, 95, 50.283, 49.507
Mon Jan  9 14:38:02 EST 2017, 3092, 0.100, 3, 0.370, 569, 57, 10, 28, 16, 16.807, 20.560
Mon Jan  9 14:38:12 EST 2017, 8042, 0.600, 7, 0.870, 419, 12, 19, 3, 61, 7.670, 8.697
Mon Jan  9 14:39:55 EST 2017, 5567, 0.350, 5, 0.120, 344, 79, 15, 41, 39, 87.250, 97.803
Mon Jan  9 14:40:08 EST 2017, 617, 0.850, 1, 0.620, 494, 34, 5, 16, 84, 9.367, 12.550
Mon Jan  9 14:41:36 EST 2017, 462, 0.090, 9, 0.040, 423, 69, 10, 35, 43, 76.413, 75.173
Mon Jan  9 14:41:41 EST 2017, 5412, 0.590, 5, 0.540, 573, 24, 1, 10, 88, 3.477, 4.143
Mon Jan  9 14:42:05 EST 2017, 7887, 0.340, 2, 0.290, 498, 92, 5, 48, 20, 18.970, 23.767
Mon Jan  9 14:43:20 EST 2017, 2937, 0.840, 7, 0.790, 348, 47, 15, 23, 65, 62.370, 67.790
Mon Jan  9 14:43:43 EST 2017, 4175, 0.460, 4, 0.170, 461, 35, 13, 4, 54, 19.487, 19.983
Mon Jan  9 14:44:26 EST 2017, 9125, 0.960, 8, 0.670, 311, 80, 3, 29, 99, 37.720, 39.257
Mon Jan  9 14:44:30 EST 2017, 6650, 0.210, 6, 0.420, 386, 13, 8, 17, 32, 3.760, 3.967
Mon Jan  9 14:46:42 EST 2017, 1700, 0.710, 1, 0.920, 536, 58, 17, 42, 77, 111.457, 115.413
Mon Jan  9 14:47:49 EST 2017, 2318, 0.270, 6, 0.730, 592, 64, 11, 13, 48, 53.840, 64.847
Mon Jan  9 14:47:56 EST 2017, 7268, 0.770, 2, 0.230, 442, 19, 2, 38, 93, 6.870, 5.817
Mon Jan  9 14:48:05 EST 2017, 9743, 0.020, 4, 0.980, 367, 86, 7, 1, 26, 7.800, 8.127
Mon Jan  9 14:50:11 EST 2017, 4793, 0.520, 9, 0.480, 517, 41, 16, 26, 71, 118.880, 105.350
Mon Jan  9 14:50:39 EST 2017, 3556, 0.150, 1, 0.610, 330, 52, 14, 45, 37, 24.470, 24.467
Mon Jan  9 14:52:05 EST 2017, 8506, 0.650, 5, 0.110, 480, 97, 4, 20, 82, 68.080, 62.170
Mon Jan  9 14:52:16 EST 2017, 6031, 0.400, 7, 0.860, 555, 30, 9, 32, 15, 8.763, 9.343
Mon Jan  9 14:53:30 EST 2017, 1081, 0.900, 3, 0.360, 405, 75, 19, 7, 60, 62.400, 70.467
Mon Jan  9 14:53:37 EST 2017, 771, 0.430, 2, 0.390, 339, 95, 1, 21, 63, 6.683, 6.233
Mon Jan  9 14:54:08 EST 2017, 5721, 0.930, 7, 0.890, 489, 50, 11, 46, 18, 26.530, 28.370
Mon Jan  9 14:57:14 EST 2017, 8196, 0.180, 9, 0.140, 564, 72, 16, 9, 85, 157.927, 167.723
Mon Jan  9 14:57:27 EST 2017, 3246, 0.680, 4, 0.640, 414, 27, 6, 34, 40, 12.147, 11.123
Mon Jan  9 14:57:43 EST 2017, 4484, 0.060, 5, 0.260, 526, 16, 4, 40, 74, 13.853, 12.600
Mon Jan  9 14:57:53 EST 2017, 9434, 0.560, 1, 0.760, 376, 61, 13, 15, 29, 9.133, 9.707
Mon Jan  9 14:59:24 EST 2017, 6959, 0.310, 3, 0.010, 301, 38, 18, 28, 96, 84.837, 82.380
Mon Jan  9 14:59:59 EST 2017, 2009, 0.810, 8, 0.510, 451, 83, 8, 3, 51, 26.083, 30.257
Mon Jan  9 15:00:28 EST 2017, 1390, 0.240, 5, 0.830, 508, 78, 2, 31, 68, 24.367, 27.957
Mon Jan  9 15:00:35 EST 2017, 6340, 0.740, 9, 0.330, 358, 33, 12, 6, 23, 6.177, 5.810
Mon Jan  9 15:04:47 EST 2017, 8815, 0.490, 7, 0.580, 433, 55, 17, 43, 91, 216.347, 242.780
Mon Jan  9 15:04:51 EST 2017, 3865, 0.990, 3, 0.080, 583, 10, 7, 18, 46, 4.173, 4.147
Mon Jan  9 15:04:57 EST 2017, 2628, 0.370, 8, 0.950, 395, 21, 5, 12, 57, 5.130, 5.247
Mon Jan  9 15:05:28 EST 2017, 7578, 0.870, 4, 0.450, 545, 66, 14, 37, 12, 26.923, 27.410
Mon Jan  9 15:07:07 EST 2017, 5103, 0.120, 2, 0.700, 470, 44, 19, 24, 79, 85.503, 90.267
Mon Jan  9 15:08:20 EST 2017, 153, 0.620, 6, 0.200, 320, 89, 10, 49, 34, 64.210, 67.270
Mon Jan  9 15:08:26 EST 2017, 172, 0.120, 5, 0.930, 385, 32, 3, 28, 28, 5.137, 3.863
Mon Jan  9 15:09:55 EST 2017, 5122, 0.620, 9, 0.430, 535, 77, 12, 3, 73, 69.760, 86.277
Mon Jan  9 15:10:18 EST 2017, 7597, 0.370, 7, 0.680, 460, 10, 17, 40, 50, 19.600, 18.543
Mon Jan  9 15:10:50 EST 2017, 2647, 0.870, 2, 0.180, 310, 55, 8, 15, 95, 31.023, 27.400
Mon Jan  9 15:10:52 EST 2017, 3885, 0.490, 8, 0.800, 498, 66, 1, 9, 16, 1.763, 1.357
Mon Jan  9 15:11:13 EST 2017, 8835, 0.990, 3, 0.300, 348, 21, 10, 34, 61, 16.703, 18.053
Mon Jan  9 15:11:56 EST 2017, 6360, 0.240, 1, 0.550, 423, 89, 15, 21, 39, 32.073, 41.753
Mon Jan  9 15:13:16 EST 2017, 1410, 0.740, 6, 0.050, 573, 44, 5, 46, 84, 70.767, 70.117
Mon Jan  9 15:13:19 EST 2017, 2028, 0.310, 2, 0.370, 554, 49, 4, 24, 11, 2.593, 3.083
Mon Jan  9 15:17:09 EST 2017, 6978, 0.810, 6, 0.870, 404, 94, 14, 49, 56, 179.723, 205.937
Mon Jan  9 15:17:28 EST 2017, 9453, 0.060, 9, 0.120, 329, 27, 18, 12, 33, 16.247, 14.103
Mon Jan  9 15:19:50 EST 2017, 4503, 0.560, 4, 0.620, 479, 72, 9, 37, 78, 124.337, 129.080
Mon Jan  9 15:19:57 EST 2017, 3266, 0.180, 5, 0.490, 366, 61, 2, 43, 22, 6.723, 5.567
Mon Jan  9 15:20:07 EST 2017, 8216, 0.680, 1, 0.990, 516, 16, 11, 18, 67, 7.930, 9.473
Mon Jan  9 15:22:42 EST 2017, 5741, 0.430, 3, 0.240, 591, 83, 16, 31, 44, 145.000, 134.490
Mon Jan  9 15:23:03 EST 2017, 791, 0.930, 7, 0.740, 441, 38, 6, 6, 89, 21.260, 17.990
Mon Jan  9 15:23:30 EST 2017, 1100, 0.400, 7, 0.520, 301, 18, 13, 17, 98, 22.240, 23.257
Mon Jan  9 15:23:53 EST 2017, 6050, 0.900, 2, 0.020, 451, 63, 3, 42, 53, 22.020, 17.663
Mon Jan  9 15:24:15 EST 2017, 8525, 0.150, 4, 0.770, 526, 41, 8, 4, 75, 20.537, 21.160
Mon Jan  9 15:25:53 EST 2017, 3575, 0.650, 9, 0.270, 376, 86, 18, 29, 30, 84.327, 89.643
Mon Jan  9 15:28:41 EST 2017, 4813, 0.030, 1, 0.650, 563, 97, 11, 48, 87, 133.430, 160.790
Mon Jan  9 15:28:45 EST 2017, 9763, 0.530, 5, 0.150, 413, 52, 1, 23, 42, 3.647, 3.260
Mon Jan  9 15:29:44 EST 2017, 7288, 0.280, 8, 0.900, 338, 75, 6, 35, 64, 52.443, 52.040
Mon Jan  9 15:29:53 EST 2017, 2338, 0.780, 3, 0.400, 488, 30, 15, 10, 19, 8.280, 8.187
Mon Jan  9 15:31:10 EST 2017, 1719, 0.210, 9, 0.210, 470, 24, 14, 32, 81, 71.457, 64.323
Mon Jan  9 15:31:20 EST 2017, 6669, 0.710, 5, 0.710, 320, 69, 5, 7, 36, 8.827, 8.770
Mon Jan  9 15:32:17 EST 2017, 9144, 0.460, 3, 0.460, 395, 47, 9, 45, 58, 43.207, 53.343
Mon Jan  9 15:33:05 EST 2017, 4194, 0.960, 7, 0.960, 545, 92, 19, 20, 13, 39.543, 44.307
Mon Jan  9 15:34:18 EST 2017, 2956, 0.340, 4, 0.090, 432, 80, 12, 1, 92, 67.570, 68.997
Mon Jan  9 15:34:26 EST 2017, 7906, 0.840, 8, 0.590, 582, 35, 2, 26, 47, 7.227, 7.247
Mon Jan  9 15:35:19 EST 2017, 5431, 0.090, 6, 0.340, 507, 58, 7, 14, 70, 41.737, 48.963
Mon Jan  9 15:35:26 EST 2017, 481, 0.590, 2, 0.840, 357, 13, 17, 39, 25, 6.460, 6.333
Mon Jan  9 15:36:50 EST 2017, 636, 0.350, 9, 0.480, 596, 90, 8, 7, 68, 72.627, 75.600
Mon Jan  9 15:37:25 EST 2017, 5586, 0.850, 4, 0.980, 446, 45, 17, 32, 23, 29.297, 32.133
Mon Jan  9 15:38:43 EST 2017, 8061, 0.100, 2, 0.230, 371, 68, 13, 19, 91, 73.030, 74.663
Mon Jan  9 15:38:55 EST 2017, 3111, 0.600, 6, 0.730, 521, 23, 3, 44, 46, 9.363, 10.677
Mon Jan  9 15:39:00 EST 2017, 4349, 0.230, 3, 0.350, 334, 11, 6, 25, 57, 3.813, 4.137
Mon Jan  9 15:39:06 EST 2017, 9299, 0.730, 8, 0.850, 484, 56, 15, 0, 12, 4.587, 5.393
Mon Jan  9 15:40:43 EST 2017, 6824, 0.480, 5, 0.100, 559, 34, 10, 38, 80, 74.813, 88.977
Mon Jan  9 15:40:45 EST 2017, 1874, 0.980, 1, 0.600, 409, 79, 1, 13, 35, 1.957, 1.943
Mon Jan  9 15:42:51 EST 2017, 2492, 0.040, 7, 0.790, 427, 85, 9, 41, 63, 114.227, 113.133
Mon Jan  9 15:43:11 EST 2017, 7442, 0.540, 3, 0.290, 577, 40, 19, 16, 18, 18.200, 18.640
Mon Jan  9 15:46:32 EST 2017, 9917, 0.290, 5, 0.540, 502, 62, 14, 28, 85, 165.937, 174.793
Mon Jan  9 15:46:34 EST 2017, 4967, 0.790, 9, 0.040, 352, 17, 4, 3, 40, 1.850, 1.757
Mon Jan  9 15:46:48 EST 2017, 3730, 0.420, 1, 0.910, 465, 28, 7, 22, 74, 10.303, 13.133
Mon Jan  9 15:48:10 EST 2017, 8680, 0.920, 6, 0.410, 315, 73, 16, 47, 29, 63.473, 74.253
Mon Jan  9 15:49:17 EST 2017, 6205, 0.170, 8, 0.660, 390, 51, 11, 10, 96, 65.617, 58.863
Mon Jan  9 15:49:49 EST 2017, 1255, 0.670, 4, 0.160, 540, 96, 2, 35, 51, 27.413, 29.117
Mon Jan  9 15:52:50 EST 2017, 945, 0.140, 2, 0.070, 512, 76, 18, 49, 49, 148.337, 166.427
Mon Jan  9 15:53:32 EST 2017, 5895, 0.640, 7, 0.570, 362, 31, 9, 24, 94, 39.160, 35.470
Mon Jan  9 15:54:01 EST 2017, 8370, 0.390, 9, 0.320, 437, 99, 4, 36, 26, 25.877, 25.973
Mon Jan  9 15:55:31 EST 2017, 3420, 0.890, 4, 0.820, 587, 54, 13, 11, 71, 79.200, 74.753
Mon Jan  9 15:56:08 EST 2017, 4658, 0.260, 6, 0.190, 399, 42, 16, 17, 37, 30.217, 34.070
Mon Jan  9 15:57:22 EST 2017, 9608, 0.760, 1, 0.690, 549, 87, 6, 42, 82, 60.343, 65.213
Mon Jan  9 15:57:23 EST 2017, 7133, 0.010, 3, 0.440, 474, 20, 1, 5, 15, 0.343, 0.360
Mon Jan  9 15:58:34 EST 2017, 2183, 0.510, 8, 0.940, 324, 65, 11, 30, 60, 65.943, 64.827
Mon Jan  9 15:59:05 EST 2017, 1564, 0.450, 4, 0.630, 343, 59, 19, 2, 43, 27.907, 27.333
Mon Jan  9 15:59:31 EST 2017, 6514, 0.950, 8, 0.130, 493, 14, 10, 27, 88, 24.737, 23.853
Mon Jan  9 15:59:48 EST 2017, 8989, 0.200, 6, 0.880, 568, 82, 5, 14, 21, 14.947, 12.410
Mon Jan  9 16:00:45 EST 2017, 4039, 0.700, 2, 0.380, 418, 37, 14, 39, 66, 54.310, 50.597
Mon Jan  9 16:03:00 EST 2017, 2802, 0.070, 7, 0.510, 531, 48, 17, 33, 54, 121.350, 118.280
Mon Jan  9 16:04:06 EST 2017, 7752, 0.570, 3, 0.010, 381, 93, 7, 8, 99, 58.827, 57.833
Mon Jan  9 16:04:08 EST 2017, 5277, 0.320, 1, 0.760, 306, 25, 3, 46, 32, 2.080, 2.427
Mon Jan  9 16:06:17 EST 2017, 327, 0.820, 5, 0.260, 456, 70, 12, 21, 77, 115.613, 118.253
Mon Jan  9 16:06:22 EST 2017, 404, 0.470, 1, 0.120, 448, 66, 6, 12, 14, 3.067, 3.767
Mon Jan  9 16:07:23 EST 2017, 5354, 0.970, 5, 0.620, 598, 21, 15, 37, 59, 58.413, 49.363
Mon Jan  9 16:08:39 EST 2017, 7829, 0.220, 8, 0.370, 523, 88, 10, 24, 37, 59.163, 70.377
Mon Jan  9 16:08:48 EST 2017, 2879, 0.720, 3, 0.870, 373, 43, 1, 49, 82, 7.453, 7.397
Mon Jan  9 16:09:14 EST 2017, 4117, 0.100, 6, 0.000, 486, 54, 8, 30, 25, 22.130, 22.007
Mon Jan  9 16:10:35 EST 2017, 9067, 0.600, 2, 0.500, 336, 99, 18, 5, 70, 59.857, 76.870
Mon Jan  9 16:11:27 EST 2017, 6592, 0.350, 4, 0.250, 411, 32, 13, 43, 48, 42.663, 49.690
Mon Jan  9 16:12:21 EST 2017, 1642, 0.850, 9, 0.750, 561, 77, 3, 18, 93, 46.273, 49.320
Mon Jan  9 16:13:17 EST 2017, 2260, 0.160, 4, 0.560, 580, 71, 7, 40, 31, 47.853, 53.020
Mon Jan  9 16:14:06 EST 2017, 7210, 0.660, 8, 0.060, 430, 26, 16, 15, 76, 39.080, 48.187
Mon Jan  9 16:15:49 EST 2017, 9685, 0.410, 6, 0.810, 355, 94, 12, 27, 54, 95.347, 91.947
Mon Jan  9 16:15:56 EST 2017, 4735, 0.910, 1, 0.310, 505, 49, 2, 2, 99, 5.510, 5.420
Mon Jan  9 16:16:04 EST 2017, 3498, 0.280, 9, 0.690, 317, 37, 9, 21, 20, 6.840, 8.457
Mon Jan  9 16:21:52 EST 2017, 8448, 0.780, 5, 0.190, 467, 82, 19, 46, 65, 297.020, 315.093
Mon Jan  9 16:22:00 EST 2017, 5973, 0.030, 2, 0.940, 542, 15, 14, 8, 42, 6.887, 7.097
Mon Jan  9 16:22:58 EST 2017, 1023, 0.530, 7, 0.440, 392, 60, 5, 33, 87, 53.713, 49.373
Mon Jan  9 16:27:17 EST 2017, 1332, 0.000, 8, 0.280, 364, 80, 16, 44, 79, 235.917, 236.890
Mon Jan  9 16:27:28 EST 2017, 6282, 0.500, 4, 0.780, 514, 35, 6, 19, 34, 10.330, 10.360
Mon Jan  9 16:27:45 EST 2017, 8757, 0.250, 2, 0.030, 589, 57, 2, 32, 56, 13.610, 14.453
Mon Jan  9 16:27:46 EST 2017, 3807, 0.750, 6, 0.530, 439, 12, 11, 7, 11, 1.070, 1.303
Mon Jan  9 16:28:53 EST 2017, 5045, 0.380, 5, 0.410, 552, 23, 18, 13, 90, 58.743, 54.790
Mon Jan  9 16:30:01 EST 2017, 9995, 0.880, 9, 0.910, 402, 68, 9, 38, 45, 64.653, 62.977
Mon Jan  9 16:30:07 EST 2017, 7520, 0.130, 7, 0.160, 327, 46, 4, 1, 68, 5.920, 6.017
Mon Jan  9 16:31:08 EST 2017, 2570, 0.630, 3, 0.660, 477, 91, 13, 26, 23, 46.517, 45.297
Mon Jan  9 16:34:26 EST 2017, 1951, 0.310, 6, 0.970, 495, 96, 17, 4, 96, 167.097, 186.317
Mon Jan  9 16:34:41 EST 2017, 6901, 0.810, 1, 0.470, 345, 51, 7, 29, 51, 11.660, 14.630
Mon Jan  9 16:35:03 EST 2017, 9376, 0.060, 3, 0.720, 420, 74, 3, 16, 73, 16.657, 20.823
Mon Jan  9 16:35:30 EST 2017, 4426, 0.560, 8, 0.220, 570, 29, 12, 41, 28, 26.863, 27.107
Mon Jan  9 16:36:11 EST 2017, 3188, 0.190, 2, 0.840, 383, 18, 19, 35, 85, 33.560, 35.853
Mon Jan  9 16:36:47 EST 2017, 8138, 0.690, 7, 0.340, 533, 63, 10, 10, 40, 31.563, 33.047
Mon Jan  9 16:37:39 EST 2017, 5663, 0.440, 9, 0.590, 458, 40, 5, 48, 62, 41.220, 49.810
Mon Jan  9 16:38:09 EST 2017, 713, 0.940, 4, 0.090, 308, 85, 15, 23, 17, 27.060, 26.197
Mon Jan  9 16:38:15 EST 2017, 559, 0.240, 6, 0.700, 538, 30, 1, 28, 63, 4.767, 5.910
Mon Jan  9 16:38:20 EST 2017, 5509, 0.740, 1, 0.200, 388, 75, 10, 3, 18, 4.180, 4.087
Mon Jan  9 16:40:32 EST 2017, 7984, 0.490, 4, 0.950, 313, 53, 15, 40, 86, 104.047, 127.513
Mon Jan  9 16:41:05 EST 2017, 3034, 0.990, 8, 0.450, 463, 98, 5, 15, 41, 27.680, 31.167
Mon Jan  9 16:41:24 EST 2017, 4271, 0.360, 3, 0.580, 350, 87, 3, 9, 75, 18.250, 15.180
Mon Jan  9 16:42:10 EST 2017, 9221, 0.860, 7, 0.080, 500, 42, 13, 34, 30, 40.843, 38.763
Mon Jan  9 16:46:56 EST 2017, 6746, 0.110, 9, 0.830, 575, 64, 17, 22, 97, 273.987, 259.020
Mon Jan  9 16:47:20 EST 2017, 1796, 0.610, 5, 0.330, 425, 19, 8, 47, 52, 20.643, 21.333
Mon Jan  9 16:47:23 EST 2017, 2415, 0.420, 8, 0.020, 406, 13, 2, 19, 69, 2.517, 2.587
Mon Jan  9 16:48:07 EST 2017, 7365, 0.920, 3, 0.520, 556, 58, 11, 44, 24, 38.997, 35.773
Mon Jan  9 16:48:40 EST 2017, 9840, 0.170, 1, 0.270, 481, 36, 16, 6, 92, 22.127, 30.150
Mon Jan  9 16:49:27 EST 2017, 4890, 0.670, 5, 0.770, 331, 81, 7, 31, 47, 34.547, 43.463
Mon Jan  9 16:50:31 EST 2017, 3652, 0.050, 4, 0.140, 519, 92, 4, 37, 58, 56.047, 57.470
Mon Jan  9 16:50:40 EST 2017, 8602, 0.550, 9, 0.640, 369, 47, 14, 12, 13, 6.960, 7.653
Mon Jan  9 16:54:29 EST 2017, 6127, 0.300, 7, 0.390, 444, 70, 18, 25, 80, 197.523, 210.347
Mon Jan  9 16:54:33 EST 2017, 1177, 0.800, 2, 0.890, 594, 25, 9, 0, 35, 4.007, 3.850
Mon Jan  9 16:54:56 EST 2017, 868, 0.270, 3, 0.860, 453, 44, 11, 14, 38, 20.220, 19.557
Mon Jan  9 16:55:12 EST 2017, 5818, 0.770, 7, 0.360, 303, 89, 1, 39, 83, 14.230, 14.370
Mon Jan  9 16:55:14 EST 2017, 8293, 0.020, 5, 0.610, 378, 22, 6, 1, 16, 0.950, 1.103
Mon Jan  9 16:56:29 EST 2017, 3343, 0.520, 1, 0.110, 528, 67, 16, 26, 61, 59.763, 69.333
Mon Jan  9 16:58:06 EST 2017, 4581, 0.140, 8, 0.980, 416, 56, 13, 45, 49, 89.717, 86.123
Mon Jan  9 16:58:15 EST 2017, 9531, 0.640, 4, 0.480, 566, 11, 4, 20, 94, 6.987, 7.860
Mon Jan  9 16:58:47 EST 2017, 7056, 0.390, 2, 0.730, 491, 78, 8, 33, 27, 31.033, 25.807
Mon Jan  9 16:59:25 EST 2017, 2106, 0.890, 6, 0.230, 341, 33, 18, 8, 72, 33.400, 35.957
Mon Jan  9 16:59:42 EST 2017, 1487, 0.080, 1, 0.420, 322, 39, 12, 36, 44, 13.977, 14.877
Mon Jan  9 17:00:09 EST 2017, 6437, 0.580, 6, 0.920, 472, 84, 2, 11, 89, 24.750, 22.340
Mon Jan  9 17:00:19 EST 2017, 8912, 0.330, 8, 0.170, 547, 16, 7, 48, 21, 8.453, 8.857
Mon Jan  9 17:02:11 EST 2017, 3962, 0.830, 3, 0.670, 397, 61, 17, 23, 66, 93.520, 104.550
Mon Jan  9 17:02:54 EST 2017, 2724, 0.460, 7, 0.300, 584, 73, 14, 5, 32, 36.880, 41.797
Mon Jan  9 17:03:09 EST 2017, 7674, 0.960, 2, 0.800, 434, 28, 5, 30, 77, 13.570, 13.297
Mon Jan  9 17:03:21 EST 2017, 5199, 0.210, 5, 0.050, 359, 95, 10, 17, 10, 10.200, 10.590
Mon Jan  9 17:06:12 EST 2017, 249, 0.710, 9, 0.550, 509, 50, 19, 42, 55, 146.877, 166.370
Mon Jan  9 17:06:37 EST 2017, 211, 0.290, 7, 0.110, 372, 24, 7, 47, 57, 21.790, 22.630
Mon Jan  9 17:07:01 EST 2017, 5161, 0.790, 3, 0.610, 522, 69, 16, 22, 12, 23.457, 20.150
Mon Jan  9 17:09:28 EST 2017, 7636, 0.040, 5, 0.360, 597, 47, 12, 34, 80, 135.033, 132.400
Mon Jan  9 17:09:38 EST 2017, 2686, 0.540, 9, 0.860, 447, 92, 2, 9, 35, 8.780, 8.877
Mon Jan  9 17:10:29 EST 2017, 3923, 0.160, 1, 0.240, 560, 81, 9, 16, 69, 38.360, 47.213
Mon Jan  9 17:11:12 EST 2017, 8873, 0.660, 6, 0.740, 410, 36, 19, 41, 24, 41.090, 36.160
Mon Jan  9 17:12:11 EST 2017, 6398, 0.410, 8, 0.490, 335, 58, 14, 3, 91, 51.140, 51.623
Mon Jan  9 17:12:17 EST 2017, 1448, 0.910, 4, 0.990, 485, 13, 5, 28, 46, 5.287, 6.190
Mon Jan  9 17:12:24 EST 2017, 2067, 0.100, 9, 0.680, 504, 19, 6, 0, 74, 5.717, 6.110
Mon Jan  9 17:13:06 EST 2017, 7017, 0.600, 4, 0.180, 354, 64, 15, 25, 29, 36.670, 38.080
Mon Jan  9 17:13:44 EST 2017, 9492, 0.350, 2, 0.930, 429, 41, 11, 13, 97, 35.133, 35.203
Mon Jan  9 17:14:04 EST 2017, 4542, 0.850, 7, 0.430, 579, 86, 1, 38, 52, 16.470, 15.637
Mon Jan  9 17:15:27 EST 2017, 3304, 0.470, 3, 0.550, 391, 98, 8, 31, 63, 72.883, 78.070
Mon Jan  9 17:15:49 EST 2017, 8254, 0.970, 8, 0.050, 541, 53, 18, 6, 18, 19.270, 18.897
Mon Jan  9 17:20:29 EST 2017, 5779, 0.220, 5, 0.800, 466, 75, 13, 44, 86, 258.660, 249.890
Mon Jan  9 17:20:31 EST 2017, 829, 0.720, 1, 0.300, 316, 30, 3, 19, 41, 2.077, 2.057
Mon Jan  9 17:21:00 EST 2017, 1139, 0.190, 4, 0.460, 438, 50, 17, 8, 32, 23.150, 28.440
Mon Jan  9 17:24:12 EST 2017, 6089, 0.690, 9, 0.960, 588, 95, 8, 33, 77, 187.043, 170.863
Mon Jan  9 17:24:14 EST 2017, 8564, 0.440, 6, 0.210, 513, 27, 3, 20, 10, 1.490, 1.463
Mon Jan  9 17:25:34 EST 2017, 3614, 0.940, 2, 0.710, 363, 72, 12, 45, 55, 75.457, 68.510
Mon Jan  9 17:27:41 EST 2017, 4851, 0.320, 7, 0.330, 475, 61, 19, 27, 43, 101.647, 113.837
Mon Jan  9 17:27:48 EST 2017, 9801, 0.820, 3, 0.830, 325, 16, 10, 2, 88, 5.907, 6.217
Mon Jan  9 17:27:58 EST 2017, 7326, 0.070, 1, 0.080, 400, 83, 5, 39, 21, 9.573, 8.217
