# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Jan 13 16:55:23 EST 2017, 1, 5, 0.000, 2, 11.604, 0.168476, 11.4853, 11.7227, 11.31, 11.42, 11.685, 11.79, 11.79, 10306, 2, 10304.6, 10307.4, 10304, 10304, 10308, 10308, 10308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4729967, 0, 4729967, 4729967, 4729967, 4729967, 4729967, 4729967, 4729967, 9177160, 0, 9177160, 9177160, 9177160, 9177160, 9177160, 9177160, 9177160
Fri Jan 13 16:59:25 EST 2017, 1, 10, 0.000, 2, 11.355, 1.39786, 10.3701, 12.3399, 9.5, 9.77, 12.395, 12.67, 12.73, 10367.6, 3.32265, 10365.3, 10369.9, 10364, 10364, 10368, 10372, 10372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4963402, 0, 4963402, 4963402, 4963402, 4963402, 4963402, 4963402, 4963402, 9929356, 0, 9929356, 9929356, 9929356, 9929356, 9929356, 9929356, 9929356
Fri Jan 13 17:00:27 EST 2017, 1, 1, 0.250, 2, 5.785, 0.599704, 5.36248, 6.20752, 5, 5.08, 6.205, 6.29, 6.55, 9458, 2.68328, 9456.11, 9459.89, 9456, 9456, 9458, 9460, 9464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2884197, 0, 2884197, 2884197, 2884197, 2884197, 2884197, 2884197, 2884197, 3935528, 0, 3935528, 3935528, 3935528, 3935528, 3935528, 3935528, 3935528
Fri Jan 13 17:02:33 EST 2017, 1, 2, 0.250, 2, 8.545, 0.431376, 8.24107, 8.84893, 7.8, 8.04, 8.795, 8.94, 8.96, 9571.2, 2.99333, 9569.09, 9573.31, 9568, 9568, 9572, 9576, 9576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3871029, 0, 3871029, 3871029, 3871029, 3871029, 3871029, 3871029, 3871029, 6321081, 0, 6321081, 6321081, 6321081, 6321081, 6321081, 6321081, 6321081
Fri Jan 13 17:04:40 EST 2017, 1, 5, 0.250, 2, 10.52, 0.570175, 10.1183, 10.9217, 9.73, 9.96, 10.765, 11.18, 11.27, 9730.8, 2.56125, 9729, 9732.6, 9728, 9728, 9732, 9732, 9736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4587803, 0, 4587803, 4587803, 4587803, 4587803, 4587803, 4587803, 4587803, 9177148, 0, 9177148, 9177148, 9177148, 9177148, 9177148, 9177148, 9177148
Fri Jan 13 17:06:41 EST 2017, 1, 10, 0.250, 2, 11.353, 0.529019, 10.9803, 11.7257, 10.52, 10.78, 11.675, 11.93, 12, 9766.4, 2.6533, 9764.53, 9768.27, 9764, 9764, 9768, 9768, 9772, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4719916, 0, 4719916, 4719916, 4719916, 4719916, 4719916, 4719916, 4719916, 9929348, 0, 9929348, 9929348, 9929348, 9929348, 9929348, 9929348, 9929348
Fri Jan 13 17:10:43 EST 2017, 1, 1, 0.000, 5, 10.867, 1.30378, 9.94841, 11.7856, 9.12, 9.88, 10.555, 12.76, 12.78, 10154.4, 2.6533, 10152.5, 10156.3, 10152, 10152, 10156, 10156, 10160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4449600, 0, 4449600, 4449600, 4449600, 4449600, 4449600, 4449600, 4449600, 9836169, 0, 9836169, 9836169, 9836169, 9836169, 9836169, 9836169, 9836169
Fri Jan 13 17:12:55 EST 2017, 1, 2, 0.000, 5, 16.904, 0.683245, 16.4226, 17.3854, 15.53, 16.92, 17.295, 17.36, 17.37, 10514.4, 1.95959, 10513, 10515.8, 10512, 10512, 10516, 10516, 10516, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4908956, 0, 4908956, 4908956, 4908956, 4908956, 4908956, 4908956, 4908956, 15795975, 0, 15795975, 15795975, 15795975, 15795975, 15795975, 15795975, 15795975
Fri Jan 13 17:15:01 EST 2017, 1, 5, 0.000, 5, 20.445, 2.15566, 18.9262, 21.9638, 15.95, 21.25, 21.485, 21.62, 22.01, 10947.2, 1.6, 10946.1, 10948.3, 10944, 10948, 10948, 10948, 10948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998430, 0, 4998430, 4998430, 4998430, 4998430, 4998430, 4998430, 4998430, 22938306, 0, 22938306, 22938306, 22938306, 22938306, 22938306, 22938306, 22938306
Fri Jan 13 17:17:08 EST 2017, 1, 10, 0.000, 5, 21.278, 1.91, 19.9323, 22.6237, 16.76, 20.06, 22.545, 22.81, 22.81, 11015.6, 2.8, 11013.6, 11017.6, 11012, 11012, 11016, 11020, 11020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 24821774, 0, 24821774, 24821774, 24821774, 24821774, 24821774, 24821774, 24821774
