# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Mon Aug 14 13:04:41 EDT 2017, 1, 1, 10.111, 0.507434, 9.75348, 10.4685, 9.11, 10.30, 10.325, 10.37, 10.60, 157015, 1.6, 157014, 157016, 157012, 157016, 157016, 157016, 157016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 489926, 0, 489926, 489926, 489926, 489926, 489926, 489926, 489926, 503116, 0, 503116, 503116, 503116, 503116, 503116, 503116, 503116
Mon Aug 14 13:05:48 EDT 2017, 1, 2, 14.523, 0.567821, 14.1229, 14.9231, 13.29, 14.50, 14.82, 14.88, 15.11, 210581, 1.83303, 210580, 210582, 210580, 210580, 210580, 210584, 210584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 941398, 0, 941398, 941398, 941398, 941398, 941398, 941398, 941398, 1006132, 0, 1006132, 1006132, 1006132, 1006132, 1006132, 1006132, 1006132
Mon Aug 14 13:06:59 EDT 2017, 1, 5, 26.175, 0.545202, 25.7909, 26.5591, 25.03, 25.97, 26.52, 26.55, 26.82, 371119, 1.83303, 371118, 371120, 371116, 371116, 371120, 371120, 371120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2086777, 0, 2086777, 2086777, 2086777, 2086777, 2086777, 2086777, 2086777, 2515022, 0, 2515022, 2515022, 2515022, 2515022, 2515022, 2515022, 2515022
Mon Aug 14 13:08:16 EDT 2017, 1, 10, 41.511, 1.6102, 40.3765, 42.6455, 37.05, 41.23, 42.29, 42.48, 43.06, 640306, 612.808, 639874, 640738, 640096, 640100, 640102, 640108, 642144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3458359, 0, 3458359, 3458359, 3458359, 3458359, 3458359, 3458359, 3458359, 5031454, 0, 5031454, 5031454, 5031454, 5031454, 5031454, 5031454, 5031454
Mon Aug 14 13:09:32 EDT 2017, 1, 15, 53.8, 2.58277, 51.9803, 55.6197, 49.36, 52.34, 55.49, 56.00, 56.89, 909564, 506.882, 909207, 909921, 909228, 909232, 909236, 910340, 910340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4379233, 0, 4379233, 4379233, 4379233, 4379233, 4379233, 4379233, 4379233, 7543567, 0, 7543567, 7543567, 7543567, 7543567, 7543567, 7543567, 7543567
Mon Aug 14 13:11:44 EDT 2017, 1, 20, 68.349, 0.740155, 67.8275, 68.8705, 66.73, 67.98, 68.555, 69.14, 69.44, 1.17884e+06, 361.988, 1.17858e+06, 1.1791e+06, 1178604, 1178608, 1178610, 1179396, 1179400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5018438, 0, 5018438, 5018438, 5018438, 5018438, 5018438, 5018438, 5018438, 10050690, 0, 10050690, 10050690, 10050690, 10050690, 10050690, 10050690, 10050690
