# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jul  3 12:02:27 EDT 2017, 0.950, 135, 24, 9, 28, 512, 9, 13, 12, 38, 5.407, 1.167
Mon Jul  3 12:02:47 EDT 2017, 0.450, 155, 29, 5, 17, 362, 19, 33, 27, 18, 20.083, 1.700
Mon Jul  3 12:04:08 EDT 2017, 0.330, 130, 20, 6, 26, 324, 12, 48, 1, 33, 81.087, 3.177
Mon Jul  3 12:04:09 EDT 2017, 0.830, 150, 25, 2, 15, 474, 2, 28, 16, 13, 0.407, 0.353
Mon Jul  3 12:04:18 EDT 2017, 0.580, 120, 28, 8, 9, 399, 7, 38, 8, 23, 8.577, 1.380
Mon Jul  3 12:05:08 EDT 2017, 0.080, 140, 23, 4, 20, 549, 16, 18, 23, 43, 49.647, 2.963
Mon Jul  3 12:05:09 EDT 2017, 0.110, 121, 22, 5, 28, 484, 4, 29, 24, 12, 0.950, 0.567
Mon Jul  3 12:06:15 EDT 2017, 0.610, 141, 27, 9, 17, 334, 13, 49, 9, 32, 66.390, 3.040
Mon Jul  3 12:07:19 EDT 2017, 0.860, 131, 29, 3, 11, 559, 18, 19, 16, 42, 63.553, 3.483
Mon Jul  3 12:07:32 EDT 2017, 0.360, 151, 24, 7, 22, 409, 9, 39, 1, 22, 12.277, 1.743
Mon Jul  3 12:07:37 EDT 2017, 0.490, 136, 26, 4, 9, 446, 2, 44, 28, 47, 4.867, 1.433
Mon Jul  3 12:07:52 EDT 2017, 0.990, 156, 21, 8, 20, 596, 11, 24, 13, 27, 15.153, 2.010
Mon Jul  3 12:08:14 EDT 2017, 0.740, 126, 23, 2, 25, 371, 16, 34, 20, 17, 22.343, 1.777
Mon Jul  3 12:08:17 EDT 2017, 0.240, 146, 28, 6, 14, 521, 6, 14, 5, 37, 2.657, 0.960
Mon Jul  3 12:08:19 EDT 2017, 0.170, 134, 24, 8, 18, 503, 5, 31, 26, 14, 1.617, 0.753
Mon Jul  3 12:08:25 EDT 2017, 0.670, 154, 29, 4, 29, 353, 15, 11, 11, 34, 5.233, 1.020
Mon Jul  3 12:15:22 EDT 2017, 0.920, 124, 26, 6, 24, 578, 19, 41, 18, 44, 416.833, 8.213
Mon Jul  3 12:15:30 EDT 2017, 0.420, 144, 21, 2, 13, 428, 10, 21, 3, 24, 7.403, 1.380
Mon Jul  3 12:15:31 EDT 2017, 0.300, 129, 28, 9, 21, 390, 3, 16, 22, 49, 1.497, 0.650
Mon Jul  3 12:16:17 EDT 2017, 0.800, 149, 23, 5, 10, 540, 12, 36, 7, 29, 45.510, 3.103
Mon Jul  3 12:16:30 EDT 2017, 0.550, 139, 20, 7, 15, 315, 17, 26, 15, 19, 13.207, 1.330
Mon Jul  3 12:17:20 EDT 2017, 0.050, 159, 25, 3, 26, 465, 8, 46, 0, 39, 49.123, 3.360
Mon Jul  3 12:17:27 EDT 2017, 0.030, 128, 24, 6, 9, 413, 17, 12, 16, 26, 6.857, 1.220
Mon Jul  3 12:18:07 EDT 2017, 0.530, 148, 29, 2, 20, 563, 8, 32, 1, 46, 39.760, 2.957
Mon Jul  3 12:18:09 EDT 2017, 0.780, 138, 27, 8, 25, 338, 3, 22, 23, 36, 1.550, 0.773
Mon Jul  3 12:18:29 EDT 2017, 0.280, 158, 22, 4, 14, 488, 13, 42, 8, 16, 20.017, 2.087
Mon Jul  3 12:19:37 EDT 2017, 0.410, 133, 28, 7, 28, 451, 15, 37, 20, 31, 68.537, 3.183
Mon Jul  3 12:19:38 EDT 2017, 0.910, 153, 23, 3, 17, 301, 5, 17, 5, 11, 0.493, 0.430
Mon Jul  3 12:19:39 EDT 2017, 0.660, 123, 21, 9, 12, 526, 1, 47, 27, 21, 0.820, 0.713
Mon Jul  3 12:20:03 EDT 2017, 0.160, 143, 26, 5, 23, 376, 10, 27, 12, 41, 23.723, 1.863
Mon Jul  3 12:23:24 EDT 2017, 0.220, 136, 21, 3, 19, 395, 19, 49, 22, 29, 200.533, 5.277
Mon Jul  3 12:24:05 EDT 2017, 0.720, 156, 26, 7, 8, 545, 9, 29, 7, 49, 40.440, 3.137
Mon Jul  3 12:24:12 EDT 2017, 0.970, 126, 29, 5, 13, 320, 4, 39, 29, 39, 6.960, 1.187
Mon Jul  3 12:24:17 EDT 2017, 0.470, 146, 24, 9, 24, 470, 14, 19, 14, 19, 5.660, 1.117
Mon Jul  3 12:25:18 EDT 2017, 0.350, 121, 25, 2, 16, 507, 16, 24, 18, 34, 59.940, 3.193
Mon Jul  3 12:25:22 EDT 2017, 0.850, 141, 20, 6, 27, 357, 7, 44, 3, 14, 4.483, 1.167
Mon Jul  3 12:25:23 EDT 2017, 0.600, 131, 22, 4, 21, 582, 2, 14, 25, 24, 0.343, 0.357
Mon Jul  3 12:26:16 EDT 2017, 0.100, 151, 27, 8, 10, 432, 11, 34, 10, 44, 52.697, 3.083
Mon Jul  3 12:26:19 EDT 2017, 0.060, 132, 26, 9, 15, 367, 8, 43, 8, 10, 2.497, 0.837
Mon Jul  3 12:27:02 EDT 2017, 0.560, 152, 21, 5, 26, 517, 18, 23, 23, 30, 43.607, 2.990
Mon Jul  3 12:28:28 EDT 2017, 0.810, 122, 23, 7, 21, 442, 13, 33, 0, 40, 84.510, 3.473
Mon Jul  3 12:28:28 EDT 2017, 0.310, 142, 28, 3, 10, 592, 4, 13, 15, 20, 0.680, 0.493
Mon Jul  3 12:28:50 EDT 2017, 0.440, 127, 20, 8, 23, 554, 6, 28, 11, 45, 21.333, 2.497
Mon Jul  3 12:30:08 EDT 2017, 0.940, 147, 25, 4, 12, 404, 16, 48, 26, 25, 78.177, 3.447
Mon Jul  3 12:30:11 EDT 2017, 0.690, 137, 27, 6, 18, 479, 11, 18, 4, 15, 2.487, 0.937
Mon Jul  3 12:30:12 EDT 2017, 0.190, 157, 22, 2, 29, 329, 1, 38, 19, 35, 0.847, 0.577
Mon Jul  3 12:30:13 EDT 2017, 0.130, 124, 29, 4, 25, 310, 10, 16, 13, 13, 1.127, 0.477
Mon Jul  3 12:32:13 EDT 2017, 0.630, 144, 24, 8, 14, 460, 19, 36, 28, 33, 120.140, 4.267
Mon Jul  3 12:33:21 EDT 2017, 0.880, 134, 22, 2, 8, 385, 14, 26, 6, 43, 66.970, 3.117
Mon Jul  3 12:33:28 EDT 2017, 0.380, 154, 27, 6, 19, 535, 5, 46, 21, 23, 7.373, 1.787
Mon Jul  3 12:34:05 EDT 2017, 0.250, 139, 23, 5, 11, 573, 7, 31, 9, 48, 36.810, 3.003
Mon Jul  3 12:34:10 EDT 2017, 0.750, 159, 28, 9, 22, 423, 17, 11, 24, 28, 4.633, 0.860
Mon Jul  3 12:34:34 EDT 2017, 0.500, 129, 25, 3, 27, 498, 12, 41, 2, 18, 24.130, 2.143
Mon Jul  3 12:34:36 EDT 2017, 0.000, 149, 20, 7, 16, 348, 2, 21, 17, 38, 0.963, 0.657
Mon Jul  3 12:34:38 EDT 2017, 0.000, 129, 29, 5, 12, 461, 5, 18, 26, 30, 2.073, 0.790
Mon Jul  3 12:34:43 EDT 2017, 0.500, 149, 24, 9, 23, 311, 15, 38, 11, 10, 4.787, 0.903
Mon Jul  3 12:34:53 EDT 2017, 0.750, 139, 22, 3, 28, 536, 10, 28, 18, 20, 10.643, 1.647
Mon Jul  3 12:34:55 EDT 2017, 0.250, 159, 27, 7, 17, 386, 1, 48, 3, 40, 1.217, 0.907
Mon Jul  3 12:35:07 EDT 2017, 0.370, 134, 23, 4, 25, 423, 8, 33, 22, 25, 12.067, 1.790
Mon Jul  3 12:35:31 EDT 2017, 0.870, 154, 28, 8, 14, 573, 17, 13, 7, 45, 23.353, 2.103
Mon Jul  3 12:36:48 EDT 2017, 0.620, 124, 26, 2, 9, 348, 12, 43, 15, 35, 77.683, 3.063
Mon Jul  3 12:36:49 EDT 2017, 0.120, 144, 21, 6, 20, 498, 3, 23, 0, 15, 0.757, 0.443
Mon Jul  3 12:37:06 EDT 2017, 0.190, 137, 26, 8, 21, 517, 6, 41, 24, 32, 16.693, 2.177
Mon Jul  3 12:37:09 EDT 2017, 0.690, 157, 21, 4, 10, 367, 16, 21, 9, 12, 3.383, 0.870
Mon Jul  3 12:37:29 EDT 2017, 0.940, 127, 24, 6, 16, 592, 11, 31, 17, 22, 19.813, 2.007
Mon Jul  3 12:37:30 EDT 2017, 0.440, 147, 29, 2, 27, 442, 2, 11, 2, 42, 0.387, 0.367
Mon Jul  3 12:37:41 EDT 2017, 0.310, 122, 20, 9, 13, 405, 9, 26, 28, 27, 10.653, 1.457
Mon Jul  3 12:45:54 EDT 2017, 0.810, 142, 25, 5, 24, 555, 18, 46, 13, 47, 491.820, 9.270
Mon Jul  3 12:46:06 EDT 2017, 0.560, 132, 27, 7, 19, 330, 14, 16, 20, 37, 11.443, 1.347
Mon Jul  3 12:46:08 EDT 2017, 0.060, 152, 22, 3, 8, 480, 4, 36, 5, 17, 2.253, 0.933
Mon Jul  3 12:53:54 EDT 2017, 0.090, 131, 21, 2, 18, 545, 15, 47, 4, 46, 464.387, 9.137
Mon Jul  3 12:53:58 EDT 2017, 0.590, 151, 26, 6, 29, 395, 6, 27, 19, 26, 3.780, 1.177
Mon Jul  3 12:53:59 EDT 2017, 0.840, 121, 28, 4, 23, 470, 1, 37, 12, 16, 0.317, 0.317
Mon Jul  3 12:54:06 EDT 2017, 0.340, 141, 23, 8, 12, 320, 11, 17, 27, 36, 7.640, 1.177
Mon Jul  3 12:54:11 EDT 2017, 0.470, 126, 25, 3, 21, 358, 18, 22, 1, 11, 4.187, 0.890
Mon Jul  3 12:54:43 EDT 2017, 0.970, 146, 20, 7, 10, 508, 8, 42, 16, 31, 32.120, 2.713
Mon Jul  3 12:54:44 EDT 2017, 0.720, 136, 22, 5, 15, 433, 3, 12, 8, 41, 0.930, 0.527
Mon Jul  3 12:55:02 EDT 2017, 0.220, 156, 27, 9, 26, 583, 13, 32, 23, 21, 18.077, 1.963
Mon Jul  3 12:55:46 EDT 2017, 0.160, 123, 24, 7, 28, 564, 17, 14, 2, 48, 43.360, 2.813
Mon Jul  3 12:55:55 EDT 2017, 0.660, 143, 29, 3, 17, 414, 7, 34, 17, 28, 9.393, 1.403
Mon Jul  3 12:55:56 EDT 2017, 0.910, 133, 27, 9, 11, 489, 2, 24, 10, 18, 0.417, 0.367
Mon Jul  3 12:57:15 EDT 2017, 0.410, 153, 22, 5, 22, 339, 12, 44, 25, 38, 78.467, 3.527
Mon Jul  3 12:57:29 EDT 2017, 0.280, 138, 28, 6, 8, 302, 19, 39, 6, 13, 13.700, 1.340
Mon Jul  3 12:57:37 EDT 2017, 0.780, 158, 23, 2, 19, 452, 9, 19, 21, 33, 8.240, 1.470
Mon Jul  3 12:58:04 EDT 2017, 0.530, 128, 20, 8, 25, 377, 5, 49, 14, 43, 27.137, 2.240
Mon Jul  3 12:58:28 EDT 2017, 0.030, 148, 25, 4, 14, 527, 14, 29, 29, 23, 23.707, 2.260
Mon Jul  3 12:58:29 EDT 2017, 0.050, 139, 24, 9, 19, 353, 1, 34, 13, 31, 0.633, 0.553
Mon Jul  3 12:58:30 EDT 2017, 0.550, 159, 29, 5, 8, 503, 10, 14, 28, 11, 0.647, 0.370
Mon Jul  3 12:59:14 EDT 2017, 0.800, 129, 26, 7, 13, 428, 15, 44, 6, 21, 44.587, 2.537
Mon Jul  3 12:59:27 EDT 2017, 0.300, 149, 21, 3, 24, 578, 6, 24, 21, 41, 12.790, 1.917
Mon Jul  3 12:59:29 EDT 2017, 0.420, 124, 27, 8, 16, 541, 3, 19, 9, 26, 1.143, 0.733
Mon Jul  3 13:01:37 EDT 2017, 0.920, 144, 22, 4, 27, 391, 13, 39, 24, 46, 127.997, 4.443
Mon Jul  3 13:03:11 EDT 2017, 0.670, 134, 20, 6, 22, 466, 17, 29, 2, 36, 94.020, 4.000
Mon Jul  3 13:03:18 EDT 2017, 0.170, 154, 25, 2, 11, 316, 8, 49, 17, 16, 6.960, 1.223
Mon Jul  3 13:03:19 EDT 2017, 0.230, 126, 22, 4, 9, 334, 2, 26, 8, 34, 1.113, 0.620
Mon Jul  3 13:03:33 EDT 2017, 0.730, 146, 27, 8, 20, 484, 12, 46, 23, 14, 13.143, 1.700
Mon Jul  3 13:03:42 EDT 2017, 0.980, 136, 29, 2, 26, 409, 16, 16, 0, 24, 8.583, 1.347
Mon Jul  3 13:04:16 EDT 2017, 0.480, 156, 24, 6, 15, 559, 7, 36, 15, 44, 34.043, 2.997
Mon Jul  3 13:04:24 EDT 2017, 0.360, 131, 25, 5, 29, 597, 4, 41, 11, 29, 8.520, 1.827
Mon Jul  3 13:05:13 EDT 2017, 0.860, 151, 20, 9, 18, 447, 14, 21, 26, 49, 48.707, 2.913
Mon Jul  3 13:08:35 EDT 2017, 0.610, 121, 23, 3, 12, 522, 19, 31, 4, 39, 200.790, 5.573
Mon Jul  3 13:08:36 EDT 2017, 0.110, 141, 28, 7, 23, 372, 9, 11, 19, 19, 0.943, 0.520
Mon Jul  3 13:09:02 EDT 2017, 0.080, 120, 27, 6, 25, 437, 11, 20, 22, 45, 25.583, 2.023
Mon Jul  3 13:09:03 EDT 2017, 0.580, 140, 22, 2, 14, 587, 1, 40, 7, 25, 0.927, 0.780
Mon Jul  3 13:09:03 EDT 2017, 0.830, 130, 24, 8, 9, 362, 6, 10, 29, 15, 0.287, 0.253
Mon Jul  3 13:10:11 EDT 2017, 0.330, 150, 29, 4, 20, 512, 16, 30, 14, 35, 67.030, 3.530
Mon Jul  3 13:10:21 EDT 2017, 0.450, 135, 21, 7, 11, 475, 13, 45, 18, 10, 9.753, 1.583
Mon Jul  3 13:10:23 EDT 2017, 0.950, 155, 26, 3, 22, 325, 4, 25, 3, 30, 1.953, 0.687
Mon Jul  3 13:11:09 EDT 2017, 0.700, 125, 28, 9, 28, 550, 9, 35, 25, 40, 45.917, 2.980
Mon Jul  3 13:11:15 EDT 2017, 0.200, 145, 23, 5, 17, 400, 18, 15, 10, 20, 6.260, 1.017
Mon Jul  3 13:12:58 EDT 2017, 0.140, 133, 29, 3, 15, 381, 12, 38, 16, 48, 102.853, 3.817
Mon Jul  3 13:12:59 EDT 2017, 0.640, 153, 24, 7, 26, 531, 3, 18, 1, 28, 0.973, 0.593
Mon Jul  3 13:13:08 EDT 2017, 0.890, 123, 21, 5, 21, 306, 7, 48, 24, 18, 8.120, 1.150
Mon Jul  3 13:14:18 EDT 2017, 0.390, 143, 26, 9, 10, 456, 17, 28, 9, 38, 69.480, 3.410
Mon Jul  3 13:14:20 EDT 2017, 0.270, 128, 23, 2, 24, 494, 14, 13, 20, 13, 2.237, 0.877
Mon Jul  3 13:14:25 EDT 2017, 0.770, 148, 28, 6, 13, 344, 5, 33, 5, 33, 5.050, 0.957
Mon Jul  3 13:14:58 EDT 2017, 0.520, 138, 25, 4, 18, 569, 10, 23, 27, 43, 32.563, 3.337
Mon Jul  3 13:16:14 EDT 2017, 0.020, 158, 20, 8, 29, 419, 19, 43, 12, 23, 75.833, 3.340
Mon Jul  3 13:16:18 EDT 2017, 0.020, 134, 25, 7, 8, 402, 3, 30, 26, 44, 3.857, 1.003
Mon Jul  3 13:16:21 EDT 2017, 0.520, 154, 20, 3, 19, 552, 13, 10, 11, 24, 3.317, 0.940
Mon Jul  3 13:16:42 EDT 2017, 0.770, 124, 22, 9, 25, 327, 18, 40, 18, 14, 19.747, 1.603
Mon Jul  3 13:16:49 EDT 2017, 0.270, 144, 27, 5, 14, 477, 8, 20, 3, 34, 7.170, 1.270
Mon Jul  3 13:16:49 EDT 2017, 0.400, 129, 21, 6, 27, 515, 1, 15, 29, 19, 0.200, 0.223
Mon Jul  3 13:17:27 EDT 2017, 0.900, 149, 26, 2, 16, 365, 10, 35, 14, 39, 37.817, 2.760
Mon Jul  3 13:19:02 EDT 2017, 0.650, 139, 29, 8, 11, 590, 15, 25, 22, 49, 93.850, 4.200
Mon Jul  3 13:19:16 EDT 2017, 0.150, 159, 24, 4, 22, 440, 6, 45, 7, 29, 14.227, 2.193
Mon Jul  3 13:19:26 EDT 2017, 0.210, 121, 28, 2, 20, 421, 5, 28, 28, 42, 9.263, 1.313
Mon Jul  3 13:20:37 EDT 2017, 0.710, 141, 23, 6, 9, 571, 14, 48, 13, 22, 70.580, 3.843
Mon Jul  3 13:20:41 EDT 2017, 0.960, 131, 20, 4, 15, 346, 19, 18, 20, 12, 4.220, 0.920
Mon Jul  3 13:21:10 EDT 2017, 0.460, 151, 25, 8, 26, 496, 9, 38, 5, 32, 28.220, 2.643
Mon Jul  3 13:21:11 EDT 2017, 0.340, 136, 24, 3, 18, 459, 2, 43, 24, 17, 0.910, 0.537
Mon Jul  3 13:21:24 EDT 2017, 0.840, 156, 29, 7, 29, 309, 12, 23, 9, 37, 13.047, 1.353
Mon Jul  3 13:24:43 EDT 2017, 0.590, 126, 27, 5, 23, 534, 16, 33, 16, 47, 198.560, 5.717
Mon Jul  3 13:24:44 EDT 2017, 0.090, 146, 22, 9, 12, 384, 7, 13, 1, 27, 1.400, 0.527
Mon Jul  3 13:25:11 EDT 2017, 0.120, 125, 23, 8, 14, 318, 13, 24, 2, 38, 26.623, 1.717
Mon Jul  3 13:25:14 EDT 2017, 0.620, 145, 28, 4, 25, 468, 4, 44, 17, 18, 2.630, 0.807
Mon Jul  3 13:25:17 EDT 2017, 0.870, 135, 25, 6, 20, 393, 9, 14, 10, 28, 2.887, 0.693
Mon Jul  3 13:30:44 EDT 2017, 0.370, 155, 20, 2, 9, 543, 18, 34, 25, 48, 325.417, 8.330
Mon Jul  3 13:31:28 EDT 2017, 0.490, 130, 29, 9, 23, 580, 11, 49, 6, 23, 43.747, 3.370
Mon Jul  3 13:31:30 EDT 2017, 0.990, 150, 24, 5, 12, 430, 2, 29, 21, 43, 1.913, 0.790
Mon Jul  3 13:31:52 EDT 2017, 0.740, 120, 21, 7, 17, 505, 6, 39, 13, 33, 20.927, 2.077
Mon Jul  3 13:31:56 EDT 2017, 0.240, 140, 26, 3, 28, 355, 16, 19, 28, 13, 3.390, 0.933
Mon Jul  3 13:33:34 EDT 2017, 0.180, 137, 20, 5, 27, 374, 15, 37, 4, 36, 97.383, 3.937
Mon Jul  3 13:33:35 EDT 2017, 0.680, 157, 25, 9, 16, 524, 5, 17, 19, 16, 1.360, 1.097
Mon Jul  3 13:34:16 EDT 2017, 0.930, 127, 27, 3, 10, 449, 10, 47, 12, 26, 40.737, 3.077
Mon Jul  3 13:37:21 EDT 2017, 0.430, 147, 22, 7, 21, 599, 19, 27, 27, 46, 184.077, 6.177
Mon Jul  3 13:37:24 EDT 2017, 0.300, 122, 26, 4, 13, 562, 12, 12, 0, 21, 3.337, 0.940
Mon Jul  3 13:37:28 EDT 2017, 0.800, 142, 21, 8, 24, 412, 3, 32, 15, 41, 3.840, 1.037
Mon Jul  3 13:37:36 EDT 2017, 0.550, 132, 23, 2, 29, 487, 7, 22, 8, 31, 7.847, 1.540
Mon Jul  3 13:37:46 EDT 2017, 0.050, 152, 28, 6, 18, 337, 17, 42, 23, 11, 9.173, 1.220
Mon Jul  3 13:37:59 EDT 2017, 0.040, 124, 20, 3, 23, 585, 8, 16, 8, 42, 13.193, 1.947
Mon Jul  3 13:38:38 EDT 2017, 0.540, 144, 25, 7, 12, 435, 17, 36, 23, 22, 38.830, 2.353
Mon Jul  3 13:38:43 EDT 2017, 0.790, 134, 28, 5, 17, 510, 13, 26, 1, 12, 4.633, 1.123
Mon Jul  3 13:38:47 EDT 2017, 0.290, 154, 23, 9, 28, 360, 3, 46, 16, 32, 3.663, 1.027
Mon Jul  3 13:38:48 EDT 2017, 0.410, 139, 27, 2, 15, 323, 5, 31, 12, 17, 1.497, 0.523
Mon Jul  3 13:38:57 EDT 2017, 0.910, 159, 22, 6, 26, 473, 15, 11, 27, 37, 8.787, 1.263
Mon Jul  3 13:40:32 EDT 2017, 0.660, 129, 24, 4, 20, 398, 10, 41, 5, 47, 94.740, 3.700
Mon Jul  3 13:40:33 EDT 2017, 0.160, 149, 29, 8, 9, 548, 1, 21, 20, 27, 0.410, 0.423
Mon Jul  3 13:41:53 EDT 2017, 0.230, 132, 22, 6, 10, 529, 9, 43, 14, 40, 80.343, 4.027
Mon Jul  3 13:42:06 EDT 2017, 0.730, 152, 27, 2, 21, 379, 18, 23, 29, 20, 12.930, 1.580
Mon Jul  3 13:42:12 EDT 2017, 0.980, 122, 25, 8, 27, 454, 14, 33, 6, 10, 5.577, 0.990
Mon Jul  3 13:42:13 EDT 2017, 0.480, 142, 20, 4, 16, 304, 4, 13, 21, 30, 0.940, 0.523
Mon Jul  3 13:42:15 EDT 2017, 0.350, 127, 28, 7, 24, 341, 7, 28, 10, 15, 1.847, 0.703
Mon Jul  3 13:45:51 EDT 2017, 0.850, 147, 23, 3, 13, 491, 16, 48, 25, 35, 215.263, 6.350
Mon Jul  3 13:46:10 EDT 2017, 0.600, 137, 21, 9, 8, 416, 11, 18, 3, 45, 18.840, 1.843
Mon Jul  3 13:46:12 EDT 2017, 0.100, 157, 26, 5, 19, 566, 2, 38, 18, 25, 1.390, 0.787
Mon Jul  3 13:51:16 EDT 2017, 0.070, 135, 28, 4, 29, 501, 18, 47, 15, 39, 303.847, 6.747
Mon Jul  3 13:51:19 EDT 2017, 0.570, 155, 23, 8, 18, 351, 8, 27, 0, 19, 3.013, 0.853
Mon Jul  3 13:51:28 EDT 2017, 0.820, 125, 20, 2, 13, 576, 4, 37, 22, 29, 8.933, 1.747
Mon Jul  3 13:51:53 EDT 2017, 0.320, 145, 25, 6, 24, 426, 13, 17, 7, 49, 25.087, 2.063
Mon Jul  3 13:52:11 EDT 2017, 0.450, 120, 24, 5, 10, 388, 16, 22, 19, 24, 17.863, 1.637
Mon Jul  3 13:52:42 EDT 2017, 0.950, 140, 29, 9, 21, 538, 6, 42, 4, 44, 30.273, 2.737
Mon Jul  3 13:52:42 EDT 2017, 0.700, 130, 26, 3, 26, 313, 1, 12, 26, 34, 0.277, 0.283
Mon Jul  3 13:52:48 EDT 2017, 0.200, 150, 21, 7, 15, 463, 11, 32, 11, 14, 6.087, 1.227
Mon Jul  3 13:53:00 EDT 2017, 0.130, 128, 26, 9, 17, 482, 19, 10, 21, 36, 11.187, 1.323
Mon Jul  3 13:53:04 EDT 2017, 0.630, 148, 21, 5, 28, 332, 10, 30, 6, 16, 4.617, 0.893
Mon Jul  3 13:53:07 EDT 2017, 0.880, 138, 23, 7, 22, 557, 5, 20, 28, 26, 2.387, 0.917
Mon Jul  3 13:55:18 EDT 2017, 0.380, 158, 28, 3, 11, 407, 14, 40, 13, 46, 130.550, 4.457
Mon Jul  3 13:55:58 EDT 2017, 0.260, 133, 22, 8, 19, 445, 17, 35, 17, 21, 40.223, 2.533
Mon Jul  3 13:56:04 EDT 2017, 0.760, 153, 27, 4, 8, 595, 7, 15, 2, 41, 5.617, 1.470
Mon Jul  3 13:56:06 EDT 2017, 0.510, 123, 29, 6, 14, 370, 2, 45, 24, 31, 1.967, 0.860
Mon Jul  3 13:56:10 EDT 2017, 0.010, 143, 24, 2, 25, 520, 12, 25, 9, 11, 3.633, 1.107
Mon Jul  3 13:56:11 EDT 2017, 0.000, 136, 21, 6, 14, 565, 5, 21, 10, 13, 1.063, 0.680
Mon Jul  3 13:57:28 EDT 2017, 0.500, 156, 26, 2, 25, 415, 14, 41, 25, 33, 76.630, 3.567
Mon Jul  3 13:57:48 EDT 2017, 0.750, 126, 29, 8, 19, 490, 19, 11, 3, 43, 19.327, 1.740
Mon Jul  3 13:57:56 EDT 2017, 0.250, 146, 24, 4, 8, 340, 9, 31, 18, 23, 8.073, 1.373
Mon Jul  3 13:58:00 EDT 2017, 0.380, 121, 25, 7, 22, 303, 2, 46, 14, 48, 4.023, 1.083
Mon Jul  3 13:58:24 EDT 2017, 0.880, 141, 20, 3, 11, 453, 12, 26, 29, 28, 23.603, 2.283
Mon Jul  3 13:58:46 EDT 2017, 0.630, 131, 23, 9, 16, 378, 16, 36, 6, 18, 22.333, 1.767
Mon Jul  3 13:58:51 EDT 2017, 0.130, 151, 28, 5, 27, 528, 7, 16, 21, 38, 4.687, 1.313
Mon Jul  3 13:58:52 EDT 2017, 0.190, 129, 23, 3, 26, 546, 3, 39, 12, 10, 0.800, 0.527
Mon Jul  3 13:59:02 EDT 2017, 0.690, 149, 28, 7, 15, 396, 13, 19, 27, 30, 9.453, 1.337
Mon Jul  3 14:04:30 EDT 2017, 0.940, 139, 26, 5, 10, 471, 18, 49, 4, 40, 326.893, 6.883
Mon Jul  3 14:04:33 EDT 2017, 0.440, 159, 21, 9, 21, 321, 8, 29, 19, 20, 3.780, 1.230
Mon Jul  3 14:04:34 EDT 2017, 0.320, 134, 27, 2, 12, 359, 1, 14, 8, 45, 0.323, 0.327
Mon Jul  3 14:04:58 EDT 2017, 0.820, 154, 22, 6, 23, 509, 11, 34, 23, 25, 23.440, 2.377
Mon Jul  3 14:05:07 EDT 2017, 0.570, 124, 20, 4, 29, 434, 15, 24, 1, 15, 9.127, 1.300
Mon Jul  3 14:05:32 EDT 2017, 0.070, 144, 25, 8, 18, 584, 6, 44, 16, 35, 24.870, 2.560
Mon Jul  3 14:06:25 EDT 2017, 0.100, 122, 29, 9, 9, 518, 15, 32, 17, 29, 53.273, 2.897
Mon Jul  3 14:06:28 EDT 2017, 0.600, 142, 24, 5, 20, 368, 5, 12, 2, 49, 2.230, 0.777
Mon Jul  3 14:08:09 EDT 2017, 0.850, 132, 21, 7, 25, 593, 10, 42, 24, 39, 101.207, 4.720
Mon Jul  3 14:08:24 EDT 2017, 0.350, 152, 26, 3, 14, 443, 19, 22, 9, 19, 14.007, 1.727
Mon Jul  3 14:08:35 EDT 2017, 0.470, 137, 22, 8, 28, 406, 12, 17, 20, 34, 10.900, 1.393
Mon Jul  3 14:08:36 EDT 2017, 0.970, 157, 27, 4, 17, 556, 3, 37, 5, 14, 1.023, 0.703
Mon Jul  3 14:08:41 EDT 2017, 0.720, 127, 25, 6, 12, 331, 8, 27, 28, 24, 5.197, 0.923
Mon Jul  3 14:15:55 EDT 2017, 0.220, 147, 20, 2, 23, 481, 17, 47, 13, 44, 433.167, 8.747
Mon Jul  3 14:16:17 EDT 2017, 0.160, 130, 27, 4, 21, 462, 14, 25, 19, 26, 22.123, 2.063
Mon Jul  3 14:16:28 EDT 2017, 0.660, 150, 22, 8, 10, 312, 4, 45, 4, 46, 11.267, 1.583
Mon Jul  3 14:16:38 EDT 2017, 0.910, 120, 24, 2, 16, 537, 9, 15, 26, 36, 9.120, 1.540
Mon Jul  3 14:16:56 EDT 2017, 0.410, 140, 29, 6, 27, 387, 18, 35, 11, 16, 18.230, 1.773
Mon Jul  3 14:17:52 EDT 2017, 0.290, 125, 21, 5, 18, 425, 11, 40, 15, 31, 55.697, 3.043
Mon Jul  3 14:17:52 EDT 2017, 0.790, 145, 26, 9, 29, 575, 2, 20, 0, 11, 0.207, 0.287
Mon Jul  3 14:17:56 EDT 2017, 0.540, 135, 28, 3, 24, 350, 6, 30, 22, 21, 3.167, 0.970
Mon Jul  3 14:18:06 EDT 2017, 0.040, 155, 23, 7, 13, 500, 16, 10, 7, 41, 10.453, 1.643
Mon Jul  3 14:18:15 EDT 2017, 0.050, 127, 26, 2, 28, 382, 9, 45, 24, 14, 8.020, 1.340
Mon Jul  3 14:19:33 EDT 2017, 0.550, 147, 21, 6, 17, 532, 19, 25, 9, 34, 77.817, 3.680
