# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 11:01:01 EST 2017, 532, 0.550, 2, 0.680, 408, 74, 4, 42, 96, 39.923, 40.133
Mon Jan  9 11:01:28 EST 2017, 687, 0.250, 8, 0.000, 469, 42, 12, 11, 52, 25.487, 25.087
Mon Jan  9 11:01:53 EST 2017, 5637, 0.750, 3, 0.500, 319, 87, 2, 36, 97, 21.720, 22.790
Mon Jan  9 11:01:56 EST 2017, 8112, 0.000, 1, 0.250, 394, 19, 7, 24, 30, 2.290, 2.220
Mon Jan  9 11:06:26 EST 2017, 3162, 0.500, 5, 0.750, 544, 64, 16, 49, 75, 239.057, 221.357
Mon Jan  9 11:07:35 EST 2017, 4399, 0.130, 4, 0.130, 431, 75, 14, 30, 41, 66.847, 66.827
Mon Jan  9 11:07:46 EST 2017, 9349, 0.630, 9, 0.630, 581, 30, 4, 5, 86, 10.363, 10.523
Mon Jan  9 11:08:29 EST 2017, 6874, 0.380, 7, 0.380, 506, 98, 9, 43, 19, 42.803, 42.883
Mon Jan  9 11:09:13 EST 2017, 1924, 0.880, 2, 0.880, 356, 53, 19, 18, 64, 43.887, 43.503
Mon Jan  9 11:09:36 EST 2017, 2543, 0.060, 6, 0.690, 300, 47, 10, 40, 35, 22.767, 22.657
Mon Jan  9 11:09:41 EST 2017, 7493, 0.560, 1, 0.190, 450, 92, 1, 15, 80, 4.833, 4.823
Mon Jan  9 11:09:45 EST 2017, 9968, 0.310, 4, 0.940, 525, 25, 6, 27, 13, 3.260, 3.190
Mon Jan  9 11:10:23 EST 2017, 5018, 0.810, 8, 0.440, 375, 70, 15, 2, 58, 35.800, 36.910
Mon Jan  9 11:11:14 EST 2017, 3781, 0.440, 3, 0.570, 563, 58, 13, 21, 47, 50.017, 49.523
Mon Jan  9 11:11:22 EST 2017, 8731, 0.940, 7, 0.070, 413, 13, 3, 46, 92, 8.033, 8.163
Mon Jan  9 11:11:32 EST 2017, 6256, 0.190, 9, 0.820, 338, 81, 8, 8, 24, 9.587, 9.623
Mon Jan  9 11:13:11 EST 2017, 1306, 0.690, 5, 0.320, 488, 36, 17, 33, 69, 87.673, 80.610
Mon Jan  9 11:13:15 EST 2017, 996, 0.220, 1, 0.410, 553, 11, 3, 44, 72, 2.890, 3.063
Mon Jan  9 11:13:35 EST 2017, 5946, 0.720, 6, 0.910, 403, 56, 12, 19, 27, 19.687, 19.430
Mon Jan  9 11:14:49 EST 2017, 8421, 0.470, 8, 0.160, 328, 33, 17, 32, 95, 73.340, 73.057
Mon Jan  9 11:15:10 EST 2017, 3471, 0.970, 3, 0.660, 478, 78, 7, 7, 50, 20.830, 20.397
Mon Jan  9 11:15:35 EST 2017, 4709, 0.340, 7, 0.290, 366, 89, 5, 13, 61, 25.307, 25.033
Mon Jan  9 11:15:52 EST 2017, 9659, 0.840, 2, 0.790, 516, 44, 15, 38, 16, 16.023, 16.053
Mon Jan  9 11:17:26 EST 2017, 7184, 0.090, 5, 0.040, 591, 67, 19, 0, 83, 93.600, 93.360
Mon Jan  9 11:17:38 EST 2017, 2234, 0.590, 9, 0.540, 441, 22, 10, 25, 38, 12.437, 12.297
Mon Jan  9 11:17:39 EST 2017, 1615, 0.410, 3, 0.850, 385, 27, 1, 4, 55, 0.853, 0.937
Mon Jan  9 11:17:55 EST 2017, 6565, 0.910, 7, 0.350, 535, 72, 11, 29, 10, 15.323, 15.343
Mon Jan  9 11:19:12 EST 2017, 9040, 0.160, 5, 0.600, 460, 50, 16, 16, 78, 76.157, 75.337
Mon Jan  9 11:19:25 EST 2017, 4090, 0.660, 1, 0.100, 310, 95, 6, 41, 33, 12.280, 12.490
Mon Jan  9 11:20:15 EST 2017, 2852, 0.030, 9, 0.970, 497, 84, 4, 35, 66, 49.683, 49.840
Mon Jan  9 11:20:22 EST 2017, 7802, 0.530, 4, 0.470, 347, 39, 13, 10, 21, 6.483, 6.477
Mon Jan  9 11:22:57 EST 2017, 5327, 0.280, 2, 0.720, 422, 61, 18, 47, 89, 149.343, 153.580
Mon Jan  9 11:23:07 EST 2017, 377, 0.780, 6, 0.220, 572, 16, 9, 22, 44, 10.400, 10.430
Mon Jan  9 11:23:16 EST 2017, 300, 0.380, 2, 0.340, 321, 21, 14, 6, 84, 8.590, 8.413
Mon Jan  9 11:23:41 EST 2017, 5250, 0.880, 6, 0.840, 471, 66, 5, 31, 39, 23.660, 24.017
Mon Jan  9 11:24:19 EST 2017, 7725, 0.130, 8, 0.090, 546, 44, 9, 19, 61, 37.603, 38.367
Mon Jan  9 11:25:08 EST 2017, 2775, 0.630, 4, 0.590, 396, 89, 19, 44, 16, 48.110, 48.407
Mon Jan  9 11:28:11 EST 2017, 4013, 0.010, 5, 0.460, 584, 77, 12, 25, 95, 176.787, 172.340
Mon Jan  9 11:28:13 EST 2017, 8963, 0.510, 1, 0.960, 434, 32, 2, 0, 50, 0.977, 0.997
Mon Jan  9 11:28:51 EST 2017, 6488, 0.260, 3, 0.210, 359, 55, 7, 38, 73, 38.037, 38.323
Mon Jan  9 11:28:56 EST 2017, 1538, 0.760, 7, 0.710, 509, 10, 16, 13, 28, 4.770, 4.670
Mon Jan  9 11:29:35 EST 2017, 2156, 0.200, 5, 0.900, 453, 16, 13, 41, 90, 38.433, 37.783
Mon Jan  9 11:29:42 EST 2017, 7106, 0.700, 9, 0.400, 303, 61, 3, 16, 45, 6.977, 7.053
Mon Jan  9 11:30:11 EST 2017, 9581, 0.450, 7, 0.650, 378, 38, 8, 28, 67, 27.920, 28.200
Mon Jan  9 11:30:28 EST 2017, 4631, 0.950, 2, 0.150, 528, 83, 18, 3, 22, 17.103, 16.407
Mon Jan  9 11:32:22 EST 2017, 3394, 0.320, 8, 0.780, 415, 94, 11, 22, 78, 107.947, 113.563
Mon Jan  9 11:32:27 EST 2017, 8344, 0.820, 3, 0.280, 565, 49, 1, 47, 33, 4.383, 4.217
Mon Jan  9 11:32:38 EST 2017, 5869, 0.070, 1, 0.530, 490, 72, 6, 9, 56, 11.057, 11.180
Mon Jan  9 11:32:44 EST 2017, 919, 0.570, 6, 0.030, 340, 27, 15, 34, 11, 5.877, 5.883
Mon Jan  9 11:32:56 EST 2017, 1228, 0.100, 9, 0.180, 406, 52, 5, 49, 19, 11.213, 11.330
Mon Jan  9 11:35:58 EST 2017, 6178, 0.600, 5, 0.680, 556, 97, 15, 24, 64, 177.383, 176.903
Mon Jan  9 11:36:38 EST 2017, 8653, 0.350, 3, 0.430, 481, 30, 19, 36, 42, 40.000, 40.360
Mon Jan  9 11:37:29 EST 2017, 3703, 0.850, 7, 0.930, 331, 75, 10, 11, 87, 48.427, 49.603
Mon Jan  9 11:37:38 EST 2017, 4941, 0.480, 4, 0.060, 518, 63, 3, 17, 31, 8.273, 7.823
Mon Jan  9 11:38:08 EST 2017, 9891, 0.980, 8, 0.560, 368, 18, 12, 42, 76, 29.990, 29.743
Mon Jan  9 11:39:15 EST 2017, 7416, 0.230, 6, 0.310, 443, 86, 17, 5, 53, 65.967, 62.380
Mon Jan  9 11:39:48 EST 2017, 2466, 0.730, 1, 0.810, 593, 41, 8, 30, 98, 31.913, 31.590
Mon Jan  9 11:39:50 EST 2017, 1847, 0.290, 6, 0.500, 537, 35, 4, 2, 25, 2.393, 2.437
Mon Jan  9 11:41:01 EST 2017, 6797, 0.790, 2, 0.000, 387, 80, 13, 27, 70, 68.453, 70.593
Mon Jan  9 11:41:08 EST 2017, 9272, 0.040, 4, 0.750, 312, 13, 18, 14, 47, 6.773, 6.800
Mon Jan  9 11:42:58 EST 2017, 4322, 0.540, 9, 0.250, 462, 58, 9, 39, 92, 108.427, 105.460
Mon Jan  9 11:42:59 EST 2017, 3084, 0.160, 1, 0.620, 349, 69, 2, 33, 14, 1.270, 1.373
Mon Jan  9 11:43:13 EST 2017, 8034, 0.660, 5, 0.120, 499, 24, 11, 8, 59, 13.137, 13.330
Mon Jan  9 11:45:52 EST 2017, 5559, 0.410, 8, 0.870, 574, 91, 16, 45, 36, 158.897, 158.780
Mon Jan  9 11:46:16 EST 2017, 609, 0.910, 3, 0.370, 424, 46, 6, 20, 81, 23.537, 23.167
Mon Jan  9 11:47:21 EST 2017, 455, 0.150, 7, 0.790, 495, 56, 19, 27, 35, 64.287, 63.287
Mon Jan  9 11:47:24 EST 2017, 5405, 0.650, 3, 0.290, 345, 11, 9, 2, 80, 2.830, 2.927
Mon Jan  9 11:47:31 EST 2017, 7880, 0.400, 5, 0.540, 420, 79, 4, 40, 12, 7.150, 7.207
Mon Jan  9 11:48:11 EST 2017, 2930, 0.900, 9, 0.040, 570, 34, 14, 15, 57, 39.460, 39.397
Mon Jan  9 11:48:27 EST 2017, 4167, 0.270, 2, 0.920, 382, 45, 16, 9, 46, 15.737, 15.503
Mon Jan  9 11:50:43 EST 2017, 9117, 0.770, 6, 0.420, 532, 90, 7, 34, 91, 135.310, 134.297
Mon Jan  9 11:50:45 EST 2017, 6642, 0.020, 8, 0.670, 457, 23, 2, 21, 23, 1.600, 1.663
Mon Jan  9 11:52:03 EST 2017, 1692, 0.520, 4, 0.170, 307, 68, 11, 46, 68, 76.600, 76.730
Mon Jan  9 11:53:24 EST 2017, 2311, 0.460, 9, 0.480, 363, 73, 17, 24, 52, 80.503, 80.660
Mon Jan  9 11:54:21 EST 2017, 7261, 0.960, 4, 0.980, 513, 28, 8, 49, 97, 56.177, 55.807
Mon Jan  9 11:54:29 EST 2017, 9736, 0.210, 2, 0.230, 588, 96, 3, 12, 29, 8.387, 8.417
Mon Jan  9 11:56:08 EST 2017, 4786, 0.710, 7, 0.730, 438, 51, 13, 37, 74, 97.787, 97.553
Mon Jan  9 11:57:00 EST 2017, 3549, 0.090, 3, 0.360, 551, 39, 15, 43, 40, 52.433, 52.173
Mon Jan  9 11:57:44 EST 2017, 8499, 0.590, 8, 0.860, 401, 84, 5, 18, 85, 43.163, 41.567
Mon Jan  9 11:57:45 EST 2017, 6024, 0.340, 6, 0.110, 326, 17, 1, 31, 18, 0.593, 0.537
Mon Jan  9 11:58:00 EST 2017, 1074, 0.840, 1, 0.610, 476, 62, 10, 6, 63, 14.373, 14.603
Mon Jan  9 11:59:17 EST 2017, 764, 0.370, 4, 0.640, 579, 87, 10, 17, 60, 76.810, 72.580
Mon Jan  9 11:59:43 EST 2017, 5714, 0.870, 9, 0.140, 429, 42, 19, 42, 15, 25.040, 24.843
Mon Jan  9 12:00:30 EST 2017, 8189, 0.120, 6, 0.890, 354, 65, 14, 4, 83, 45.383, 45.473
Mon Jan  9 12:00:35 EST 2017, 3239, 0.620, 2, 0.390, 504, 20, 5, 29, 38, 4.827, 4.807
Mon Jan  9 12:01:08 EST 2017, 4477, 0.240, 7, 0.510, 317, 31, 7, 48, 71, 28.737, 26.543
Mon Jan  9 12:01:50 EST 2017, 9427, 0.740, 3, 0.010, 467, 76, 17, 23, 26, 40.570, 40.827
Mon Jan  9 12:02:51 EST 2017, 6952, 0.490, 1, 0.760, 542, 54, 12, 35, 94, 59.890, 61.110
Mon Jan  9 12:03:00 EST 2017, 2002, 0.990, 5, 0.260, 392, 99, 2, 10, 49, 8.897, 8.953
Mon Jan  9 12:04:13 EST 2017, 1383, 0.050, 2, 0.070, 448, 93, 8, 32, 77, 71.217, 71.280
Mon Jan  9 12:04:43 EST 2017, 6333, 0.550, 7, 0.570, 598, 48, 18, 7, 32, 29.150, 28.253
Mon Jan  9 12:09:11 EST 2017, 8808, 0.300, 9, 0.320, 523, 70, 13, 45, 99, 258.103, 262.027
Mon Jan  9 12:09:17 EST 2017, 3858, 0.800, 5, 0.820, 373, 25, 4, 20, 54, 5.953, 5.723
Mon Jan  9 12:09:21 EST 2017, 2620, 0.430, 6, 0.200, 485, 14, 6, 1, 66, 3.067, 3.127
Mon Jan  9 12:09:30 EST 2017, 7570, 0.930, 1, 0.700, 335, 59, 16, 26, 21, 9.683, 9.647
Mon Jan  9 12:10:02 EST 2017, 5095, 0.180, 4, 0.450, 410, 37, 11, 13, 88, 30.797, 31.500
Mon Jan  9 12:10:13 EST 2017, 145, 0.680, 8, 0.950, 560, 82, 1, 38, 43, 10.453, 10.627
Mon Jan  9 12:10:24 EST 2017, 165, 0.180, 3, 0.180, 457, 48, 6, 35, 24, 10.830, 10.890
Mon Jan  9 12:11:39 EST 2017, 5115, 0.680, 7, 0.680, 307, 93, 16, 10, 69, 72.073, 72.820
Mon Jan  9 12:12:08 EST 2017, 7590, 0.430, 9, 0.430, 382, 26, 11, 48, 47, 28.553, 28.207
Mon Jan  9 12:12:32 EST 2017, 2640, 0.930, 5, 0.930, 532, 71, 2, 23, 92, 24.013, 24.070
Mon Jan  9 12:12:37 EST 2017, 3877, 0.310, 6, 0.060, 419, 59, 9, 4, 13, 3.987, 3.930
Mon Jan  9 12:12:57 EST 2017, 8827, 0.810, 2, 0.560, 569, 14, 18, 29, 58, 20.243, 20.270
Mon Jan  9 12:13:49 EST 2017, 6352, 0.060, 4, 0.310, 494, 82, 14, 17, 36, 51.290, 50.023
Mon Jan  9 12:14:10 EST 2017, 1402, 0.560, 8, 0.810, 344, 37, 4, 42, 81, 20.680, 20.977
Mon Jan  9 12:14:13 EST 2017, 2021, 0.490, 4, 0.620, 325, 42, 5, 13, 19, 2.793, 2.830
Mon Jan  9 12:17:31 EST 2017, 6971, 0.990, 9, 0.120, 475, 87, 15, 38, 64, 192.510, 196.267
Mon Jan  9 12:17:36 EST 2017, 9446, 0.240, 7, 0.870, 550, 20, 10, 1, 41, 4.547, 4.660
Mon Jan  9 12:17:42 EST 2017, 4496, 0.740, 2, 0.370, 400, 65, 1, 26, 86, 6.297, 6.403
Mon Jan  9 12:18:39 EST 2017, 3259, 0.120, 8, 0.740, 588, 76, 8, 45, 30, 56.210, 55.630
Mon Jan  9 12:19:22 EST 2017, 8209, 0.620, 3, 0.240, 438, 31, 17, 20, 75, 42.230, 41.347
Mon Jan  9 12:20:03 EST 2017, 5734, 0.370, 1, 0.990, 363, 99, 12, 32, 53, 40.363, 38.960
Mon Jan  9 12:20:19 EST 2017, 784, 0.870, 6, 0.490, 513, 54, 3, 7, 98, 15.937, 15.803
Mon Jan  9 12:21:31 EST 2017, 1093, 0.340, 9, 0.280, 541, 28, 17, 21, 89, 69.847, 68.730
Mon Jan  9 12:22:15 EST 2017, 6043, 0.840, 4, 0.780, 391, 73, 7, 46, 44, 41.887, 43.450
Mon Jan  9 12:22:19 EST 2017, 8518, 0.090, 2, 0.030, 316, 51, 2, 9, 67, 3.433, 3.690
Mon Jan  9 12:23:08 EST 2017, 3568, 0.590, 6, 0.530, 466, 96, 12, 34, 22, 48.757, 47.813
Mon Jan  9 12:26:12 EST 2017, 4805, 0.210, 3, 0.400, 353, 85, 19, 40, 78, 175.190, 180.410
Mon Jan  9 12:26:27 EST 2017, 9755, 0.710, 7, 0.900, 503, 40, 9, 15, 33, 13.790, 14.003
Mon Jan  9 12:27:03 EST 2017, 7280, 0.460, 5, 0.150, 578, 62, 5, 28, 55, 35.330, 35.657
Mon Jan  9 12:27:04 EST 2017, 2330, 0.960, 1, 0.650, 428, 17, 14, 3, 10, 0.603, 0.580
Mon Jan  9 12:27:25 EST 2017, 1712, 0.030, 7, 0.960, 410, 11, 15, 31, 83, 20.863, 20.817
Mon Jan  9 12:27:34 EST 2017, 6662, 0.530, 2, 0.460, 560, 56, 6, 6, 38, 8.517, 8.613
Mon Jan  9 12:27:39 EST 2017, 9137, 0.280, 5, 0.710, 485, 34, 1, 43, 61, 5.233, 5.213
Mon Jan  9 12:27:52 EST 2017, 4187, 0.780, 9, 0.210, 335, 79, 11, 18, 16, 12.600, 12.637
Mon Jan  9 12:29:20 EST 2017, 2949, 0.400, 1, 0.840, 522, 90, 18, 12, 95, 83.110, 85.817
Mon Jan  9 12:29:50 EST 2017, 7899, 0.900, 6, 0.340, 372, 45, 8, 37, 50, 29.443, 29.500
Mon Jan  9 12:30:14 EST 2017, 5424, 0.150, 8, 0.590, 447, 68, 3, 24, 72, 23.673, 23.893
Mon Jan  9 12:30:38 EST 2017, 474, 0.650, 4, 0.090, 597, 23, 13, 49, 27, 22.907, 22.983
Mon Jan  9 12:30:46 EST 2017, 629, 0.420, 6, 0.730, 358, 80, 2, 5, 76, 8.520, 8.637
Mon Jan  9 12:31:03 EST 2017, 5579, 0.920, 2, 0.230, 508, 35, 12, 30, 31, 16.703, 16.707
Mon Jan  9 12:33:31 EST 2017, 8054, 0.170, 4, 0.980, 583, 58, 16, 17, 99, 146.540, 145.813
Mon Jan  9 12:33:42 EST 2017, 3104, 0.670, 8, 0.480, 433, 13, 7, 42, 54, 10.420, 10.423
Mon Jan  9 12:33:48 EST 2017, 4341, 0.040, 1, 0.600, 546, 24, 4, 36, 65, 6.610, 6.507
Mon Jan  9 12:34:04 EST 2017, 9291, 0.540, 5, 0.100, 396, 69, 14, 11, 20, 15.397, 15.133
Mon Jan  9 12:36:29 EST 2017, 6816, 0.290, 7, 0.850, 321, 47, 19, 49, 88, 144.307, 143.540
Mon Jan  9 12:37:15 EST 2017, 1866, 0.790, 3, 0.350, 471, 92, 9, 24, 43, 46.050, 45.987
Mon Jan  9 12:37:33 EST 2017, 2485, 0.230, 9, 0.040, 489, 97, 1, 46, 60, 17.797, 17.863
Mon Jan  9 12:37:41 EST 2017, 7435, 0.730, 5, 0.540, 339, 52, 10, 21, 15, 7.433, 7.497
Mon Jan  9 12:39:33 EST 2017, 9910, 0.480, 2, 0.290, 414, 75, 15, 33, 82, 108.357, 109.733
Mon Jan  9 12:39:40 EST 2017, 4960, 0.980, 7, 0.790, 564, 30, 6, 8, 37, 6.613, 6.467
Mon Jan  9 12:39:43 EST 2017, 3723, 0.350, 3, 0.170, 377, 19, 3, 14, 71, 3.140, 3.200
Mon Jan  9 12:40:37 EST 2017, 8673, 0.850, 8, 0.670, 527, 64, 13, 39, 26, 52.607, 53.083
Mon Jan  9 12:41:21 EST 2017, 6198, 0.100, 6, 0.420, 452, 41, 17, 2, 93, 43.597, 44.287
Mon Jan  9 12:41:37 EST 2017, 1248, 0.600, 1, 0.920, 302, 86, 8, 27, 48, 15.680, 15.467
Mon Jan  9 12:42:49 EST 2017, 938, 0.070, 5, 0.820, 443, 61, 12, 38, 51, 71.417, 69.983
Mon Jan  9 12:42:56 EST 2017, 5888, 0.570, 9, 0.320, 593, 16, 3, 13, 96, 6.763, 6.937
Mon Jan  9 12:43:26 EST 2017, 8363, 0.320, 7, 0.570, 518, 83, 7, 25, 29, 29.603, 29.803
Mon Jan  9 12:43:46 EST 2017, 3413, 0.820, 3, 0.070, 368, 38, 17, 0, 74, 19.807, 18.827
Mon Jan  9 12:44:23 EST 2017, 4651, 0.450, 8, 0.950, 480, 49, 14, 19, 40, 36.550, 35.667
Mon Jan  9 12:45:29 EST 2017, 9601, 0.950, 4, 0.450, 330, 94, 5, 44, 85, 65.010, 62.910
Mon Jan  9 12:45:31 EST 2017, 7126, 0.200, 1, 0.700, 405, 27, 10, 6, 17, 1.407, 1.347
Mon Jan  9 12:48:44 EST 2017, 2176, 0.700, 6, 0.200, 555, 72, 19, 31, 62, 182.723, 189.373
Mon Jan  9 12:49:04 EST 2017, 1557, 0.260, 2, 0.380, 574, 66, 11, 10, 34, 19.880, 18.680
Mon Jan  9 12:49:08 EST 2017, 6507, 0.760, 7, 0.880, 424, 21, 1, 35, 79, 3.250, 3.337
Mon Jan  9 12:49:15 EST 2017, 8982, 0.010, 9, 0.130, 349, 89, 6, 22, 12, 7.053, 7.067
Mon Jan  9 12:50:54 EST 2017, 4032, 0.510, 4, 0.630, 499, 44, 16, 47, 57, 96.457, 94.917
Mon Jan  9 12:51:15 EST 2017, 2794, 0.130, 5, 0.260, 311, 33, 13, 28, 45, 20.867, 20.330
Mon Jan  9 12:51:26 EST 2017, 7744, 0.630, 1, 0.760, 461, 78, 4, 3, 90, 10.490, 10.567
Mon Jan  9 12:51:30 EST 2017, 5269, 0.380, 3, 0.010, 536, 10, 9, 41, 23, 4.343, 4.253
Mon Jan  9 12:52:40 EST 2017, 319, 0.880, 8, 0.510, 386, 55, 18, 16, 68, 69.420, 68.880
Mon Jan  9 12:52:43 EST 2017, 397, 0.280, 3, 0.880, 506, 73, 5, 1, 17, 2.867, 2.960
Mon Jan  9 12:53:14 EST 2017, 5347, 0.780, 8, 0.380, 356, 28, 14, 26, 62, 30.430, 30.147
Mon Jan  9 12:54:28 EST 2017, 7822, 0.030, 5, 0.630, 431, 95, 19, 13, 39, 73.323, 73.170
Mon Jan  9 12:55:12 EST 2017, 2872, 0.530, 1, 0.130, 581, 50, 9, 38, 84, 43.613, 43.457
Mon Jan  9 12:55:17 EST 2017, 4109, 0.160, 9, 0.750, 393, 39, 2, 32, 28, 3.853, 3.683
Mon Jan  9 12:56:34 EST 2017, 9059, 0.660, 4, 0.250, 543, 84, 12, 7, 73, 76.800, 76.227
Mon Jan  9 12:56:54 EST 2017, 6584, 0.410, 2, 0.500, 468, 16, 16, 44, 50, 19.877, 20.000
Mon Jan  9 12:57:33 EST 2017, 1634, 0.910, 7, 0.000, 318, 61, 7, 19, 95, 38.377, 38.303
Mon Jan  9 12:57:37 EST 2017, 2253, 0.100, 2, 0.310, 337, 56, 3, 47, 22, 4.703, 4.580
Mon Jan  9 12:57:51 EST 2017, 7203, 0.600, 6, 0.810, 487, 11, 13, 22, 67, 13.570, 13.447
Mon Jan  9 13:00:33 EST 2017, 9678, 0.350, 8, 0.060, 562, 78, 18, 35, 45, 157.977, 159.773
Mon Jan  9 13:00:53 EST 2017, 4728, 0.850, 4, 0.560, 412, 33, 8, 10, 90, 18.427, 18.530
Mon Jan  9 13:00:54 EST 2017, 3491, 0.470, 7, 0.440, 525, 45, 1, 16, 11, 0.867, 0.803
Mon Jan  9 13:02:11 EST 2017, 8441, 0.970, 3, 0.940, 375, 90, 10, 41, 56, 76.380, 73.957
Mon Jan  9 13:02:15 EST 2017, 5966, 0.220, 5, 0.190, 300, 22, 15, 4, 34, 4.603, 4.573
Mon Jan  9 13:03:11 EST 2017, 1016, 0.720, 9, 0.690, 450, 67, 6, 29, 79, 54.563, 54.793
Mon Jan  9 13:09:13 EST 2017, 1325, 0.190, 6, 0.530, 590, 92, 15, 43, 87, 356.073, 352.707
Mon Jan  9 13:09:18 EST 2017, 6275, 0.690, 1, 0.030, 440, 47, 5, 18, 42, 5.493, 5.450
Mon Jan  9 13:10:12 EST 2017, 8750, 0.440, 3, 0.780, 365, 70, 10, 30, 64, 52.790, 52.333
Mon Jan  9 13:10:19 EST 2017, 3800, 0.940, 8, 0.280, 515, 25, 19, 5, 19, 5.903, 6.117
Mon Jan  9 13:10:31 EST 2017, 5037, 0.310, 2, 0.660, 328, 14, 12, 24, 98, 11.663, 11.613
Mon Jan  9 13:10:57 EST 2017, 9987, 0.810, 7, 0.160, 478, 59, 3, 49, 53, 26.080, 26.130
Mon Jan  9 13:11:22 EST 2017, 7512, 0.060, 9, 0.910, 553, 36, 7, 12, 76, 24.373, 23.363
Mon Jan  9 13:12:37 EST 2017, 2562, 0.560, 5, 0.410, 403, 81, 17, 37, 31, 74.680, 73.953
Mon Jan  9 13:14:23 EST 2017, 1944, 0.380, 7, 0.220, 421, 87, 13, 8, 93, 100.310, 97.623
Mon Jan  9 13:14:39 EST 2017, 6894, 0.880, 3, 0.720, 571, 42, 4, 33, 48, 15.623, 15.897
Mon Jan  9 13:15:06 EST 2017, 9369, 0.130, 1, 0.470, 496, 64, 9, 21, 70, 26.810, 26.967
Mon Jan  9 13:15:20 EST 2017, 4419, 0.630, 5, 0.970, 346, 19, 18, 46, 25, 14.070, 14.050
Mon Jan  9 13:16:01 EST 2017, 3181, 0.000, 4, 0.100, 459, 30, 11, 27, 81, 39.063, 39.590
Mon Jan  9 13:16:03 EST 2017, 8131, 0.500, 9, 0.600, 309, 75, 2, 2, 36, 2.767, 2.820
Mon Jan  9 13:16:38 EST 2017, 5656, 0.250, 6, 0.350, 384, 53, 6, 40, 59, 34.300, 33.863
Mon Jan  9 13:16:57 EST 2017, 706, 0.750, 2, 0.850, 534, 98, 16, 15, 14, 18.447, 18.637
Mon Jan  9 13:17:08 EST 2017, 551, 0.050, 8, 0.460, 304, 18, 9, 33, 55, 10.970, 11.000
Mon Jan  9 13:17:15 EST 2017, 5501, 0.550, 3, 0.960, 454, 63, 18, 8, 10, 7.167, 7.020
Mon Jan  9 13:18:06 EST 2017, 7976, 0.300, 1, 0.210, 529, 40, 14, 45, 77, 49.850, 49.207
Mon Jan  9 13:18:18 EST 2017, 3026, 0.800, 6, 0.710, 379, 85, 4, 20, 32, 12.310, 12.017
Mon Jan  9 13:18:59 EST 2017, 4264, 0.420, 4, 0.330, 567, 97, 7, 1, 66, 39.533, 39.387
Mon Jan  9 13:19:24 EST 2017, 9214, 0.920, 9, 0.830, 417, 52, 16, 26, 21, 24.837, 24.557
Mon Jan  9 13:20:33 EST 2017, 6739, 0.170, 7, 0.080, 342, 74, 11, 14, 88, 66.117, 67.347
Mon Jan  9 13:20:37 EST 2017, 1789, 0.670, 2, 0.580, 492, 29, 2, 39, 43, 4.147, 4.190
Mon Jan  9 13:20:53 EST 2017, 2408, 0.360, 5, 0.770, 473, 23, 8, 17, 71, 15.163, 15.200
Mon Jan  9 13:21:13 EST 2017, 7358, 0.860, 1, 0.270, 323, 68, 17, 42, 26, 19.830, 19.950
Mon Jan  9 13:21:46 EST 2017, 9833, 0.110, 3, 0.520, 398, 46, 13, 4, 94, 31.333, 31.927
Mon Jan  9 13:22:18 EST 2017, 4883, 0.610, 7, 0.020, 548, 91, 3, 29, 49, 29.847, 30.673
Mon Jan  9 13:22:58 EST 2017, 3645, 0.240, 2, 0.890, 436, 80, 5, 48, 60, 38.950, 39.660
Mon Jan  9 13:23:12 EST 2017, 8595, 0.740, 6, 0.390, 586, 35, 15, 23, 15, 13.880, 13.863
Mon Jan  9 13:25:04 EST 2017, 6120, 0.490, 8, 0.640, 511, 57, 10, 36, 83, 108.717, 108.447
Mon Jan  9 13:25:04 EST 2017, 1170, 0.990, 4, 0.140, 361, 12, 1, 11, 38, 0.523, 0.387
Mon Jan  9 13:25:17 EST 2017, 861, 0.460, 1, 0.110, 389, 38, 19, 22, 35, 12.767, 12.457
Mon Jan  9 13:28:27 EST 2017, 5811, 0.960, 5, 0.610, 539, 83, 10, 47, 80, 186.577, 186.780
Mon Jan  9 13:28:28 EST 2017, 8286, 0.210, 8, 0.360, 464, 15, 5, 9, 12, 0.947, 0.987
Mon Jan  9 13:29:20 EST 2017, 3336, 0.710, 3, 0.860, 314, 60, 14, 34, 57, 51.897, 51.277
Mon Jan  9 13:31:32 EST 2017, 4573, 0.080, 6, 0.240, 501, 71, 17, 40, 46, 131.777, 131.550
Mon Jan  9 13:31:43 EST 2017, 9523, 0.580, 2, 0.740, 351, 26, 7, 15, 91, 9.887, 9.953
Mon Jan  9 13:31:50 EST 2017, 7048, 0.330, 4, 0.490, 426, 94, 2, 28, 24, 6.987, 6.913
Mon Jan  9 13:32:27 EST 2017, 2098, 0.830, 9, 0.990, 576, 49, 12, 3, 69, 36.863, 37.227
Mon Jan  9 13:33:56 EST 2017, 1480, 0.140, 4, 0.670, 557, 54, 18, 25, 52, 87.697, 86.903
Mon Jan  9 13:34:47 EST 2017, 6430, 0.640, 8, 0.170, 407, 99, 8, 0, 97, 50.837, 49.280
Mon Jan  9 13:34:53 EST 2017, 8905, 0.390, 6, 0.920, 332, 32, 4, 37, 29, 5.500, 5.467
