# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sat Jul  8 05:09:16 EDT 2017, 0.840, 131, 26, 9, 26, 431, 13, 34, 27, 44, 2.423, 2.550
Sat Jul  8 05:14:27 EDT 2017, 0.340, 151, 21, 5, 15, 581, 4, 14, 12, 24, 1.280, 1.237
Sat Jul  8 05:24:25 EDT 2017, 0.460, 136, 29, 6, 29, 543, 6, 29, 16, 49, 1.513, 1.537
Sat Jul  8 05:29:32 EDT 2017, 0.960, 156, 24, 2, 18, 393, 16, 49, 1, 29, 3.037, 3.220
Sat Jul  8 05:34:09 EDT 2017, 0.710, 126, 22, 8, 12, 468, 11, 19, 23, 19, 1.217, 1.250
Sat Jul  8 05:39:15 EDT 2017, 0.210, 146, 27, 4, 23, 318, 1, 39, 8, 39, 1.230, 1.237
Sat Jul  8 05:44:17 EDT 2017, 0.150, 133, 20, 2, 19, 337, 10, 17, 17, 12, 1.233, 1.210
Sat Jul  8 05:49:24 EDT 2017, 0.650, 153, 25, 6, 8, 487, 19, 37, 2, 32, 2.723, 2.963
Sat Jul  8 05:54:41 EDT 2017, 0.900, 123, 28, 4, 14, 412, 14, 27, 25, 42, 2.140, 2.150
Sat Jul  8 06:03:39 EDT 2017, 0.400, 143, 23, 8, 25, 562, 5, 47, 10, 22, 1.240, 1.260
Sat Jul  8 06:07:56 EDT 2017, 0.270, 128, 26, 3, 16, 599, 7, 32, 21, 47, 1.530, 1.537
Sat Jul  8 06:12:52 EDT 2017, 0.770, 148, 21, 7, 27, 449, 17, 12, 6, 27, 1.547, 1.517
Sat Jul  8 06:17:54 EDT 2017, 0.520, 138, 24, 5, 22, 524, 12, 42, 29, 17, 1.543, 1.540
Sat Jul  8 06:23:11 EDT 2017, 0.020, 158, 29, 9, 11, 374, 3, 22, 14, 37, 1.240, 1.233
Sat Jul  8 06:28:13 EDT 2017, 0.020, 133, 24, 6, 27, 316, 15, 14, 23, 16, 1.257, 1.257
Sat Jul  8 06:33:09 EDT 2017, 0.520, 153, 29, 2, 16, 466, 6, 34, 8, 36, 1.330, 1.347
Sat Jul  8 06:38:11 EDT 2017, 0.770, 123, 26, 8, 10, 391, 1, 24, 16, 46, 1.230, 1.240
Sat Jul  8 06:43:18 EDT 2017, 0.270, 143, 21, 4, 21, 541, 10, 44, 1, 26, 1.533, 1.633
Sat Jul  8 06:48:25 EDT 2017, 0.390, 128, 27, 7, 13, 578, 18, 39, 27, 41, 3.040, 3.347
Sat Jul  8 06:53:26 EDT 2017, 0.890, 148, 22, 3, 24, 428, 8, 19, 12, 21, 1.247, 1.250
Sat Jul  8 07:02:09 EDT 2017, 0.640, 138, 20, 9, 29, 503, 3, 49, 20, 11, 1.223, 1.210
Sat Jul  8 07:06:56 EDT 2017, 0.140, 158, 25, 5, 18, 353, 13, 29, 5, 31, 1.333, 1.443
Sat Jul  8 07:11:58 EDT 2017, 0.200, 120, 22, 3, 14, 372, 16, 46, 29, 18, 1.547, 1.557
Sat Jul  8 07:17:04 EDT 2017, 0.700, 140, 27, 7, 25, 522, 7, 26, 14, 38, 1.560, 1.537
Sat Jul  8 07:27:02 EDT 2017, 0.950, 130, 29, 5, 20, 447, 2, 36, 21, 48, 1.257, 1.233
Sat Jul  8 07:32:04 EDT 2017, 0.450, 150, 24, 9, 9, 597, 12, 16, 6, 28, 1.277, 1.287
Sat Jul  8 07:37:11 EDT 2017, 0.330, 135, 26, 2, 22, 560, 19, 21, 25, 43, 2.227, 2.453
Sat Jul  8 07:42:27 EDT 2017, 0.830, 155, 21, 6, 11, 410, 9, 41, 10, 23, 1.540, 1.567
Sat Jul  8 07:47:29 EDT 2017, 0.580, 125, 23, 4, 17, 485, 5, 11, 18, 13, 1.230, 1.227
Sat Jul  8 07:52:26 EDT 2017, 0.080, 145, 28, 8, 28, 335, 14, 31, 3, 33, 1.533, 1.547
Sat Jul  8 07:57:43 EDT 2017, 0.110, 126, 26, 9, 20, 400, 6, 40, 0, 22, 1.227, 1.223
Sat Jul  8 08:02:09 EDT 2017, 0.610, 146, 21, 5, 9, 550, 16, 20, 15, 42, 2.050, 2.163
Sat Jul  8 08:07:21 EDT 2017, 0.860, 136, 24, 7, 15, 325, 11, 30, 7, 32, 1.533, 1.540
Sat Jul  8 08:12:28 EDT 2017, 0.360, 156, 29, 3, 26, 475, 2, 10, 22, 12, 1.160, 1.233
Sat Jul  8 08:17:25 EDT 2017, 0.480, 131, 20, 8, 18, 513, 9, 25, 4, 37, 1.547, 1.523
Sat Jul  8 08:22:26 EDT 2017, 0.980, 151, 25, 4, 29, 363, 18, 45, 19, 17, 1.833, 1.817
Sat Jul  8 08:27:43 EDT 2017, 0.730, 121, 28, 6, 23, 588, 13, 15, 11, 27, 1.440, 1.507
Sat Jul  8 08:32:15 EDT 2017, 0.230, 141, 23, 2, 12, 438, 4, 35, 26, 47, 1.223, 1.233
Sat Jul  8 08:37:21 EDT 2017, 0.170, 139, 28, 4, 8, 419, 8, 18, 5, 24, 1.263, 1.233
Sat Jul  8 08:42:23 EDT 2017, 0.670, 159, 23, 8, 19, 569, 17, 38, 20, 44, 3.633, 3.927
Sat Jul  8 08:47:25 EDT 2017, 0.920, 129, 21, 2, 24, 344, 12, 28, 13, 34, 1.867, 1.950
Sat Jul  8 08:52:26 EDT 2017, 0.420, 149, 26, 6, 13, 494, 3, 48, 28, 14, 1.260, 1.230
Sat Jul  8 08:57:33 EDT 2017, 0.300, 124, 22, 5, 27, 456, 10, 33, 2, 39, 1.643, 1.840
Sat Jul  8 09:02:19 EDT 2017, 0.800, 144, 27, 9, 16, 306, 19, 13, 17, 19, 1.253, 1.253
Sat Jul  8 09:07:21 EDT 2017, 0.550, 134, 25, 3, 11, 531, 15, 43, 9, 29, 2.353, 2.450
Sat Jul  8 09:16:49 EDT 2017, 0.050, 154, 20, 7, 22, 381, 5, 23, 24, 49, 1.240, 1.240
Sat Jul  8 09:22:06 EDT 2017, 0.030, 123, 29, 2, 17, 499, 10, 38, 11, 16, 1.433, 1.363
Sat Jul  8 09:27:08 EDT 2017, 0.530, 143, 24, 6, 28, 349, 1, 18, 26, 36, 1.177, 1.257
Sat Jul  8 09:31:35 EDT 2017, 0.780, 133, 22, 4, 22, 574, 5, 48, 3, 46, 2.007, 2.183
Sat Jul  8 09:36:52 EDT 2017, 0.280, 153, 27, 8, 11, 424, 15, 28, 18, 26, 1.520, 1.530
Sat Jul  8 09:41:44 EDT 2017, 0.410, 138, 23, 3, 19, 386, 13, 13, 14, 41, 1.460, 1.533
Sat Jul  8 09:46:50 EDT 2017, 0.910, 158, 28, 7, 8, 536, 3, 33, 29, 21, 1.237, 1.230
Sat Jul  8 09:52:02 EDT 2017, 0.660, 128, 25, 5, 14, 311, 8, 23, 7, 11, 1.240, 1.240
Sat Jul  8 09:56:59 EDT 2017, 0.160, 148, 20, 9, 25, 461, 17, 43, 22, 31, 1.853, 2.113
Sat Jul  8 10:01:36 EDT 2017, 0.220, 131, 26, 7, 29, 480, 11, 21, 12, 19, 1.223, 1.190
Sat Jul  8 10:06:47 EDT 2017, 0.720, 151, 21, 3, 18, 330, 2, 41, 27, 39, 1.247, 1.233
Sat Jul  8 10:11:49 EDT 2017, 0.970, 121, 23, 9, 12, 555, 7, 11, 5, 49, 1.240, 1.223
Sat Jul  8 10:16:51 EDT 2017, 0.470, 141, 28, 5, 23, 405, 16, 31, 20, 29, 1.737, 1.820
Sat Jul  8 10:21:58 EDT 2017, 0.340, 126, 20, 6, 10, 442, 14, 46, 9, 44, 3.060, 3.417
Sat Jul  8 10:27:09 EDT 2017, 0.840, 146, 25, 2, 21, 592, 4, 26, 24, 24, 1.273, 1.233
Sat Jul  8 10:31:36 EDT 2017, 0.590, 136, 27, 8, 26, 367, 9, 36, 1, 14, 1.210, 1.190
Sat Jul  8 10:36:52 EDT 2017, 0.090, 156, 22, 4, 15, 517, 19, 16, 16, 34, 1.510, 1.547
Sat Jul  8 10:41:49 EDT 2017, 0.060, 137, 21, 5, 10, 583, 1, 27, 17, 20, 1.240, 1.237
Sat Jul  8 10:46:51 EDT 2017, 0.560, 157, 26, 9, 21, 433, 11, 47, 2, 40, 2.133, 2.220
Sat Jul  8 10:52:08 EDT 2017, 0.810, 127, 29, 3, 27, 508, 16, 17, 25, 30, 1.633, 1.560
Sat Jul  8 10:57:09 EDT 2017, 0.310, 147, 24, 7, 16, 358, 6, 37, 10, 10, 1.253, 1.220
Sat Jul  8 11:01:36 EDT 2017, 0.440, 122, 25, 4, 24, 320, 4, 42, 21, 35, 1.200, 1.193
Sat Jul  8 11:06:52 EDT 2017, 0.940, 142, 20, 8, 13, 470, 13, 22, 6, 15, 1.240, 1.230
Sat Jul  8 11:11:49 EDT 2017, 0.690, 132, 23, 2, 8, 395, 18, 32, 28, 25, 2.047, 2.153
Sat Jul  8 11:17:01 EDT 2017, 0.190, 152, 28, 6, 19, 545, 8, 12, 13, 45, 1.230, 1.233
Sat Jul  8 11:21:57 EDT 2017, 0.130, 129, 24, 8, 23, 527, 2, 34, 19, 22, 1.237, 1.210
Sat Jul  8 11:26:59 EDT 2017, 0.630, 149, 29, 4, 12, 377, 12, 14, 4, 42, 1.460, 1.420
Sat Jul  8 11:31:41 EDT 2017, 0.880, 139, 27, 6, 17, 452, 17, 44, 27, 32, 3.123, 3.317
Sat Jul  8 11:36:42 EDT 2017, 0.380, 159, 22, 2, 28, 302, 7, 24, 12, 12, 1.233, 1.240
Sat Jul  8 11:41:49 EDT 2017, 0.250, 134, 28, 9, 15, 339, 5, 19, 15, 37, 1.257, 1.237
Sat Jul  8 11:46:51 EDT 2017, 0.750, 154, 23, 5, 26, 489, 14, 39, 0, 17, 1.650, 1.727
Sat Jul  8 11:51:57 EDT 2017, 0.500, 124, 21, 7, 20, 414, 19, 29, 23, 27, 2.063, 2.023
Sat Jul  8 11:57:14 EDT 2017, 0.000, 144, 26, 3, 9, 564, 10, 49, 8, 47, 2.233, 2.227
Sat Jul  8 12:02:06 EDT 2017, 0.000, 124, 24, 9, 14, 376, 3, 32, 6, 40, 1.267, 1.237
Sat Jul  8 12:07:23 EDT 2017, 0.500, 144, 29, 5, 25, 526, 12, 12, 21, 20, 1.237, 1.227
Sat Jul  8 12:12:24 EDT 2017, 0.750, 134, 27, 7, 19, 301, 17, 42, 13, 10, 1.440, 1.343
Sat Jul  8 12:17:21 EDT 2017, 0.250, 154, 22, 3, 8, 451, 8, 22, 28, 30, 1.230, 1.233
Sat Jul  8 12:22:28 EDT 2017, 0.380, 139, 28, 8, 22, 489, 1, 17, 2, 15, 1.153, 1.247
Sat Jul  8 12:27:35 EDT 2017, 0.880, 159, 23, 4, 11, 339, 10, 37, 17, 35, 1.853, 1.857
Sat Jul  8 12:36:08 EDT 2017, 0.630, 129, 20, 6, 17, 564, 15, 27, 9, 45, 2.513, 2.717
Sat Jul  8 12:40:14 EDT 2017, 0.130, 149, 25, 2, 28, 414, 5, 47, 24, 25, 1.233, 1.263
Sat Jul  8 12:45:21 EDT 2017, 0.190, 132, 21, 4, 26, 432, 4, 29, 0, 42, 1.230, 1.243
Sat Jul  8 12:50:23 EDT 2017, 0.690, 152, 26, 8, 15, 582, 14, 49, 15, 22, 2.123, 2.263
Sat Jul  8 13:00:41 EDT 2017, 0.940, 122, 28, 2, 10, 357, 18, 19, 7, 12, 300.000, 300.000
Sat Jul  8 13:05:08 EDT 2017, 0.440, 142, 23, 6, 21, 507, 9, 39, 22, 32, 1.640, 1.743
Sat Jul  8 13:10:14 EDT 2017, 0.310, 127, 25, 5, 12, 470, 2, 44, 4, 17, 1.237, 1.240
Sat Jul  8 13:15:16 EDT 2017, 0.810, 147, 20, 9, 23, 320, 11, 24, 19, 37, 2.043, 1.580
Sat Jul  8 13:20:23 EDT 2017, 0.560, 137, 22, 3, 29, 545, 16, 34, 11, 47, 3.363, 3.640
Sat Jul  8 13:25:25 EDT 2017, 0.060, 157, 27, 7, 18, 395, 6, 14, 26, 27, 1.253, 1.223
Sat Jul  8 13:30:07 EDT 2017, 0.100, 136, 26, 6, 8, 329, 13, 23, 29, 36, 1.310, 1.350
Sat Jul  8 13:38:09 EDT 2017, 0.600, 156, 21, 2, 19, 479, 3, 43, 14, 16, 1.217, 1.253
Sat Jul  8 13:43:16 EDT 2017, 0.850, 126, 24, 8, 24, 404, 8, 13, 21, 26, 1.250, 1.253
Sat Jul  8 13:48:32 EDT 2017, 0.350, 146, 29, 4, 13, 554, 18, 33, 6, 46, 2.947, 3.053
Sat Jul  8 13:53:29 EDT 2017, 0.470, 121, 20, 7, 27, 592, 11, 48, 25, 21, 1.927, 1.960
Sat Jul  8 13:58:41 EDT 2017, 0.970, 141, 25, 3, 16, 442, 1, 28, 10, 41, 1.250, 1.230
Sat Jul  8 14:03:08 EDT 2017, 0.720, 131, 28, 9, 10, 517, 6, 38, 18, 31, 1.527, 1.437
Sat Jul  8 14:08:24 EDT 2017, 0.220, 151, 23, 5, 21, 367, 15, 18, 3, 11, 1.243, 1.243
Sat Jul  8 14:13:31 EDT 2017, 0.160, 128, 29, 3, 20, 348, 14, 36, 23, 38, 1.833, 1.847
Sat Jul  8 14:18:28 EDT 2017, 0.660, 148, 24, 7, 9, 498, 5, 16, 8, 18, 1.733, 1.233
Sat Jul  8 14:23:40 EDT 2017, 0.910, 138, 22, 5, 14, 423, 9, 46, 16, 28, 1.833, 1.843
Sat Jul  8 14:28:42 EDT 2017, 0.410, 158, 27, 9, 25, 573, 19, 26, 1, 48, 2.227, 2.447
Sat Jul  8 14:38:10 EDT 2017, 0.280, 133, 23, 2, 17, 535, 12, 11, 27, 23, 1.250, 1.203
Sat Jul  8 14:43:17 EDT 2017, 0.780, 153, 28, 6, 28, 385, 2, 31, 12, 43, 1.247, 1.260
Sat Jul  8 14:48:23 EDT 2017, 0.530, 123, 26, 4, 23, 460, 7, 21, 20, 33, 1.243, 1.270
Sat Jul  8 15:02:02 EDT 2017, 0.030, 143, 21, 8, 12, 310, 17, 41, 5, 13, 1.223, 1.207
Sat Jul  8 15:07:09 EDT 2017, 0.050, 134, 29, 5, 29, 568, 8, 15, 19, 42, 1.243, 1.340
Sat Jul  8 15:12:15 EDT 2017, 0.550, 154, 24, 9, 18, 418, 17, 35, 4, 22, 1.850, 1.827
Sat Jul  8 15:17:17 EDT 2017, 0.800, 124, 21, 3, 13, 493, 13, 25, 27, 12, 1.337, 1.350
Sat Jul  8 15:22:24 EDT 2017, 0.300, 144, 26, 7, 24, 343, 3, 45, 12, 32, 1.233, 1.257
Sat Jul  8 15:27:31 EDT 2017, 0.420, 129, 22, 4, 10, 306, 6, 30, 15, 17, 1.223, 1.227
Sat Jul  8 15:32:07 EDT 2017, 0.920, 149, 27, 8, 21, 456, 15, 10, 0, 37, 1.560, 1.447
Sat Jul  8 15:37:14 EDT 2017, 0.670, 139, 25, 2, 27, 381, 10, 40, 23, 47, 2.450, 2.460
Sat Jul  8 15:42:15 EDT 2017, 0.170, 159, 20, 6, 16, 531, 1, 20, 8, 27, 1.213, 1.230
Sat Jul  8 15:47:22 EDT 2017, 0.240, 121, 27, 8, 17, 550, 9, 43, 17, 44, 1.827, 2.047
Sat Jul  8 15:52:29 EDT 2017, 0.740, 141, 22, 4, 28, 400, 19, 23, 2, 24, 1.530, 1.627
Sat Jul  8 16:02:58 EDT 2017, 0.990, 131, 24, 6, 22, 475, 14, 33, 25, 14, 300.000, 300.000
Sat Jul  8 16:07:14 EDT 2017, 0.490, 151, 29, 2, 11, 325, 4, 13, 10, 34, 1.230, 1.240
Sat Jul  8 16:12:31 EDT 2017, 0.360, 136, 20, 9, 20, 362, 7, 28, 21, 19, 1.217, 1.240
Sat Jul  8 16:17:28 EDT 2017, 0.860, 156, 25, 5, 9, 512, 16, 48, 6, 39, 4.213, 4.667
Sat Jul  8 16:22:39 EDT 2017, 0.610, 126, 28, 7, 14, 437, 11, 18, 28, 49, 1.533, 1.537
Sat Jul  8 16:27:41 EDT 2017, 0.110, 146, 23, 3, 25, 587, 2, 38, 13, 29, 1.237, 1.260
Sat Jul  8 16:32:13 EDT 2017, 0.080, 125, 21, 2, 23, 521, 18, 49, 13, 35, 3.060, 3.360
Sat Jul  8 16:37:24 EDT 2017, 0.580, 145, 26, 6, 12, 371, 9, 29, 28, 15, 1.230, 1.247
Sat Jul  8 16:42:21 EDT 2017, 0.830, 135, 29, 4, 18, 596, 4, 39, 5, 25, 1.350, 1.370
Sat Jul  8 16:47:33 EDT 2017, 0.330, 155, 24, 8, 29, 446, 13, 19, 20, 45, 1.530, 1.540
Sat Jul  8 16:52:30 EDT 2017, 0.460, 130, 25, 3, 15, 409, 16, 24, 9, 20, 1.433, 1.437
Sat Jul  8 16:57:36 EDT 2017, 0.960, 150, 20, 7, 26, 559, 6, 44, 24, 40, 2.033, 2.150
Sat Jul  8 17:02:18 EDT 2017, 0.710, 120, 23, 5, 20, 334, 1, 14, 1, 30, 1.247, 1.167
Sat Jul  8 17:07:15 EDT 2017, 0.210, 140, 28, 9, 9, 484, 11, 34, 16, 10, 1.260, 1.270
Sat Jul  8 17:12:32 EDT 2017, 0.140, 138, 23, 7, 11, 465, 19, 11, 11, 38, 1.433, 1.537
Sat Jul  8 17:17:33 EDT 2017, 0.640, 158, 28, 3, 22, 315, 10, 31, 26, 18, 1.240, 1.237
Sat Jul  8 17:22:40 EDT 2017, 0.890, 128, 26, 9, 27, 540, 5, 21, 3, 28, 1.230, 1.233
Sat Jul  8 17:31:43 EDT 2017, 0.390, 148, 21, 5, 16, 390, 14, 41, 18, 48, 2.397, 2.700
Sat Jul  8 17:34:54 EDT 2017, 0.270, 123, 27, 6, 24, 428, 17, 36, 14, 23, 1.860, 1.757
Sat Jul  8 17:40:01 EDT 2017, 0.770, 143, 22, 2, 13, 578, 7, 16, 29, 43, 1.540, 1.520
Sat Jul  8 17:45:03 EDT 2017, 0.520, 133, 20, 8, 8, 353, 3, 46, 7, 33, 1.260, 1.237
Sat Jul  8 17:54:01 EDT 2017, 0.020, 153, 25, 4, 19, 503, 12, 26, 22, 13, 1.227, 1.240
Sat Jul  8 17:59:17 EDT 2017, 0.030, 139, 20, 3, 18, 486, 6, 19, 1, 34, 1.227, 1.230
Sat Jul  8 18:04:09 EDT 2017, 0.530, 159, 25, 7, 29, 336, 15, 39, 16, 14, 1.267, 1.253
Sat Jul  8 18:09:16 EDT 2017, 0.780, 129, 27, 5, 24, 561, 10, 29, 9, 24, 1.517, 1.583
Sat Jul  8 18:14:27 EDT 2017, 0.280, 149, 22, 9, 13, 411, 1, 49, 24, 44, 1.240, 1.223
Sat Jul  8 18:19:34 EDT 2017, 0.400, 124, 26, 2, 21, 449, 8, 34, 5, 29, 1.307, 1.433
Sat Jul  8 18:24:41 EDT 2017, 0.900, 144, 21, 6, 10, 599, 18, 14, 20, 49, 2.150, 2.240
Sat Jul  8 18:34:09 EDT 2017, 0.650, 134, 24, 4, 16, 374, 13, 44, 12, 39, 2.513, 2.710
Sat Jul  8 18:39:21 EDT 2017, 0.150, 154, 29, 8, 27, 524, 3, 24, 27, 19, 1.233, 1.223
Sat Jul  8 18:44:18 EDT 2017, 0.210, 126, 23, 6, 28, 505, 7, 42, 7, 32, 1.553, 1.517
Sat Jul  8 18:49:30 EDT 2017, 0.710, 146, 28, 2, 17, 355, 16, 22, 22, 12, 1.243, 1.227
Sat Jul  8 18:58:58 EDT 2017, 0.960, 136, 25, 8, 12, 580, 12, 32, 14, 22, 1.810, 1.847
Sat Jul  8 19:03:40 EDT 2017, 0.460, 156, 20, 4, 23, 430, 2, 12, 29, 42, 1.243, 1.223
Sat Jul  8 19:08:46 EDT 2017, 0.340, 131, 29, 7, 9, 393, 9, 27, 3, 27, 1.250, 1.230
Sat Jul  8 19:13:48 EDT 2017, 0.840, 151, 24, 3, 20, 543, 19, 47, 18, 47, 7.240, 7.733
Sat Jul  8 19:18:50 EDT 2017, 0.590, 121, 22, 9, 25, 318, 14, 17, 10, 37, 1.440, 1.513
Sat Jul  8 19:23:52 EDT 2017, 0.090, 141, 27, 5, 14, 468, 5, 37, 25, 17, 1.253, 1.257
Sat Jul  8 19:28:58 EDT 2017, 0.120, 120, 28, 4, 12, 533, 16, 45, 23, 48, 3.343, 3.643
Sat Jul  8 19:33:40 EDT 2017, 0.620, 140, 23, 8, 23, 383, 6, 25, 8, 28, 1.243, 1.243
Sat Jul  8 19:38:47 EDT 2017, 0.870, 130, 21, 2, 29, 458, 2, 35, 15, 18, 1.250, 1.220
Sat Jul  8 19:43:44 EDT 2017, 0.370, 150, 26, 6, 18, 308, 11, 15, 0, 38, 1.250, 1.233
Sat Jul  8 19:48:50 EDT 2017, 0.490, 135, 24, 5, 26, 346, 18, 20, 26, 13, 1.253, 1.223
Sat Jul  8 19:59:14 EDT 2017, 0.990, 155, 29, 9, 15, 496, 9, 40, 11, 33, 300.000, 300.000
Sat Jul  8 20:03:20 EDT 2017, 0.740, 125, 27, 3, 9, 421, 4, 10, 19, 43, 1.227, 1.240
Sat Jul  8 20:08:22 EDT 2017, 0.240, 145, 22, 7, 20, 571, 13, 30, 4, 23, 1.553, 1.527
Sat Jul  8 20:13:28 EDT 2017, 0.180, 132, 25, 9, 22, 589, 17, 13, 28, 46, 1.527, 1.567
Sat Jul  8 20:18:35 EDT 2017, 0.680, 152, 20, 5, 11, 439, 7, 33, 13, 26, 1.370, 1.243
Sat Jul  8 20:23:32 EDT 2017, 0.930, 122, 23, 7, 16, 514, 3, 23, 21, 16, 1.267, 1.243
Sat Jul  8 20:28:43 EDT 2017, 0.430, 142, 28, 3, 27, 364, 12, 43, 6, 36, 1.857, 1.850
Sat Jul  8 20:33:10 EDT 2017, 0.310, 127, 21, 8, 14, 327, 19, 38, 25, 11, 1.253, 1.230
Sat Jul  8 20:38:22 EDT 2017, 0.810, 147, 26, 4, 25, 477, 10, 18, 10, 31, 1.557, 1.513
Sat Jul  8 20:43:29 EDT 2017, 0.560, 137, 29, 6, 19, 402, 5, 48, 17, 41, 1.550, 1.527
Sat Jul  8 20:58:03 EDT 2017, 0.060, 157, 24, 2, 8, 552, 15, 28, 2, 21, 1.553, 1.520
Sat Jul  8 21:02:35 EDT 2017, 0.040, 129, 26, 7, 25, 369, 1, 32, 17, 33, 1.273, 1.253
Sat Jul  8 21:07:42 EDT 2017, 0.540, 149, 21, 3, 14, 519, 10, 12, 2, 13, 1.243, 1.233
Sat Jul  8 21:12:59 EDT 2017, 0.790, 139, 23, 9, 8, 444, 15, 42, 25, 23, 2.143, 2.123
Sat Jul  8 21:17:51 EDT 2017, 0.290, 159, 28, 5, 19, 594, 5, 22, 10, 43, 1.260, 1.233
Sat Jul  8 21:22:58 EDT 2017, 0.420, 134, 22, 6, 11, 557, 3, 17, 21, 28, 1.243, 1.260
Sat Jul  8 21:28:04 EDT 2017, 0.920, 154, 27, 2, 22, 407, 13, 37, 6, 48, 3.070, 3.367
Sat Jul  8 21:33:16 EDT 2017, 0.670, 124, 29, 8, 28, 482, 17, 27, 29, 38, 2.127, 2.150
Sat Jul  8 21:38:13 EDT 2017, 0.170, 144, 24, 4, 17, 332, 8, 47, 14, 18, 1.253, 1.240
Sat Jul  8 21:43:25 EDT 2017, 0.230, 137, 27, 2, 15, 313, 2, 25, 19, 30, 1.260, 1.143
Sat Jul  8 21:48:31 EDT 2017, 0.730, 157, 22, 6, 26, 463, 11, 45, 4, 10, 1.250, 1.237
Sat Jul  8 21:59:15 EDT 2017, 0.980, 127, 20, 4, 21, 388, 16, 15, 27, 20, 300.000, 300.000
Sat Jul  8 22:03:16 EDT 2017, 0.480, 147, 25, 8, 10, 538, 7, 35, 12, 40, 1.543, 1.530
Sat Jul  8 22:08:23 EDT 2017, 0.350, 122, 24, 3, 24, 575, 4, 40, 16, 25, 1.270, 1.240
Sat Jul  8 22:11:49 EDT 2017, 0.850, 142, 29, 7, 13, 425, 14, 20, 1, 45, 2.720, 2.757
Sat Jul  8 22:17:06 EDT 2017, 0.600, 132, 26, 5, 18, 500, 18, 30, 23, 35, 2.333, 2.417
Sat Jul  8 22:22:08 EDT 2017, 0.100, 152, 21, 9, 29, 350, 9, 10, 8, 15, 1.267, 1.227
Sat Jul  8 22:27:15 EDT 2017, 0.070, 130, 22, 8, 19, 416, 11, 21, 9, 49, 1.537, 1.507
Sat Jul  8 22:37:23 EDT 2017, 0.570, 150, 27, 4, 8, 566, 1, 41, 24, 29, 1.237, 1.230
Sat Jul  8 22:40:55 EDT 2017, 0.820, 120, 25, 6, 13, 341, 6, 11, 2, 19, 1.213, 1.210
Sat Jul  8 22:45:56 EDT 2017, 0.320, 140, 20, 2, 24, 491, 16, 31, 17, 39, 2.357, 2.417
Sat Jul  8 22:50:58 EDT 2017, 0.450, 125, 28, 9, 16, 453, 13, 46, 13, 14, 1.253, 1.350
Sat Jul  8 22:56:10 EDT 2017, 0.950, 145, 23, 5, 27, 303, 4, 26, 28, 34, 1.257, 1.253
Sat Jul  8 23:01:17 EDT 2017, 0.700, 135, 21, 7, 22, 528, 8, 36, 5, 44, 2.153, 2.147
Sat Jul  8 23:06:13 EDT 2017, 0.200, 155, 26, 3, 11, 378, 18, 16, 20, 24, 1.260, 1.237
Sat Jul  8 23:11:25 EDT 2017, 0.140, 123, 20, 5, 9, 397, 12, 39, 11, 46, 2.150, 2.133
Sat Jul  8 23:16:22 EDT 2017, 0.640, 143, 25, 9, 20, 547, 2, 19, 26, 26, 1.263, 1.230
Sat Jul  8 23:21:34 EDT 2017, 0.890, 133, 28, 3, 26, 322, 7, 49, 3, 16, 1.270, 1.243
Sat Jul  8 23:26:30 EDT 2017, 0.390, 153, 23, 7, 15, 472, 17, 29, 18, 36, 1.947, 2.047
Sat Jul  8 23:31:17 EDT 2017, 0.260, 138, 26, 4, 28, 510, 14, 14, 7, 11, 1.217, 1.237
Sat Jul  8 23:36:19 EDT 2017, 0.760, 158, 21, 8, 17, 360, 5, 34, 22, 31, 1.253, 1.237
Sat Jul  8 23:45:27 EDT 2017, 0.510, 128, 24, 2, 12, 585, 10, 24, 0, 41, 1.697, 1.747
Sat Jul  8 23:50:24 EDT 2017, 0.010, 148, 29, 6, 23, 435, 19, 44, 15, 21, 1.543, 1.560
Sat Jul  8 23:55:31 EDT 2017, 0.010, 131, 27, 2, 13, 349, 7, 47, 15, 22, 1.230, 1.250
Sun Jul  9 00:00:22 EDT 2017, 0.510, 151, 22, 6, 24, 499, 16, 27, 0, 42, 2.337, 2.397
Sun Jul  9 00:05:14 EDT 2017, 0.760, 121, 24, 4, 29, 424, 12, 37, 23, 32, 2.147, 2.273
Sun Jul  9 00:10:26 EDT 2017, 0.260, 141, 29, 8, 18, 574, 2, 17, 8, 12, 1.250, 1.260
Sun Jul  9 00:15:27 EDT 2017, 0.380, 126, 21, 3, 27, 537, 9, 22, 19, 37, 1.550, 1.527
Sun Jul  9 00:20:39 EDT 2017, 0.880, 146, 26, 7, 16, 387, 19, 42, 4, 17, 1.857, 1.880
Sun Jul  9 00:29:37 EDT 2017, 0.630, 136, 28, 5, 10, 462, 14, 12, 27, 27, 1.233, 1.230
Sun Jul  9 00:34:23 EDT 2017, 0.130, 156, 23, 9, 21, 312, 5, 32, 12, 47, 1.250, 1.240
Sun Jul  9 00:39:25 EDT 2017, 0.190, 124, 29, 7, 22, 330, 6, 10, 21, 20, 1.247, 1.247
Sun Jul  9 00:44:22 EDT 2017, 0.690, 144, 24, 3, 11, 480, 15, 30, 6, 40, 2.363, 2.433
