# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Fri Jul  7 14:11:20 EDT 2017, 0.500, 145, 20, 2, 29, 385, 17, 18, 9, 40, 1.843, 1.727
Fri Jul  7 14:20:03 EDT 2017, 0.750, 135, 23, 8, 23, 460, 12, 48, 17, 30, 2.303, 2.427
Fri Jul  7 14:24:40 EDT 2017, 0.250, 155, 28, 4, 12, 310, 3, 28, 2, 10, 1.170, 1.213
Fri Jul  7 14:29:41 EDT 2017, 0.370, 130, 21, 7, 21, 347, 5, 13, 28, 35, 1.277, 1.303
Fri Jul  7 14:34:18 EDT 2017, 0.870, 150, 26, 3, 10, 497, 15, 33, 13, 15, 1.513, 1.503
Fri Jul  7 14:39:15 EDT 2017, 0.620, 120, 29, 9, 15, 422, 10, 23, 20, 25, 1.333, 1.223
Fri Jul  7 14:49:23 EDT 2017, 0.120, 140, 24, 5, 26, 572, 1, 43, 5, 45, 1.230, 1.213
Fri Jul  7 14:54:25 EDT 2017, 0.180, 137, 28, 3, 28, 591, 9, 21, 26, 22, 1.233, 1.230
Fri Jul  7 14:59:36 EDT 2017, 0.680, 157, 23, 7, 17, 441, 18, 41, 11, 42, 3.443, 3.720
Fri Jul  7 15:04:13 EDT 2017, 0.930, 127, 21, 5, 11, 516, 14, 11, 18, 32, 1.503, 1.530
Fri Jul  7 15:09:15 EDT 2017, 0.430, 147, 26, 9, 22, 366, 4, 31, 3, 12, 1.193, 1.227
Fri Jul  7 15:14:21 EDT 2017, 0.310, 122, 24, 2, 8, 328, 6, 46, 22, 37, 1.517, 1.543
Fri Jul  7 15:19:24 EDT 2017, 0.810, 142, 29, 6, 19, 478, 16, 26, 7, 17, 1.493, 1.530
Fri Jul  7 15:24:30 EDT 2017, 0.560, 132, 27, 4, 25, 403, 11, 36, 15, 27, 1.507, 1.530
Fri Jul  7 15:29:37 EDT 2017, 0.060, 152, 22, 8, 14, 553, 2, 16, 0, 47, 1.210, 1.230
Fri Jul  7 15:34:08 EDT 2017, 0.090, 133, 23, 9, 12, 469, 18, 25, 3, 16, 1.303, 1.233
Fri Jul  7 15:39:15 EDT 2017, 0.590, 153, 28, 5, 23, 319, 8, 45, 18, 36, 1.520, 1.533
Fri Jul  7 15:47:53 EDT 2017, 0.840, 123, 25, 7, 28, 544, 3, 15, 10, 46, 1.223, 1.220
Fri Jul  7 15:52:55 EDT 2017, 0.340, 143, 20, 3, 17, 394, 13, 35, 25, 26, 1.833, 1.647
Fri Jul  7 15:58:01 EDT 2017, 0.470, 128, 29, 8, 26, 431, 15, 40, 6, 41, 2.427, 2.537
Fri Jul  7 16:08:04 EDT 2017, 0.970, 148, 24, 4, 15, 581, 6, 20, 21, 21, 300.000, 300.000
Fri Jul  7 16:11:51 EDT 2017, 0.720, 138, 22, 6, 9, 356, 1, 30, 14, 11, 1.240, 1.240
Fri Jul  7 16:16:52 EDT 2017, 0.220, 158, 27, 2, 20, 506, 11, 10, 29, 31, 1.247, 1.243
Fri Jul  7 16:21:54 EDT 2017, 0.150, 121, 20, 4, 21, 488, 19, 32, 4, 19, 1.727, 1.603
Fri Jul  7 16:26:56 EDT 2017, 0.650, 141, 25, 8, 10, 338, 9, 12, 19, 39, 1.233, 1.227
Fri Jul  7 16:31:32 EDT 2017, 0.900, 131, 27, 2, 16, 563, 5, 42, 12, 49, 2.020, 2.137
Fri Jul  7 16:36:39 EDT 2017, 0.400, 151, 22, 6, 27, 413, 14, 22, 27, 29, 1.523, 1.503
Fri Jul  7 16:41:40 EDT 2017, 0.280, 136, 26, 5, 13, 375, 17, 17, 1, 44, 1.547, 1.547
Fri Jul  7 16:46:47 EDT 2017, 0.780, 156, 21, 9, 24, 525, 7, 37, 16, 24, 1.340, 1.413
Fri Jul  7 16:56:26 EDT 2017, 0.530, 126, 23, 3, 19, 300, 2, 27, 8, 14, 1.267, 1.140
Fri Jul  7 17:01:07 EDT 2017, 0.030, 146, 28, 7, 8, 450, 12, 47, 23, 34, 1.727, 1.823
Fri Jul  7 17:06:09 EDT 2017, 0.040, 135, 20, 2, 25, 427, 3, 13, 8, 22, 1.220, 1.247
Fri Jul  7 17:15:47 EDT 2017, 0.540, 155, 25, 6, 14, 577, 13, 33, 23, 42, 2.463, 2.427
Fri Jul  7 17:20:53 EDT 2017, 0.790, 125, 28, 4, 9, 352, 17, 23, 0, 32, 1.817, 1.837
Fri Jul  7 17:26:00 EDT 2017, 0.290, 145, 23, 8, 20, 502, 8, 43, 15, 12, 1.237, 1.213
Fri Jul  7 17:30:32 EDT 2017, 0.420, 120, 26, 3, 11, 464, 1, 38, 11, 37, 1.237, 1.200
Fri Jul  7 17:35:38 EDT 2017, 0.920, 140, 21, 7, 22, 314, 10, 18, 26, 17, 1.260, 1.253
Fri Jul  7 17:40:45 EDT 2017, 0.670, 130, 24, 5, 28, 539, 15, 48, 4, 27, 2.840, 2.933
Fri Jul  7 17:48:47 EDT 2017, 0.170, 150, 29, 9, 17, 389, 6, 28, 19, 47, 1.197, 1.193
Fri Jul  7 17:53:54 EDT 2017, 0.230, 128, 22, 7, 16, 408, 4, 45, 13, 24, 1.317, 1.230
Fri Jul  7 17:59:01 EDT 2017, 0.730, 148, 27, 3, 27, 558, 14, 25, 28, 44, 2.443, 2.430
Fri Jul  7 18:03:37 EDT 2017, 0.980, 138, 25, 9, 21, 333, 19, 35, 6, 34, 2.623, 2.730
Fri Jul  7 18:08:39 EDT 2017, 0.480, 158, 20, 5, 10, 483, 9, 15, 21, 14, 1.243, 1.243
Fri Jul  7 18:13:46 EDT 2017, 0.360, 133, 28, 6, 24, 521, 2, 20, 10, 39, 1.237, 1.243
Fri Jul  7 18:18:47 EDT 2017, 0.860, 153, 23, 2, 13, 371, 12, 40, 25, 19, 1.740, 1.717
Fri Jul  7 18:24:49 EDT 2017, 0.610, 123, 21, 8, 18, 596, 16, 10, 2, 29, 1.323, 1.427
Fri Jul  7 18:26:55 EDT 2017, 0.110, 143, 26, 4, 29, 446, 7, 30, 17, 49, 1.383, 1.503
Fri Jul  7 18:29:31 EDT 2017, 0.080, 124, 27, 5, 19, 361, 13, 41, 16, 15, 1.213, 1.233
Fri Jul  7 18:32:43 EDT 2017, 0.580, 144, 22, 9, 8, 511, 4, 21, 1, 35, 1.220, 1.243
Fri Jul  7 18:42:40 EDT 2017, 0.830, 134, 20, 3, 14, 436, 9, 31, 24, 45, 2.140, 2.133
Fri Jul  7 18:47:47 EDT 2017, 0.330, 154, 25, 7, 25, 586, 18, 11, 9, 25, 1.230, 1.330
Fri Jul  7 18:52:54 EDT 2017, 0.450, 139, 24, 4, 16, 549, 11, 26, 20, 40, 1.837, 1.837
Fri Jul  7 18:57:55 EDT 2017, 0.950, 159, 29, 8, 27, 399, 1, 46, 5, 20, 1.023, 1.247
Fri Jul  7 19:02:32 EDT 2017, 0.700, 129, 26, 2, 22, 474, 6, 16, 27, 10, 1.210, 1.240
Fri Jul  7 19:07:39 EDT 2017, 0.200, 149, 21, 6, 11, 324, 16, 36, 12, 30, 1.550, 1.637
Fri Jul  7 19:12:40 EDT 2017, 0.140, 131, 26, 8, 9, 305, 14, 19, 22, 18, 1.233, 1.243
Fri Jul  7 19:17:47 EDT 2017, 0.640, 151, 21, 4, 20, 455, 5, 39, 7, 38, 1.523, 1.567
Fri Jul  7 19:22:54 EDT 2017, 0.890, 121, 23, 6, 26, 380, 10, 29, 29, 48, 2.123, 2.130
Fri Jul  7 19:28:00 EDT 2017, 0.390, 141, 28, 2, 15, 530, 19, 49, 14, 28, 2.717, 3.053
Fri Jul  7 19:32:32 EDT 2017, 0.260, 126, 22, 9, 29, 567, 12, 34, 18, 43, 2.020, 2.127
Fri Jul  7 19:41:20 EDT 2017, 0.760, 146, 27, 5, 18, 417, 3, 14, 3, 23, 1.240, 1.207
Fri Jul  7 19:46:21 EDT 2017, 0.510, 136, 29, 7, 12, 492, 7, 44, 26, 13, 1.257, 1.230
Fri Jul  7 19:51:23 EDT 2017, 0.010, 156, 24, 3, 23, 342, 17, 24, 11, 33, 1.510, 1.543
Fri Jul  7 19:56:25 EDT 2017, 0.020, 130, 29, 4, 14, 326, 1, 11, 27, 14, 1.243, 1.253
Fri Jul  7 20:01:16 EDT 2017, 0.520, 150, 24, 8, 25, 476, 10, 31, 12, 34, 1.540, 1.653
Fri Jul  7 20:06:23 EDT 2017, 0.770, 120, 22, 2, 20, 401, 15, 21, 20, 44, 2.140, 2.157
Fri Jul  7 20:11:14 EDT 2017, 0.270, 140, 27, 6, 9, 551, 6, 41, 5, 24, 1.240, 1.340
Fri Jul  7 20:17:21 EDT 2017, 0.400, 125, 23, 5, 23, 589, 3, 36, 23, 49, 1.243, 1.370
Fri Jul  7 20:20:22 EDT 2017, 0.900, 145, 28, 9, 12, 439, 13, 16, 8, 29, 1.513, 1.507
Fri Jul  7 20:22:33 EDT 2017, 0.650, 135, 26, 3, 17, 514, 18, 46, 16, 19, 2.077, 2.097
Fri Jul  7 20:26:05 EDT 2017, 0.150, 155, 21, 7, 28, 364, 8, 26, 1, 39, 1.220, 1.230
Fri Jul  7 20:29:06 EDT 2017, 0.210, 123, 26, 9, 27, 345, 2, 49, 25, 12, 1.203, 1.230
Fri Jul  7 20:34:08 EDT 2017, 0.710, 143, 21, 5, 16, 495, 12, 29, 10, 32, 1.950, 2.013
Fri Jul  7 20:39:15 EDT 2017, 0.960, 133, 24, 7, 10, 420, 16, 39, 18, 42, 3.553, 3.733
Fri Jul  7 20:44:21 EDT 2017, 0.460, 153, 29, 3, 21, 570, 7, 19, 3, 22, 1.233, 1.207
Fri Jul  7 20:52:54 EDT 2017, 0.330, 138, 20, 8, 13, 532, 5, 24, 29, 47, 1.240, 1.280
Fri Jul  7 20:58:05 EDT 2017, 0.830, 158, 25, 4, 24, 382, 14, 44, 14, 27, 2.107, 2.130
Fri Jul  7 21:02:47 EDT 2017, 0.580, 128, 27, 6, 29, 457, 19, 14, 22, 17, 1.203, 1.253
Fri Jul  7 21:07:39 EDT 2017, 0.080, 148, 22, 2, 18, 307, 9, 34, 7, 37, 1.460, 1.307
Fri Jul  7 21:12:55 EDT 2017, 0.110, 129, 21, 3, 8, 392, 11, 42, 4, 28, 1.523, 1.547
Fri Jul  7 21:22:53 EDT 2017, 0.610, 149, 26, 7, 19, 542, 2, 22, 19, 48, 1.247, 1.230
Fri Jul  7 21:27:55 EDT 2017, 0.860, 139, 28, 5, 25, 317, 6, 32, 11, 38, 1.310, 1.333
Fri Jul  7 21:32:32 EDT 2017, 0.360, 159, 23, 9, 14, 467, 16, 12, 26, 18, 1.233, 1.237
Fri Jul  7 21:37:38 EDT 2017, 0.490, 134, 25, 2, 27, 504, 13, 27, 0, 33, 1.817, 1.837
Fri Jul  7 21:47:46 EDT 2017, 0.990, 154, 20, 6, 16, 354, 4, 47, 15, 13, 300.000, 300.000
Fri Jul  7 21:52:28 EDT 2017, 0.740, 124, 22, 4, 11, 579, 9, 17, 7, 23, 1.233, 1.223
Fri Jul  7 21:57:35 EDT 2017, 0.240, 144, 27, 8, 22, 429, 18, 37, 22, 43, 2.330, 2.423
Fri Jul  7 22:02:17 EDT 2017, 0.180, 137, 24, 6, 21, 448, 12, 15, 2, 26, 1.253, 1.233
Fri Jul  7 22:07:13 EDT 2017, 0.680, 157, 29, 2, 10, 598, 3, 35, 17, 46, 1.250, 1.337
Fri Jul  7 22:12:25 EDT 2017, 0.930, 127, 27, 8, 15, 373, 8, 25, 9, 36, 1.533, 1.537
Fri Jul  7 22:17:22 EDT 2017, 0.430, 147, 22, 4, 26, 523, 17, 45, 24, 16, 1.830, 1.837
Fri Jul  7 22:22:28 EDT 2017, 0.300, 122, 28, 7, 18, 485, 15, 30, 6, 31, 1.850, 1.830
Fri Jul  7 22:27:35 EDT 2017, 0.800, 142, 23, 3, 29, 335, 5, 10, 21, 11, 1.140, 1.107
Fri Jul  7 22:32:17 EDT 2017, 0.550, 132, 20, 9, 23, 560, 10, 40, 13, 21, 1.543, 1.550
Fri Jul  7 22:37:13 EDT 2017, 0.050, 152, 25, 5, 12, 410, 19, 20, 28, 41, 1.543, 1.530
Fri Jul  7 22:42:15 EDT 2017, 0.040, 120, 23, 8, 29, 509, 5, 36, 14, 13, 1.240, 1.230
Fri Jul  7 22:47:22 EDT 2017, 0.540, 140, 28, 4, 18, 359, 15, 16, 29, 33, 1.327, 1.323
Fri Jul  7 22:52:28 EDT 2017, 0.790, 130, 26, 6, 13, 584, 10, 46, 6, 43, 2.827, 3.170
Fri Jul  7 22:57:05 EDT 2017, 0.290, 150, 21, 2, 24, 434, 1, 26, 21, 23, 1.213, 1.220
Fri Jul  7 22:59:31 EDT 2017, 0.410, 135, 27, 9, 10, 396, 8, 11, 10, 48, 1.240, 1.227
Fri Jul  7 23:02:12 EDT 2017, 0.910, 155, 22, 5, 21, 546, 17, 31, 25, 28, 2.387, 2.687
Fri Jul  7 23:11:16 EDT 2017, 0.660, 125, 20, 7, 26, 321, 13, 21, 2, 18, 1.230, 1.183
Fri Jul  7 23:14:27 EDT 2017, 0.160, 145, 25, 3, 15, 471, 3, 41, 17, 38, 1.240, 1.240
Fri Jul  7 23:19:33 EDT 2017, 0.220, 132, 21, 5, 17, 453, 7, 23, 8, 10, 1.253, 1.237
Fri Jul  7 23:24:40 EDT 2017, 0.720, 152, 26, 9, 28, 303, 16, 43, 23, 30, 2.040, 2.107
Fri Jul  7 23:29:02 EDT 2017, 0.970, 122, 29, 3, 22, 528, 11, 13, 0, 40, 1.390, 1.513
Fri Jul  7 23:31:43 EDT 2017, 0.470, 142, 24, 7, 11, 378, 2, 33, 15, 20, 1.217, 0.977
Fri Jul  7 23:34:09 EDT 2017, 0.350, 127, 25, 4, 20, 415, 9, 48, 12, 45, 2.313, 2.203
Fri Jul  7 23:39:16 EDT 2017, 0.850, 147, 20, 8, 9, 565, 18, 28, 27, 25, 2.133, 2.220
Fri Jul  7 23:44:17 EDT 2017, 0.600, 137, 23, 2, 14, 340, 14, 38, 4, 15, 1.433, 1.530
Fri Jul  7 23:49:24 EDT 2017, 0.100, 157, 28, 6, 25, 490, 4, 18, 19, 35, 1.237, 1.233
Fri Jul  7 23:54:30 EDT 2017, 0.070, 139, 27, 7, 23, 574, 16, 29, 20, 29, 1.660, 1.623
Fri Jul  7 23:59:37 EDT 2017, 0.570, 159, 22, 3, 12, 424, 6, 49, 5, 49, 1.940, 1.913
Sat Jul  8 00:04:14 EDT 2017, 0.820, 129, 24, 9, 17, 499, 1, 19, 28, 39, 1.243, 1.243
Sat Jul  8 00:09:20 EDT 2017, 0.320, 149, 29, 5, 28, 349, 11, 39, 13, 19, 1.243, 1.253
Sat Jul  8 00:14:23 EDT 2017, 0.440, 124, 20, 6, 15, 312, 18, 44, 16, 34, 2.563, 2.750
Sat Jul  8 00:19:29 EDT 2017, 0.940, 144, 25, 2, 26, 462, 8, 24, 1, 14, 1.270, 1.280
Sat Jul  8 00:24:31 EDT 2017, 0.690, 134, 28, 8, 20, 387, 4, 34, 24, 24, 1.257, 1.237
Sat Jul  8 00:29:38 EDT 2017, 0.190, 154, 23, 4, 9, 537, 13, 14, 9, 44, 1.453, 1.347
Sat Jul  8 00:34:15 EDT 2017, 0.130, 126, 29, 2, 11, 556, 17, 32, 15, 26, 1.540, 1.590
Sat Jul  8 00:39:21 EDT 2017, 0.630, 146, 24, 6, 22, 406, 7, 12, 0, 46, 1.240, 1.233
Sat Jul  8 00:44:23 EDT 2017, 0.880, 136, 21, 4, 27, 481, 2, 42, 22, 36, 1.213, 1.227
Sat Jul  8 00:49:29 EDT 2017, 0.380, 156, 26, 8, 16, 331, 12, 22, 7, 16, 1.230, 1.237
Sat Jul  8 00:54:36 EDT 2017, 0.260, 131, 22, 3, 24, 368, 19, 17, 18, 31, 1.567, 1.567
Sat Jul  8 00:59:38 EDT 2017, 0.760, 151, 27, 7, 13, 518, 10, 37, 3, 11, 1.223, 1.220
Sat Jul  8 01:04:15 EDT 2017, 0.510, 121, 25, 5, 8, 443, 5, 27, 26, 21, 1.237, 1.240
Sat Jul  8 01:09:21 EDT 2017, 0.010, 141, 20, 9, 19, 593, 14, 47, 11, 41, 2.423, 2.440
Sat Jul  8 01:14:23 EDT 2017, 0.010, 138, 22, 5, 9, 491, 2, 40, 12, 42, 1.210, 1.247
Sat Jul  8 01:19:30 EDT 2017, 0.510, 158, 27, 9, 20, 341, 12, 20, 27, 22, 1.260, 1.230
Sat Jul  8 01:24:36 EDT 2017, 0.760, 128, 25, 3, 25, 566, 16, 30, 4, 12, 1.540, 1.543
Sat Jul  8 01:29:38 EDT 2017, 0.260, 148, 20, 7, 14, 416, 7, 10, 19, 32, 1.253, 1.240
Sat Jul  8 01:34:14 EDT 2017, 0.380, 123, 29, 4, 28, 379, 5, 25, 8, 17, 1.243, 1.237
Sat Jul  8 01:39:21 EDT 2017, 0.880, 143, 24, 8, 17, 529, 14, 45, 23, 37, 3.333, 3.610
Sat Jul  8 01:44:23 EDT 2017, 0.630, 133, 21, 2, 12, 304, 19, 15, 1, 47, 1.743, 1.840
Sat Jul  8 01:57:31 EDT 2017, 0.130, 153, 26, 6, 23, 454, 9, 35, 16, 27, 1.197, 1.343
Sat Jul  8 02:02:18 EDT 2017, 0.200, 125, 20, 8, 21, 472, 1, 18, 10, 40, 1.303, 1.337
Sat Jul  8 02:07:25 EDT 2017, 0.700, 145, 25, 4, 10, 322, 11, 38, 25, 20, 1.460, 1.457
Sat Jul  8 02:17:54 EDT 2017, 0.950, 135, 28, 6, 16, 547, 15, 28, 2, 10, 300.000, 300.000
Sat Jul  8 02:27:32 EDT 2017, 0.450, 155, 23, 2, 27, 397, 6, 48, 17, 30, 1.540, 1.520
Sat Jul  8 02:32:13 EDT 2017, 0.320, 130, 27, 9, 18, 435, 3, 33, 14, 15, 1.233, 1.267
Sat Jul  8 02:37:15 EDT 2017, 0.820, 150, 22, 5, 29, 585, 13, 13, 29, 35, 1.537, 1.527
Sat Jul  8 02:42:22 EDT 2017, 0.570, 120, 24, 7, 24, 360, 18, 43, 6, 45, 3.543, 3.827
Sat Jul  8 02:47:28 EDT 2017, 0.070, 140, 29, 3, 13, 510, 8, 23, 21, 25, 1.247, 1.220
Sat Jul  8 02:52:30 EDT 2017, 0.100, 122, 26, 2, 14, 594, 12, 14, 18, 39, 1.340, 1.343
Sat Jul  8 02:57:37 EDT 2017, 0.600, 142, 21, 6, 25, 444, 3, 34, 3, 19, 1.250, 1.217
Sat Jul  8 03:02:13 EDT 2017, 0.850, 132, 23, 4, 19, 519, 8, 24, 26, 29, 1.533, 1.583
Sat Jul  8 03:07:20 EDT 2017, 0.350, 152, 28, 8, 8, 369, 17, 44, 11, 49, 2.973, 3.053
Sat Jul  8 03:12:22 EDT 2017, 0.480, 137, 22, 3, 22, 332, 15, 39, 15, 24, 1.630, 1.840
Sat Jul  8 03:21:29 EDT 2017, 0.980, 157, 27, 7, 11, 482, 5, 19, 0, 44, 1.227, 1.213
Sat Jul  8 03:26:36 EDT 2017, 0.730, 127, 29, 5, 16, 407, 10, 49, 22, 34, 2.170, 2.163
Sat Jul  8 03:31:08 EDT 2017, 0.230, 147, 24, 9, 27, 557, 19, 29, 7, 14, 1.417, 1.437
Sat Jul  8 03:36:15 EDT 2017, 0.170, 134, 28, 7, 26, 538, 11, 47, 17, 36, 1.847, 1.933
Sat Jul  8 03:41:17 EDT 2017, 0.670, 154, 23, 3, 15, 388, 2, 27, 2, 16, 1.223, 1.257
Sat Jul  8 03:46:24 EDT 2017, 0.920, 124, 20, 9, 9, 463, 6, 37, 24, 26, 1.540, 1.550
Sat Jul  8 03:55:31 EDT 2017, 0.420, 144, 25, 5, 20, 313, 16, 17, 9, 46, 1.513, 1.537
Sat Jul  8 04:02:49 EDT 2017, 0.290, 129, 24, 6, 12, 351, 14, 22, 20, 21, 1.203, 1.177
Sat Jul  8 04:07:44 EDT 2017, 0.790, 149, 29, 2, 23, 501, 4, 42, 5, 41, 1.440, 1.573
Sat Jul  8 04:12:51 EDT 2017, 0.540, 139, 26, 8, 29, 426, 9, 12, 28, 31, 1.230, 1.237
Sat Jul  8 04:18:08 EDT 2017, 0.040, 159, 21, 4, 18, 576, 18, 32, 13, 11, 1.247, 1.240
Sat Jul  8 04:23:10 EDT 2017, 0.060, 127, 28, 9, 24, 308, 7, 26, 29, 44, 1.203, 1.230
Sat Jul  8 04:32:07 EDT 2017, 0.560, 147, 23, 5, 13, 458, 16, 46, 14, 24, 2.147, 2.133
Sat Jul  8 04:37:14 EDT 2017, 0.810, 137, 21, 7, 18, 383, 11, 16, 22, 14, 1.230, 1.243
Sat Jul  8 04:42:16 EDT 2017, 0.310, 157, 26, 3, 29, 533, 2, 36, 7, 34, 1.240, 1.253
Sat Jul  8 04:47:33 EDT 2017, 0.430, 132, 24, 8, 15, 571, 9, 41, 25, 19, 1.550, 1.530
Sat Jul  8 04:52:40 EDT 2017, 0.930, 152, 29, 4, 26, 421, 19, 21, 10, 39, 2.137, 2.163
Sat Jul  8 04:57:32 EDT 2017, 0.680, 122, 27, 6, 21, 496, 14, 31, 18, 49, 2.750, 3.027
Sat Jul  8 05:02:08 EDT 2017, 0.180, 142, 22, 2, 10, 346, 4, 11, 3, 29, 1.290, 1.177
Sat Jul  8 05:07:10 EDT 2017, 0.240, 135, 25, 4, 11, 365, 6, 34, 24, 42, 1.480, 1.357
Sat Jul  8 05:12:17 EDT 2017, 0.740, 155, 20, 8, 22, 515, 15, 14, 9, 22, 1.233, 1.353
Sat Jul  8 05:23:00 EDT 2017, 0.990, 125, 22, 2, 28, 440, 10, 44, 16, 12, 300.000, 300.000
Sat Jul  8 05:27:32 EDT 2017, 0.490, 145, 27, 6, 17, 590, 1, 24, 1, 32, 1.237, 1.253
Sat Jul  8 05:32:08 EDT 2017, 0.370, 120, 21, 5, 25, 552, 8, 19, 27, 17, 1.223, 1.223
Sat Jul  8 05:37:15 EDT 2017, 0.870, 140, 26, 9, 14, 402, 17, 39, 12, 37, 3.047, 3.237
Sat Jul  8 05:42:17 EDT 2017, 0.620, 130, 29, 3, 8, 477, 13, 29, 20, 47, 2.130, 2.427
Sat Jul  8 05:47:23 EDT 2017, 0.120, 150, 24, 7, 19, 327, 3, 49, 5, 27, 1.227, 1.243
Sat Jul  8 05:52:30 EDT 2017, 0.090, 131, 20, 6, 28, 412, 17, 37, 6, 38, 2.130, 2.130
Sat Jul  8 05:57:31 EDT 2017, 0.590, 151, 25, 2, 17, 562, 7, 17, 21, 18, 1.243, 1.220
