# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, cacheRefs_mean, cacheRefs_sd, cacheRefs_ci, cacheRefs_ci, cacheRefs_min, cacheRefs_box_q1, cacheRefs_median, cacheRefs_box_q2, cacheRefs_max, cacheMiss_mean, cacheMiss_sd, cacheMiss_ci, cacheMiss_ci, cacheMiss_min, cacheMiss_box_q1, cacheMiss_median, cacheMiss_box_q2, cacheMiss_max, maxCacheRef_mean, maxCacheRef_sd, maxCacheRef_ci, maxCacheRef_ci, maxCacheRef_min, maxCacheRef_box_q1, maxCacheRef_median, maxCacheRef_box_q2, maxCacheRef_max, maxCacheMiss_mean, maxCacheMiss_sd, maxCacheMiss_ci, maxCacheMiss_ci, maxCacheMiss_min, maxCacheMiss_box_q1, maxCacheMiss_median, maxCacheMiss_box_q2, maxCacheMiss_max, instrCycles_mean, instrCycles_sd, instrCycles_ci, instrCycles_ci, instrCycles_min, instrCycles_box_q1, instrCycles_median, instrCycles_box_q2, instrCycles_max, instrs_mean, instrs_sd, instrs_ci, instrs_ci, instrs_min, instrs_box_q1, instrs_median, instrs_box_q2, instrs_max, brnchs_mean, brnchs_sd, brnchs_ci, brnchs_ci, brnchs_min, brnchs_box_q1, brnchs_median, brnchs_box_q2, brnchs_max, brnchMiss_mean, brnchMiss_sd, brnchMiss_ci, brnchMiss_ci, brnchMiss_min, brnchMiss_box_q1, brnchMiss_median, brnchMiss_box_q2, brnchMiss_max, maxBrnchs_mean, maxBrnchs_sd, maxBrnchs_ci, maxBrnchs_ci, maxBrnchs_min, maxBrnchs_box_q1, maxBrnchs_median, maxBrnchs_box_q2, maxBrnchs_max, maxBrnchMiss_mean, maxBrnchMiss_sd, maxBrnchMiss_ci, maxBrnchMiss_ci, maxBrnchMiss_min, maxBrnchMiss_box_q1, maxBrnchMiss_median, maxBrnchMiss_box_q2, maxBrnchMiss_max
Thu May 18 11:29:56 EDT 2017, 1, 1, 0.250, 1, 7.59111, 1.29237, 6.61666, 8.56556, 6.15, 6.505, 6.8, 9.02, 9.02, 165949, 136.766, 165846, 166052, 165792, 165798, 166068, 166072, 166072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1722846, 0, 1722846, 1722846, 1722846, 1722846, 1722846, 1722846, 1722846, 1964685, 0, 1964685, 1964685, 1964685, 1964685, 1964685, 1964685, 1964685, 1.68197e+08, 892698, 1.67524e+08, 1.6887e+08, 166880511, 1.67597e+08, 168342646, 169380510, 169750986, 1.1542e+08, 4.28699e+06, 1.12188e+08, 1.18652e+08, 107526688, 114972422, 115537363, 119676643, 119993065, 1.68197e+08, 892698, 1.67524e+08, 1.6887e+08, 166880511, 1.67597e+08, 168342646, 169380510, 169750986, 1.1542e+08, 4.28699e+06, 1.12188e+08, 1.18652e+08, 107526688, 114972422, 115537363, 119676643, 119993065, 1.33805e+10, 3.77914e+08, 13095552844, 13665447156, 12709263447, 1.32068e+10, 13407037111, 1.38138e+10, 13850008606, 5.70416e+09, 2.74855e+07, 5683435933, 5724884067, 5680120173, 5685829447, 5690213581, 5752621310, 5760930363, 1.03563e+09, 5.42417e+06, 1.03154e+09, 1.03972e+09, 1030261260, 1.03301e+09, 1033249596, 1.04542e+09, 1047506345, 1.9934e+07, 1.39918e+06, 1.8879e+07, 2.0989e+07, 17865445, 1.92838e+07, 19680052, 22320952, 22740541, 1.03563e+09, 5.42417e+06, 1.03154e+09, 1.03972e+09, 1030261260, 1.03301e+09, 1033249596, 1.04542e+09, 1047506345, 1.9934e+07, 1.39918e+06, 1.8879e+07, 2.0989e+07, 17865445, 1.92838e+07, 19680052, 22320952, 22740541
Thu May 18 11:30:29 EDT 2017, 1, 10, 0.250, 1, 11.8011, 1.74131, 10.4882, 13.114, 9.69, 10.595, 10.75, 13.865, 13.89, 353028, 3.49956, 353025, 353031, 353024, 353026, 353028, 353032, 353032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3648308, 0, 3648308, 3648308, 3648308, 3648308, 3648308, 3648308, 3648308, 4956099, 0, 4956099, 4956099, 4956099, 4956099, 4956099, 4956099, 4956099, 2.81702e+08, 1.54672e+06, 2.80536e+08, 2.82868e+08, 279481466, 281094378, 281633208, 2.83897e+08, 284296414, 161591475, 9.75332e+06, 1.54237e+08, 1.68945e+08, 144291019, 1.60901e+08, 161635018, 1.70592e+08, 171126865, 2.81702e+08, 1.54672e+06, 2.80536e+08, 2.82868e+08, 279481466, 281094378, 281633208, 2.83897e+08, 284296414, 161591475, 9.75332e+06, 1.54237e+08, 1.68945e+08, 144291019, 1.60901e+08, 161635018, 1.70592e+08, 171126865, 2.46255e+10, 7.751e+08, 24041074600, 25209925400, 23393170677, 2.42585e+10, 24617715023, 25514673729, 25573408542, 1.18836e+10, 2.90228e+07, 1.18617e+10, 1.19055e+10, 11835596108, 1.18603e+10, 11900223661, 1.19154e+10, 11923327317, 2.12494e+09, 7.04237e+06, 2.11963e+09, 2.13025e+09, 2115204957, 2.11839e+09, 2128270623, 2133360477, 2133894314, 3.67775e+07, 3.75563e+06, 3.39458e+07, 3.96092e+07, 34876485, 3.52876e+07, 35546598, 4.17396e+07, 47352656, 2.12494e+09, 7.04237e+06, 2.11963e+09, 2.13025e+09, 2115204957, 2.11839e+09, 2128270623, 2133360477, 2133894314, 3.67775e+07, 3.75563e+06, 3.39458e+07, 3.96092e+07, 34876485, 3.52876e+07, 35546598, 4.17396e+07, 47352656
Thu May 18 11:31:27 EDT 2017, 1, 1, 0.250, 2, 9.94778, 1.26742, 8.99215, 10.9034, 8.52, 8.56, 10.59, 11.19, 11.19, 296374, 20031.8, 281270, 311478, 289228, 289232, 289348, 321194, 353032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96377e+06, 242021, 2.78129e+06, 3.14625e+06, 2878203, 2878203, 2878203, 3.26326e+06, 3648308, 4.04083e+06, 323596, 3.79684e+06, 4.28482e+06, 3926424, 3926424, 3926424, 4.44126e+06, 4956099, 2.38974e+08, 1.51356e+07, 2.27562e+08, 2.50386e+08, 230326851, 233869924, 233900492, 258428385, 281633208, 1.47793e+08, 8.90402e+06, 1.41079e+08, 1.54507e+08, 137832474, 138326598, 152919725, 1.5807e+08, 161388960, 2.38974e+08, 1.51356e+07, 2.27562e+08, 2.50386e+08, 230326851, 233869924, 233900492, 258428385, 281633208, 1.47793e+08, 8.90402e+06, 1.41079e+08, 1.54507e+08, 137832474, 138326598, 152919725, 1.5807e+08, 161388960, 2.11712e+10, 1.24912e+09, 20229363520, 22113036480, 19934489761, 20273597079, 21416844265, 2.28896e+10, 24190946582, 9.82082e+09, 7.35831e+08, 9266003426, 10375636574, 9508687882, 9544204324, 9562643970, 10756746782, 11900223661, 1.75403e+09, 1.32463e+08, 1654152898, 1853907102, 1699223274, 1701984530, 1711721862, 1921853091, 2128270623, 2.99066e+07, 4.2841e+06, 2.66764e+07, 3.31368e+07, 26126585, 26194811, 27065860, 3.62643e+07, 37393205, 1.75403e+09, 1.32463e+08, 1654152898, 1853907102, 1699223274, 1701984530, 1711721862, 1921853091, 2128270623, 2.99066e+07, 4.2841e+06, 2.66764e+07, 3.31368e+07, 26126585, 26194811, 27065860, 3.62643e+07, 37393205
Thu May 18 11:32:35 EDT 2017, 1, 10, 0.250, 2, 15.4767, 2.45095, 13.6287, 17.3247, 10.59, 14.205, 14.41, 17.93, 17.93, 628882, 97527.7, 555346, 702418, 353032, 663202, 663208, 663526, 663528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59417e+06, 334411, 4.34202e+06, 4.84632e+06, 3648308, 4712398, 4712398, 4712398, 4712398, 9.36204e+06, 1.55774e+06, 8.1875e+06, 1.05366e+07, 4956099, 9912785, 9912785, 9912785, 9912785, 364822798, 2.94503e+07, 3.42617e+08, 3.87028e+08, 281633208, 3.73931e+08, 374746008, 3.77639e+08, 378449804, 1.99988e+08, 2.21039e+07, 1.83322e+08, 2.16654e+08, 161388960, 1.86455e+08, 186775843, 2.23525e+08, 223551162, 364822798, 2.94503e+07, 3.42617e+08, 3.87028e+08, 281633208, 3.73931e+08, 374746008, 3.77639e+08, 378449804, 1.99988e+08, 2.21039e+07, 1.83322e+08, 2.16654e+08, 161388960, 1.86455e+08, 186775843, 2.23525e+08, 223551162, 3.41684e+10, 3.70063e+09, 31378124980, 36958675020, 24190946582, 34209821627, 34645336487, 36677612868, 36723910069, 1.80552e+10, 2.17635e+09, 16414232100, 19696167900, 11900223661, 18792346417, 18795307707, 1.88667e+10, 18871677862, 3230004800, 3.89574e+08, 2936266004, 3523743596, 2128270623, 3.36154e+09, 3361891268, 3377221048, 3378125804, 5.78101e+07, 1.01482e+07, 5.01584e+07, 6.54618e+07, 35135478, 5.49176e+07, 58544864, 67478507, 67777244, 3230004800, 3.89574e+08, 2936266004, 3523743596, 2128270623, 3.36154e+09, 3361891268, 3377221048, 3378125804, 5.78101e+07, 1.01482e+07, 5.01584e+07, 6.54618e+07, 35135478, 5.49176e+07, 58544864, 67478507, 67777244
Thu May 18 11:33:43 EDT 2017, 1, 1, 0.250, 5, 15.7044, 2.41711, 13.8819, 17.5269, 10.59, 14.67, 14.81, 18.215, 18.59, 623900, 95766.5, 551692, 696108, 353032, 657694, 657696, 657826, 657828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34708e+06, 247054, 4.1608e+06, 4.53336e+06, 3648308, 4434430, 4434430, 4434430, 4434430, 9279867, 1.52868e+06, 8.12724e+06, 1.04325e+07, 4956099, 9820338, 9820338, 9820338, 9820338, 356520437, 2.65933e+07, 3.36469e+08, 3.76572e+08, 281633208, 363730350, 365281221, 3.697e+08, 371533348, 2.09687e+08, 2.23937e+07, 1.92802e+08, 2.26572e+08, 161388960, 200308599, 201274897, 231729344, 232084517, 356520437, 2.65933e+07, 3.36469e+08, 3.76572e+08, 281633208, 363730350, 365281221, 3.697e+08, 371533348, 2.09687e+08, 2.23937e+07, 1.92802e+08, 2.26572e+08, 161388960, 200308599, 201274897, 231729344, 232084517, 3.54841e+10, 4.28761e+09, 32251242060, 38716957940, 24190946582, 35339215762, 35816230579, 3.88989e+10, 39803590345, 1.81112e+10, 2.2458e+09, 16417866800, 19804533200, 11900223661, 1.85264e+10, 18533518150, 1.96339e+10, 19840740988, 3.22302e+09, 4.00059e+08, 2921375514, 3524664486, 2128270623, 3280428076, 3285363900, 3520181653, 3562560478, 5.93407e+07, 9.13533e+06, 5.24527e+07, 6.62287e+07, 35135478, 5.98348e+07, 62365667, 66690025, 69008275, 3.22302e+09, 4.00059e+08, 2921375514, 3524664486, 2128270623, 3280428076, 3285363900, 3520181653, 3562560478, 5.93407e+07, 9.13533e+06, 5.24527e+07, 6.62287e+07, 35135478, 5.98348e+07, 62365667, 66690025, 69008275
Thu May 18 11:34:56 EDT 2017, 1, 10, 0.250, 5, 23.4244, 4.98737, 19.6639, 27.1849, 10.59, 22.95, 23.01, 27.525, 27.7, 1455368, 389735, 1.16151e+06, 1.74923e+06, 353032, 1592834, 1592972, 1593926, 1594872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84032e+06, 421440, 4.52255e+06, 5.15809e+06, 3648308, 4989322, 4989322, 4989322, 4989322, 2.25798e+07, 6.23092e+06, 1.78817e+07, 2.72779e+07, 4956099, 24782780, 24782780, 24782780, 24782780, 521942287, 8.51254e+07, 4.57758e+08, 5.86127e+08, 281633208, 550998166, 552258386, 558294729, 561165189, 2.75014e+08, 4.84193e+07, 2.38506e+08, 3.11522e+08, 161388960, 2.60582e+08, 262185007, 3.19185e+08, 320466965, 521942287, 8.51254e+07, 4.57758e+08, 5.86127e+08, 281633208, 550998166, 552258386, 558294729, 561165189, 2.75014e+08, 4.84193e+07, 2.38506e+08, 3.11522e+08, 161388960, 2.60582e+08, 262185007, 3.19185e+08, 320466965, 5.37459e+10, 1.05763e+10, 45771369800, 61720430200, 24190946582, 5.61366e+10, 56342320086, 5.97739e+10, 60159915814, 3.32708e+10, 7.55573e+09, 27573779580, 38967820420, 11900223661, 3.59098e+10, 35939424030, 35984764114, 35992832992, 5986160755, 1.364e+09, 4957704755, 7014616755, 2128270623, 6.4599e+09, 6466408307, 6481839587, 6485660347, 8.72503e+07, 1.89009e+07, 7.2999e+07, 1.01502e+08, 35135478, 9.00565e+07, 92338567, 99497378, 104032880, 5986160755, 1.364e+09, 4957704755, 7014616755, 2128270623, 6.4599e+09, 6466408307, 6481839587, 6485660347, 8.72503e+07, 1.89009e+07, 7.2999e+07, 1.01502e+08, 35135478, 9.00565e+07, 92338567, 99497378, 104032880
Thu May 18 11:36:00 EDT 2017, 1, 1, 0.250, 10, 24.8522, 1.6941, 23.5748, 26.1296, 22.25, 24.04, 24.42, 26.84, 27.11, 1.2731e+06, 59.8104, 1.27305e+06, 1.27315e+06, 1273032, 1273038, 1273152, 1273158, 1273160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4930887, 0, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 19646999, 0, 19646999, 19646999, 19646999, 19646999, 19646999, 19646999, 19646999, 5.37761e+08, 3.75479e+06, 5.3493e+08, 5.40592e+08, 529630333, 537117871, 538385143, 542299939, 543797992, 3.09684e+08, 1.84471e+07, 2.95775e+08, 3.23593e+08, 277342278, 3.08903e+08, 310030089, 3.27137e+08, 327685101, 5.37761e+08, 3.75479e+06, 5.3493e+08, 5.40592e+08, 529630333, 537117871, 538385143, 542299939, 543797992, 3.09684e+08, 1.84471e+07, 2.95775e+08, 3.23593e+08, 277342278, 3.08903e+08, 310030089, 3.27137e+08, 327685101, 5.68011e+10, 1.38882e+09, 55753929720, 57848270280, 54607759396, 56057720788, 56555314483, 5.87027e+10, 59351919483, 3.06354e+10, 4.1881e+07, 30603821726, 30666978274, 30576557308, 3.06102e+10, 30650682211, 30681684693, 30683159428, 5.43478e+09, 6.99821e+06, 5.4295e+09, 5.44006e+09, 5425017810, 5429842301, 5435547519, 5443633754, 5444395816, 1.0641e+08, 7.38875e+06, 1.00839e+08, 1.11981e+08, 95757212, 102012292, 109732361, 115378309, 120510040, 5.43478e+09, 6.99821e+06, 5.4295e+09, 5.44006e+09, 5425017810, 5429842301, 5435547519, 5443633754, 5444395816, 1.0641e+08, 7.38875e+06, 1.00839e+08, 1.11981e+08, 95757212, 102012292, 109732361, 115378309, 120510040
Thu May 18 11:37:43 EDT 2017, 1, 10, 0.250, 10, 45.5411, 10.3649, 37.726, 53.3562, 35.28, 37.955, 38.07, 59.605, 66.13, 3.10908e+06, 41859.6, 3.07752e+06, 3.14064e+06, 3043608, 3083998, 3143056, 3143062, 3143064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49564596, 0, 49564596, 49564596, 49564596, 49564596, 49564596, 49564596, 49564596, 7.22994e+08, 8.12869e+06, 7.16865e+08, 7.29123e+08, 709302471, 7.20517e+08, 723383333, 7.33489e+08, 741094872, 3.98549e+08, 2.5442e+07, 379365732, 417732268, 354595444, 397513068, 400222350, 422431015, 422824185, 7.22994e+08, 8.12869e+06, 7.16865e+08, 7.29123e+08, 709302471, 7.20517e+08, 723383333, 7.33489e+08, 741094872, 3.98549e+08, 2.5442e+07, 379365732, 417732268, 354595444, 397513068, 400222350, 422431015, 422824185, 8.94027e+10, 1.81871e+09, 88031392660, 90774007340, 86758954377, 88585384710, 89017271694, 9.20041e+10, 92619084464, 6.49291e+10, 4.22678e+08, 64610400788, 65247799212, 64587925574, 64631333738, 64683537605, 6.56462e+10, 65781736693, 1.1678e+10, 9.0123e+07, 11610047258, 11745952742, 11608371085, 1.16146e+10, 11620275769, 11830500935, 11861523912, 1.62358e+08, 4.37033e+06, 1.59063e+08, 1.65653e+08, 158761076, 160025292, 160863576, 1.69417e+08, 173683929, 1.1678e+10, 9.0123e+07, 11610047258, 11745952742, 11608371085, 1.16146e+10, 11620275769, 11830500935, 11861523912, 1.62358e+08, 4.37033e+06, 1.59063e+08, 1.65653e+08, 158761076, 160025292, 160863576, 1.69417e+08, 173683929
Thu May 18 11:39:16 EDT 2017, 1, 1, 0.250, 15, 32.1733, 3.19986, 29.7606, 34.586, 28.56, 29.08, 33.59, 36.225, 37.99, 2.02613e+06, 394892, 1.72838e+06, 2.32388e+06, 1886512, 1886516, 1886516, 2514788, 3143056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98449e+06, 1949.73, 4.98302e+06, 4.98596e+06, 4983796, 4983796, 4983796, 4986898, 4990000, 3.16933e+07, 6.31845e+06, 2.69292e+07, 3.64574e+07, 29459407, 29459407, 29459407, 3.9512e+07, 49564596, 6.81912e+08, 1.78256e+07, 6.68471e+08, 6.95353e+08, 660300184, 674035219, 680549009, 706630488, 725785248, 3.77207e+08, 3.25929e+07, 3.52632e+08, 4.01782e+08, 332679021, 3.46349e+08, 400056336, 410778616, 410800326, 6.81912e+08, 1.78256e+07, 6.68471e+08, 6.95353e+08, 660300184, 674035219, 680549009, 706630488, 725785248, 3.77207e+08, 3.25929e+07, 3.52632e+08, 4.01782e+08, 332679021, 3.46349e+08, 400056336, 410778616, 410800326, 7.47872e+10, 5.50634e+09, 70635419640, 78938980360, 70137909173, 71301753643, 74203507489, 82637273599, 89017271694, 4.4782e+10, 7.02122e+09, 39488000120, 50075999880, 42227940808, 4.22627e+10, 42330279281, 5.35143e+10, 64640513472, 7.95782e+09, 1.29362e+09, 6982430520, 8933209480, 7491015296, 7496862947, 7499788097, 9563342772, 11616698095, 131105726, 1.21121e+07, 1.21973e+08, 1.40238e+08, 120936830, 123274210, 126924314, 150463138, 160351863, 7.95782e+09, 1.29362e+09, 6982430520, 8933209480, 7491015296, 7496862947, 7499788097, 9563342772, 11616698095, 131105726, 1.21121e+07, 1.21973e+08, 1.40238e+08, 120936830, 123274210, 126924314, 150463138, 160351863
Thu May 18 11:41:55 EDT 2017, 1, 10, 0.250, 15, 92.0733, 35.2115, 65.5238, 118.623, 46.15, 71.595, 72.39, 131.635, 132.73, 3.82549e+06, 602563, 3.37116e+06, 4.27982e+06, 3093552, 3294536, 4048844, 4692080, 4692080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74346162, 0, 74346162, 74346162, 74346162, 74346162, 74346162, 74346162, 74346162, 8.54436e+08, 1.33693e+07, 8.44356e+08, 8.64516e+08, 838786868, 848597274, 851290912, 874096363, 886429642, 4.82354e+08, 2.66695e+07, 462245197, 502462803, 435748749, 481528841, 483430852, 507043201, 507930976, 8.54436e+08, 1.33693e+07, 8.44356e+08, 8.64516e+08, 838786868, 848597274, 851290912, 874096363, 886429642, 4.82354e+08, 2.66695e+07, 462245197, 502462803, 435748749, 481528841, 483430852, 507043201, 507930976, 1.17396e+11, 1.74307e+09, 116081725220, 118710274780, 114042190559, 116899747677, 117348373065, 119722116639, 120397308241, 9.63982e+10, 1.99476e+09, 94894150960, 97902249040, 93548029146, 94964778729, 97304596125, 9.83738e+10, 98437048270, 1.75695e+10, 5.97089e+08, 17119294894, 18019705106, 16766267109, 1.70959e+10, 17781465082, 18245733325, 18263245466, 2.16915e+08, 6.31866e+06, 2.12151e+08, 2.21679e+08, 210245852, 213811918, 215692229, 2.27498e+08, 231212429, 1.75695e+10, 5.97089e+08, 17119294894, 18019705106, 16766267109, 1.70959e+10, 17781465082, 18245733325, 18263245466, 2.16915e+08, 6.31866e+06, 2.12151e+08, 2.21679e+08, 210245852, 213811918, 215692229, 2.27498e+08, 231212429
