# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 11:06:30 EST 2017, 9883, 0.660, 3, 0.960, 423, 59, 5, 10, 93, 21.593, 20.983
Mon Jan  9 11:06:37 EST 2017, 7408, 0.410, 1, 0.210, 348, 37, 9, 48, 25, 6.623, 6.593
Mon Jan  9 11:09:51 EST 2017, 2458, 0.910, 5, 0.710, 498, 82, 19, 23, 70, 185.670, 186.180
Mon Jan  9 11:11:17 EST 2017, 1840, 0.100, 2, 0.900, 479, 87, 11, 45, 53, 85.893, 85.327
Mon Jan  9 11:11:22 EST 2017, 6790, 0.600, 7, 0.400, 329, 42, 1, 20, 98, 4.970, 5.010
Mon Jan  9 11:11:43 EST 2017, 9265, 0.350, 9, 0.650, 404, 65, 6, 32, 31, 20.010, 20.030
Mon Jan  9 11:12:04 EST 2017, 4315, 0.850, 5, 0.150, 554, 20, 15, 7, 76, 21.530, 21.047
Mon Jan  9 11:12:21 EST 2017, 3077, 0.480, 6, 0.770, 441, 31, 13, 13, 42, 16.050, 15.997
Mon Jan  9 11:12:54 EST 2017, 8027, 0.980, 1, 0.270, 591, 76, 4, 38, 87, 32.697, 32.750
Mon Jan  9 11:12:58 EST 2017, 5552, 0.230, 3, 0.520, 516, 53, 8, 1, 20, 4.073, 4.187
Mon Jan  9 11:16:05 EST 2017, 602, 0.730, 8, 0.020, 366, 98, 18, 26, 65, 151.277, 159.767
Mon Jan  9 11:16:07 EST 2017, 448, 0.460, 2, 0.660, 587, 15, 7, 19, 15, 1.770, 1.820
Mon Jan  9 11:18:13 EST 2017, 5398, 0.960, 6, 0.160, 437, 60, 16, 44, 60, 125.683, 125.487
Mon Jan  9 11:18:23 EST 2017, 7873, 0.210, 9, 0.910, 362, 38, 12, 6, 38, 9.600, 9.723
Mon Jan  9 11:18:53 EST 2017, 2923, 0.710, 4, 0.410, 512, 83, 2, 31, 83, 28.043, 28.713
Mon Jan  9 11:19:25 EST 2017, 4160, 0.080, 5, 0.540, 324, 94, 9, 38, 27, 32.313, 31.567
Mon Jan  9 11:19:59 EST 2017, 9110, 0.580, 1, 0.040, 474, 49, 19, 13, 72, 31.893, 32.320
Mon Jan  9 11:21:16 EST 2017, 6635, 0.330, 3, 0.790, 549, 72, 14, 25, 49, 75.213, 75.543
Mon Jan  9 11:21:21 EST 2017, 1685, 0.830, 7, 0.290, 399, 27, 4, 0, 94, 5.297, 5.293
Mon Jan  9 11:21:25 EST 2017, 2304, 0.150, 5, 0.100, 418, 21, 6, 28, 21, 3.753, 3.697
Mon Jan  9 11:22:31 EST 2017, 7254, 0.650, 9, 0.600, 568, 66, 15, 3, 66, 62.523, 64.787
Mon Jan  9 11:23:17 EST 2017, 9729, 0.400, 7, 0.350, 493, 44, 10, 41, 44, 45.997, 45.680
Mon Jan  9 11:23:24 EST 2017, 4779, 0.900, 2, 0.850, 343, 89, 1, 16, 89, 6.543, 6.490
Mon Jan  9 11:23:29 EST 2017, 3541, 0.270, 8, 0.230, 455, 77, 8, 9, 10, 5.200, 5.177
Mon Jan  9 11:24:04 EST 2017, 8491, 0.770, 4, 0.730, 305, 32, 17, 34, 55, 34.000, 33.517
Mon Jan  9 11:24:15 EST 2017, 6016, 0.020, 1, 0.480, 380, 55, 13, 22, 32, 11.510, 11.377
Mon Jan  9 11:24:22 EST 2017, 1066, 0.520, 6, 0.980, 530, 10, 3, 47, 77, 6.533, 6.527
Mon Jan  9 11:26:21 EST 2017, 757, 0.050, 9, 0.760, 521, 35, 17, 36, 86, 115.957, 116.390
Mon Jan  9 11:26:40 EST 2017, 5707, 0.550, 5, 0.260, 371, 80, 7, 11, 41, 18.247, 17.727
Mon Jan  9 11:26:45 EST 2017, 8182, 0.300, 3, 0.510, 446, 13, 3, 49, 63, 5.173, 5.220
Mon Jan  9 11:27:09 EST 2017, 3232, 0.800, 7, 0.010, 596, 58, 12, 24, 18, 23.593, 23.950
Mon Jan  9 11:28:35 EST 2017, 4469, 0.430, 4, 0.880, 408, 69, 19, 5, 97, 85.353, 83.777
Mon Jan  9 11:29:02 EST 2017, 9419, 0.930, 8, 0.380, 558, 24, 10, 30, 52, 26.417, 26.773
Mon Jan  9 11:29:50 EST 2017, 6944, 0.180, 6, 0.630, 483, 91, 5, 17, 75, 47.007, 47.473
Mon Jan  9 11:30:13 EST 2017, 1994, 0.680, 2, 0.130, 333, 46, 15, 42, 30, 22.253, 22.577
Mon Jan  9 11:31:23 EST 2017, 1376, 0.370, 7, 0.440, 352, 52, 16, 14, 91, 68.337, 66.947
Mon Jan  9 11:32:07 EST 2017, 6326, 0.870, 2, 0.940, 502, 97, 6, 39, 46, 43.117, 42.543
Mon Jan  9 11:32:09 EST 2017, 8801, 0.120, 4, 0.190, 577, 30, 1, 2, 69, 1.987, 1.987
Mon Jan  9 11:32:40 EST 2017, 3851, 0.620, 9, 0.690, 427, 75, 11, 27, 24, 30.077, 30.077
Mon Jan  9 11:34:30 EST 2017, 2613, 0.240, 1, 0.320, 540, 63, 18, 45, 80, 108.840, 107.770
Mon Jan  9 11:34:36 EST 2017, 7563, 0.740, 6, 0.820, 390, 18, 9, 20, 35, 5.923, 6.000
Mon Jan  9 11:35:04 EST 2017, 5088, 0.490, 8, 0.070, 315, 86, 4, 33, 58, 27.700, 27.480
Mon Jan  9 11:35:09 EST 2017, 138, 0.990, 3, 0.570, 465, 41, 13, 8, 13, 3.963, 4.093
Mon Jan  9 11:37:36 EST 2017, 158, 0.490, 6, 0.280, 550, 97, 19, 17, 53, 139.893, 143.853
Mon Jan  9 11:38:37 EST 2017, 5108, 0.990, 2, 0.780, 400, 52, 9, 42, 98, 60.367, 59.713
Mon Jan  9 11:38:43 EST 2017, 7583, 0.240, 4, 0.030, 325, 75, 5, 5, 31, 5.650, 5.837
Mon Jan  9 11:39:43 EST 2017, 2633, 0.740, 9, 0.530, 475, 30, 14, 30, 76, 59.093, 58.137
Mon Jan  9 11:39:53 EST 2017, 3870, 0.120, 1, 0.400, 362, 18, 16, 49, 42, 10.203, 10.187
Mon Jan  9 11:40:59 EST 2017, 8820, 0.620, 5, 0.900, 512, 63, 7, 24, 87, 65.140, 62.147
Mon Jan  9 11:41:04 EST 2017, 6345, 0.370, 8, 0.150, 587, 41, 2, 36, 20, 4.443, 4.453
Mon Jan  9 11:41:59 EST 2017, 1395, 0.870, 3, 0.650, 437, 86, 12, 11, 65, 54.337, 54.327
Mon Jan  9 11:43:22 EST 2017, 2014, 0.180, 9, 0.970, 381, 80, 18, 33, 36, 83.097, 81.217
Mon Jan  9 11:43:44 EST 2017, 6964, 0.680, 5, 0.470, 531, 35, 8, 8, 81, 22.137, 21.917
Mon Jan  9 11:43:48 EST 2017, 9439, 0.430, 2, 0.720, 456, 58, 3, 45, 14, 3.977, 3.980
Mon Jan  9 11:43:57 EST 2017, 4489, 0.930, 7, 0.220, 306, 13, 13, 20, 59, 8.650, 8.723
Mon Jan  9 11:44:07 EST 2017, 3251, 0.310, 4, 0.840, 493, 24, 15, 2, 48, 9.363, 9.250
Mon Jan  9 11:44:58 EST 2017, 8201, 0.810, 8, 0.340, 343, 69, 6, 27, 93, 50.870, 49.587
Mon Jan  9 11:45:00 EST 2017, 5726, 0.060, 6, 0.590, 418, 47, 1, 14, 25, 1.410, 1.377
Mon Jan  9 11:46:21 EST 2017, 776, 0.560, 1, 0.090, 568, 92, 11, 39, 70, 80.590, 80.730
Mon Jan  9 11:47:39 EST 2017, 1086, 0.020, 5, 0.120, 484, 66, 10, 25, 73, 77.910, 77.603
Mon Jan  9 11:47:43 EST 2017, 6036, 0.520, 9, 0.620, 334, 21, 19, 0, 28, 3.410, 3.507
Mon Jan  9 11:51:48 EST 2017, 8511, 0.270, 7, 0.370, 409, 89, 15, 38, 95, 242.300, 242.810
Mon Jan  9 11:52:00 EST 2017, 3561, 0.770, 3, 0.870, 559, 44, 5, 13, 50, 11.710, 11.873
Mon Jan  9 11:52:13 EST 2017, 4798, 0.400, 8, 0.000, 447, 33, 8, 6, 62, 12.347, 12.433
Mon Jan  9 11:53:00 EST 2017, 9748, 0.900, 4, 0.500, 597, 78, 17, 31, 17, 47.270, 46.893
Mon Jan  9 11:53:10 EST 2017, 7273, 0.150, 2, 0.250, 522, 10, 12, 19, 84, 9.950, 9.920
Mon Jan  9 11:53:23 EST 2017, 2323, 0.650, 6, 0.750, 372, 55, 3, 44, 39, 12.423, 12.373
Mon Jan  9 11:53:43 EST 2017, 1704, 0.340, 2, 0.560, 315, 61, 9, 22, 56, 20.300, 20.170
Mon Jan  9 11:53:51 EST 2017, 6654, 0.840, 7, 0.060, 465, 16, 18, 47, 11, 7.673, 7.640
Mon Jan  9 11:55:50 EST 2017, 9129, 0.090, 9, 0.810, 540, 83, 14, 10, 79, 118.067, 116.823
Mon Jan  9 11:55:58 EST 2017, 4179, 0.590, 4, 0.310, 390, 38, 4, 35, 34, 8.093, 8.097
Mon Jan  9 11:56:54 EST 2017, 2942, 0.210, 6, 0.680, 578, 49, 6, 41, 67, 55.440, 54.860
Mon Jan  9 11:57:10 EST 2017, 7892, 0.710, 1, 0.180, 428, 94, 16, 16, 22, 15.660, 15.570
Mon Jan  9 11:57:38 EST 2017, 5417, 0.460, 3, 0.930, 353, 27, 11, 28, 90, 28.123, 27.730
Mon Jan  9 11:57:44 EST 2017, 467, 0.960, 8, 0.430, 503, 72, 2, 3, 45, 5.580, 5.757
Mon Jan  9 11:59:25 EST 2017, 622, 0.230, 3, 0.860, 414, 42, 14, 48, 91, 99.603, 98.927
Mon Jan  9 11:59:56 EST 2017, 5572, 0.730, 7, 0.360, 564, 87, 4, 23, 46, 29.960, 30.453
Mon Jan  9 12:00:22 EST 2017, 8047, 0.480, 9, 0.610, 489, 20, 9, 35, 69, 26.547, 26.183
Mon Jan  9 12:00:43 EST 2017, 3097, 0.980, 5, 0.110, 339, 65, 19, 10, 24, 20.540, 19.603
Mon Jan  9 12:02:12 EST 2017, 4334, 0.350, 6, 0.980, 451, 76, 11, 17, 80, 82.643, 85.620
Mon Jan  9 12:02:14 EST 2017, 9284, 0.850, 1, 0.480, 301, 31, 2, 42, 35, 1.723, 1.723
Mon Jan  9 12:02:38 EST 2017, 6809, 0.100, 4, 0.730, 376, 99, 7, 4, 57, 23.487, 22.933
Mon Jan  9 12:02:58 EST 2017, 1859, 0.600, 8, 0.230, 526, 54, 16, 29, 12, 20.010, 19.977
Mon Jan  9 12:03:40 EST 2017, 2478, 0.410, 4, 0.420, 583, 48, 13, 1, 86, 41.327, 40.777
Mon Jan  9 12:04:00 EST 2017, 7428, 0.910, 9, 0.920, 433, 93, 3, 26, 41, 18.800, 18.790
Mon Jan  9 12:04:10 EST 2017, 9903, 0.160, 7, 0.170, 358, 25, 8, 13, 63, 10.087, 10.307
Mon Jan  9 12:04:43 EST 2017, 4953, 0.660, 2, 0.670, 508, 70, 17, 38, 18, 32.423, 32.103
Mon Jan  9 12:06:01 EST 2017, 3715, 0.040, 8, 0.290, 320, 59, 10, 32, 97, 76.067, 77.957
Mon Jan  9 12:06:02 EST 2017, 8665, 0.540, 3, 0.790, 470, 14, 1, 7, 52, 0.653, 0.703
Mon Jan  9 12:06:49 EST 2017, 6190, 0.290, 1, 0.040, 545, 82, 6, 45, 74, 45.503, 46.257
Mon Jan  9 12:07:07 EST 2017, 1240, 0.790, 5, 0.540, 395, 37, 15, 20, 29, 16.433, 17.160
Mon Jan  9 12:07:08 EST 2017, 931, 0.260, 8, 0.700, 348, 11, 5, 9, 21, 0.997, 1.007
Mon Jan  9 12:08:50 EST 2017, 5881, 0.760, 4, 0.200, 498, 56, 14, 34, 66, 101.217, 97.020
Mon Jan  9 12:09:22 EST 2017, 8356, 0.010, 2, 0.950, 573, 34, 19, 21, 43, 31.293, 30.330
Mon Jan  9 12:12:02 EST 2017, 3406, 0.510, 6, 0.450, 423, 79, 10, 46, 88, 157.907, 157.143
Mon Jan  9 12:12:07 EST 2017, 4643, 0.130, 3, 0.580, 536, 90, 3, 28, 10, 4.473, 4.443
Mon Jan  9 12:12:24 EST 2017, 9593, 0.630, 7, 0.080, 386, 45, 12, 3, 55, 16.783, 16.390
Mon Jan  9 12:13:16 EST 2017, 7118, 0.380, 5, 0.830, 311, 68, 17, 40, 32, 50.807, 50.790
Mon Jan  9 12:13:22 EST 2017, 2168, 0.880, 1, 0.330, 461, 23, 7, 15, 77, 6.177, 6.463
Mon Jan  9 12:13:27 EST 2017, 1550, 0.070, 7, 0.010, 517, 28, 4, 43, 15, 4.393, 4.340
Mon Jan  9 12:14:08 EST 2017, 6500, 0.570, 2, 0.510, 367, 73, 13, 18, 60, 41.280, 39.837
Mon Jan  9 12:15:07 EST 2017, 8975, 0.320, 5, 0.260, 442, 51, 18, 31, 38, 57.277, 57.877
Mon Jan  9 12:16:21 EST 2017, 4025, 0.820, 9, 0.760, 592, 96, 8, 6, 83, 73.130, 70.213
Mon Jan  9 12:16:23 EST 2017, 2787, 0.450, 1, 0.140, 404, 85, 1, 24, 27, 1.713, 1.717
Mon Jan  9 12:18:03 EST 2017, 7737, 0.950, 6, 0.640, 554, 40, 11, 49, 72, 95.763, 96.333
Mon Jan  9 12:18:59 EST 2017, 5262, 0.200, 8, 0.390, 479, 62, 16, 12, 49, 53.587, 55.933
Mon Jan  9 12:19:10 EST 2017, 312, 0.700, 3, 0.890, 329, 17, 6, 37, 94, 11.263, 11.210
Mon Jan  9 12:19:34 EST 2017, 390, 0.090, 8, 0.520, 566, 23, 11, 45, 33, 23.690, 23.820
Mon Jan  9 12:19:48 EST 2017, 5340, 0.590, 4, 0.020, 416, 68, 2, 20, 78, 13.677, 13.743
Mon Jan  9 12:19:50 EST 2017, 7815, 0.340, 1, 0.770, 341, 46, 7, 33, 10, 1.980, 2.000
Mon Jan  9 12:21:16 EST 2017, 2865, 0.840, 6, 0.270, 491, 91, 16, 8, 55, 84.950, 83.630
Mon Jan  9 12:21:54 EST 2017, 4102, 0.470, 5, 0.650, 304, 80, 14, 14, 44, 36.693, 36.587
Mon Jan  9 12:22:22 EST 2017, 9052, 0.970, 9, 0.150, 454, 35, 4, 39, 89, 27.883, 27.850
Mon Jan  9 12:22:29 EST 2017, 6577, 0.220, 7, 0.900, 529, 57, 9, 1, 22, 6.413, 6.427
Mon Jan  9 12:22:41 EST 2017, 1627, 0.720, 2, 0.400, 379, 12, 18, 26, 67, 12.587, 12.310
Mon Jan  9 12:22:47 EST 2017, 2246, 0.280, 5, 0.210, 435, 18, 10, 4, 50, 5.430, 5.227
Mon Jan  9 12:22:54 EST 2017, 7196, 0.780, 1, 0.710, 585, 63, 1, 29, 95, 6.717, 6.747
Mon Jan  9 12:23:00 EST 2017, 9671, 0.030, 3, 0.460, 510, 40, 5, 17, 27, 5.943, 5.977
Mon Jan  9 12:25:50 EST 2017, 4721, 0.530, 7, 0.960, 360, 85, 15, 42, 72, 169.197, 167.067
Mon Jan  9 12:27:07 EST 2017, 3483, 0.160, 2, 0.080, 472, 97, 12, 36, 39, 63.717, 67.970
Mon Jan  9 12:27:17 EST 2017, 8433, 0.660, 6, 0.580, 322, 52, 3, 11, 84, 10.000, 9.943
Mon Jan  9 12:27:38 EST 2017, 5958, 0.410, 9, 0.330, 397, 74, 8, 48, 16, 20.573, 20.560
Mon Jan  9 12:28:25 EST 2017, 1008, 0.910, 4, 0.830, 547, 29, 17, 23, 61, 46.193, 44.837
Mon Jan  9 12:28:29 EST 2017, 1318, 0.380, 1, 0.930, 500, 54, 2, 9, 58, 3.553, 3.547
Mon Jan  9 12:28:50 EST 2017, 6268, 0.880, 5, 0.430, 350, 99, 12, 34, 13, 21.330, 20.980
Mon Jan  9 12:29:50 EST 2017, 8743, 0.130, 8, 0.680, 425, 32, 17, 22, 81, 59.693, 58.283
Mon Jan  9 12:30:40 EST 2017, 3793, 0.630, 3, 0.180, 575, 77, 7, 47, 36, 48.633, 49.187
Mon Jan  9 12:31:15 EST 2017, 5030, 0.000, 7, 0.800, 388, 66, 5, 28, 69, 33.667, 33.137
Mon Jan  9 12:31:18 EST 2017, 9980, 0.500, 2, 0.300, 538, 21, 14, 3, 24, 3.380, 3.323
Mon Jan  9 12:36:53 EST 2017, 7505, 0.250, 4, 0.550, 463, 88, 19, 40, 92, 333.280, 315.327
Mon Jan  9 12:37:10 EST 2017, 2555, 0.750, 9, 0.050, 313, 43, 10, 15, 47, 15.960, 16.303
Mon Jan  9 12:37:15 EST 2017, 1936, 0.190, 4, 0.360, 369, 37, 1, 37, 75, 4.760, 4.877
Mon Jan  9 12:37:46 EST 2017, 6886, 0.690, 8, 0.860, 519, 82, 11, 12, 30, 30.390, 30.373
Mon Jan  9 12:38:31 EST 2017, 9361, 0.440, 6, 0.110, 594, 15, 15, 25, 98, 44.657, 42.580
Mon Jan  9 12:38:39 EST 2017, 4411, 0.940, 2, 0.610, 444, 60, 6, 0, 53, 7.497, 7.380
Mon Jan  9 12:39:11 EST 2017, 3174, 0.310, 9, 0.490, 557, 71, 4, 19, 64, 31.950, 31.100
Mon Jan  9 12:39:23 EST 2017, 8124, 0.810, 5, 0.990, 407, 26, 13, 44, 19, 12.287, 12.323
Mon Jan  9 12:40:49 EST 2017, 5649, 0.060, 3, 0.240, 332, 94, 18, 6, 86, 84.123, 83.487
Mon Jan  9 12:41:19 EST 2017, 699, 0.560, 7, 0.740, 482, 49, 8, 31, 41, 30.297, 30.113
Mon Jan  9 12:42:21 EST 2017, 544, 0.360, 3, 0.070, 402, 56, 16, 13, 85, 61.897, 61.870
Mon Jan  9 12:42:29 EST 2017, 5494, 0.860, 8, 0.570, 552, 11, 7, 38, 40, 7.760, 7.640
Mon Jan  9 12:42:38 EST 2017, 7969, 0.110, 5, 0.320, 477, 78, 2, 1, 62, 7.897, 7.857
Mon Jan  9 12:42:42 EST 2017, 3019, 0.610, 1, 0.820, 327, 33, 12, 26, 17, 3.060, 3.113
Mon Jan  9 12:46:23 EST 2017, 4257, 0.240, 9, 0.190, 515, 44, 19, 44, 96, 221.017, 219.160
Mon Jan  9 12:47:04 EST 2017, 9207, 0.740, 4, 0.690, 365, 89, 9, 19, 51, 40.063, 39.657
Mon Jan  9 12:47:13 EST 2017, 6732, 0.490, 2, 0.440, 440, 22, 4, 32, 74, 8.107, 7.993
Mon Jan  9 12:47:40 EST 2017, 1782, 0.990, 6, 0.940, 590, 67, 14, 7, 29, 26.663, 26.783
Mon Jan  9 12:49:20 EST 2017, 2400, 0.050, 1, 0.630, 533, 73, 15, 35, 91, 97.333, 96.823
Mon Jan  9 12:49:26 EST 2017, 7350, 0.550, 6, 0.130, 383, 28, 6, 10, 46, 5.893, 5.753
Mon Jan  9 12:49:38 EST 2017, 9825, 0.300, 8, 0.880, 308, 95, 1, 47, 68, 12.313, 12.367
Mon Jan  9 12:49:53 EST 2017, 4875, 0.800, 4, 0.380, 458, 50, 10, 22, 23, 14.570, 14.247
Mon Jan  9 12:50:26 EST 2017, 3638, 0.420, 7, 0.500, 346, 39, 18, 4, 79, 32.293, 31.543
Mon Jan  9 12:51:00 EST 2017, 8588, 0.920, 3, 0.000, 496, 84, 8, 29, 34, 34.433, 33.803
Mon Jan  9 12:51:04 EST 2017, 6113, 0.170, 5, 0.750, 571, 16, 3, 16, 57, 3.737, 3.777
Mon Jan  9 12:51:24 EST 2017, 1163, 0.670, 9, 0.250, 421, 61, 13, 41, 12, 19.277, 19.137
Mon Jan  9 12:51:39 EST 2017, 854, 0.140, 6, 0.470, 336, 87, 7, 30, 20, 15.287, 15.097
Mon Jan  9 12:51:56 EST 2017, 5804, 0.640, 1, 0.970, 486, 42, 17, 5, 65, 15.737, 15.660
Mon Jan  9 12:53:12 EST 2017, 8279, 0.390, 3, 0.220, 561, 64, 12, 43, 43, 75.253, 74.333
Mon Jan  9 12:53:18 EST 2017, 3329, 0.890, 8, 0.720, 411, 19, 3, 18, 88, 6.100, 6.167
Mon Jan  9 12:53:27 EST 2017, 4566, 0.270, 2, 0.350, 599, 30, 10, 12, 31, 8.030, 8.220
Mon Jan  9 12:57:14 EST 2017, 9516, 0.770, 7, 0.850, 449, 75, 19, 37, 76, 223.267, 223.357
Mon Jan  9 12:58:19 EST 2017, 7041, 0.020, 9, 0.100, 374, 53, 15, 24, 54, 55.827, 57.367
Mon Jan  9 13:00:33 EST 2017, 2091, 0.520, 4, 0.600, 524, 98, 5, 49, 99, 131.493, 131.737
Mon Jan  9 13:00:54 EST 2017, 1472, 0.450, 7, 0.790, 468, 92, 6, 21, 26, 20.190, 20.010
Mon Jan  9 13:02:08 EST 2017, 6422, 0.950, 3, 0.290, 318, 47, 16, 46, 71, 74.163, 72.793
Mon Jan  9 13:02:21 EST 2017, 8897, 0.200, 1, 0.540, 393, 70, 11, 8, 48, 12.113, 12.023
Mon Jan  9 13:02:31 EST 2017, 3947, 0.700, 5, 0.040, 543, 25, 2, 33, 93, 10.677, 10.550
Mon Jan  9 13:02:35 EST 2017, 2710, 0.080, 4, 0.910, 430, 14, 9, 40, 15, 3.483, 3.507
Mon Jan  9 13:04:18 EST 2017, 7660, 0.580, 8, 0.410, 580, 59, 18, 15, 60, 101.243, 98.873
Mon Jan  9 13:04:49 EST 2017, 5185, 0.330, 6, 0.660, 505, 36, 13, 27, 37, 29.813, 30.077
Mon Jan  9 13:04:59 EST 2017, 235, 0.830, 2, 0.160, 355, 81, 4, 2, 82, 10.503, 10.423
Mon Jan  9 13:05:39 EST 2017, 196, 0.160, 4, 0.720, 490, 61, 10, 7, 80, 38.243, 38.660
Mon Jan  9 13:05:40 EST 2017, 5146, 0.660, 9, 0.220, 340, 16, 1, 32, 35, 1.107, 1.103
Mon Jan  9 13:06:10 EST 2017, 7621, 0.410, 7, 0.970, 415, 84, 5, 20, 57, 29.703, 30.137
Mon Jan  9 13:06:24 EST 2017, 2671, 0.910, 2, 0.470, 565, 39, 15, 45, 12, 13.117, 13.233
Mon Jan  9 13:07:40 EST 2017, 3909, 0.290, 8, 0.590, 377, 50, 12, 26, 91, 75.633, 73.330
Mon Jan  9 13:07:49 EST 2017, 8859, 0.790, 3, 0.090, 527, 95, 3, 1, 46, 8.827, 8.813
Mon Jan  9 13:08:02 EST 2017, 6384, 0.040, 1, 0.840, 452, 27, 8, 38, 68, 13.010, 12.793
Mon Jan  9 13:08:22 EST 2017, 1434, 0.540, 6, 0.340, 302, 72, 17, 13, 23, 18.467, 18.793
Mon Jan  9 13:10:07 EST 2017, 2052, 0.470, 3, 0.030, 359, 67, 11, 41, 97, 105.183, 101.107
Mon Jan  9 13:10:11 EST 2017, 7002, 0.970, 7, 0.530, 509, 22, 2, 16, 52, 3.227, 3.200
Mon Jan  9 13:11:46 EST 2017, 9477, 0.220, 9, 0.280, 584, 89, 6, 29, 74, 91.427, 94.367
Mon Jan  9 13:11:58 EST 2017, 4527, 0.720, 5, 0.780, 434, 44, 16, 4, 29, 11.887, 11.297
Mon Jan  9 13:13:08 EST 2017, 3290, 0.100, 6, 0.160, 546, 33, 14, 23, 85, 68.097, 68.177
Mon Jan  9 13:13:28 EST 2017, 8240, 0.600, 2, 0.660, 396, 78, 4, 48, 40, 18.630, 18.947
Mon Jan  9 13:13:31 EST 2017, 5765, 0.350, 4, 0.410, 321, 10, 9, 10, 63, 3.220, 3.250
Mon Jan  9 13:14:07 EST 2017, 815, 0.850, 8, 0.910, 471, 55, 18, 35, 18, 34.610, 34.503
Mon Jan  9 13:14:11 EST 2017, 1124, 0.320, 7, 0.810, 574, 81, 1, 49, 15, 4.283, 4.283
Mon Jan  9 13:14:33 EST 2017, 6074, 0.820, 2, 0.310, 424, 36, 11, 24, 60, 21.897, 22.257
Mon Jan  9 13:15:22 EST 2017, 8549, 0.070, 5, 0.560, 349, 58, 15, 37, 37, 48.060, 46.953
Mon Jan  9 13:15:29 EST 2017, 3599, 0.570, 9, 0.060, 499, 13, 6, 12, 82, 6.980, 7.163
Mon Jan  9 13:15:30 EST 2017, 4837, 0.190, 1, 0.940, 312, 24, 4, 18, 26, 1.183, 1.200
Mon Jan  9 13:17:55 EST 2017, 9787, 0.690, 6, 0.440, 462, 69, 13, 43, 71, 144.517, 144.723
Mon Jan  9 13:18:34 EST 2017, 7312, 0.440, 8, 0.690, 537, 47, 18, 5, 49, 37.997, 36.670
Mon Jan  9 13:20:14 EST 2017, 2362, 0.940, 4, 0.190, 387, 92, 8, 30, 94, 96.307, 98.907
Mon Jan  9 13:20:19 EST 2017, 1743, 0.000, 9, 0.380, 443, 98, 2, 2, 32, 4.723, 4.733
Mon Jan  9 13:21:57 EST 2017, 6693, 0.500, 4, 0.880, 593, 53, 12, 27, 77, 92.783, 94.293
Mon Jan  9 13:23:04 EST 2017, 9168, 0.250, 2, 0.130, 518, 75, 17, 15, 54, 63.677, 64.263
Mon Jan  9 13:23:41 EST 2017, 4218, 0.750, 6, 0.630, 368, 30, 7, 40, 99, 35.947, 36.147
Mon Jan  9 13:23:44 EST 2017, 2981, 0.380, 3, 0.250, 481, 19, 5, 34, 21, 3.343, 3.340
Mon Jan  9 13:24:25 EST 2017, 7931, 0.880, 7, 0.750, 331, 64, 14, 9, 66, 40.103, 40.580
Mon Jan  9 13:25:34 EST 2017, 5456, 0.130, 5, 0.000, 406, 41, 19, 46, 43, 68.750, 67.530
Mon Jan  9 13:26:26 EST 2017, 506, 0.630, 1, 0.500, 556, 86, 9, 21, 88, 50.940, 51.623
Mon Jan  9 13:26:46 EST 2017, 660, 0.430, 9, 0.170, 326, 29, 15, 27, 39, 19.430, 19.223
Mon Jan  9 13:27:15 EST 2017, 5610, 0.930, 5, 0.670, 476, 74, 6, 2, 84, 27.610, 27.660
Mon Jan  9 13:27:16 EST 2017, 8085, 0.180, 2, 0.420, 551, 51, 1, 39, 16, 1.633, 1.563
Mon Jan  9 13:28:17 EST 2017, 3135, 0.680, 7, 0.920, 401, 96, 10, 14, 61, 58.197, 59.200
Mon Jan  9 13:29:34 EST 2017, 4373, 0.050, 3, 0.050, 588, 85, 17, 8, 50, 73.677, 76.137
Mon Jan  9 13:30:31 EST 2017, 9323, 0.550, 8, 0.550, 438, 40, 8, 33, 95, 56.410, 55.547
Mon Jan  9 13:30:37 EST 2017, 6848, 0.300, 6, 0.300, 363, 62, 3, 20, 28, 5.703, 5.647
Mon Jan  9 13:30:55 EST 2017, 1898, 0.800, 1, 0.800, 513, 17, 13, 45, 73, 17.833, 17.870
Mon Jan  9 13:31:07 EST 2017, 2516, 0.240, 6, 0.610, 457, 12, 16, 23, 44, 11.370, 11.440
Mon Jan  9 13:31:57 EST 2017, 7466, 0.740, 2, 0.110, 307, 57, 7, 48, 89, 44.090, 40.153
Mon Jan  9 13:31:59 EST 2017, 9941, 0.490, 4, 0.860, 382, 34, 2, 11, 22, 1.213, 1.283
Mon Jan  9 13:34:38 EST 2017, 4991, 0.990, 8, 0.360, 532, 79, 12, 36, 67, 156.793, 150.897
Mon Jan  9 13:35:28 EST 2017, 3754, 0.360, 1, 0.740, 420, 91, 19, 42, 33, 48.797, 49.047
Mon Jan  9 13:36:17 EST 2017, 8704, 0.860, 5, 0.240, 570, 46, 9, 17, 78, 48.803, 47.357
Mon Jan  9 13:36:23 EST 2017, 6229, 0.110, 7, 0.990, 495, 68, 4, 30, 11, 5.693, 5.760
Mon Jan  9 13:36:31 EST 2017, 1279, 0.610, 3, 0.490, 345, 23, 14, 5, 56, 7.663, 7.903
Mon Jan  9 13:36:45 EST 2017, 970, 0.080, 2, 0.270, 410, 48, 6, 16, 64, 13.303, 13.593
