# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sun Sep 10 12:03:21 EDT 2017, 1, 25, 7.069, 0.13838, 6.9715, 7.1665, 6.99, 6.99, 7.01, 7.34, 7.35, 135440, 3.09839, 135438, 135442, 135436, 135436, 135440, 135444, 135444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 548873, 0, 548873, 548873, 548873, 548873, 548873, 548873, 548873, 1259591, 0, 1259591, 1259591, 1259591, 1259591, 1259591, 1259591, 1259591
Sun Sep 10 12:04:27 EDT 2017, 1, 50, 10.912, 0.311506, 10.6925, 11.1315, 10.31, 10.60, 11.06, 11.24, 11.26, 258790, 1.95959, 258789, 258791, 258788, 258788, 258792, 258792, 258792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 672720, 0, 672720, 672720, 672720, 672720, 672720, 672720, 672720, 2467062, 0, 2467062, 2467062, 2467062, 2467062, 2467062, 2467062, 2467062
Sun Sep 10 12:05:34 EDT 2017, 1, 75, 14.522, 0.384754, 14.2509, 14.7931, 13.92, 14.20, 14.69, 14.86, 15.12, 372447, 2.4, 372445, 372449, 372444, 372444, 372448, 372448, 372452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 744954, 0, 744954, 744954, 744954, 744954, 744954, 744954, 744954, 3579335, 0, 3579335, 3579335, 3579335, 3579335, 3579335, 3579335, 3579335
Sun Sep 10 12:06:35 EDT 2017, 1, 100, 17.877, 0.381105, 17.6085, 18.1455, 17.20, 17.50, 18.12, 18.14, 18.15, 485670, 1.95958, 485669, 485671, 485668, 485668, 485672, 485672, 485672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 802290, 0, 802290, 802290, 802290, 802290, 802290, 802290, 802290, 4687655, 0, 4687655, 4687655, 4687655, 4687655, 4687655, 4687655, 4687655
Sun Sep 10 12:07:42 EDT 2017, 1, 125, 21.395, 0.495989, 21.0455, 21.7445, 20.55, 20.86, 21.73, 21.76, 21.80, 592784, 1.78886, 592783, 592785, 592780, 592784, 592784, 592784, 592788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 847545, 0, 847545, 847545, 847545, 847545, 847545, 847545, 847545, 5734974, 0, 5734974, 5734974, 5734974, 5734974, 5734974, 5734974, 5734974
