# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap2tQ_timing_secs
Wed May 17 16:40:36 EDT 2017, 0.760, 5, 5, 0.490, 5, 9, 83, 467, 79, 1, 24, 48, 4.347, 6.727
Wed May 17 16:40:51 EDT 2017, 0.260, 9, 9, 0.990, 1, 5, 38, 317, 34, 11, 49, 93, 11.667, 13.643
Wed May 17 16:40:58 EDT 2017, 0.390, 3, 1, 0.120, 6, 3, 27, 430, 68, 4, 18, 14, 6.910, 6.110
Wed May 17 16:41:12 EDT 2017, 0.890, 8, 6, 0.620, 2, 8, 72, 580, 23, 13, 43, 59, 13.870, 13.290
Wed May 17 16:42:06 EDT 2017, 0.640, 1, 8, 0.370, 4, 1, 94, 355, 90, 18, 6, 82, 53.190, 47.033
Wed May 17 16:42:21 EDT 2017, 0.140, 6, 4, 0.870, 8, 6, 49, 505, 45, 9, 31, 37, 14.347, 13.557
Wed May 17 16:42:46 EDT 2017, 0.200, 4, 9, 0.550, 8, 5, 10, 373, 73, 17, 27, 53, 24.133, 24.187
Wed May 17 16:43:07 EDT 2017, 0.700, 8, 4, 0.050, 3, 1, 55, 523, 28, 7, 2, 98, 19.837, 20.637
Wed May 17 16:43:49 EDT 2017, 0.950, 2, 2, 0.800, 1, 7, 77, 448, 96, 3, 40, 76, 36.497, 40.240
Wed May 17 16:44:03 EDT 2017, 0.450, 6, 7, 0.300, 6, 3, 32, 598, 51, 12, 15, 31, 13.847, 14.180
Wed May 17 16:44:39 EDT 2017, 0.330, 1, 3, 0.680, 2, 4, 21, 486, 62, 5, 46, 87, 31.233, 35.370
Wed May 17 16:44:43 EDT 2017, 0.830, 5, 8, 0.180, 7, 9, 66, 336, 17, 15, 21, 42, 3.663, 3.947
Wed May 17 16:45:08 EDT 2017, 0.580, 3, 5, 0.930, 9, 2, 89, 561, 84, 19, 34, 20, 25.283, 20.600
Wed May 17 16:45:50 EDT 2017, 0.080, 7, 1, 0.430, 4, 6, 44, 411, 39, 10, 9, 65, 41.270, 27.857
Wed May 17 16:46:05 EDT 2017, 0.110, 3, 4, 0.330, 1, 9, 63, 326, 37, 13, 16, 51, 14.710, 12.210
Wed May 17 16:46:31 EDT 2017, 0.610, 8, 8, 0.830, 5, 4, 18, 476, 82, 3, 41, 96, 16.267, 24.857
Wed May 17 16:46:36 EDT 2017, 0.860, 1, 6, 0.080, 8, 7, 41, 401, 14, 8, 4, 73, 4.603, 5.180
Wed May 17 16:47:21 EDT 2017, 0.360, 5, 2, 0.580, 3, 2, 86, 551, 59, 17, 29, 28, 44.220, 26.957
Wed May 17 16:47:43 EDT 2017, 0.480, 2, 7, 0.460, 9, 1, 75, 514, 48, 6, 10, 84, 16.820, 21.973
Wed May 17 16:48:27 EDT 2017, 0.980, 7, 3, 0.960, 4, 5, 30, 364, 93, 15, 35, 39, 42.723, 31.543
Wed May 17 16:48:36 EDT 2017, 0.730, 4, 1, 0.210, 2, 3, 52, 589, 25, 10, 23, 17, 9.283, 6.133
Wed May 17 16:48:43 EDT 2017, 0.230, 9, 5, 0.710, 6, 8, 97, 439, 70, 1, 48, 62, 4.883, 6.987
Wed May 17 16:50:06 EDT 2017, 0.170, 1, 2, 0.900, 6, 8, 58, 570, 53, 14, 45, 68, 82.410, 54.907
Wed May 17 16:50:14 EDT 2017, 0.670, 6, 7, 0.400, 1, 4, 13, 420, 98, 4, 20, 23, 5.467, 7.847
Wed May 17 16:50:23 EDT 2017, 0.920, 4, 9, 0.650, 4, 6, 35, 495, 31, 9, 32, 45, 6.307, 7.920
Wed May 17 16:51:36 EDT 2017, 0.420, 8, 5, 0.150, 8, 2, 80, 345, 76, 19, 7, 90, 72.573, 53.643
Wed May 17 16:51:38 EDT 2017, 0.300, 5, 6, 0.770, 5, 3, 69, 383, 42, 7, 26, 11, 1.857, 2.123
Wed May 17 17:04:50 EDT 2017, 0.800, 9, 1, 0.270, 9, 7, 24, 533, 87, 16, 1, 56, 372.177, 788.007
Wed May 17 17:05:03 EDT 2017, 0.550, 3, 3, 0.520, 7, 5, 46, 308, 20, 12, 38, 79, 12.390, 10.340
Wed May 17 17:05:08 EDT 2017, 0.050, 7, 8, 0.020, 3, 9, 91, 458, 65, 2, 13, 34, 2.913, 4.673
Wed May 17 17:05:23 EDT 2017, 0.030, 5, 2, 0.660, 9, 1, 39, 416, 15, 15, 2, 58, 14.850, 9.817
Wed May 17 17:05:28 EDT 2017, 0.530, 9, 6, 0.160, 5, 6, 84, 566, 60, 5, 27, 13, 3.407, 4.363
Wed May 17 17:05:29 EDT 2017, 0.780, 2, 9, 0.910, 2, 3, 62, 341, 38, 1, 14, 35, 0.867, 1.167
Wed May 17 17:06:36 EDT 2017, 0.280, 7, 4, 0.410, 7, 8, 17, 491, 83, 10, 39, 80, 66.413, 62.060
Wed May 17 17:06:39 EDT 2017, 0.410, 1, 5, 0.540, 1, 9, 51, 528, 27, 3, 20, 24, 1.950, 2.590
Wed May 17 17:09:37 EDT 2017, 0.910, 6, 1, 0.040, 6, 4, 96, 378, 72, 12, 45, 69, 135.607, 154.587
Wed May 17 17:10:52 EDT 2017, 0.660, 4, 3, 0.790, 8, 7, 73, 453, 49, 17, 8, 91, 73.503, 52.760
Wed May 17 17:11:09 EDT 2017, 0.160, 8, 7, 0.290, 3, 2, 28, 303, 94, 8, 33, 46, 13.890, 16.813
Wed May 17 17:11:19 EDT 2017, 0.220, 2, 5, 0.100, 4, 2, 34, 472, 21, 16, 36, 41, 9.127, 7.660
Wed May 17 17:11:38 EDT 2017, 0.720, 6, 9, 0.600, 9, 6, 79, 322, 66, 7, 11, 86, 14.720, 19.453
Wed May 17 17:11:46 EDT 2017, 0.970, 4, 7, 0.350, 6, 4, 56, 547, 44, 2, 49, 63, 5.150, 7.407
Wed May 17 17:12:08 EDT 2017, 0.470, 9, 2, 0.850, 2, 8, 11, 397, 89, 11, 24, 18, 21.513, 14.837
Wed May 17 17:12:11 EDT 2017, 0.340, 3, 8, 0.230, 5, 7, 45, 359, 10, 4, 42, 97, 1.997, 2.697
Wed May 17 17:12:48 EDT 2017, 0.840, 7, 4, 0.730, 1, 3, 90, 509, 55, 14, 17, 52, 37.127, 28.997
Wed May 17 17:13:16 EDT 2017, 0.590, 1, 1, 0.480, 3, 5, 68, 434, 32, 18, 30, 30, 27.430, 15.613
Wed May 17 17:14:05 EDT 2017, 0.090, 5, 6, 0.980, 7, 1, 23, 584, 77, 9, 5, 75, 45.273, 48.340
Wed May 17 17:14:30 EDT 2017, 0.060, 1, 9, 0.760, 7, 3, 87, 519, 86, 13, 19, 38, 22.007, 24.357
Wed May 17 17:14:44 EDT 2017, 0.560, 6, 5, 0.260, 3, 8, 42, 369, 41, 4, 44, 83, 9.500, 12.913
Wed May 17 17:15:25 EDT 2017, 0.810, 3, 3, 0.510, 5, 1, 20, 594, 63, 8, 6, 60, 40.063, 37.880
Wed May 17 17:15:27 EDT 2017, 0.310, 8, 7, 0.010, 9, 5, 65, 444, 18, 18, 31, 15, 2.403, 2.177
Wed May 17 17:16:13 EDT 2017, 0.440, 4, 4, 0.880, 4, 6, 98, 331, 97, 6, 0, 94, 38.437, 43.040
Wed May 17 17:16:34 EDT 2017, 0.940, 9, 8, 0.380, 8, 2, 53, 481, 52, 15, 25, 49, 20.167, 20.477
Wed May 17 17:16:47 EDT 2017, 0.690, 2, 6, 0.630, 6, 9, 31, 406, 75, 11, 13, 27, 12.510, 12.590
Wed May 17 17:16:55 EDT 2017, 0.190, 7, 2, 0.130, 2, 4, 76, 556, 30, 1, 38, 72, 5.200, 7.353
Wed May 17 17:17:30 EDT 2017, 0.120, 4, 7, 0.440, 2, 5, 82, 387, 91, 14, 41, 55, 34.117, 32.403
Wed May 17 17:17:35 EDT 2017, 0.620, 8, 2, 0.940, 7, 9, 37, 537, 46, 5, 16, 10, 4.030, 3.733
Wed May 17 17:17:46 EDT 2017, 0.870, 2, 4, 0.190, 9, 3, 14, 312, 69, 9, 28, 32, 11.593, 11.187
Wed May 17 17:18:03 EDT 2017, 0.370, 6, 9, 0.690, 4, 7, 59, 462, 24, 19, 3, 77, 15.690, 14.727
Wed May 17 17:18:30 EDT 2017, 0.250, 3, 1, 0.320, 8, 6, 93, 575, 80, 7, 34, 21, 26.790, 20.127
Wed May 17 17:18:52 EDT 2017, 0.750, 7, 6, 0.820, 3, 1, 48, 425, 35, 17, 9, 66, 22.037, 18.577
Wed May 17 17:19:32 EDT 2017, 0.500, 5, 8, 0.070, 1, 8, 25, 500, 58, 12, 47, 89, 36.270, 38.420
Wed May 17 17:19:34 EDT 2017, 0.000, 9, 3, 0.570, 5, 4, 70, 350, 13, 2, 22, 44, 1.363, 1.743
Wed May 17 17:19:37 EDT 2017, 0.000, 5, 6, 0.280, 8, 9, 97, 407, 53, 4, 37, 17, 2.363, 3.130
Wed May 17 17:24:18 EDT 2017, 0.500, 9, 2, 0.780, 4, 5, 52, 557, 98, 13, 12, 62, 184.700, 232.170
Wed May 17 17:24:47 EDT 2017, 0.750, 3, 4, 0.030, 1, 7, 29, 332, 31, 18, 49, 85, 28.737, 21.503
Wed May 17 17:25:05 EDT 2017, 0.250, 7, 9, 0.530, 6, 3, 74, 482, 76, 8, 24, 40, 12.863, 16.687
Wed May 17 17:31:11 EDT 2017, 0.380, 2, 1, 0.400, 2, 1, 85, 594, 42, 16, 43, 73, 200.737, 309.540
Wed May 17 17:31:25 EDT 2017, 0.880, 6, 5, 0.900, 7, 6, 40, 444, 87, 6, 18, 28, 11.313, 13.560
Wed May 17 17:31:26 EDT 2017, 0.630, 4, 8, 0.150, 9, 4, 18, 519, 20, 1, 30, 51, 1.117, 1.483
Wed May 17 17:32:25 EDT 2017, 0.130, 8, 3, 0.650, 5, 8, 63, 369, 65, 11, 5, 96, 58.093, 48.333
Wed May 17 17:32:37 EDT 2017, 0.190, 2, 9, 0.970, 3, 8, 91, 500, 36, 5, 2, 79, 8.243, 12.087
Wed May 17 17:32:58 EDT 2017, 0.690, 7, 5, 0.470, 7, 3, 46, 350, 81, 14, 27, 34, 20.850, 18.610
Wed May 17 17:33:03 EDT 2017, 0.940, 4, 2, 0.720, 5, 5, 23, 575, 14, 19, 15, 11, 4.243, 2.733
Wed May 17 17:33:23 EDT 2017, 0.440, 9, 7, 0.220, 1, 1, 68, 425, 59, 10, 40, 56, 17.660, 19.583
Wed May 17 17:33:44 EDT 2017, 0.310, 3, 4, 0.840, 6, 2, 80, 313, 48, 17, 21, 45, 20.027, 15.403
Wed May 17 17:34:28 EDT 2017, 0.810, 8, 8, 0.340, 2, 6, 35, 463, 93, 7, 46, 90, 34.687, 43.750
Wed May 17 17:34:32 EDT 2017, 0.560, 1, 6, 0.590, 4, 4, 12, 388, 25, 2, 9, 68, 2.517, 3.490
Wed May 17 17:35:13 EDT 2017, 0.060, 6, 1, 0.090, 9, 9, 57, 538, 70, 12, 34, 23, 40.253, 26.323
Wed May 17 17:35:45 EDT 2017, 0.090, 1, 5, 0.120, 6, 6, 54, 454, 73, 5, 41, 82, 24.000, 31.840
Wed May 17 17:35:51 EDT 2017, 0.590, 5, 9, 0.620, 2, 2, 99, 304, 28, 15, 16, 37, 4.880, 5.233
Wed May 17 17:36:01 EDT 2017, 0.840, 3, 7, 0.370, 4, 8, 77, 529, 95, 10, 29, 14, 8.970, 9.700
Wed May 17 17:36:07 EDT 2017, 0.340, 8, 3, 0.870, 8, 4, 32, 379, 50, 1, 4, 59, 3.723, 5.700
Wed May 17 17:36:23 EDT 2017, 0.470, 4, 8, 0.000, 5, 3, 43, 341, 62, 13, 35, 48, 14.627, 15.593
Wed May 17 17:36:30 EDT 2017, 0.970, 9, 4, 0.500, 9, 7, 88, 491, 17, 3, 10, 93, 5.357, 7.090
Wed May 17 17:37:33 EDT 2017, 0.720, 2, 2, 0.250, 7, 1, 66, 416, 84, 8, 48, 70, 61.323, 46.843
Wed May 17 17:37:45 EDT 2017, 0.220, 6, 6, 0.750, 3, 5, 21, 566, 39, 17, 23, 25, 11.903, 10.520
Wed May 17 17:37:55 EDT 2017, 0.160, 4, 2, 0.560, 1, 6, 49, 435, 56, 7, 20, 20, 10.440, 8.470
Wed May 17 17:38:03 EDT 2017, 0.660, 8, 7, 0.060, 5, 1, 94, 585, 11, 16, 45, 65, 7.377, 6.980
Wed May 17 17:38:37 EDT 2017, 0.910, 1, 9, 0.810, 8, 8, 71, 360, 79, 11, 7, 87, 28.587, 33.657
Wed May 17 17:38:42 EDT 2017, 0.410, 6, 4, 0.310, 3, 3, 26, 510, 34, 2, 32, 42, 3.480, 4.920
Wed May 17 17:39:37 EDT 2017, 0.280, 2, 6, 0.680, 9, 4, 37, 547, 67, 14, 1, 76, 54.407, 49.323
Wed May 17 17:39:42 EDT 2017, 0.780, 7, 1, 0.180, 4, 9, 82, 397, 22, 4, 26, 31, 4.743, 4.460
Wed May 17 17:40:29 EDT 2017, 0.530, 5, 3, 0.930, 2, 2, 60, 472, 90, 9, 13, 54, 46.080, 41.487
Wed May 17 17:40:59 EDT 2017, 0.030, 9, 8, 0.430, 7, 7, 15, 322, 45, 18, 38, 99, 29.087, 26.750
Wed May 17 17:41:14 EDT 2017, 0.050, 3, 3, 0.860, 4, 4, 73, 590, 91, 3, 27, 27, 11.693, 14.707
Wed May 17 17:41:39 EDT 2017, 0.550, 7, 7, 0.360, 8, 8, 28, 440, 46, 13, 2, 72, 23.647, 24.013
Wed May 17 17:42:41 EDT 2017, 0.800, 5, 9, 0.610, 6, 2, 50, 515, 69, 18, 39, 94, 60.897, 58.713
Wed May 17 17:42:47 EDT 2017, 0.300, 9, 5, 0.110, 2, 6, 95, 365, 24, 8, 14, 49, 5.743, 6.067
Wed May 17 17:43:30 EDT 2017, 0.420, 4, 6, 0.980, 5, 7, 61, 402, 80, 15, 45, 61, 42.103, 36.320
Wed May 17 17:43:37 EDT 2017, 0.920, 8, 1, 0.480, 1, 3, 16, 552, 35, 6, 20, 16, 7.433, 5.673
Wed May 17 17:43:41 EDT 2017, 0.670, 1, 4, 0.730, 3, 9, 39, 327, 57, 1, 33, 38, 2.040, 2.930
Wed May 17 17:43:47 EDT 2017, 0.170, 6, 8, 0.230, 7, 5, 84, 477, 12, 10, 8, 83, 5.190, 6.077
Wed May 17 17:44:18 EDT 2017, 0.240, 4, 4, 0.420, 9, 4, 67, 308, 86, 5, 11, 89, 25.377, 30.290
Wed May 17 17:44:31 EDT 2017, 0.740, 9, 9, 0.920, 4, 9, 22, 458, 41, 14, 36, 44, 11.680, 12.780
Wed May 17 17:44:42 EDT 2017, 0.990, 2, 7, 0.170, 2, 2, 44, 383, 63, 19, 23, 21, 10.643, 9.503
Wed May 17 17:44:59 EDT 2017, 0.490, 7, 2, 0.670, 7, 7, 89, 533, 18, 9, 48, 66, 16.560, 12.977
Wed May 17 17:45:27 EDT 2017, 0.360, 1, 8, 0.290, 1, 5, 56, 496, 97, 16, 17, 33, 27.667, 26.503
Wed May 17 17:45:50 EDT 2017, 0.860, 5, 3, 0.790, 6, 1, 11, 346, 52, 7, 42, 78, 22.660, 22.657
Wed May 17 17:46:19 EDT 2017, 0.610, 3, 1, 0.040, 8, 8, 33, 571, 74, 2, 5, 55, 23.543, 28.363
Wed May 17 17:46:22 EDT 2017, 0.110, 8, 5, 0.540, 3, 3, 78, 421, 29, 12, 30, 10, 2.473, 2.353
Wed May 17 17:46:29 EDT 2017, 0.080, 3, 8, 0.700, 2, 1, 30, 355, 21, 6, 44, 92, 4.997, 6.710
Wed May 17 17:47:15 EDT 2017, 0.580, 7, 4, 0.200, 6, 5, 75, 505, 66, 16, 19, 47, 45.877, 36.133
Wed May 17 17:47:29 EDT 2017, 0.830, 1, 2, 0.950, 9, 3, 98, 430, 43, 11, 31, 24, 13.470, 9.467
Wed May 17 17:47:50 EDT 2017, 0.330, 5, 6, 0.450, 4, 7, 53, 580, 88, 2, 6, 69, 13.400, 20.737
Wed May 17 17:47:55 EDT 2017, 0.450, 2, 3, 0.580, 8, 9, 19, 468, 10, 13, 25, 35, 4.317, 3.407
Wed May 17 17:48:07 EDT 2017, 0.950, 6, 7, 0.080, 3, 4, 64, 318, 55, 4, 0, 80, 8.777, 11.807
Wed May 17 17:48:22 EDT 2017, 0.700, 4, 5, 0.830, 1, 6, 87, 543, 32, 9, 37, 58, 14.653, 14.930
Wed May 17 17:48:49 EDT 2017, 0.200, 8, 1, 0.330, 5, 2, 42, 393, 77, 18, 12, 13, 26.667, 15.647
Wed May 17 17:48:52 EDT 2017, 0.140, 1, 7, 0.010, 7, 2, 25, 561, 15, 8, 16, 30, 2.430, 2.897
Wed May 17 17:50:30 EDT 2017, 0.640, 6, 2, 0.510, 3, 7, 70, 411, 60, 17, 41, 75, 96.693, 57.230
Wed May 17 17:51:05 EDT 2017, 0.890, 3, 5, 0.260, 5, 5, 92, 486, 38, 12, 3, 97, 34.340, 31.363
Wed May 17 17:51:15 EDT 2017, 0.390, 8, 9, 0.760, 9, 9, 47, 336, 83, 3, 28, 52, 5.930, 9.020
Wed May 17 17:51:59 EDT 2017, 0.270, 5, 1, 0.140, 4, 8, 14, 449, 27, 15, 9, 63, 43.967, 27.083
Wed May 17 17:52:06 EDT 2017, 0.770, 9, 6, 0.640, 8, 4, 59, 599, 72, 5, 34, 18, 5.953, 7.557
Wed May 17 17:52:16 EDT 2017, 0.520, 2, 8, 0.390, 6, 6, 81, 374, 49, 10, 22, 41, 8.563, 9.750
Wed May 17 18:03:51 EDT 2017, 0.020, 7, 3, 0.890, 1, 1, 36, 524, 94, 19, 47, 86, 350.613, 547.267
Wed May 17 18:04:05 EDT 2017, 0.020, 1, 8, 0.520, 8, 2, 61, 573, 33, 9, 3, 57, 10.880, 12.970
Wed May 17 18:04:17 EDT 2017, 0.520, 6, 4, 0.020, 4, 6, 16, 423, 78, 19, 28, 12, 12.747, 9.677
Wed May 17 18:04:27 EDT 2017, 0.770, 4, 1, 0.770, 2, 4, 38, 498, 10, 14, 15, 35, 8.980, 5.560
Wed May 17 18:04:42 EDT 2017, 0.270, 8, 6, 0.270, 6, 9, 83, 348, 55, 4, 40, 80, 10.540, 14.700
Wed May 17 18:04:50 EDT 2017, 0.400, 5, 5, 0.650, 1, 8, 72, 386, 44, 12, 21, 23, 7.317, 6.647
Wed May 17 18:05:05 EDT 2017, 0.900, 9, 9, 0.150, 5, 3, 27, 536, 89, 2, 46, 68, 9.330, 14.563
Wed May 17 18:05:12 EDT 2017, 0.650, 3, 7, 0.900, 7, 5, 49, 311, 22, 7, 9, 91, 5.750, 7.223
Wed May 17 18:06:21 EDT 2017, 0.150, 7, 2, 0.400, 3, 1, 94, 461, 67, 16, 34, 46, 67.787, 41.497
Wed May 17 18:06:30 EDT 2017, 0.210, 3, 5, 0.210, 5, 1, 55, 329, 50, 8, 31, 40, 8.527, 9.347
Wed May 17 18:34:26 EDT 2017, 0.710, 8, 1, 0.710, 9, 6, 10, 479, 95, 17, 6, 85, 662.043, 1523.623
Wed May 17 18:34:44 EDT 2017, 0.960, 1, 3, 0.460, 7, 4, 33, 404, 27, 13, 43, 63, 18.450, 14.290
Wed May 17 18:34:49 EDT 2017, 0.460, 5, 7, 0.960, 2, 8, 78, 554, 72, 3, 18, 18, 3.277, 4.670
Wed May 17 18:35:48 EDT 2017, 0.340, 2, 2, 0.080, 6, 9, 66, 517, 39, 10, 37, 97, 58.083, 42.743
Wed May 17 18:35:54 EDT 2017, 0.840, 6, 6, 0.580, 1, 5, 21, 367, 84, 1, 12, 52, 4.467, 5.903
Wed May 17 18:35:57 EDT 2017, 0.590, 4, 9, 0.330, 3, 7, 44, 592, 16, 6, 25, 29, 1.903, 2.420
Wed May 17 18:36:55 EDT 2017, 0.090, 9, 4, 0.830, 8, 2, 89, 442, 61, 15, 0, 74, 56.757, 43.460
Wed May 17 18:37:09 EDT 2017, 0.120, 4, 1, 0.930, 7, 5, 18, 358, 58, 3, 23, 43, 12.300, 12.710
Wed May 17 18:37:20 EDT 2017, 0.620, 8, 5, 0.430, 2, 9, 63, 508, 13, 12, 48, 88, 10.993, 10.147
Wed May 17 18:38:05 EDT 2017, 0.870, 2, 8, 0.680, 4, 3, 86, 433, 81, 17, 11, 66, 44.070, 39.820
Wed May 17 18:38:12 EDT 2017, 0.370, 6, 3, 0.180, 9, 7, 41, 583, 36, 7, 36, 21, 6.810, 6.690
Wed May 17 18:39:28 EDT 2017, 0.490, 1, 7, 0.800, 3, 6, 30, 470, 69, 19, 4, 99, 75.190, 61.757
Wed May 17 18:39:40 EDT 2017, 0.990, 5, 2, 0.300, 8, 2, 75, 320, 24, 10, 29, 54, 12.100, 9.190
Wed May 17 18:40:00 EDT 2017, 0.740, 3, 4, 0.550, 5, 8, 97, 545, 92, 5, 17, 32, 16.717, 19.463
Wed May 17 18:40:21 EDT 2017, 0.240, 7, 9, 0.050, 1, 4, 52, 395, 47, 14, 42, 77, 20.283, 21.293
Wed May 17 18:40:32 EDT 2017, 0.180, 2, 4, 0.360, 3, 3, 13, 526, 75, 1, 39, 60, 6.857, 10.010
Wed May 17 18:40:34 EDT 2017, 0.680, 7, 8, 0.860, 7, 8, 58, 376, 30, 11, 14, 15, 2.240, 2.493
Wed May 17 18:41:11 EDT 2017, 0.930, 4, 6, 0.110, 9, 1, 80, 451, 98, 16, 26, 37, 35.860, 30.827
Wed May 17 18:41:37 EDT 2017, 0.430, 9, 2, 0.610, 5, 6, 35, 301, 53, 6, 1, 82, 26.120, 22.263
Wed May 17 18:41:50 EDT 2017, 0.310, 3, 9, 0.490, 8, 7, 24, 414, 64, 18, 32, 26, 11.923, 11.703
Wed May 17 18:42:01 EDT 2017, 0.810, 8, 5, 0.990, 4, 2, 69, 564, 19, 9, 7, 71, 10.937, 11.200
Wed May 17 18:42:37 EDT 2017, 0.560, 1, 3, 0.240, 1, 9, 92, 339, 86, 4, 45, 94, 28.140, 34.200
Wed May 17 18:42:52 EDT 2017, 0.060, 6, 7, 0.740, 6, 4, 47, 489, 41, 13, 20, 49, 15.170, 15.353
Wed May 17 18:43:38 EDT 2017, 0.040, 4, 3, 0.070, 4, 5, 85, 381, 85, 9, 7, 67, 44.770, 39.837
Wed May 17 18:43:48 EDT 2017, 0.540, 8, 8, 0.570, 8, 1, 40, 531, 40, 19, 32, 22, 8.967, 8.453
Wed May 17 18:44:06 EDT 2017, 0.790, 2, 5, 0.320, 6, 7, 17, 306, 62, 14, 19, 44, 17.680, 15.463
Wed May 17 18:44:21 EDT 2017, 0.290, 6, 1, 0.820, 1, 3, 62, 456, 17, 5, 44, 89, 14.310, 12.233
Wed May 17 18:44:29 EDT 2017, 0.410, 3, 9, 0.190, 7, 4, 96, 568, 96, 12, 13, 11, 6.833, 7.860
Wed May 17 18:44:38 EDT 2017, 0.910, 7, 4, 0.690, 2, 8, 51, 418, 51, 2, 38, 56, 5.967, 8.653
Wed May 17 18:45:43 EDT 2017, 0.660, 5, 2, 0.440, 5, 2, 28, 493, 74, 7, 0, 78, 64.477, 51.807
Wed May 17 18:45:51 EDT 2017, 0.160, 9, 6, 0.940, 9, 6, 73, 343, 29, 17, 25, 33, 7.420, 6.600
Wed May 17 18:47:04 EDT 2017, 0.230, 1, 1, 0.630, 8, 7, 79, 512, 91, 8, 29, 50, 73.030, 53.870
Wed May 17 18:47:44 EDT 2017, 0.730, 5, 6, 0.130, 3, 2, 34, 362, 46, 18, 4, 95, 38.943, 31.827
Wed May 17 18:48:30 EDT 2017, 0.980, 3, 8, 0.880, 1, 9, 11, 587, 68, 13, 41, 73, 44.273, 44.220
Wed May 17 18:48:33 EDT 2017, 0.480, 8, 4, 0.380, 5, 5, 56, 437, 23, 4, 16, 28, 2.477, 3.150
Wed May 17 18:49:06 EDT 2017, 0.350, 4, 7, 0.500, 2, 3, 90, 325, 79, 11, 47, 84, 30.843, 31.913
Wed May 17 18:49:09 EDT 2017, 0.850, 9, 3, 0.000, 6, 8, 45, 475, 34, 1, 22, 39, 2.000, 2.913
Wed May 17 18:49:13 EDT 2017, 0.600, 2, 5, 0.750, 9, 1, 23, 400, 57, 6, 35, 16, 3.480, 4.233
Wed May 17 18:49:20 EDT 2017, 0.100, 7, 9, 0.250, 4, 6, 68, 550, 12, 15, 10, 61, 5.887, 6.070
Wed May 17 18:49:22 EDT 2017, 0.070, 2, 6, 0.470, 2, 8, 42, 484, 20, 2, 14, 53, 1.830, 2.623
Wed May 17 18:52:29 EDT 2017, 0.570, 6, 1, 0.970, 6, 4, 87, 334, 65, 11, 39, 98, 128.207, 153.547
Wed May 17 18:53:31 EDT 2017, 0.820, 4, 3, 0.220, 8, 6, 65, 559, 43, 16, 2, 75, 60.617, 44.987
Wed May 17 18:53:42 EDT 2017, 0.320, 9, 8, 0.720, 4, 1, 20, 409, 88, 6, 27, 30, 8.080, 10.707
Wed May 17 18:54:33 EDT 2017, 0.450, 3, 2, 0.350, 9, 3, 54, 372, 31, 18, 8, 87, 50.880, 31.453
Wed May 17 18:54:57 EDT 2017, 0.950, 7, 7, 0.850, 5, 7, 99, 522, 76, 9, 33, 42, 20.103, 23.530
Wed May 17 18:55:00 EDT 2017, 0.700, 1, 9, 0.100, 3, 5, 76, 447, 54, 4, 21, 19, 2.083, 2.997
Wed May 17 18:57:01 EDT 2017, 0.200, 5, 4, 0.600, 7, 9, 31, 597, 99, 14, 46, 64, 115.667, 92.583
Wed May 17 18:57:04 EDT 2017, 0.130, 5, 7, 0.790, 6, 9, 37, 428, 26, 1, 49, 70, 1.553, 2.267
Wed May 17 18:57:26 EDT 2017, 0.630, 9, 3, 0.290, 1, 4, 82, 578, 71, 10, 24, 25, 22.053, 18.720
Wed May 17 18:58:12 EDT 2017, 0.880, 2, 1, 0.540, 3, 7, 59, 353, 48, 15, 36, 47, 44.990, 27.227
Wed May 17 18:59:04 EDT 2017, 0.380, 7, 5, 0.040, 8, 2, 14, 503, 93, 5, 11, 92, 39.507, 51.603
Wed May 17 18:59:08 EDT 2017, 0.260, 1, 4, 0.910, 4, 1, 48, 540, 15, 17, 30, 14, 3.183, 2.483
Wed May 17 18:59:25 EDT 2017, 0.760, 6, 8, 0.410, 9, 5, 93, 390, 60, 8, 5, 59, 13.443, 16.787
Wed May 17 18:59:36 EDT 2017, 0.510, 4, 6, 0.660, 7, 3, 70, 465, 37, 3, 43, 81, 7.433, 10.340
Wed May 17 19:00:11 EDT 2017, 0.010, 8, 2, 0.160, 2, 8, 25, 315, 82, 12, 18, 36, 35.127, 22.610
Wed May 17 19:00:27 EDT 2017, 0.000, 2, 4, 0.720, 6, 6, 55, 345, 80, 14, 9, 24, 16.090, 13.510
Wed May 17 19:00:37 EDT 2017, 0.500, 6, 9, 0.220, 2, 1, 10, 495, 35, 5, 34, 69, 7.447, 9.770
Wed May 17 19:01:09 EDT 2017, 0.750, 4, 7, 0.970, 4, 8, 32, 420, 57, 10, 21, 92, 28.690, 31.510
Wed May 17 19:01:26 EDT 2017, 0.250, 9, 2, 0.470, 8, 3, 77, 570, 12, 19, 46, 47, 16.407, 10.107
Wed May 17 19:01:53 EDT 2017, 0.380, 3, 8, 0.590, 3, 5, 66, 457, 91, 7, 15, 58, 20.647, 26.937
Wed May 17 19:02:00 EDT 2017, 0.880, 8, 3, 0.090, 7, 9, 21, 307, 46, 17, 40, 13, 6.410, 4.910
Wed May 17 19:02:59 EDT 2017, 0.630, 1, 1, 0.840, 5, 2, 43, 532, 68, 12, 3, 36, 58.550, 37.163
