# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap2tQ_timing_secs
Wed May 17 16:59:17 EDT 2017, 0.990, 4, 1, 0.190, 1, 1, 28, 512, 15, 13, 32, 99, 36.563, 22.927
Wed May 17 16:59:26 EDT 2017, 0.490, 8, 6, 0.690, 6, 5, 73, 362, 60, 3, 7, 54, 6.463, 9.013
Wed May 17 16:59:48 EDT 2017, 0.370, 3, 5, 0.320, 2, 6, 84, 400, 49, 10, 26, 65, 20.583, 20.100
Wed May 17 16:59:50 EDT 2017, 0.870, 7, 9, 0.820, 7, 2, 39, 550, 94, 1, 1, 20, 1.737, 2.470
Wed May 17 16:59:54 EDT 2017, 0.620, 1, 7, 0.070, 9, 9, 17, 325, 27, 6, 38, 43, 2.903, 3.750
Wed May 17 17:08:38 EDT 2017, 0.120, 5, 2, 0.570, 4, 4, 62, 475, 72, 15, 13, 88, 255.390, 404.987
Wed May 17 17:08:48 EDT 2017, 0.090, 1, 4, 0.660, 1, 2, 48, 559, 69, 3, 12, 29, 7.270, 9.743
Wed May 17 17:08:59 EDT 2017, 0.590, 5, 8, 0.160, 6, 7, 93, 409, 24, 12, 37, 74, 9.790, 10.447
Wed May 17 17:10:56 EDT 2017, 0.840, 3, 6, 0.910, 8, 4, 70, 484, 91, 17, 24, 96, 113.843, 93.537
Wed May 17 17:11:14 EDT 2017, 0.340, 8, 2, 0.410, 4, 9, 25, 334, 46, 7, 49, 51, 17.833, 14.490
Wed May 17 17:11:44 EDT 2017, 0.460, 4, 9, 0.540, 9, 8, 36, 446, 58, 19, 18, 62, 29.377, 28.553
Wed May 17 17:11:46 EDT 2017, 0.960, 9, 5, 0.040, 5, 3, 81, 596, 13, 10, 43, 17, 2.097, 2.007
Wed May 17 17:12:02 EDT 2017, 0.710, 2, 3, 0.790, 2, 6, 59, 371, 80, 5, 5, 40, 14.423, 15.877
Wed May 17 17:12:31 EDT 2017, 0.210, 6, 7, 0.290, 7, 1, 14, 521, 35, 15, 30, 85, 28.347, 26.260
Wed May 17 17:12:49 EDT 2017, 0.150, 4, 1, 0.100, 5, 2, 53, 353, 63, 1, 27, 90, 11.943, 17.863
Wed May 17 17:12:55 EDT 2017, 0.650, 8, 6, 0.600, 1, 6, 98, 503, 18, 11, 2, 45, 5.953, 5.943
Wed May 17 17:13:10 EDT 2017, 0.900, 1, 8, 0.350, 3, 4, 76, 428, 86, 16, 40, 23, 14.150, 14.107
Wed May 17 17:13:35 EDT 2017, 0.400, 6, 3, 0.850, 8, 8, 31, 578, 41, 6, 15, 68, 22.757, 24.773
Wed May 17 17:14:00 EDT 2017, 0.270, 3, 7, 0.220, 4, 9, 42, 465, 74, 18, 46, 34, 24.370, 22.360
Wed May 17 17:14:20 EDT 2017, 0.770, 7, 2, 0.720, 9, 5, 87, 315, 29, 9, 21, 79, 19.647, 15.370
Wed May 17 17:14:53 EDT 2017, 0.520, 5, 4, 0.470, 6, 7, 65, 540, 97, 4, 33, 57, 26.213, 33.023
Wed May 17 17:14:57 EDT 2017, 0.020, 9, 9, 0.970, 2, 3, 20, 390, 52, 13, 8, 12, 3.203, 3.487
Wed May 17 17:15:07 EDT 2017, 0.020, 3, 4, 0.590, 8, 1, 79, 332, 81, 3, 40, 41, 7.607, 10.270
Wed May 17 17:15:30 EDT 2017, 0.520, 8, 9, 0.090, 4, 5, 34, 482, 36, 13, 15, 86, 19.710, 22.050
Wed May 17 17:16:06 EDT 2017, 0.770, 1, 6, 0.840, 2, 3, 12, 407, 58, 18, 28, 63, 35.633, 29.293
Wed May 17 17:16:10 EDT 2017, 0.270, 6, 2, 0.340, 6, 8, 57, 557, 13, 8, 3, 18, 3.057, 2.417
Wed May 17 17:17:32 EDT 2017, 0.390, 2, 8, 0.720, 3, 9, 91, 519, 92, 15, 34, 97, 81.617, 78.280
Wed May 17 17:17:46 EDT 2017, 0.890, 7, 3, 0.220, 7, 4, 46, 369, 47, 6, 9, 52, 12.990, 13.317
Wed May 17 17:17:56 EDT 2017, 0.640, 5, 1, 0.970, 9, 7, 23, 594, 70, 1, 46, 29, 6.897, 9.827
Wed May 17 17:18:10 EDT 2017, 0.140, 9, 5, 0.470, 5, 2, 68, 444, 25, 11, 21, 74, 13.983, 13.480
Wed May 17 17:18:54 EDT 2017, 0.200, 1, 3, 0.150, 3, 3, 85, 575, 98, 5, 24, 57, 38.393, 43.373
Wed May 17 17:18:58 EDT 2017, 0.700, 5, 7, 0.650, 8, 7, 40, 425, 53, 14, 49, 12, 4.343, 4.247
Wed May 17 17:19:23 EDT 2017, 0.950, 3, 9, 0.400, 5, 5, 17, 500, 75, 19, 12, 35, 23.803, 22.657
Wed May 17 17:19:36 EDT 2017, 0.450, 7, 5, 0.900, 1, 9, 62, 350, 30, 9, 37, 80, 12.663, 12.867
Wed May 17 17:19:53 EDT 2017, 0.330, 4, 6, 0.030, 7, 8, 96, 388, 86, 16, 6, 24, 17.053, 15.357
Wed May 17 17:20:36 EDT 2017, 0.830, 8, 1, 0.530, 2, 4, 51, 538, 41, 7, 31, 69, 42.720, 32.440
Wed May 17 17:20:50 EDT 2017, 0.580, 2, 4, 0.280, 4, 6, 29, 313, 64, 2, 18, 91, 9.447, 13.223
Wed May 17 17:20:57 EDT 2017, 0.080, 6, 8, 0.780, 9, 2, 74, 463, 19, 12, 43, 46, 5.653, 5.997
Wed May 17 17:21:00 EDT 2017, 0.110, 2, 7, 0.930, 6, 4, 37, 528, 11, 6, 32, 55, 2.527, 3.193
Wed May 17 17:21:10 EDT 2017, 0.610, 7, 2, 0.430, 1, 8, 82, 378, 56, 16, 7, 10, 9.720, 6.127
Wed May 17 17:21:19 EDT 2017, 0.860, 4, 4, 0.680, 4, 1, 60, 453, 33, 11, 45, 32, 9.217, 8.317
Wed May 17 17:21:28 EDT 2017, 0.360, 9, 9, 0.180, 8, 6, 15, 303, 78, 2, 20, 77, 5.517, 8.027
Wed May 17 17:21:37 EDT 2017, 0.480, 3, 1, 0.810, 5, 7, 48, 416, 22, 13, 39, 21, 9.450, 5.770
Wed May 17 17:22:01 EDT 2017, 0.980, 8, 6, 0.310, 9, 2, 93, 566, 67, 4, 14, 66, 16.677, 23.387
Wed May 17 17:22:18 EDT 2017, 0.730, 1, 8, 0.560, 7, 9, 71, 341, 44, 9, 26, 88, 13.827, 16.463
Wed May 17 17:23:30 EDT 2017, 0.230, 5, 3, 0.060, 2, 5, 26, 491, 89, 18, 1, 43, 71.397, 50.397
Wed May 17 17:23:35 EDT 2017, 0.170, 5, 8, 0.250, 1, 4, 43, 360, 27, 8, 4, 38, 3.480, 4.260
Wed May 17 17:25:41 EDT 2017, 0.670, 9, 4, 0.750, 5, 9, 88, 510, 72, 17, 29, 83, 114.887, 94.157
Wed May 17 17:26:27 EDT 2017, 0.920, 3, 2, 0.000, 7, 2, 65, 435, 50, 12, 17, 60, 45.227, 31.757
Wed May 17 17:26:33 EDT 2017, 0.420, 7, 6, 0.500, 3, 6, 20, 585, 95, 3, 42, 15, 3.977, 5.993
Wed May 17 17:26:54 EDT 2017, 0.300, 1, 3, 0.370, 9, 5, 54, 472, 16, 15, 23, 94, 20.990, 16.303
Wed May 17 17:27:03 EDT 2017, 0.800, 6, 7, 0.870, 4, 1, 99, 322, 61, 5, 48, 49, 6.957, 9.153
Wed May 17 17:27:13 EDT 2017, 0.550, 4, 5, 0.120, 2, 7, 77, 547, 39, 10, 10, 27, 9.020, 8.760
Wed May 17 17:39:12 EDT 2017, 0.050, 8, 1, 0.620, 6, 3, 32, 397, 84, 19, 35, 72, 398.887, 672.000
Wed May 17 17:39:21 EDT 2017, 0.030, 1, 9, 0.040, 4, 6, 55, 514, 43, 4, 49, 53, 5.623, 8.167
Wed May 17 17:40:29 EDT 2017, 0.530, 6, 5, 0.540, 9, 2, 10, 364, 88, 13, 24, 98, 67.453, 59.033
Wed May 17 17:41:14 EDT 2017, 0.780, 4, 2, 0.290, 6, 9, 33, 589, 20, 18, 36, 76, 44.787, 28.013
Wed May 17 17:41:25 EDT 2017, 0.280, 8, 7, 0.790, 2, 4, 78, 439, 65, 8, 11, 31, 9.267, 10.833
Wed May 17 17:42:12 EDT 2017, 0.410, 5, 4, 0.170, 5, 3, 67, 327, 54, 16, 30, 87, 46.150, 34.220
Wed May 17 17:42:33 EDT 2017, 0.910, 9, 8, 0.670, 1, 8, 22, 477, 99, 6, 5, 42, 15.317, 20.443
Wed May 17 17:42:34 EDT 2017, 0.660, 2, 6, 0.420, 3, 1, 44, 402, 32, 1, 42, 19, 0.643, 0.840
Wed May 17 17:51:02 EDT 2017, 0.160, 7, 1, 0.920, 8, 5, 89, 552, 77, 11, 17, 64, 247.947, 489.753
Wed May 17 17:51:16 EDT 2017, 0.220, 3, 6, 0.730, 9, 6, 61, 383, 48, 5, 14, 70, 10.417, 13.653
Wed May 17 17:52:09 EDT 2017, 0.720, 8, 2, 0.230, 5, 1, 16, 533, 93, 14, 39, 25, 52.177, 32.770
Wed May 17 17:52:21 EDT 2017, 0.970, 1, 4, 0.980, 3, 8, 39, 308, 26, 19, 2, 48, 12.177, 9.143
Wed May 17 17:53:01 EDT 2017, 0.470, 5, 9, 0.480, 7, 4, 84, 458, 71, 10, 27, 93, 33.177, 39.567
Wed May 17 17:53:20 EDT 2017, 0.340, 2, 1, 0.610, 1, 5, 72, 571, 37, 17, 8, 14, 18.060, 10.517
Wed May 17 17:53:48 EDT 2017, 0.840, 6, 5, 0.110, 6, 9, 27, 421, 82, 7, 33, 59, 24.943, 28.020
Wed May 17 17:53:51 EDT 2017, 0.590, 4, 7, 0.860, 8, 3, 50, 496, 15, 2, 21, 81, 2.113, 3.137
Wed May 17 17:54:11 EDT 2017, 0.090, 9, 3, 0.360, 4, 7, 95, 346, 60, 12, 46, 36, 19.343, 16.210
Wed May 17 17:54:43 EDT 2017, 0.060, 4, 2, 0.390, 2, 9, 13, 430, 63, 5, 28, 67, 30.920, 28.237
Wed May 17 17:54:47 EDT 2017, 0.560, 9, 7, 0.890, 6, 5, 58, 580, 18, 15, 3, 22, 4.030, 3.847
Wed May 17 17:55:05 EDT 2017, 0.810, 2, 9, 0.140, 8, 7, 81, 355, 85, 10, 41, 45, 14.443, 17.167
Wed May 17 17:55:13 EDT 2017, 0.310, 7, 4, 0.640, 4, 2, 36, 505, 40, 1, 16, 90, 5.100, 7.633
Wed May 17 17:55:21 EDT 2017, 0.440, 1, 5, 0.260, 7, 1, 24, 543, 74, 13, 47, 11, 8.070, 7.303
Wed May 17 17:55:30 EDT 2017, 0.940, 6, 1, 0.760, 3, 6, 69, 393, 29, 3, 22, 56, 8.780, 8.907
Wed May 17 17:56:37 EDT 2017, 0.690, 3, 3, 0.010, 1, 3, 92, 468, 96, 8, 35, 79, 66.317, 59.113
Wed May 17 17:56:47 EDT 2017, 0.190, 8, 8, 0.510, 5, 8, 47, 318, 51, 17, 10, 34, 10.090, 9.807
Wed May 17 17:57:09 EDT 2017, 0.130, 3, 5, 0.830, 7, 7, 19, 486, 68, 7, 7, 50, 19.537, 21.943
Wed May 17 17:57:21 EDT 2017, 0.630, 7, 9, 0.330, 2, 3, 64, 336, 23, 16, 32, 95, 11.310, 11.503
Wed May 17 17:58:19 EDT 2017, 0.880, 5, 7, 0.580, 4, 5, 86, 561, 91, 11, 19, 73, 53.850, 56.530
Wed May 17 17:58:24 EDT 2017, 0.380, 9, 3, 0.080, 9, 1, 41, 411, 46, 2, 44, 28, 2.993, 4.207
Wed May 17 17:58:53 EDT 2017, 0.250, 4, 8, 0.950, 3, 2, 30, 374, 57, 14, 13, 84, 28.237, 28.670
Wed May 17 17:58:56 EDT 2017, 0.750, 8, 4, 0.450, 8, 6, 75, 524, 12, 4, 38, 39, 2.147, 2.603
Wed May 17 17:59:12 EDT 2017, 0.500, 2, 2, 0.700, 6, 4, 98, 449, 79, 9, 0, 17, 15.790, 11.763
Wed May 17 17:59:44 EDT 2017, 0.000, 6, 6, 0.200, 1, 8, 53, 599, 34, 19, 25, 62, 31.687, 25.773
Wed May 17 18:00:11 EDT 2017, 0.000, 2, 5, 0.930, 3, 3, 21, 468, 28, 15, 15, 89, 26.227, 22.350
Wed May 17 18:00:20 EDT 2017, 0.500, 6, 9, 0.430, 8, 7, 66, 318, 73, 5, 40, 44, 6.233, 8.737
Wed May 17 18:00:22 EDT 2017, 0.750, 4, 7, 0.680, 5, 1, 88, 543, 50, 1, 2, 21, 1.223, 1.667
Wed May 17 18:01:44 EDT 2017, 0.250, 8, 2, 0.180, 1, 5, 43, 393, 95, 10, 27, 66, 81.507, 52.607
Wed May 17 18:01:45 EDT 2017, 0.380, 5, 8, 0.800, 6, 6, 10, 356, 16, 3, 9, 32, 0.917, 1.220
Wed May 17 18:02:49 EDT 2017, 0.880, 9, 3, 0.300, 2, 2, 55, 506, 61, 12, 34, 77, 63.003, 49.420
Wed May 17 18:03:49 EDT 2017, 0.630, 3, 1, 0.550, 4, 8, 77, 431, 39, 17, 21, 55, 59.577, 35.500
Wed May 17 18:03:56 EDT 2017, 0.130, 7, 6, 0.050, 9, 4, 32, 581, 84, 8, 46, 10, 5.443, 6.237
Wed May 17 18:04:02 EDT 2017, 0.190, 3, 2, 0.370, 8, 4, 26, 449, 11, 16, 49, 27, 5.493, 3.560
Wed May 17 18:04:33 EDT 2017, 0.690, 8, 6, 0.870, 4, 9, 71, 599, 56, 7, 24, 72, 26.443, 30.727
Wed May 17 18:04:39 EDT 2017, 0.940, 1, 9, 0.120, 1, 2, 94, 374, 33, 2, 37, 94, 3.557, 5.547
Wed May 17 18:05:21 EDT 2017, 0.440, 6, 4, 0.620, 6, 7, 49, 524, 78, 11, 12, 49, 41.530, 36.720
Wed May 17 18:05:28 EDT 2017, 0.310, 2, 5, 0.490, 3, 6, 15, 562, 22, 4, 30, 60, 5.330, 6.897
Wed May 17 18:05:50 EDT 2017, 0.810, 7, 1, 0.990, 7, 1, 60, 412, 67, 14, 5, 15, 21.943, 13.437
Wed May 17 18:06:20 EDT 2017, 0.560, 4, 3, 0.240, 9, 8, 83, 487, 44, 18, 43, 38, 29.693, 21.790
Wed May 17 18:06:55 EDT 2017, 0.060, 9, 7, 0.740, 5, 3, 38, 337, 89, 9, 18, 83, 30.000, 34.410
Wed May 17 18:07:14 EDT 2017, 0.100, 4, 7, 0.520, 1, 1, 69, 402, 98, 13, 7, 29, 18.350, 18.033
Wed May 17 18:07:47 EDT 2017, 0.600, 9, 2, 0.020, 5, 6, 24, 552, 53, 4, 32, 74, 30.237, 31.390
Wed May 17 18:08:27 EDT 2017, 0.850, 2, 4, 0.770, 7, 4, 46, 327, 75, 8, 19, 97, 38.050, 38.490
Wed May 17 18:08:40 EDT 2017, 0.350, 6, 9, 0.270, 3, 8, 91, 477, 30, 18, 44, 52, 12.887, 12.800
Wed May 17 18:10:01 EDT 2017, 0.470, 1, 1, 0.650, 8, 9, 57, 590, 87, 6, 13, 63, 80.370, 62.933
Wed May 17 18:10:09 EDT 2017, 0.970, 5, 5, 0.150, 4, 5, 12, 440, 42, 15, 38, 18, 7.183, 6.240
Wed May 17 18:10:29 EDT 2017, 0.720, 3, 8, 0.900, 2, 7, 35, 515, 64, 11, 1, 41, 16.850, 19.110
Wed May 17 18:10:32 EDT 2017, 0.220, 8, 3, 0.400, 6, 3, 80, 365, 19, 1, 26, 86, 2.153, 3.087
Wed May 17 18:11:30 EDT 2017, 0.160, 2, 9, 0.210, 6, 2, 74, 496, 81, 14, 29, 91, 52.530, 56.843
Wed May 17 18:11:37 EDT 2017, 0.660, 7, 5, 0.710, 1, 6, 29, 346, 36, 5, 4, 46, 5.437, 6.423
Wed May 17 18:11:54 EDT 2017, 0.910, 5, 3, 0.460, 3, 4, 52, 571, 58, 10, 41, 24, 16.733, 14.550
Wed May 17 18:12:02 EDT 2017, 0.410, 9, 7, 0.960, 8, 9, 97, 421, 13, 19, 16, 69, 8.200, 7.457
Wed May 17 18:12:18 EDT 2017, 0.280, 4, 4, 0.090, 4, 8, 63, 309, 92, 7, 48, 35, 13.753, 14.830
Wed May 17 18:12:51 EDT 2017, 0.780, 8, 8, 0.590, 9, 3, 18, 459, 47, 17, 23, 80, 32.367, 29.947
Wed May 17 18:13:17 EDT 2017, 0.530, 1, 6, 0.340, 7, 5, 40, 384, 70, 12, 35, 58, 26.033, 26.050
Wed May 17 18:13:19 EDT 2017, 0.030, 6, 2, 0.840, 2, 1, 85, 534, 25, 2, 10, 13, 1.337, 1.637
Wed May 17 18:13:51 EDT 2017, 0.050, 4, 9, 0.480, 9, 9, 45, 342, 68, 16, 23, 79, 30.283, 30.033
Wed May 17 18:13:56 EDT 2017, 0.550, 8, 4, 0.980, 5, 4, 90, 492, 23, 6, 48, 34, 4.577, 5.017
Wed May 17 18:13:58 EDT 2017, 0.800, 1, 2, 0.230, 3, 6, 67, 417, 91, 1, 11, 11, 1.697, 2.473
Wed May 17 18:14:23 EDT 2017, 0.300, 6, 6, 0.730, 7, 2, 22, 567, 46, 11, 36, 56, 22.570, 23.883
Wed May 17 18:14:37 EDT 2017, 0.420, 3, 3, 0.350, 2, 1, 33, 454, 57, 4, 5, 45, 11.390, 13.893
Wed May 17 18:14:43 EDT 2017, 0.920, 7, 8, 0.850, 6, 5, 78, 304, 12, 13, 30, 90, 4.850, 5.063
Wed May 17 18:16:05 EDT 2017, 0.670, 5, 5, 0.100, 8, 3, 56, 529, 80, 18, 17, 67, 80.633, 61.353
Wed May 17 18:16:15 EDT 2017, 0.170, 9, 1, 0.600, 4, 7, 11, 379, 35, 9, 42, 22, 10.580, 7.497
Wed May 17 18:16:26 EDT 2017, 0.240, 1, 7, 0.790, 4, 8, 50, 548, 63, 17, 39, 17, 10.880, 10.130
Wed May 17 18:16:34 EDT 2017, 0.740, 5, 3, 0.290, 9, 4, 95, 398, 18, 7, 14, 62, 7.023, 6.793
Wed May 17 18:17:03 EDT 2017, 0.990, 3, 5, 0.540, 7, 6, 73, 473, 85, 3, 27, 84, 20.700, 28.713
Wed May 17 18:17:10 EDT 2017, 0.490, 8, 9, 0.040, 2, 1, 28, 323, 40, 12, 2, 39, 6.257, 7.243
Wed May 17 18:18:03 EDT 2017, 0.360, 4, 1, 0.910, 5, 2, 39, 435, 74, 5, 33, 73, 51.117, 43.767
Wed May 17 18:18:12 EDT 2017, 0.860, 9, 6, 0.410, 1, 7, 84, 585, 29, 15, 8, 28, 9.377, 8.093
Wed May 17 18:18:49 EDT 2017, 0.610, 2, 8, 0.660, 3, 5, 62, 360, 96, 19, 45, 51, 36.580, 33.597
Wed May 17 18:19:40 EDT 2017, 0.110, 7, 4, 0.160, 8, 9, 17, 510, 51, 10, 20, 96, 49.710, 45.067
Wed May 17 18:20:01 EDT 2017, 0.080, 2, 2, 0.070, 7, 7, 93, 595, 49, 13, 3, 20, 20.733, 13.900
Wed May 17 18:20:20 EDT 2017, 0.580, 6, 7, 0.570, 2, 3, 48, 445, 94, 3, 28, 65, 13.283, 18.833
Wed May 17 18:20:33 EDT 2017, 0.830, 4, 9, 0.320, 5, 9, 25, 520, 26, 8, 16, 87, 10.343, 12.913
Wed May 17 18:21:10 EDT 2017, 0.330, 9, 4, 0.820, 9, 5, 70, 370, 71, 18, 41, 42, 36.603, 26.760
Wed May 17 18:21:24 EDT 2017, 0.460, 3, 6, 0.190, 3, 4, 81, 407, 37, 6, 22, 76, 10.417, 13.237
Wed May 17 18:22:49 EDT 2017, 0.960, 7, 1, 0.690, 8, 8, 36, 557, 82, 15, 47, 31, 82.277, 50.650
Wed May 17 18:22:55 EDT 2017, 0.710, 1, 3, 0.440, 6, 2, 14, 332, 15, 10, 9, 53, 5.630, 4.740
Wed May 17 18:23:03 EDT 2017, 0.210, 5, 8, 0.940, 1, 6, 59, 482, 60, 1, 34, 98, 5.423, 7.837
Wed May 17 18:23:32 EDT 2017, 0.140, 5, 4, 0.630, 2, 5, 98, 313, 43, 14, 31, 82, 28.750, 22.810
Wed May 17 18:23:44 EDT 2017, 0.640, 9, 8, 0.130, 6, 1, 53, 463, 88, 4, 6, 37, 8.043, 11.657
Wed May 17 18:23:46 EDT 2017, 0.890, 2, 6, 0.880, 9, 8, 31, 388, 21, 9, 44, 14, 1.633, 1.720
Wed May 17 18:33:10 EDT 2017, 0.390, 7, 2, 0.380, 4, 3, 76, 538, 66, 19, 19, 59, 211.577, 330.840
Wed May 17 18:33:25 EDT 2017, 0.270, 1, 7, 0.510, 7, 4, 87, 501, 54, 7, 37, 48, 12.053, 14.817
Wed May 17 18:36:39 EDT 2017, 0.770, 6, 3, 0.010, 3, 9, 42, 351, 99, 16, 12, 93, 159.787, 164.493
Wed May 17 18:37:37 EDT 2017, 0.520, 3, 1, 0.760, 1, 2, 19, 576, 32, 12, 25, 70, 58.030, 37.480
Wed May 17 18:37:42 EDT 2017, 0.020, 8, 5, 0.260, 5, 7, 64, 426, 77, 2, 0, 25, 3.473, 4.903
Wed May 17 18:37:54 EDT 2017, 0.030, 5, 1, 0.120, 5, 6, 34, 372, 14, 12, 43, 50, 12.013, 7.667
Wed May 17 18:38:20 EDT 2017, 0.530, 9, 5, 0.620, 9, 2, 79, 522, 59, 3, 18, 95, 17.567, 25.273
Wed May 17 18:38:34 EDT 2017, 0.780, 3, 8, 0.370, 7, 8, 57, 447, 37, 8, 31, 72, 11.190, 13.887
Wed May 17 18:39:22 EDT 2017, 0.280, 7, 3, 0.870, 3, 4, 12, 597, 82, 17, 6, 27, 46.473, 33.517
Wed May 17 18:39:37 EDT 2017, 0.400, 1, 6, 0.000, 6, 5, 45, 485, 25, 10, 25, 84, 13.927, 14.807
Wed May 17 18:40:30 EDT 2017, 0.900, 6, 2, 0.500, 2, 9, 90, 335, 70, 19, 0, 39, 53.190, 30.313
Wed May 17 18:40:41 EDT 2017, 0.650, 4, 4, 0.250, 4, 3, 68, 560, 48, 15, 37, 16, 10.943, 8.657
Wed May 17 18:41:02 EDT 2017, 0.150, 8, 9, 0.750, 8, 7, 23, 410, 93, 5, 12, 61, 14.097, 20.003
Wed May 17 18:41:24 EDT 2017, 0.210, 2, 4, 0.560, 9, 7, 40, 541, 31, 11, 15, 67, 22.157, 20.010
Wed May 17 18:41:28 EDT 2017, 0.710, 6, 8, 0.060, 4, 2, 85, 391, 76, 2, 40, 22, 1.953, 3.013
Wed May 17 18:41:41 EDT 2017, 0.960, 4, 6, 0.810, 2, 9, 62, 466, 54, 6, 3, 44, 10.357, 12.703
Wed May 17 19:03:06 EDT 2017, 0.460, 9, 1, 0.310, 7, 4, 17, 316, 99, 16, 28, 89, 410.970, 1258.083
Wed May 17 19:03:08 EDT 2017, 0.340, 3, 9, 0.690, 1, 3, 51, 428, 20, 9, 9, 11, 1.027, 1.190
Wed May 17 19:04:07 EDT 2017, 0.840, 8, 5, 0.190, 6, 8, 96, 578, 65, 18, 34, 56, 58.703, 47.497
Wed May 17 19:04:54 EDT 2017, 0.590, 1, 2, 0.940, 8, 1, 74, 353, 42, 14, 21, 78, 46.090, 29.753
Wed May 17 19:05:06 EDT 2017, 0.090, 5, 7, 0.440, 3, 6, 29, 503, 87, 4, 46, 33, 8.323, 11.710
Wed May 17 19:06:12 EDT 2017, 0.120, 1, 8, 0.280, 2, 8, 82, 569, 79, 19, 26, 70, 65.500, 58.567
Wed May 17 19:06:18 EDT 2017, 0.620, 5, 4, 0.780, 7, 3, 37, 419, 34, 9, 1, 25, 5.953, 5.773
Wed May 17 19:06:39 EDT 2017, 0.870, 3, 2, 0.030, 9, 5, 14, 494, 56, 5, 39, 47, 20.887, 19.500
Wed May 17 19:06:46 EDT 2017, 0.370, 7, 6, 0.530, 5, 1, 59, 344, 11, 14, 14, 92, 6.437, 6.077
Wed May 17 19:06:49 EDT 2017, 0.490, 4, 5, 0.410, 8, 2, 93, 381, 90, 2, 45, 13, 1.857, 2.627
Wed May 17 19:07:09 EDT 2017, 0.990, 8, 9, 0.910, 4, 6, 48, 531, 45, 12, 20, 58, 16.887, 19.213
Wed May 17 19:07:43 EDT 2017, 0.740, 2, 7, 0.160, 1, 4, 26, 306, 68, 16, 32, 81, 33.493, 29.517
Wed May 17 19:07:49 EDT 2017, 0.240, 6, 3, 0.660, 6, 9, 71, 456, 23, 7, 7, 36, 6.073, 5.997
Wed May 17 19:08:32 EDT 2017, 0.180, 3, 6, 0.970, 6, 9, 88, 325, 96, 18, 11, 53, 42.403, 33.607
Wed May 17 19:09:49 EDT 2017, 0.680, 8, 1, 0.470, 2, 5, 43, 475, 51, 8, 36, 98, 76.597, 55.113
Wed May 17 19:10:12 EDT 2017, 0.930, 1, 3, 0.720, 4, 7, 20, 400, 73, 3, 23, 75, 17.760, 23.130
Wed May 17 19:10:19 EDT 2017, 0.430, 6, 8, 0.220, 9, 2, 65, 550, 28, 13, 48, 30, 6.180, 6.540
Wed May 17 19:10:45 EDT 2017, 0.310, 2, 2, 0.840, 3, 1, 99, 513, 85, 1, 17, 86, 16.837, 24.253
Wed May 17 19:10:54 EDT 2017, 0.810, 7, 7, 0.340, 8, 6, 54, 363, 40, 11, 42, 41, 8.327, 8.767
Wed May 17 19:11:04 EDT 2017, 0.560, 5, 9, 0.590, 5, 4, 31, 588, 62, 15, 4, 19, 10.147, 10.387
Wed May 17 19:11:10 EDT 2017, 0.060, 9, 4, 0.090, 1, 8, 76, 438, 17, 6, 29, 64, 5.923, 6.080
Wed May 17 19:11:29 EDT 2017, 0.040, 3, 6, 0.700, 8, 3, 10, 470, 63, 11, 41, 40, 18.050, 18.233
Wed May 17 19:11:35 EDT 2017, 0.540, 7, 1, 0.200, 3, 7, 55, 320, 18, 2, 16, 85, 4.953, 5.673
Wed May 17 19:12:19 EDT 2017, 0.790, 5, 4, 0.950, 1, 5, 78, 545, 86, 7, 28, 63, 41.907, 43.387
Wed May 17 19:12:24 EDT 2017, 0.290, 9, 8, 0.450, 5, 9, 33, 395, 41, 16, 3, 18, 4.913, 4.807
Wed May 17 19:13:18 EDT 2017, 0.420, 4, 3, 0.580, 2, 8, 21, 358, 75, 9, 35, 96, 53.370, 48.213
Wed May 17 19:13:36 EDT 2017, 0.920, 8, 7, 0.080, 7, 4, 66, 508, 30, 19, 10, 51, 17.060, 14.757
Wed May 17 19:13:55 EDT 2017, 0.670, 2, 9, 0.830, 9, 6, 89, 433, 97, 14, 47, 29, 16.823, 18.520
Wed May 17 19:14:18 EDT 2017, 0.170, 6, 5, 0.330, 4, 1, 44, 583, 52, 4, 22, 74, 16.517, 22.117
Wed May 17 19:14:40 EDT 2017, 0.230, 4, 8, 0.020, 4, 1, 16, 414, 69, 10, 19, 57, 18.677, 21.520
Wed May 17 19:14:41 EDT 2017, 0.730, 9, 3, 0.520, 8, 5, 61, 564, 24, 1, 44, 12, 0.707, 0.890
Wed May 17 19:15:07 EDT 2017, 0.980, 2, 1, 0.270, 6, 3, 83, 339, 92, 6, 7, 34, 25.943, 20.543
Wed May 17 19:15:51 EDT 2017, 0.480, 7, 5, 0.770, 1, 8, 38, 489, 47, 15, 32, 79, 43.057, 36.277
Wed May 17 19:16:01 EDT 2017, 0.350, 1, 4, 0.140, 7, 9, 27, 527, 58, 8, 0, 23, 10.253, 10.373
Wed May 17 19:16:07 EDT 2017, 0.850, 5, 9, 0.640, 3, 4, 72, 377, 13, 17, 25, 68, 5.363, 5.337
Wed May 17 19:17:05 EDT 2017, 0.600, 3, 7, 0.390, 5, 7, 95, 452, 80, 13, 13, 91, 56.193, 53.710
